segment,from,to,text
187,00:09:20.000,00:09:21.000,平常都沒有在用
188,00:09:21.000,00:09:23.000,這個語文還是會消失掉
189,00:09:23.000,00:09:25.000,所以我們要讓客語時代化
190,00:09:25.000,00:09:28.000,讓它可以變成一個網路的流行
191,00:09:28.000,00:09:29.000,偶像劇有在用
192,00:09:29.000,00:09:32.000,這才有辦法有效的傳流下去
193,00:09:32.000,00:09:35.000,所以我們要讓年輕人使用客家語
194,00:09:35.000,00:09:39.000,要給它進入 注入新的生命
195,00:09:39.000,00:09:43.000,當一個語言變成好像博物館化
196,00:09:43.000,00:09:44.000,所以在博物館使用
197,00:09:44.000,00:09:45.000,一定會消失
198,00:09:45.000,00:09:46.000,沒辦法維持
199,00:09:46.000,00:09:50.000,然後目前台灣大概有70個客家庄
200,00:09:50.000,00:09:52.000,所以如何讓每個客家庄
201,00:09:52.000,00:09:54.000,一樁一特色 一樁一節慶
202,00:09:54.000,00:09:56.000,因為有特色
203,00:09:56.000,00:09:57.000,變成產業
204,00:09:57.000,00:09:59.000,然後有活動
205,00:09:59.000,00:10:02.000,這樣文化才能夠傳達下去
206,00:10:02.000,00:10:05.000,所以比方說客家藝術節
207,00:10:05.000,00:10:06.000,台灣烘客家
208,00:10:06.000,00:10:08.000,所以像客家藝術
209,00:10:08.000,00:10:12.000,每年能不能用國家力量辦客家藝術節
210,00:10:12.000,00:10:14.000,特別是如果有辦法的話
211,00:10:14.000,00:10:15.000,不要固定在一個地方
212,00:10:15.000,00:10:18.000,客家庄讓輪流辦
213,00:10:18.000,00:10:19.000,然後讓這些
214,00:10:19.000,00:10:22.000,不管是戲曲 山歌
215,00:10:22.000,00:10:23.000,客家現代語言 客家語文
216,00:10:23.000,00:10:26.000,讓它可以傳播下去
217,00:10:26.000,00:10:28.000,所以有時候活動還是很重要
218,00:10:28.000,00:10:29.000,活動還是很重要
219,00:10:29.000,00:10:32.000,所以是我們以前在台北市辦那個
220,00:10:32.000,00:10:33.000,白肉之夜
221,00:10:33.000,00:10:35.000,或是那個台北燈節的概念
222,00:10:35.000,00:10:37.000,就是在每年在不同的地方
223,00:10:37.000,00:10:39.000,辦一個大型的活動
224,00:10:39.000,00:10:42.000,讓那個地方的特色可以展現出來
225,00:10:42.000,00:10:45.000,所以我們有70個客家文化重點區
226,00:10:45.000,00:10:47.000,一樁一特色 一樁一節慶
227,00:10:47.000,00:10:51.000,最好是能夠展整個在地產業
228,00:10:51.000,00:10:53.000,讓它變成產業化
229,00:10:53.000,00:10:55.000,因為坦白講沒有賺到錢
230,00:10:55.000,00:10:59.000,任何文化活動要維持都不容易
231,00:10:59.000,00:11:04.000,也許是我特別熱愛數位化
232,00:11:04.000,00:11:06.000,所以如果有些客家文化要保存
233,00:11:06.000,00:11:07.000,你不數位化很困難
234,00:11:07.000,00:11:09.000,為什麼
235,00:11:09.000,00:11:11.000,你總要有一個地方
236,00:11:11.000,00:11:12.000,說它可以學客家化
237,00:11:12.000,00:11:13.000,網路的學習
238,00:11:13.000,00:11:14.000,所以資料
239,00:11:14.000,00:11:17.000,從客家文化 客家語言 客家歷史
240,00:11:17.000,00:11:20.000,一定要變成資料庫
241,00:11:20.000,00:11:21.000,要數位化
242,00:11:21.000,00:11:23.000,這樣它才有辦法流傳
243,00:11:23.000,00:11:26.000,所以其實不管原住民 新住民
244,00:11:26.000,00:11:27.000,甚至要客家文化
245,00:11:27.000,00:11:29.000,其實網路的使用
246,00:11:29.000,00:11:30.000,網路資料庫
247,00:11:30.000,00:11:32.000,這是通通都要 基本要
248,00:11:32.000,00:11:34.000,所以這個是一個
249,00:11:34.000,00:11:36.000,利用現代的科技來保存文化
250,00:11:36.000,00:11:38.000,這是一個目標
251,00:11:38.000,00:11:42.000,像這個全球客家學術論壇
252,00:11:42.000,00:11:43.000,如果用國家的力量
253,00:11:43.000,00:11:47.000,辦一次 每年一次叫學術論壇
254,00:11:47.000,00:11:49.000,每年台商有回國的時候
255,00:11:49.000,00:11:50.000,特別把客家人找出來
256,00:11:50.000,00:11:53.000,全球客家台商論壇
257,00:11:53.000,00:11:57.000,類似這樣 企業家聯盟
258,00:11:57.000,00:12:00.000,任何活動還是要每年辦一次
259,00:12:00.000,00:12:01.000,沒有辦
260,00:12:01.000,00:12:03.000,它不容易維持
261,00:12:03.000,00:12:06.000,我們看看原住民
262,00:12:06.000,00:12:07.000,原住民是這樣
263,00:12:07.000,00:12:10.000,其實原住民現在已經58萬
264,00:12:10.000,00:12:12.000,佔人口的2.5%
265,00:12:12.000,00:12:14.000,我後來看過
266,00:12:14.000,00:12:15.000,台灣總人口在下降
267,00:12:15.000,00:12:18.000,可是原住民的人口有在上升
268,00:12:18.000,00:12:20.000,所以這個是
269,00:12:20.000,00:12:23.000,他們也沒有少子化的問題
270,00:12:23.000,00:12:25.000,那比較特別的是
271,00:12:25.000,00:12:26.000,現在原住民有一半
272,00:12:26.000,00:12:28.000,已經搬到都市來
273,00:12:28.000,00:12:30.000,所以不是我們想像
274,00:12:30.000,00:12:31.000,原住民都在山上
275,00:12:31.000,00:12:33.000,現在一半已經到都市來了
276,00:12:33.000,00:12:37.000,那這全台灣16族的分布
277,00:12:37.000,00:12:39.000,所以是這樣
278,00:12:39.000,00:12:41.000,在中農委員會原轉會
279,00:12:41.000,00:12:43.000,原住民轉型正義委員會
280,00:12:43.000,00:12:46.000,不過應該讓他有實質的功能
281,00:12:46.000,00:12:48.000,不是每隔幾個月
282,00:12:48.000,00:12:50.000,大家早來泡茶喝
283,00:12:50.000,00:12:52.000,泡茶喝茶是沒有用
284,00:12:52.000,00:12:55.000,所以應該讓原轉會地位法制化
285,00:12:55.000,00:12:56.000,能夠有用
286,00:12:56.000,00:12:57.000,另外是這樣
287,00:12:57.000,00:13:01.000,行政院固然有一個原住民委員會
288,00:13:01.000,00:13:03.000,問題是原住民的問題
289,00:13:03.000,00:13:04.000,常常不是只有原住民
290,00:13:04.000,00:13:06.000,比方說牽涉到
291,00:13:06.000,00:13:08.000,像我最近去台東
292,00:13:08.000,00:13:10.000,那個土地問題
293,00:13:10.000,00:13:12.000,一下牽涉到農工處
294,00:13:12.000,00:13:13.000,一下子牽涉到國產處
295,00:13:13.000,00:13:17.000,牽涉到林務局
296,00:13:17.000,00:13:18.000,所以理論上
297,00:13:18.000,00:13:21.000,如果要讓原住民能夠有效運作
298,00:13:21.000,00:13:23.000,應該是指定一個政務委員
299,00:13:23.000,00:13:26.000,來監原住民委員會的主委
300,00:13:26.000,00:13:29.000,因為這樣他還可以跨部會去協調
301,00:13:29.000,00:13:31.000,如果純粹就是原住民
302,00:13:31.000,00:13:33.000,他很多問題都不是原住民自己
303,00:13:33.000,00:13:35.000,原住民委員會自己可以解決
304,00:13:35.000,00:13:36.000,所以我們會同意
305,00:13:36.000,00:13:37.000,會主張說
306,00:13:37.000,00:13:39.000,找一個政務委員
307,00:13:39.000,00:13:42.000,來監原住民委員會的主委
308,00:13:42.000,00:13:46.000,也讓他有整合其他部會的能力
309,00:13:46.000,00:13:49.000,當然這個錢什麼那個要處理
310,00:13:49.000,00:13:54.000,最後一樣原住民資料庫要做
311,00:13:54.000,00:13:57.000,還有強化國家跟原住民的夥伴關係
312,00:13:57.000,00:13:59.000,原住民的地位權利
313,00:13:59.000,00:14:01.000,另外一個評補族
314,00:14:01.000,00:14:02.000,這是一個大問題
315,00:14:02.000,00:14:05.000,這個評補族如果要設為原住民的話
316,00:14:05.000,00:14:07.000,這個立法
317,00:14:07.000,00:14:08.000,在政治上怎麼處理
318,00:14:08.000,00:14:09.000,這是一個大問題
319,00:14:09.000,00:14:11.000,不過這個原則上是可以推動
320,00:14:11.000,00:14:15.000,另外就是如何協助原住民就業就學
321,00:14:15.000,00:14:18.000,我們來看看實際的要做的
322,00:14:18.000,00:14:20.000,第一個原轉會法制化
323,00:14:20.000,00:14:22.000,剛才講過這在總統府裡面
324,00:14:22.000,00:14:26.000,但是我們要讓他能夠真正法制化
325,00:14:26.000,00:14:27.000,可以來處理土地爭議
326,00:14:27.000,00:14:30.000,種族歧視人權侵亂等等的問題
327,00:14:30.000,00:14:34.000,另外原住民委員會未接給他提高
328,00:14:34.000,00:14:36.000,因為原住民的工作
329,00:14:36.000,00:14:40.000,常常不是單一個原住民委員會可以解決
330,00:14:40.000,00:14:45.000,另外這個部落
331,00:14:45.000,00:14:48.000,應該是我們16個族群
332,00:14:48.000,00:14:51.000,因為每個族群自己有族群會議
333,00:14:51.000,00:14:54.000,然後在地方有部落的會議
334,00:14:54.000,00:14:59.000,這也是落實原住民對自治的這種要求
335,00:14:59.000,00:15:02.000,這應該做到
336,00:15:02.000,00:15:06.000,那一樣本人非常熱愛E化
337,00:15:06.000,00:15:11.000,我認為不保存 不出幾年全部都會消失
338,00:15:11.000,00:15:15.000,所以這些原住民的語言 文化 歷史
339,00:15:15.000,00:15:17.000,你不E化給他保留下來
340,00:15:17.000,00:15:19.000,以後連教的人都沒有
341,00:15:19.000,00:15:23.000,所以我還成立一個原住民語音資料庫
342,00:15:23.000,00:15:25.000,原住民文化資產資料庫
343,00:15:25.000,00:15:27.000,這個都要花錢
344,00:15:27.000,00:15:30.000,不要像數位典藏要花錢
345,00:15:30.000,00:15:31.000,你現在不做
346,00:15:31.000,00:15:33.000,再過幾年連想做都沒辦法做
347,00:15:33.000,00:15:36.000,因為東西都不見了
348,00:15:36.000,00:15:38.000,另外一個是平埔族
349,00:15:38.000,00:15:40.000,這是一個大問題
350,00:15:40.000,00:15:44.000,平埔族恐怕加起來有超過50萬
351,00:15:44.000,00:15:47.000,所以如果把平埔族也視為原住民的話
352,00:15:47.000,00:15:49.000,在政治上是一大功臣
353,00:15:49.000,00:15:51.000,所以這個是一個可以討論的題目
354,00:15:51.000,00:15:53.000,不過我們主張是這樣
355,00:15:53.000,00:15:55.000,順勢而為
356,00:15:55.000,00:15:57.000,看看大家的想法
357,00:15:57.000,00:16:00.000,我們也是樂觀其成
358,00:16:00.000,00:16:02.000,最後就是整個原住民的協助
359,00:16:02.000,00:16:05.000,從學校 人工工業 怎麼去做
360,00:16:05.000,00:16:07.000,像我們那個 我在當市長的時候
361,00:16:07.000,00:16:09.000,台北捷運公司
362,00:16:09.000,00:16:14.000,就很特別會鼓勵原住民的員工
363,00:16:14.000,00:16:18.000,他每年會辦原鄉的什麼營
364,00:16:18.000,00:16:22.000,就是說讓在台北捷運公司工作的這些員工
365,00:16:22.000,00:16:25.000,他們有可以回到他們的家鄉
366,00:16:25.000,00:16:28.000,帶小朋友來實習
367,00:16:28.000,00:16:30.000,在捷運公司裡面實習
368,00:16:30.000,00:16:33.000,我就覺得這個還不錯
369,00:16:33.000,00:16:37.000,所以這個企業也是建立一個平台
370,00:16:37.000,00:16:41.000,所以像北捷在處理這個我就覺得不錯
371,00:16:41.000,00:16:44.000,他利用企業的能量跟原鄉連結
372,00:16:44.000,00:16:46.000,讓原鄉的小朋友將來找工作
373,00:16:46.000,00:16:49.000,找什麼 帶有一個平台
374,00:16:49.000,00:16:53.000,新住民 我們看看剛才講過
375,00:16:53.000,00:16:55.000,新住民就58.9萬
376,00:16:55.000,00:16:57.000,其中陸配36萬
377,00:16:57.000,00:17:00.000,南路外籍配20萬
378,00:17:00.000,00:17:02.000,港澳還有2.2萬
379,00:17:02.000,00:17:04.000,我加起來已經58萬
380,00:17:04.000,00:17:06.000,這就是有人在說
381,00:17:06.000,00:17:09.000,如果我們今天58萬的原住民
382,00:17:09.000,00:17:11.000,有原民會 原住民委員會
383,00:17:11.000,00:17:13.000,這個也58萬
384,00:17:13.000,00:17:16.000,為什麼他們沒有一個新住民委員會
385,00:17:16.000,00:17:17.000,好 很好主意
386,00:17:17.000,00:17:19.000,其實我在當市長的時候
387,00:17:19.000,00:17:21.000,已經開始在台北市政府有在做
388,00:17:21.000,00:17:23.000,一開始那個 我說這樣
389,00:17:23.000,00:17:25.000,我們先在民政局裡面
390,00:17:25.000,00:17:28.000,成立一個叫新住民科
391,00:17:28.000,00:17:30.000,後來我最近有打電話去問
392,00:17:30.000,00:17:32.000,聽說自從本人下台以後
393,00:17:32.000,00:17:36.000,那個計畫就被suspend了
394,00:17:36.000,00:17:39.000,本來以前原住民就是一個叫
395,00:17:39.000,00:17:41.000,類似一個什麼會議
396,00:17:41.000,00:17:42.000,完全沒有組織
397,00:17:42.000,00:17:45.000,我本來想說在民政局底下
398,00:17:45.000,00:17:47.000,先設個新住民科
399,00:17:47.000,00:17:49.000,如果以後有機會再從
400,00:17:49.000,00:17:53.000,再比照原民會成立一個新住民會
401,00:17:53.000,00:17:54.000,這應該要發展
402,00:17:54.000,00:17:57.000,它明明就佔人口58萬
403,00:17:57.000,00:17:58.000,這相當大
404,00:17:58.000,00:17:59.000,而且是這樣
405,00:17:59.000,00:18:01.000,這是它本人就58萬
406,00:18:01.000,00:18:03.000,如果把它的小朋友算下去
407,00:18:03.000,00:18:05.000,把它的老公算下去
408,00:18:05.000,00:18:07.000,我這個就100萬以上
409,00:18:07.000,00:18:09.000,這佔台灣人口一個很大的比例
410,00:18:09.000,00:18:11.000,所以這個是一個必須正式的問題
411,00:18:11.000,00:18:13.000,你看新二代就50萬
412,00:18:13.000,00:18:15.000,還有一個台灣特有的
413,00:18:15.000,00:18:18.000,我們的移工其實加起來有80萬
414,00:18:18.000,00:18:21.000,有做工的 可是大家不要忘記
415,00:18:21.000,00:18:24.000,那個看護工還有好幾萬
416,00:18:24.000,00:18:27.000,所以總共加起來是80萬
417,00:18:27.000,00:18:28.000,還有更可怕的
418,00:18:28.000,00:18:31.000,其中還有另外有8萬沒有身分證的
419,00:18:31.000,00:18:33.000,不曉得躲在哪裡
420,00:18:33.000,00:18:37.000,你看這全部加起來多少人
421,00:18:37.000,00:18:40.000,哇 早就接近200萬了
422,00:18:40.000,00:18:42.000,所以它是一個必須面對的問題
423,00:18:42.000,00:18:44.000,好 我們來看看
424,00:18:44.000,00:18:45.000,它有哪些問題
425,00:18:45.000,00:18:46.000,一大堆問題
426,00:18:46.000,00:18:49.000,從母語的問題
427,00:18:49.000,00:18:52.000,你說媽媽是越南的
428,00:18:52.000,00:18:54.000,這越南語怎麼教小孩子
429,00:18:54.000,00:18:55.000,大問題
430,00:18:55.000,00:18:56.000,還有一點
431,00:18:56.000,00:18:58.000,這個來台灣這滿有趣的
432,00:18:58.000,00:19:00.000,等一下會講
433,00:19:00.000,00:19:02.000,你如果從越南嫁到台灣
434,00:19:02.000,00:19:04.000,前六個月不能申請健保
435,00:19:04.000,00:19:06.000,這實在很奇怪
436,00:19:06.000,00:19:08.000,然後如果你越南來當移工
437,00:19:08.000,00:19:10.000,前六個月可以申請健保
438,00:19:10.000,00:19:12.000,我是不懂為什麼會這樣
439,00:19:12.000,00:19:14.000,然後文化一定有差異
440,00:19:14.000,00:19:15.000,衝突難免
441,00:19:15.000,00:19:17.000,新二代一大堆問題
442,00:19:17.000,00:19:19.000,認同 歧視
443,00:19:19.000,00:19:22.000,甚至跨國轉學的問題
444,00:19:22.000,00:19:24.000,還有一點家庭暴力
445,00:19:24.000,00:19:25.000,這還是有
446,00:19:25.000,00:19:26.000,因為他來這裡人生地不熟
447,00:19:26.000,00:19:29.000,很容易被欺負
448,00:19:29.000,00:19:30.000,社會的歧視
449,00:19:30.000,00:19:31.000,勞動圈的不平等
450,00:19:31.000,00:19:34.000,還有這個學歷認證的問題
451,00:19:34.000,00:19:35.000,我知道現在很多大陸學歷
452,00:19:35.000,00:19:37.000,還是不承認
453,00:19:37.000,00:19:39.000,所以這也是大問題
454,00:19:39.000,00:19:40.000,那怎麼辦
455,00:19:40.000,00:19:41.000,要做這些事情
456,00:19:41.000,00:19:43.000,我們一個一個來講
457,00:19:43.000,00:19:44.000,第一個還是要推動
458,00:19:44.000,00:19:46.000,一個新住民基本法
459,00:19:46.000,00:19:48.000,凡是要法律
460,00:19:48.000,00:19:49.000,成立一個
461,00:19:49.000,00:19:50.000,我是非常主張
462,00:19:50.000,00:19:52.000,如果58萬的原住民
463,00:19:52.000,00:19:54.000,就可以成立一個原住民委員會
464,00:19:54.000,00:19:57.000,這個明明就超過58萬
465,00:19:57.000,00:19:59.000,如果把第二代還有那些移工加起來
466,00:19:59.000,00:20:00.000,加進200萬
467,00:20:00.000,00:20:02.000,理論上更應該設一個
468,00:20:02.000,00:20:04.000,新住民委員會
469,00:20:04.000,00:20:05.000,在行政院底下
470,00:20:05.000,00:20:07.000,變成一個一級機關
471,00:20:07.000,00:20:08.000,然後這一定要有一個
472,00:20:08.000,00:20:10.000,新住民發展基金
473,00:20:10.000,00:20:13.000,做一些財務的調度
474,00:20:13.000,00:20:16.000,那其他就是
475,00:20:16.000,00:20:18.000,一樣啦
476,00:20:18.000,00:20:20.000,單一窗口很重要
