segment,from,to,text
237,00:07:56.000,00:07:58.000,這個叫做三安的一個
238,00:07:58.000,00:08:00.000,課後照顧的服務
239,00:08:00.000,00:08:02.000,第一個就是讓家長能夠安心
240,00:08:02.000,00:08:04.000,在完善的課後照顧
241,00:08:04.000,00:08:06.000,的過程當中父母你可以安心的
242,00:08:06.000,00:08:08.000,工作你還是在學校啊
243,00:08:08.000,00:08:10.000,學校是孩子們最熟悉的環境
244,00:08:10.000,00:08:12.000,就不要再換一個環境了
245,00:08:12.000,00:08:14.000,而學校很多的老師
246,00:08:14.000,00:08:16.000,包括很多的這個場所
247,00:08:16.000,00:08:18.000,大家都習慣了
248,00:08:18.000,00:08:20.000,這也是比較安心
249,00:08:20.000,00:08:22.000,第二個這樣協同能夠安全
250,00:08:22.000,00:08:24.000,校園其實是最安全
251,00:08:24.000,00:08:26.000,而且在校園的市縣長
252,00:08:26.000,00:08:28.000,內容跟學習上
253,00:08:28.000,00:08:30.000,他的學習的效果一定不會差
254,00:08:30.000,00:08:32.000,因為熟悉的環境
255,00:08:32.000,00:08:34.000,學習起來效率更好
256,00:08:34.000,00:08:36.000,第三個可以照顧
257,00:08:36.000,00:08:38.000,弱勢安人
258,00:08:38.000,00:08:40.000,每一個課後照顧
259,00:08:40.000,00:08:42.000,甚至到外面的立案的補習本
260,00:08:42.000,00:08:44.000,立案的這個民間機構都是要
261,00:08:44.000,00:08:46.000,付錢的所以我們對
262,00:08:46.000,00:08:48.000,關懷特殊跟弱勢的家庭
263,00:08:48.000,00:08:50.000,我們可以好好的給他照顧
264,00:08:50.000,00:08:52.000,所以在這樣一個
265,00:08:52.000,00:08:54.000,狀況底下我有幾個主張
266,00:08:54.000,00:08:56.000,第一個
267,00:08:56.000,00:08:58.000,公立國小的課後照顧
268,00:08:58.000,00:09:00.000,全面免費
269,00:09:00.000,00:09:02.000,而且要達到
270,00:09:02.000,00:09:04.000,人數倍增
271,00:09:04.000,00:09:06.000,人數倍增
272,00:09:06.000,00:09:08.000,校校有課照班
273,00:09:08.000,00:09:10.000,我希望我的開班率
274,00:09:10.000,00:09:12.000,從現階段的
275,00:09:12.000,00:09:14.000,72%可以達到
276,00:09:14.000,00:09:16.000,100%
277,00:09:16.000,00:09:18.000,那每一個學校都有
278,00:09:18.000,00:09:20.000,課後照顧班
279,00:09:20.000,00:09:22.000,那涵蓋率的學生
280,00:09:22.000,00:09:24.000,學生的涵蓋率從15%
281,00:09:24.000,00:09:26.000,能夠增加到30%
282,00:09:26.000,00:09:28.000,這30%是
283,00:09:28.000,00:09:30.000,世界OECD
284,00:09:30.000,00:09:32.000,的標準值
285,00:09:32.000,00:09:34.000,就是30%
286,00:09:34.000,00:09:36.000,那其實我們一直沒有達到這個標準值
287,00:09:36.000,00:09:38.000,所以我們要努力的
288,00:09:38.000,00:09:40.000,跟國際的這個接軌
289,00:09:40.000,00:09:42.000,而且OECD規定
290,00:09:42.000,00:09:44.000,就是希望能夠達到30%
291,00:09:44.000,00:09:46.000,我們從15%增加到30%
292,00:09:46.000,00:09:48.000,參加了輪式
293,00:09:48.000,00:09:50.000,就從現有的18萬人
294,00:09:50.000,00:09:52.000,會到36萬人
295,00:09:52.000,00:09:54.000,這是我們的目標
296,00:09:54.000,00:09:56.000,那我相信
297,00:09:56.000,00:09:58.000,只要我們提出這個政策以後
298,00:09:58.000,00:10:00.000,搞不好我們不會
299,00:10:00.000,00:10:02.000,不只會增加到30%
300,00:10:02.000,00:10:04.000,40%也使50%
301,00:10:04.000,00:10:06.000,所以這就是我們希望
302,00:10:06.000,00:10:08.000,能夠全面免費
303,00:10:08.000,00:10:10.000,人事可能不只倍增
304,00:10:10.000,00:10:12.000,可能好幾倍都有可能
305,00:10:12.000,00:10:14.000,另外第二個紙張
306,00:10:14.000,00:10:16.000,課後照顧到晚上要到7點
307,00:10:16.000,00:10:18.000,那讓家長
308,00:10:18.000,00:10:20.000,下班接送的時候不用
309,00:10:20.000,00:10:22.000,太慌張擔心
310,00:10:22.000,00:10:24.000,所以這是為了配合
311,00:10:24.000,00:10:26.000,這個家長的下班時間
312,00:10:26.000,00:10:28.000,我們三個
313,00:10:28.000,00:10:30.000,一般的家長下班時間有的是
314,00:10:30.000,00:10:32.000,5點有的是5點半
315,00:10:32.000,00:10:34.000,當然也有的是6點啦
316,00:10:34.000,00:10:36.000,那時間不一定
317,00:10:36.000,00:10:38.000,但是如果延後照顧時間到晚上7點
318,00:10:38.000,00:10:40.000,尤其平時
319,00:10:40.000,00:10:42.000,寒暑假
320,00:10:42.000,00:10:44.000,都開班
321,00:10:44.000,00:10:46.000,我們也開班喔
322,00:10:46.000,00:10:48.000,孩子要說孩子們
323,00:10:48.000,00:10:50.000,他沒有家長
324,00:10:50.000,00:10:52.000,好好的安排的話
325,00:10:52.000,00:10:54.000,課後照顧一樣開班
326,00:10:54.000,00:10:56.000,而且對急濫照顧
327,00:10:56.000,00:10:58.000,我們會做好協助
328,00:10:58.000,00:11:00.000,比如說
329,00:11:00.000,00:11:02.000,我們現在
330,00:11:02.000,00:11:04.000,6點到底能不能符合
331,00:11:04.000,00:11:06.000,其實很多家長趕來趕去
332,00:11:06.000,00:11:08.000,來不及那我們延長到7點的話
333,00:11:08.000,00:11:10.000,第一個時間就差
334,00:11:10.000,00:11:12.000,很多萬一你臨時
335,00:11:12.000,00:11:14.000,有些狀況其實可以協調
336,00:11:14.000,00:11:16.000,課後照顧的
337,00:11:16.000,00:11:18.000,老師們因為有一些狀況
338,00:11:18.000,00:11:20.000,特殊的狀況
339,00:11:20.000,00:11:22.000,那你孩子放在校園你熟悉
340,00:11:22.000,00:11:24.000,接受你也方便
341,00:11:24.000,00:11:26.000,讓家長們安心
342,00:11:26.000,00:11:28.000,讓我們有孩子的
343,00:11:28.000,00:11:30.000,爸爸媽媽不要擔心
344,00:11:30.000,00:11:32.000,我們孩子就在學校老師會說好
345,00:11:32.000,00:11:34.000,孩子現在也是一樣
346,00:11:34.000,00:11:36.000,不要擔心不然你到
347,00:11:36.000,00:11:38.000,外面的
348,00:11:38.000,00:11:40.000,一些立案的
349,00:11:40.000,00:11:42.000,甚至補習班
350,00:11:42.000,00:11:44.000,平安行 西瓜有時候在暑假
351,00:11:44.000,00:11:46.000,寒暑假都刻板
352,00:11:46.000,00:11:48.000,有時候還擠不進去
353,00:11:48.000,00:11:50.000,那我們學校在這個時候
354,00:11:50.000,00:11:52.000,大家一起來努力
355,00:11:52.000,00:11:54.000,照顧我們的孩子
356,00:11:54.000,00:11:56.000,紙張第三個
357,00:11:56.000,00:11:58.000,邊鄉若是
358,00:11:58.000,00:12:00.000,協同也要開設
359,00:12:00.000,00:12:02.000,照顧專辦
360,00:12:02.000,00:12:04.000,只要學校有需求
361,00:12:04.000,00:12:06.000,孩子有需求
362,00:12:06.000,00:12:08.000,我們就開班
363,00:12:08.000,00:12:10.000,不論你是
364,00:12:10.000,00:12:12.000,在班級人數少跟多
365,00:12:12.000,00:12:14.000,我們都開班
366,00:12:14.000,00:12:16.000,只要家長有需求就照顧
367,00:12:16.000,00:12:18.000,邊緣地區若是兒童
368,00:12:18.000,00:12:20.000,尤其包括身心障礙者
369,00:12:20.000,00:12:22.000,一樣照開班
370,00:12:22.000,00:12:24.000,來照顧他們
371,00:12:24.000,00:12:26.000,前方位的照顧
372,00:12:26.000,00:12:28.000,不管你是邊鄉的學校小校
373,00:12:28.000,00:12:30.000,或是
374,00:12:30.000,00:12:32.000,若是有身心障礙的
375,00:12:32.000,00:12:34.000,只要有需求我們就做
376,00:12:34.000,00:12:36.000,另外第四個紙張
377,00:12:36.000,00:12:38.000,這個部分其實
378,00:12:38.000,00:12:40.000,光靠學校是不過的
379,00:12:40.000,00:12:42.000,所以一定要擴大民間的參與
380,00:12:42.000,00:12:44.000,所以我們會建立一個媒合平台
381,00:12:44.000,00:12:46.000,讓青年的就業
382,00:12:46.000,00:12:48.000,就倍增了
383,00:12:48.000,00:12:50.000,因為學校的老師
384,00:12:50.000,00:12:52.000,不盡然都會自願去參加
385,00:12:52.000,00:12:54.000,扣候照顧
386,00:12:54.000,00:12:56.000,這個工作但是
387,00:12:56.000,00:12:58.000,很多的民間機構
388,00:12:58.000,00:13:00.000,他是可以進來的
389,00:13:00.000,00:13:02.000,所以我們會鼓勵民間參與
390,00:13:02.000,00:13:04.000,公私協力
391,00:13:04.000,00:13:06.000,我們大概可以開到
392,00:13:06.000,00:13:08.000,兩萬班以上
393,00:13:08.000,00:13:10.000,所以委外班級的
394,00:13:10.000,00:13:12.000,這種比例就會提升
395,00:13:12.000,00:13:14.000,到20%
396,00:13:14.000,00:13:16.000,也會加倍提升到20%
397,00:13:16.000,00:13:18.000,那提升到20%的話
398,00:13:18.000,00:13:20.000,同時
399,00:13:20.000,00:13:22.000,大家都會把它認為說
400,00:13:22.000,00:13:24.000,扣候照顧
401,00:13:24.000,00:13:26.000,是不是都是在學習
402,00:13:26.000,00:13:28.000,師範上的知識
403,00:13:28.000,00:13:30.000,其實不盡然的
404,00:13:30.000,00:13:32.000,我們這個提供的是
405,00:13:32.000,00:13:34.000,一個適性教育
406,00:13:34.000,00:13:36.000,你扣候照顧你喜歡學什麼
407,00:13:36.000,00:13:38.000,就按照家長
408,00:13:38.000,00:13:40.000,希望孩子們學什麼
409,00:13:40.000,00:13:42.000,或者孩子們希望學什麼
410,00:13:42.000,00:13:44.000,我們提供多元的服務
411,00:13:44.000,00:13:46.000,比如說才藝班
412,00:13:46.000,00:13:48.000,你學音樂的
413,00:13:48.000,00:13:50.000,唱歌的
414,00:13:50.000,00:13:52.000,甚至體育的台拳
415,00:13:52.000,00:13:54.000,足球棒球
416,00:13:54.000,00:13:56.000,這個很多的
417,00:13:56.000,00:13:58.000,體式都可以在這個地方
418,00:13:58.000,00:14:00.000,開班
419,00:14:00.000,00:14:02.000,到
420,00:14:02.000,00:14:04.000,六點半七點
421,00:14:04.000,00:14:06.000,都可以
422,00:14:06.000,00:14:08.000,在這樣的狀況底下不是只有
423,00:14:08.000,00:14:10.000,學習師範上的知識
424,00:14:10.000,00:14:12.000,它是孩子們的喜歡
425,00:14:12.000,00:14:14.000,來做一個適度的安排
426,00:14:14.000,00:14:16.000,那這樣子也可以增加
427,00:14:16.000,00:14:18.000,我們青年就業的機會
428,00:14:18.000,00:14:20.000,那光這個青年的就業機會
429,00:14:20.000,00:14:22.000,我想就會倍增了
430,00:14:22.000,00:14:24.000,青年的機會就倍增
431,00:14:24.000,00:14:26.000,我們annual是1萬5千人
432,00:14:26.000,00:14:28.000,按照這樣的就業機會
433,00:14:28.000,00:14:32.000,多提供1萬5千個就業的機會
434,00:14:32.000,00:14:34.000,所以等於是倍增
435,00:14:34.000,00:14:36.000,而且這裡面要參加的
436,00:14:36.000,00:14:38.000,一定要有舞蹈與立案
437,00:14:38.000,00:14:40.000,優質的私人機構
438,00:14:40.000,00:14:42.000,才是受學校的委辦
439,00:14:42.000,00:14:44.000,所以這是有一定的條件
440,00:14:44.000,00:14:46.000,建立客照服務的評估
441,00:14:46.000,00:14:48.000,認證跟獎勵
442,00:14:48.000,00:14:50.000,我們一定會把
443,00:14:50.000,00:14:52.000,這些立案我們會去做好
444,00:14:52.000,00:14:54.000,獎勵評估
445,00:14:54.000,00:14:56.000,甚至有這個監測的機制
446,00:14:56.000,00:14:58.000,來了解服務的品質好跟不好
447,00:14:58.000,00:15:04.000,所以這個在這個整個政策的過程當中
448,00:15:04.000,00:15:06.000,到底可以給我們帶來什麼效益
449,00:15:06.000,00:15:08.000,那目前我們
450,00:15:08.000,00:15:12.000,一定會做到比以前更好
451,00:15:12.000,00:15:14.000,讓全國的學校的開辦率
452,00:15:14.000,00:15:16.000,從72跳到100
453,00:15:16.000,00:15:18.000,那學生涵蓋率
454,00:15:18.000,00:15:20.000,跟OECD的標準一樣是30%
455,00:15:20.000,00:15:22.000,那當然一定有
456,00:15:22.000,00:15:24.000,30萬的家庭
457,00:15:24.000,00:15:26.000,包括弱勢的家庭
458,00:15:26.000,00:15:28.000,8萬個家庭是受益的
459,00:15:28.000,00:15:30.000,那其實在這個受益的過程當中
460,00:15:30.000,00:15:32.000,很多
461,00:15:32.000,00:15:34.000,聘用編制外
462,00:15:34.000,00:15:36.000,客照相關人員
463,00:15:36.000,00:15:38.000,都大概會創造
464,00:15:38.000,00:15:40.000,我剛剛講的3萬個機會
465,00:15:40.000,00:15:42.000,就業的機會
466,00:15:42.000,00:15:44.000,而且委外
467,00:15:44.000,00:15:46.000,這個受託的單位的能量
468,00:15:46.000,00:15:48.000,以及委外的班級
469,00:15:48.000,00:15:50.000,以及比例就會提升到
470,00:15:50.000,00:15:52.000,20%
471,00:15:52.000,00:15:54.000,其實這個最重要的是
472,00:15:54.000,00:15:56.000,家長們你不要擔心
473,00:15:56.000,00:15:58.000,經濟上的負擔
474,00:15:58.000,00:16:00.000,尤其弱勢的這些學生
475,00:16:00.000,00:16:02.000,或是家長們
476,00:16:02.000,00:16:04.000,你更不用擔心
477,00:16:04.000,00:16:06.000,包括身心障礙需要被幫忙不用擔心
478,00:16:06.000,00:16:08.000,我們平均算起來
479,00:16:08.000,00:16:10.000,每個人政府大概要
480,00:16:10.000,00:16:12.000,多吃3萬元
481,00:16:12.000,00:16:14.000,政府會每一個人幫助
482,00:16:14.000,00:16:16.000,大客戶照顧出了3萬元
483,00:16:16.000,00:16:18.000,包括學校的函數加
484,00:16:18.000,00:16:20.000,加一加大概3萬元
485,00:16:20.000,00:16:22.000,我們大概預算
486,00:16:22.000,00:16:24.000,給他估一估
487,00:16:24.000,00:16:26.000,大概初步是
488,00:16:26.000,00:16:28.000,54億
489,00:16:28.000,00:16:30.000,逐年上升
490,00:16:30.000,00:16:32.000,隨著涵蓋率高
491,00:16:32.000,00:16:34.000,就會慢慢上升
492,00:16:34.000,00:16:36.000,這裡我也特別跟大家報告
493,00:16:36.000,00:16:38.000,依我按照新北市的經驗
494,00:16:38.000,00:16:40.000,新北市我上任是
495,00:16:40.000,00:16:42.000,在教育預算是
496,00:16:42.000,00:16:44.000,550億
497,00:16:44.000,00:16:46.000,今年我們就變
498,00:16:46.000,00:16:48.000,740億就增加了1/3
499,00:16:48.000,00:16:50.000,其實教育
500,00:16:50.000,00:16:52.000,上次我在提教育政策的過程當中
501,00:16:52.000,00:16:54.000,教育經費的邊列的下限
502,00:16:54.000,00:16:56.000,每年要提高
503,00:16:56.000,00:16:58.000,一百
504,00:16:58.000,00:17:00.000,一趴就310億
505,00:17:00.000,00:17:02.000,甚至如果
506,00:17:02.000,00:17:04.000,我們要投資更多該增加
507,00:17:04.000,00:17:06.000,就要增加
508,00:17:06.000,00:17:08.000,這才是我們最重要讓孩子成為
509,00:17:08.000,00:17:10.000,我們國家的未來
510,00:17:10.000,00:17:12.000,讓他的教育的
511,00:17:12.000,00:17:14.000,學習過程當中可以找到自己的
512,00:17:14.000,00:17:16.000,方向所以這個客戶照顧
