segment,from,to,text
117,00:06:06.000,00:06:08.000,甚至養生等等
118,00:06:08.000,00:06:12.000,還有本身的醫療工作以及復健
119,00:06:12.000,00:06:15.000,那我們也必須要針對
120,00:06:15.000,00:06:17.000,不同性別
121,00:06:17.000,00:06:20.000,不同年齡層好花的疾病
122,00:06:20.000,00:06:22.000,來提出對策
123,00:06:22.000,00:06:24.000,目標性的
124,00:06:24.000,00:06:27.000,來提升醫療
125,00:06:27.000,00:06:30.000,照顧的品質
126,00:06:30.000,00:06:32.000,能夠更進一步的確保個人健康
127,00:06:32.000,00:06:34.000,我特別舉例而言
128,00:06:34.000,00:06:38.000,我們的新生兒的死亡率
129,00:06:38.000,00:06:41.000,相對國際上的標準來看
130,00:06:41.000,00:06:43.000,我們還有努力的空間
131,00:06:43.000,00:06:47.000,好比我們的
132,00:06:47.000,00:06:51.000,糖尿病高血壓 高血脂
133,00:06:51.000,00:06:53.000,的控制
134,00:06:53.000,00:06:56.000,好好控制 達到標準的大概五成左右
135,00:06:56.000,00:06:59.000,仍然有五成的病人
136,00:06:59.000,00:07:02.000,還需要
137,00:07:02.000,00:07:04.000,醫師加以幫助
138,00:07:04.000,00:07:06.000,在這種狀況之下
139,00:07:06.000,00:07:09.000,不同性別 不同年齡層
140,00:07:09.000,00:07:12.000,我們必須要支持各領域的醫師
141,00:07:12.000,00:07:15.000,給他們力量 給他們支持
142,00:07:15.000,00:07:20.000,好好去照顧他們所面對的病人
143,00:07:20.000,00:07:23.000,那第三個重點就是要
144,00:07:23.000,00:07:25.000,改善
145,00:07:25.000,00:07:28.000,醫療人員的工作條件
146,00:07:28.000,00:07:31.000,讓更多的醫療人員能夠投入
147,00:07:31.000,00:07:34.000,這個領域
148,00:07:34.000,00:07:36.000,特別是
149,00:07:36.000,00:07:38.000,我們應該要針對各個醫療領域的
150,00:07:38.000,00:07:40.000,醫事人員
151,00:07:40.000,00:07:43.000,給予待遇的提升
152,00:07:43.000,00:07:45.000,我特別跟大家報告
153,00:07:45.000,00:07:48.000,現在很多領域都找不到醫療人員
154,00:07:48.000,00:07:50.000,過去最熱門的內外婦兒
155,00:07:50.000,00:07:53.000,找不到人
156,00:07:53.000,00:07:57.000,小兒科醫師現在完全找不到
157,00:07:57.000,00:07:59.000,連醫學中心都找不到
158,00:07:59.000,00:08:01.000,找不到住院醫師
159,00:08:01.000,00:08:04.000,護理人員也一樣非常欠缺
160,00:08:04.000,00:08:07.000,很多醫院 病房關起來了
161,00:08:07.000,00:08:09.000,不是沒有病人
162,00:08:09.000,00:08:11.000,是沒有護士
163,00:08:11.000,00:08:14.000,在這種狀況之下
164,00:08:14.000,00:08:19.000,改善醫療各領域人員的
165,00:08:19.000,00:08:22.000,工作環境已經迫在眉睫
166,00:08:22.000,00:08:25.000,就護理人員而言
167,00:08:25.000,00:08:27.000,我們也具體的提出來
168,00:08:27.000,00:08:30.000,應該要增加
169,00:08:30.000,00:08:33.000,護理系所的招生員額
170,00:08:33.000,00:08:36.000,同時對他護理的高考
171,00:08:36.000,00:08:39.000,也應該要多元化的考試方式
172,00:08:39.000,00:08:41.000,第三個我也支持
173,00:08:41.000,00:08:44.000,護理界所要求的護病筆入法
174,00:08:44.000,00:08:48.000,這些都是要去努力的
175,00:08:48.000,00:08:52.000,第四個重點是健保永續
176,00:08:52.000,00:08:54.000,健保一定要永續發展
177,00:08:54.000,00:08:58.000,我們要積極的導入健康促進
178,00:08:58.000,00:09:00.000,以及疾病預防
179,00:09:00.000,00:09:03.000,因為現在的方式
180,00:09:03.000,00:09:06.000,是論件記酬
181,00:09:06.000,00:09:09.000,是有治療才有給付
182,00:09:09.000,00:09:14.000,我們應該要把健康促進
183,00:09:14.000,00:09:16.000,以及疾病預防的概念
184,00:09:16.000,00:09:19.000,從那一面導入到健保的制度裡面去
185,00:09:19.000,00:09:22.000,一方面對病人的健康有保障
186,00:09:22.000,00:09:27.000,一方面也可以減少健保的支出
187,00:09:27.000,00:09:31.000,第二點我們一定要健全
188,00:09:31.000,00:09:35.000,多元管道健全健保的財務
189,00:09:35.000,00:09:37.000,健保絕對不能倒
190,00:09:37.000,00:09:41.000,健保一定要永續發展
191,00:09:41.000,00:09:44.000,因為健保制度是目前整個台灣
192,00:09:44.000,00:09:46.000,最重要的一個制度
193,00:09:46.000,00:09:48.000,滿意度超過九成
194,00:09:48.000,00:09:51.000,國際社會人人稱羨
195,00:09:51.000,00:09:56.000,它除了展現了對國人
196,00:09:56.000,00:09:59.000,健康的守護的功能之外
197,00:09:59.000,00:10:02.000,其實它也有達到社會功能
198,00:10:02.000,00:10:03.000,也就是因為健保
199,00:10:03.000,00:10:06.000,從民國84年3月開始
200,00:10:06.000,00:10:09.000,過去沒有健保的時代
201,00:10:09.000,00:10:11.000,因病而平
202,00:10:11.000,00:10:15.000,因貧而病所衍生的許許多多的家庭悲劇
203,00:10:15.000,00:10:17.000,已經不復建
204,00:10:17.000,00:10:21.000,所以健保勢必是要永續發展
205,00:10:21.000,00:10:24.000,所以我們會用多元的財務管道
206,00:10:24.000,00:10:28.000,確保健保能夠持續發展
207,00:10:28.000,00:10:30.000,當然科技在進步
208,00:10:30.000,00:10:33.000,不管是人工智慧物聯網ARVR
209,00:10:33.000,00:10:36.000,一定要引入到整個醫療的行為裡面來
210,00:10:36.000,00:10:39.000,或是醫院的管理作業裡面來
211,00:10:39.000,00:10:41.000,來推動智慧醫療
212,00:10:41.000,00:10:44.000,一方面提高醫療服務品質
213,00:10:44.000,00:10:46.000,一方面提高行政效率
214,00:10:46.000,00:10:50.000,另外一方面也可以降低財務的支出
215,00:10:50.000,00:10:52.000,另外我們應該要落實
216,00:10:52.000,00:10:55.000,大家醫的制度
217,00:10:55.000,00:10:58.000,也就是轉整分級醫療
218,00:10:58.000,00:11:00.000,能夠更加的落實
219,00:11:00.000,00:11:04.000,我也會推動到宅醫療服務
220,00:11:04.000,00:11:06.000,有些偏鄉的地方
221,00:11:06.000,00:11:09.000,其實是可以借重基層的醫療網
222,00:11:09.000,00:11:11.000,來協助來幫助
223,00:11:11.000,00:11:13.000,不一定
224,00:11:13.000,00:11:16.000,有一些病不一定要到醫院來住院
225,00:11:16.000,00:11:19.000,其實有辦法開診所的醫師
226,00:11:19.000,00:11:22.000,常常不是總醫師就是組織醫師
227,00:11:22.000,00:11:25.000,甚至主任醫師級的
228,00:11:25.000,00:11:28.000,他在社區裡面照顧一個病人
229,00:11:28.000,00:11:29.000,是沒有問題的
230,00:11:29.000,00:11:31.000,我們要給他空間
231,00:11:31.000,00:11:33.000,整體而言
232,00:11:33.000,00:11:36.000,對整個健保的永續經營是好的
233,00:11:36.000,00:11:42.000,對偏遠地區或社區民眾的健康照顧也是好的
234,00:11:42.000,00:11:44.000,那接下來另外有幾個疾病
235,00:11:44.000,00:11:46.000,我特別把它提出來
236,00:11:46.000,00:11:48.000,比較重要我特別把它提出來
237,00:11:48.000,00:11:53.000,第一個就是幼兒
238,00:11:53.000,00:11:56.000,幼兒的照顧
239,00:11:56.000,00:11:59.000,我剛剛有特別提到
240,00:11:59.000,00:12:07.000,我們的嬰幼兒的死亡率還有在提升
241,00:12:07.000,00:12:09.000,所以在這種狀況之下
242,00:12:09.000,00:12:14.000,我們應該要積極地來幫助孕婦
243,00:12:14.000,00:12:18.000,胎兒或是青少年的醫療
244,00:12:18.000,00:12:21.000,降低他們的死亡率
245,00:12:21.000,00:12:23.000,也促進他們的健康
246,00:12:23.000,00:12:26.000,那特別是我們應該有
247,00:12:26.000,00:12:28.000,核心醫院重點醫院
248,00:12:28.000,00:12:30.000,還有基層的醫院
249,00:12:30.000,00:12:33.000,成立一個完成的兒少醫療網
250,00:12:33.000,00:12:36.000,那第二個就是心理健康的問題
251,00:12:36.000,00:12:38.000,我們特別把它再提出來
252,00:12:38.000,00:12:41.000,尤其是現在
253,00:12:41.000,00:12:43.000,社會競爭激烈
254,00:12:43.000,00:12:45.000,人際關係疏離
255,00:12:45.000,00:12:47.000,那很多人離開了家裡
256,00:12:47.000,00:12:49.000,到外面打拼
257,00:12:49.000,00:12:52.000,所以壓力是非常大的
258,00:12:52.000,00:12:54.000,在這種狀況之下
259,00:12:54.000,00:12:58.000,我們應該要建立一個青少年的
260,00:12:58.000,00:13:02.000,心理健康的專線
261,00:13:02.000,00:13:04.000,或者是專業的服務
262,00:13:04.000,00:13:07.000,那另外社區的
263,00:13:07.000,00:13:09.000,心理衛生的這個中心
264,00:13:09.000,00:13:11.000,這個也非常重要
265,00:13:11.000,00:13:15.000,來減輕有精神障礙者
266,00:13:15.000,00:13:18.000,或者是家庭的負擔
267,00:13:18.000,00:13:21.000,另外一個就是癌症
268,00:13:21.000,00:13:24.000,癌症的防治計畫
269,00:13:24.000,00:13:27.000,我們很清楚
270,00:13:27.000,00:13:30.000,癌症是從民國72年到今天
271,00:13:30.000,00:13:32.000,連續41年
272,00:13:32.000,00:13:36.000,是台灣的十大死亡原因之首
273,00:13:36.000,00:13:39.000,就以去年的數據來講
274,00:13:39.000,00:13:41.000,台灣因為癌症不幸
275,00:13:41.000,00:13:45.000,故事的人大概有51900多個人
276,00:13:45.000,00:13:48.000,大概佔去年台灣總體死亡人數的
277,00:13:48.000,00:13:51.000,24.9%
278,00:13:51.000,00:13:53.000,20年前我在立法委員任內
279,00:13:53.000,00:13:55.000,有建議
280,00:13:55.000,00:13:58.000,癌症是十大死亡原因之首
281,00:13:58.000,00:14:00.000,我提出了癌症防治法
282,00:14:00.000,00:14:04.000,當時就要求政府要寬略預算
283,00:14:04.000,00:14:07.000,從預防早期篩檢
284,00:14:07.000,00:14:09.000,然後早期治療
285,00:14:09.000,00:14:11.000,還有到後續的復健
286,00:14:11.000,00:14:13.000,安寧照顧等等
287,00:14:13.000,00:14:16.000,那我特別要跟國人同胞報告
288,00:14:16.000,00:14:19.000,因為這個法通過之後
289,00:14:19.000,00:14:22.000,花費了積極的功用
290,00:14:22.000,00:14:25.000,我以去年2022年的數據來看
291,00:14:25.000,00:14:28.000,我們總共針對5個癌症
292,00:14:28.000,00:14:31.000,口腔癌 大腸癌 肺癌
293,00:14:31.000,00:14:34.000,乳癌 子宮頸癌5種癌症
294,00:14:34.000,00:14:38.000,做了400多萬人次的篩檢
295,00:14:38.000,00:14:41.000,範圍相當的廣
296,00:14:41.000,00:14:44.000,那也篩檢出4萬7千個
297,00:14:44.000,00:14:47.000,癌前期的病人
298,00:14:47.000,00:14:51.000,提供了早期治療的機會
299,00:14:51.000,00:14:54.000,當然也篩出了9千多個
300,00:14:54.000,00:14:58.000,這個癌症級別比較厚的病人
301,00:14:58.000,00:15:00.000,也就是說我們過去的篩檢
302,00:15:00.000,00:15:02.000,花費相當的作用
303,00:15:02.000,00:15:05.000,那未來我們要持續
304,00:15:05.000,00:15:08.000,來推動癌症的防治計畫
305,00:15:08.000,00:15:11.000,不管是癌症的篩檢
306,00:15:11.000,00:15:13.000,或是癌症基因的檢測
307,00:15:13.000,00:15:16.000,應該要更廣泛來進行
308,00:15:16.000,00:15:18.000,來達到早期檢查
309,00:15:18.000,00:15:21.000,早期治療的這個機會
310,00:15:21.000,00:15:23.000,那第二個就是說
311,00:15:23.000,00:15:27.000,我們要根據病人的情況
312,00:15:27.000,00:15:31.000,讓他能夠及早接受先進的醫療
313,00:15:31.000,00:15:34.000,不管是智慧醫療
314,00:15:34.000,00:15:36.000,精準醫療
315,00:15:36.000,00:15:39.000,或者是再生醫療等等
316,00:15:39.000,00:15:42.000,當然在這種狀況之下
317,00:15:42.000,00:15:45.000,會有別於以往的臨床治療方式
318,00:15:45.000,00:15:47.000,必須要先經過第一期
319,00:15:47.000,00:15:50.000,或是第二次的傳統化學治療
320,00:15:50.000,00:15:53.000,無效之後才可以接受先進的治療
321,00:15:53.000,00:15:56.000,那這一部分勢必會增加
322,00:15:56.000,00:15:59.000,藥物的費用的支出
323,00:15:59.000,00:16:02.000,那我們打算成立一個
324,00:16:02.000,00:16:04.000,癌症新藥基金
325,00:16:04.000,00:16:07.000,百億的癌症新藥基金
326,00:16:07.000,00:16:09.000,我們有一個具體的目標
327,00:16:09.000,00:16:12.000,在2030年的時候
328,00:16:12.000,00:16:16.000,我們希望經由醫界的努力
329,00:16:16.000,00:16:19.000,還有國人的共同努力
330,00:16:19.000,00:16:23.000,在癌症的死亡病人能夠降三分之一
331,00:16:23.000,00:16:26.000,在2030年的時候
332,00:16:26.000,00:16:31.000,癌症死亡的病人能夠減少三分之一
333,00:16:31.000,00:16:36.000,那另外一個就是原住民
334,00:16:36.000,00:16:39.000,原住民的健康
335,00:16:39.000,00:16:43.000,因為台灣是一個民主多元
336,00:16:43.000,00:16:45.000,自由開放的社會
337,00:16:45.000,00:16:48.000,有一個非常重要的價值就是
338,00:16:48.000,00:16:51.000,不同的族群都在這個土地上面
339,00:16:51.000,00:16:53.000,彼此尊重
340,00:16:53.000,00:16:56.000,而且快樂的生活
341,00:16:56.000,00:16:58.000,但是我們看到原住民的朋友
342,00:16:58.000,00:17:01.000,他平均餘命大概比非原住民的平均餘命
343,00:17:01.000,00:17:04.000,大概少了十年
344,00:17:04.000,00:17:06.000,這個是政府的責任
345,00:17:06.000,00:17:09.000,我也希望社會能夠共同支持
346,00:17:09.000,00:17:11.000,又何況立法院前不久
347,00:17:11.000,00:17:14.000,有通過了原住民健康法
348,00:17:14.000,00:17:16.000,我會根據這個法律
349,00:17:16.000,00:17:18.000,提出健康促進的政策
350,00:17:18.000,00:17:22.000,以及種種的醫療政策
351,00:17:22.000,00:17:26.000,來幫助原住民的健康
352,00:17:26.000,00:17:29.000,讓他們的平均餘命能夠逐年延長
353,00:17:29.000,00:17:33.000,最後一點就是
354,00:17:33.000,00:17:39.000,用智慧醫療結合健康照護
355,00:17:39.000,00:17:42.000,來推動生醫產業
356,00:17:42.000,00:17:45.000,來達到照源的生醫產業
357,00:17:45.000,00:17:47.000,現在目前的台灣生醫產業
358,00:17:47.000,00:17:51.000,年產值大概7000億左右
359,00:17:51.000,00:17:55.000,在新興國家裡面排行大概是第三名
360,00:17:55.000,00:17:58.000,也算不弱
361,00:17:58.000,00:18:00.000,那未來的話我們有幾個做法
362,00:18:00.000,00:18:05.000,第一個就是說我們要建置健保
363,00:18:05.000,00:18:11.000,還有基因的劇量數據
364,00:18:11.000,00:18:19.000,運用人工智慧數據的大量分析
365,00:18:19.000,00:18:24.000,來提升醫療服務的水準
366,00:18:24.000,00:18:30.000,同時也讓台灣的ICT產業
367,00:18:30.000,00:18:32.000,醫療服務產業
368,00:18:32.000,00:18:35.000,以及生物科技產業結合在一起
369,00:18:35.000,00:18:39.000,來推動智慧醫療、精準醫療
370,00:18:39.000,00:18:47.000,還有再生醫療以及生計新藥的發展
371,00:18:47.000,00:18:52.000,這個領域是台灣相當有機會
372,00:18:52.000,00:18:57.000,我們如果把這三個產業拆開
373,00:18:57.000,00:18:59.000,我們醫療服務產業在國際上的評比
374,00:18:59.000,00:19:07.000,有很多機構評比台灣的醫療服務是全球第一
375,00:19:07.000,00:19:09.000,我們的ICT產業
376,00:19:09.000,00:19:13.000,特別是晶片、晶圓製造、IC設計
377,00:19:13.000,00:19:18.000,或者是風光測試都是數一數二的
378,00:19:18.000,00:19:22.000,再加上廣大的ICT產業
379,00:19:22.000,00:19:26.000,在國際上我們是佔有一席之地
380,00:19:26.000,00:19:28.000,另外一個是生物科技產業
381,00:19:28.000,00:19:32.000,我們在新興產業是新興國家是排第三
382,00:19:32.000,00:19:36.000,也許單打獨鬥我們不敢說第一
383,00:19:36.000,00:19:41.000,但是三對三鬥牛我們絕對有機會
384,00:19:41.000,00:19:47.000,所以我們推出來的醫療政策
385,00:19:47.000,00:19:52.000,是希望跟醫界大家共同合作
386,00:19:52.000,00:19:55.000,也能夠團結國人大家一起來
387,00:19:55.000,00:19:57.000,打造健康台灣
388,00:19:57.000,00:19:59.000,讓國人健康
389,00:19:59.000,00:20:01.000,讓健康產業發展
390,00:20:01.000,00:20:03.000,讓國家更強
391,00:20:03.000,00:20:07.000,讓世界因此擁抱台灣
392,00:20:07.000,00:20:14.000,第二個政策我要提長照3.0
393,00:20:14.000,00:20:17.000,在提長照3.0之前我跟大家報告
394,00:20:17.000,00:20:21.000,在今年六月左右的資料
395,00:20:21.000,00:20:26.000,台灣65歲以上長輩的人口比例是17.6%左右
396,00:20:26.000,00:20:29.000,這個趨勢如果不變的話
397,00:20:29.000,00:20:33.000,在2025年就會超過20%
398,00:20:33.000,00:20:37.000,也就是會達到聯合國世界衛生組織
399,00:20:37.000,00:20:44.000,所規定的所定義的超高齡社會
400,00:20:44.000,00:20:49.000,這對台灣來講是一個非常嚴肅的議題
401,00:20:49.000,00:20:52.000,我們當然也看到蔡英文總統的努力
402,00:20:52.000,00:20:58.000,她2016年上任之後就積極的推動長照2.0
403,00:20:58.000,00:21:03.000,有別於馬英九前總統時代的長照1.0
404,00:21:03.000,00:21:06.000,我跟大家做一個比較
405,00:21:06.000,00:21:08.000,馬前總統的長照1.0
406,00:21:08.000,00:21:13.000,全國的據點大概是700多個點而已
407,00:21:13.000,00:21:20.000,長照服務員2萬多個薪水不到3萬塊錢
408,00:21:20.000,00:21:24.000,一年的總支出大概5、6億而已
409,00:21:24.000,00:21:27.000,蔡英文總統上任之後
410,00:21:27.000,00:21:30.000,她積極的推動長照2.0
411,00:21:30.000,00:21:34.000,目前長照的據點已經高達1萬2000多個點
412,00:21:34.000,00:21:37.000,長照服務員有9萬多個人
413,00:21:37.000,00:21:41.000,而且薪資居家服務員
414,00:21:41.000,00:21:43.000,居家長照服務員
415,00:21:43.000,00:21:46.000,平均薪資4萬2000塊錢以上
416,00:21:46.000,00:21:49.000,有些當然是更多
417,00:21:49.000,00:21:52.000,普遍都在4萬塊以上
418,00:21:52.000,00:21:55.000,如果是機構式的長照服務員
419,00:21:55.000,00:21:58.000,也都在3萬2000塊以上
420,00:21:58.000,00:22:03.000,也就是說長照2.0深入社區
421,00:22:03.000,00:22:06.000,讓有需要的民眾看得到找得到
422,00:22:06.000,00:22:08.000,也用得到
423,00:22:08.000,00:22:12.000,未來我將推動長照3.0
424,00:22:12.000,00:22:16.000,長照3.0跟長照2.0有什麼不同
425,00:22:16.000,00:22:19.000,至少有四個地方不同
426,00:22:19.000,00:22:22.000,第一個
427,00:22:22.000,00:22:25.000,就是我們會強化私能者的照顧
428,00:22:25.000,00:22:28.000,會在質跟量上面
429,00:22:28.000,00:22:33.000,優化住宅的長照服務
430,00:22:33.000,00:22:36.000,機構式的長照服務
431,00:22:36.000,00:22:40.000,第二個我們會幫助家庭的照顧者
432,00:22:40.000,00:22:43.000,讓他有喘息的機會
433,00:22:43.000,00:22:46.000,讓照顧者不至於離職
434,00:22:46.000,00:22:49.000,第三個我們會持續推動
435,00:22:49.000,00:22:51.000,社區式的長照服務
436,00:22:51.000,00:22:54.000,而且還會優化
437,00:22:54.000,00:23:01.000,豐富長照據點的照服功能
438,00:23:01.000,00:23:04.000,第四個更重要
439,00:23:04.000,00:23:07.000,是要把長照
440,00:23:07.000,00:23:11.000,包括居家
441,00:23:11.000,00:23:14.000,社區機構這三個長照
442,00:23:14.000,00:23:17.000,來跟醫療跟社會福利結合在一起
443,00:23:17.000,00:23:20.000,成為一體式的
444,00:23:20.000,00:23:25.000,社區長照服務
445,00:23:25.000,00:23:30.000,這個對整個長照
446,00:23:30.000,00:23:33.000,的發展會更具體
447,00:23:33.000,00:23:35.000,彼此的橫向聯繫
448,00:23:35.000,00:23:37.000,會發揮更大的功能
449,00:23:37.000,00:23:40.000,讓每一個受照顧者
450,00:23:40.000,00:23:43.000,都能夠得到最好的醫療照顧
451,00:23:43.000,00:23:46.000,第一點我來跟大家報告
452,00:23:46.000,00:23:48.000,就是強化重度私能照顧
453,00:23:48.000,00:23:51.000,優化住宿式服務機構
454,00:23:51.000,00:23:54.000,我們會新增居家
455,00:23:54.000,00:23:56.000,或社區的晚間到宅照顧
456,00:23:56.000,00:23:58.000,以夜間緊急服務
457,00:23:58.000,00:24:01.000,建立24小時的重度私能者
458,00:24:01.000,00:24:03.000,的支持服務
459,00:24:03.000,00:24:06.000,也會針對重度私能者
460,00:24:06.000,00:24:09.000,增加住宿式服務機構的量能
461,00:24:09.000,00:24:12.000,會藉由盤點公有土地
462,00:24:12.000,00:24:14.000,由政府興辦機構
463,00:24:14.000,00:24:17.000,提供更多公共化的住宿服務
464,00:24:17.000,00:24:19.000,或者是提供土地
465,00:24:19.000,00:24:21.000,委託民間業者興辦
466,00:24:21.000,00:24:23.000,至於在補助方面
467,00:24:23.000,00:24:26.000,今年已經有原來的6萬元
468,00:24:26.000,00:24:29.000,調高到12萬元
469,00:24:29.000,00:24:31.000,並且取消排福規定
470,00:24:31.000,00:24:35.000,未來我們會逐漸提高到
471,00:24:35.000,00:24:37.000,每個月1萬5000元
472,00:24:37.000,00:24:39.000,也就是一年最高18萬元
