segment,from,to,text
101,00:07:34.000,00:07:38.000,包括給戰鬥加給67億 還有自願意的加給
102,00:07:38.000,00:07:43.000,只增了39億 這是一個最基本鼓勵大家來從今
103,00:07:43.000,00:07:50.000,來照顧他們 至於在這裡面的藝藍的義務役
104,00:07:50.000,00:07:56.000,那義務役的服役不要等 因為這段時間我們看到
105,00:07:56.000,00:08:01.000,義務役要在當兵之前 有時候這個時間拉得很長
106,00:08:01.000,00:08:05.000,而且時間也不很固定 所以要精進入伍的流程
107,00:08:05.000,00:08:08.000,減少藝藍入伍前的當兵的時間
108,00:08:08.000,00:08:12.000,有時候你在等 你要找工作也不是 不找工作也不是
109,00:08:12.000,00:08:19.000,那一個時段就很尷尬 所以我們要把入伍的時間
110,00:08:19.000,00:08:21.000,希望能夠及早 不要再等了
111,00:08:21.000,00:08:27.000,第二個 分花的時間 分花的時候要讓民間
112,00:08:27.000,00:08:32.000,你的專長跟藝藍能夠做結合 甚至跟產業來做結合
113,00:08:32.000,00:08:36.000,你所學一定要所用 在金鐘可以發揮
114,00:08:36.000,00:08:41.000,未來在產業也能夠在服完兵役以後
115,00:08:41.000,00:08:44.000,就能夠馬上到產業界繼續來做服務
116,00:08:44.000,00:08:47.000,所以這過程當中要跟產業界密切的合作
117,00:08:47.000,00:08:51.000,革新的信念的內容裡面是要有效的提升戰力
118,00:08:51.000,00:08:55.000,你所謂有效提升戰力 就針對現代化
119,00:08:55.000,00:09:00.000,所謂有作戰的方式 做不同的分類訓練以及管理
120,00:09:00.000,00:09:04.000,讓他們有極佔力以外 而且隨著科技的發展
121,00:09:04.000,00:09:08.000,把戰力能夠提升 至於增加義務役
122,00:09:08.000,00:09:12.000,有派到外島去的 要給他們外離島的加緊
123,00:09:12.000,00:09:17.000,在這裡面我們看到國防戰力的基礎
124,00:09:17.000,00:09:20.000,這個還是最重要 國防戰力的基礎
125,00:09:20.000,00:09:23.000,怎麼樣強化國防戰力基礎
126,00:09:23.000,00:09:26.000,然後把這個實力可以讓大家看得到
127,00:09:26.000,00:09:32.000,我要成立一個在行政院由副院長來主持的
128,00:09:32.000,00:09:36.000,行政院前民防衛動員委員會
129,00:09:36.000,00:09:39.000,行政院防衛動員委員會
130,00:09:39.000,00:09:43.000,這是一個很重要 因為我們現在動員委員會
131,00:09:43.000,00:09:46.000,其實真的都是空的 很少去做實作
132,00:09:46.000,00:09:52.000,如何強化我們前民在如何防衛裡面扮演自己好的角色
133,00:09:52.000,00:09:55.000,我們要用前民防衛動員委員會拉高層級
134,00:09:55.000,00:10:01.000,花部會來做好整合 把動員的力量達到最低最高
135,00:10:01.000,00:10:06.000,尤其像我們的後備軍人 其實也在動員委員會裡面
136,00:10:06.000,00:10:11.000,可以增加很多的量以及很多的精銳的信念
137,00:10:11.000,00:10:15.000,所以在這裡面同時我們也開始對軍事教育要做好改進
138,00:10:15.000,00:10:18.000,包括現代化的聯合作戰的教育
139,00:10:18.000,00:10:22.000,跟大幅增加軍事教育的預算多項的措施
140,00:10:22.000,00:10:26.000,以及設定有14項交流重點
141,00:10:26.000,00:10:32.000,這裡面14項幾乎都是跟美國的軍事情資要互通
142,00:10:32.000,00:10:36.000,也有合作跟信念 隱性等都會在這裡面
143,00:10:36.000,00:10:42.000,至於我們在跟國際接軌裡面 我們的國防工業非常重要
144,00:10:42.000,00:10:50.000,所以要協助國內的廠商通過美國國防部的網絡安全成熟度的認知
145,00:10:50.000,00:10:56.000,這等於是標準化跟美國的國防工業來產生連結
146,00:10:56.000,00:11:00.000,來作為美國國防工業的供應鏈
147,00:11:00.000,00:11:03.000,也帶動我們國家的國防工業
148,00:11:03.000,00:11:08.000,還有金人的榮譽 一定要給他們除了加薪以外
149,00:11:08.000,00:11:12.000,在重要時刻裡面要全民敬金
150,00:11:12.000,00:11:14.000,讓大家尊敬金人
151,00:11:14.000,00:11:21.000,讓大家覺得我們為國家效忠報效國家的金人
152,00:11:21.000,00:11:24.000,對他們來講是一種榮譽
153,00:11:24.000,00:11:28.000,對我們來講我們更應該以尊敬的態度來看待
154,00:11:28.000,00:11:31.000,他們一生一世為國家保衛
155,00:11:31.000,00:11:35.000,所以我們以前有個節日叫九三金人節
156,00:11:35.000,00:11:39.000,我們要改為全民敬金節
157,00:11:39.000,00:11:45.000,全民敬金節為表敬意 全國放假 擴大全國放假
158,00:11:45.000,00:11:51.000,來讓大家對我們的金人是崇敬的
159,00:11:51.000,00:11:56.000,至於入京官校100週年的校慶
160,00:11:56.000,00:11:59.000,在明年就到了
161,00:11:59.000,00:12:03.000,所以入京官校也等於是我們建金100週年的一項
162,00:12:03.000,00:12:05.000,非常重要的主標
163,00:12:05.000,00:12:08.000,所以入京官校100週年的校慶
164,00:12:08.000,00:12:15.000,何友宜一定以總統的身份去參加入京官校的孝敬
165,00:12:15.000,00:12:18.000,對入京官校所環保的金門
166,00:12:18.000,00:12:21.000,大家要好好的延續這樣的精神
167,00:12:21.000,00:12:24.000,不斷的讓中華民國能夠屹立不搖
168,00:12:24.000,00:12:28.000,至於廣設自願服務役的人員的服務室設
169,00:12:28.000,00:12:30.000,來照顧從事自願役
170,00:12:30.000,00:12:32.000,那家庭也可以照顧到
171,00:12:32.000,00:12:36.000,而且檢視金人跟融建的所有的福利條件
172,00:12:36.000,00:12:38.000,包括他的家屬 我們也把他照顧好
173,00:12:38.000,00:12:40.000,孩子我們把他照顧好
174,00:12:40.000,00:12:42.000,讓他們沒有後顧之憂
175,00:12:42.000,00:12:45.000,可以報效國家
176,00:12:45.000,00:12:48.000,這裡面在十大的建設
177,00:12:48.000,00:12:51.000,打造可視的嚇阻戰役
178,00:12:51.000,00:12:54.000,用十個指標來打造一個
179,00:12:54.000,00:12:58.000,如何讓對方不敢輕易發動戰爭的戰役
180,00:12:58.000,00:13:04.000,這裡面我們的整個國防的戰略要做調整
181,00:13:04.000,00:13:06.000,這裡面我們最主要幾項
182,00:13:06.000,00:13:10.000,第一個我們希望用不對稱的戰役
183,00:13:10.000,00:13:15.000,發展機動 匿蹤 智慧 小型 大量
184,00:13:15.000,00:13:18.000,等不易被偵測到
185,00:13:18.000,00:13:22.000,而且可以立即有效的反制的不對稱戰役
186,00:13:22.000,00:13:24.000,這也是我們目前不但在改變
187,00:13:24.000,00:13:26.000,不但用在科技化
188,00:13:26.000,00:13:29.000,希望把大型的載氣
189,00:13:29.000,00:13:31.000,慢慢的調整部分調整到
190,00:13:31.000,00:13:34.000,剛剛我講的不對稱戰役裡面
191,00:13:34.000,00:13:36.000,小型大量智慧匿蹤
192,00:13:36.000,00:13:39.000,而且科技機動性更高
193,00:13:39.000,00:13:42.000,來防止大陸侵害
194,00:13:42.000,00:13:43.000,侵犯台灣的時候
195,00:13:43.000,00:13:45.000,我們可以立即有效的反制
196,00:13:45.000,00:13:47.000,至於在這裡面
197,00:13:47.000,00:13:51.000,我們如果去建構陸海空三金的圖像
198,00:13:51.000,00:13:53.000,這個圖像是一個立體的圖像
199,00:13:53.000,00:13:55.000,如果來做好保衛台灣
200,00:13:55.000,00:13:57.000,所以要大幅提升我們
201,00:13:57.000,00:14:02.000,等於我們大幅提升世紀外的接戰能力
202,00:14:02.000,00:14:04.000,世紀外的接戰能力我們要提升以外
203,00:14:04.000,00:14:07.000,還有接戰的效率跟殺傷的效果
204,00:14:07.000,00:14:10.000,我們要達到具有嚇阻的效果
205,00:14:10.000,00:14:12.000,所以在強化國軍犯台的時候
206,00:14:12.000,00:14:16.000,我們可以跨海來攻打共金的目標
207,00:14:16.000,00:14:19.000,來聯合制壓作戰的能力
208,00:14:19.000,00:14:23.000,但不會將犯台沒有關係的
209,00:14:23.000,00:14:25.000,民生基礎的設施列為目標
210,00:14:25.000,00:14:26.000,我們很清楚
211,00:14:26.000,00:14:27.000,我們的目標是清楚的
212,00:14:27.000,00:14:31.000,跟侵犯台灣沒有關係的民生基礎的目標
213,00:14:31.000,00:14:33.000,絕對不是我們打擊的目標
214,00:14:33.000,00:14:37.000,也將我們的國軍的重要設施的
215,00:14:37.000,00:14:40.000,治安的防禦我們要不斷的提升
216,00:14:40.000,00:14:43.000,跟後備貨源的能力也要提升
217,00:14:43.000,00:14:46.000,這是我們在我們強化我們的貨源能力
218,00:14:46.000,00:14:48.000,以及我們的治安的防護上
219,00:14:48.000,00:14:50.000,我們要不斷的強化
220,00:14:50.000,00:14:53.000,還有維持高效精銳的基本戰力
221,00:14:53.000,00:14:58.000,太淘汰用人多而且火力不足的裝備
222,00:14:58.000,00:15:01.000,很多老舊的裝備該淘汰
223,00:15:01.000,00:15:04.000,而且我們要精簡元素的過程當中
224,00:15:04.000,00:15:08.000,我們必須要是好好的把精銳部隊找出來
225,00:15:08.000,00:15:09.000,用人多不見得有效果
226,00:15:09.000,00:15:11.000,所以有些人力不需要了
227,00:15:11.000,00:15:12.000,我們就要開患
228,00:15:12.000,00:15:17.000,並調整地面部隊整個戰鬥的個別裝備
229,00:15:17.000,00:15:20.000,還有提升個人的防護標準
230,00:15:20.000,00:15:22.000,把個人的戰備能力還有防護標準
231,00:15:22.000,00:15:23.000,給予大幅提升
232,00:15:23.000,00:15:25.000,強化個人的戰鬥能力
233,00:15:25.000,00:15:28.000,也強化團隊的合作
234,00:15:28.000,00:15:31.000,那在這裡面還有一個
235,00:15:31.000,00:15:34.000,在這裡面
236,00:15:34.000,00:15:39.000,如何建立跟我們自由同盟臨時的國家
237,00:15:39.000,00:15:42.000,在戰時的目標的情資分享機制
238,00:15:42.000,00:15:47.000,來提升海空階級的能力
239,00:15:47.000,00:15:49.000,我們的軍事情報的交換
240,00:15:49.000,00:15:50.000,除了美國以外
241,00:15:50.000,00:15:54.000,我們也會跟我們印太平洋連線的友邦
242,00:15:54.000,00:15:57.000,大家在情資分享上
243,00:15:57.000,00:15:59.000,我們會共同的面對
244,00:15:59.000,00:16:01.000,共同的學合作
245,00:16:01.000,00:16:03.000,所以也設立了我們自己
246,00:16:03.000,00:16:04.000,除了這個以外
247,00:16:04.000,00:16:07.000,我們也設立了專業城鎮戰的信念基地
248,00:16:07.000,00:16:10.000,分成城鎮作戰的一個專業部隊
249,00:16:10.000,00:16:13.000,我相信這個地面的作戰
250,00:16:13.000,00:16:15.000,我們還是要面對
251,00:16:15.000,00:16:18.000,所以要有專業城鎮作戰的信念基地
252,00:16:18.000,00:16:20.000,以及我們現在科技裡面
253,00:16:20.000,00:16:23.000,都是無人機以及反無人機的能力
254,00:16:23.000,00:16:26.000,所以這個部分也是我們在整個
255,00:16:26.000,00:16:28.000,科技作戰過程當中
256,00:16:28.000,00:16:30.000,很重要的一項指標
257,00:16:30.000,00:16:33.000,潛艦國造在馬總統任內
258,00:16:33.000,00:16:35.000,開始執行
259,00:16:35.000,00:16:37.000,這一部分我們要繼續執行
260,00:16:37.000,00:16:43.000,而且強化水下不對稱的作戰能力
261,00:16:43.000,00:16:45.000,所以潛艦國造我上次已經講過了
262,00:16:45.000,00:16:47.000,這個策略我們繼續的延續
263,00:16:47.000,00:16:49.000,然後會隨時做好調整
264,00:16:49.000,00:16:50.000,直接做好應驗
265,00:16:50.000,00:16:54.000,就是強化在水下的不對稱的作戰能力
266,00:16:54.000,00:16:56.000,至於我們的國防意向
267,00:16:56.000,00:16:58.000,有時候要增加到3%
268,00:16:58.000,00:17:00.000,到底要增加幾%
269,00:17:00.000,00:17:02.000,其實這個增加幾%
270,00:17:02.000,00:17:07.000,要隨著整個我們的威脅有多大
271,00:17:07.000,00:17:08.000,幅度就這樣多大
272,00:17:08.000,00:17:11.000,如果我們威脅降低了
273,00:17:11.000,00:17:13.000,當然我們也隨著國防意向
274,00:17:13.000,00:17:14.000,也會做好調整
275,00:17:14.000,00:17:17.000,如何強化優化我們的作戰能力
276,00:17:17.000,00:17:21.000,所以國防意向最重要是依威脅成立
277,00:17:21.000,00:17:22.000,然後隨時做好調整
278,00:17:22.000,00:17:25.000,讓我們的國軍有讓對方
279,00:17:25.000,00:17:29.000,不敢輕易化動戰爭的能力
280,00:17:29.000,00:17:32.000,這裡面我剛剛講的
281,00:17:32.000,00:17:35.000,國防的整個國家安全的戰略
282,00:17:35.000,00:17:38.000,我做了一個簡單二要的報告
283,00:17:38.000,00:17:41.000,至於我們的外交政見裡面
284,00:17:41.000,00:17:43.000,我特別提出了幾個目標
285,00:17:43.000,00:17:48.000,堅韌務實的外交
286,00:17:48.000,00:17:50.000,以及
287,00:17:50.000,00:17:54.000,定態睦鄰
288,00:17:54.000,00:17:58.000,還有平等互利
289,00:17:58.000,00:18:00.000,民主永續
290,00:18:00.000,00:18:03.000,這幾個是我的外交策略
291,00:18:03.000,00:18:05.000,堅韌務實的外交
292,00:18:05.000,00:18:09.000,以及定態睦鄰
293,00:18:09.000,00:18:13.000,還有民主永續平等互利
294,00:18:13.000,00:18:15.000,讓我們的外交政見
295,00:18:15.000,00:18:16.000,讓我們的外交策略
296,00:18:16.000,00:18:18.000,隨著這個方向來走
297,00:18:18.000,00:18:20.000,所以在幾個外交策略裡面
298,00:18:20.000,00:18:23.000,我開始把我的外交的整個方向
299,00:18:23.000,00:18:28.000,來跟我們的人民做報告
300,00:18:28.000,00:18:30.000,第一個
301,00:18:30.000,00:18:33.000,因為民進黨鎖國
302,00:18:33.000,00:18:36.000,剛剛我們周老師講過
303,00:18:36.000,00:18:40.000,光這幾年我們的邦交國就斷了九個
304,00:18:40.000,00:18:42.000,只剩下13個國家
305,00:18:42.000,00:18:45.000,那這13個就消弱了我們國際的支持
306,00:18:45.000,00:18:47.000,跟國際的地位
307,00:18:47.000,00:18:49.000,所以我們變成沒有能力去發展
308,00:18:49.000,00:18:51.000,我們國際的空間
309,00:18:51.000,00:18:53.000,也沒有辦法善用
310,00:18:53.000,00:18:55.000,我們的國際組織來解決爭端
311,00:18:55.000,00:18:59.000,來實現連我們的
312,00:18:59.000,00:19:01.000,衛生組織
313,00:19:01.000,00:19:02.000,世界衛生組織大會
314,00:19:02.000,00:19:05.000,我們都沒有辦法用官差人的身份來參加
315,00:19:05.000,00:19:07.000,這是我們台灣
316,00:19:07.000,00:19:09.000,真的面對一個新的挑戰
317,00:19:09.000,00:19:12.000,更沒有辦法來保護國民
318,00:19:12.000,00:19:14.000,我們在整個共打的部分
319,00:19:14.000,00:19:17.000,不然是我們的國際行政組織
320,00:19:17.000,00:19:19.000,我們也沒有辦法加入
321,00:19:19.000,00:19:21.000,我們跟其他國家沒有邦交國
322,00:19:21.000,00:19:23.000,像在柬埔寨
323,00:19:23.000,00:19:25.000,很多資訊也查不到
324,00:19:25.000,00:19:28.000,那變成在整個共同打擊犯罪
325,00:19:28.000,00:19:30.000,受到更大的打擊
326,00:19:30.000,00:19:32.000,讓我們沒有辦法保護國民
327,00:19:32.000,00:19:36.000,很多的國民戶海外打工被詐騙
328,00:19:36.000,00:19:38.000,所以我們一定要強化
329,00:19:38.000,00:19:41.000,整個各國軍我們如何來合作
330,00:19:41.000,00:19:43.000,保護我們的國民以外
331,00:19:43.000,00:19:45.000,也要查及不是只有詐騙
332,00:19:45.000,00:19:46.000,包括毒品
333,00:19:46.000,00:19:48.000,包括很多的犯罪
334,00:19:48.000,00:19:50.000,甚至我們的國際民航組織
335,00:19:50.000,00:19:51.000,我們也沒有辦法加入
336,00:19:51.000,00:19:53.000,這個都是我們的痛
337,00:19:53.000,00:19:55.000,所以我們到現在為止
338,00:19:55.000,00:19:59.000,其實這幾年我們最關心的這幾個友邦
339,00:19:59.000,00:20:03.000,跟我們一起合作的確實碰到了真的新的挑戰
340,00:20:03.000,00:20:05.000,尤其在我們的投資上面
341,00:20:05.000,00:20:07.000,我們一直在推新南下政策
342,00:20:07.000,00:20:11.000,結果從2018年到2022年這四年當中
343,00:20:11.000,00:20:15.000,我們可以看到新南下的整個策略
344,00:20:15.000,00:20:18.000,看到貿易出差額
345,00:20:18.000,00:20:23.000,由2018年的194億美元
346,00:20:23.000,00:20:27.000,下滑到2022年的134億美元
347,00:20:27.000,00:20:29.000,就下滑了將近60億美元
348,00:20:29.000,00:20:33.000,所以新南下策略可以講成效是不仗的
349,00:20:33.000,00:20:37.000,所以我們不能單邊堵向新南下的政策
350,00:20:37.000,00:20:40.000,所以我們要做適度的一個調整
351,00:20:40.000,00:20:43.000,所以在這裡面我剛剛講的
352,00:20:43.000,00:20:46.000,印太睦鄰非常的重要
353,00:20:46.000,00:20:47.000,所以睦鄰的外交
354,00:20:47.000,00:20:49.000,睦鄰的外交裡面
355,00:20:49.000,00:20:52.000,我們把外交的重點從新南下的國家的策略
356,00:20:52.000,00:20:55.000,擴展到印太國家
357,00:20:55.000,00:21:00.000,跟美國跟奇蹟盟邦來並肩作戰
358,00:21:00.000,00:21:03.000,以睦鄰政策強化台灣跟印太地區的連結
359,00:21:03.000,00:21:09.000,實現自由開放永續跟韌性的印太願景
360,00:21:09.000,00:21:11.000,這也是現在我們在印太地區
361,00:21:11.000,00:21:12.000,包括我去日本
362,00:21:12.000,00:21:18.000,他們也是強調開放自由永續韌性的印太合作的架構
363,00:21:18.000,00:21:21.000,所以我們要用這樣子開始涵蓋我們的經貿互動
364,00:21:21.000,00:21:23.000,人才培育區域永續
365,00:21:23.000,00:21:26.000,還有透過區域成員的聯繫商
366,00:21:26.000,00:21:29.000,能夠建立一個真正的一個夥伴關係
367,00:21:29.000,00:21:33.000,所以印太地區是我們在新南下的下一個階段裡面
368,00:21:33.000,00:21:35.000,我們要慢慢的逐漸的擴大
369,00:21:35.000,00:21:40.000,所以我也在行政院成立一個印太驗景辦公室
370,00:21:40.000,00:21:43.000,成立一個印太驗景辦公室
371,00:21:43.000,00:21:46.000,這印太驗景辦公室由政務委員親自來主持
372,00:21:46.000,00:21:50.000,當然是由行政院副院長擔任召集人
373,00:21:50.000,00:21:54.000,以及印太地區區域的一個研究的智庫
374,00:21:54.000,00:21:58.000,來專門針對印太地區的整個戰略也好外交也好
375,00:21:58.000,00:22:01.000,做適度的一個調整來做好規劃
376,00:22:01.000,00:22:05.000,在這個部分以外
377,00:22:05.000,00:22:10.000,除了印太地區我們不斷的去擴展我們外交實力以外
378,00:22:10.000,00:22:16.000,我們也同時要用民主的同盟的方式來提升我們的外交
379,00:22:16.000,00:22:19.000,來深化跟民主國家的連結
380,00:22:19.000,00:22:21.000,讓全球的民主的價值
381,00:22:21.000,00:22:23.000,在我們這裡能夠深耕以外
382,00:22:23.000,00:22:25.000,也能夠做為一個維護者
383,00:22:25.000,00:22:29.000,所以這裡面很重要台灣還是以經濟立國
384,00:22:29.000,00:22:31.000,台灣沒有經濟將失去所有的一切
385,00:22:31.000,00:22:36.000,當然經濟一定是在國家的安全底下才有經濟
386,00:22:36.000,00:22:38.000,所以國家安全我們要鎖好
387,00:22:38.000,00:22:42.000,外交就是恐怖我們國家安全很重要的一板
388,00:22:42.000,00:22:46.000,所以我們在這底下我們要成立一個貿易以科技委員會
389,00:22:46.000,00:22:51.000,來確保各方的貿易跟科技能夠符合國際標準
390,00:22:51.000,00:22:55.000,讓雙方的人民都能夠共享經濟的成果
391,00:22:55.000,00:22:57.000,那彼此互相交流跟合作
392,00:22:57.000,00:23:00.000,來促進台灣參與區域的經濟整合
393,00:23:00.000,00:23:04.000,包括我上次講過任內我們的CPTPP
394,00:23:04.000,00:23:09.000,以及希望能夠積極參與IPEF變態經濟架構
395,00:23:09.000,00:23:11.000,這個都是我們的目標
396,00:23:11.000,00:23:13.000,而且能夠啟動RCEP
397,00:23:13.000,00:23:14.000,這也是我們的一個方向
398,00:23:14.000,00:23:18.000,所以這才是經濟最重要
399,00:23:18.000,00:23:20.000,主要我們的區域經濟貿易
400,00:23:20.000,00:23:24.000,大家彼此在關稅上在科技在貿易上
401,00:23:24.000,00:23:26.000,大家彼此合作的過程當中
402,00:23:26.000,00:23:29.000,可以讓我們台灣越來越國際化
403,00:23:29.000,00:23:32.000,台灣就會慢慢跟新加坡一樣
404,00:23:32.000,00:23:37.000,把國際的相關的法令規範標準做好整合
405,00:23:37.000,00:23:40.000,那台灣就可以佈集全球
406,00:23:40.000,00:23:43.000,就從印太開始就從新南向開始
407,00:23:43.000,00:23:46.000,這也是我們一直要努力的要做到的
408,00:23:46.000,00:23:49.000,所以當兩岸穩定讓國際情勢穩定的時候
409,00:23:49.000,00:23:54.000,其實台灣在這一步的連結上是要不斷的深化
