segment,from,to,text
180,00:07:12.800,00:07:14.600,但是現在的政府
181,00:07:14.600,00:07:17.760,只能提供電話的心理諮詢
182,00:07:17.760,00:07:18.920,我們承諾
183,00:07:18.920,00:07:21.960,這樣的工作應該由中央政府來做
184,00:07:21.960,00:07:27.160,提供孕婦以及新手媽媽心理諮商、伴侶諮商
185,00:07:27.160,00:07:29.160,每一個媽媽跟伴侶
186,00:07:29.160,00:07:34.320,每一胎都可以獲得一萬元的心理諮商的補助
187,00:07:34.320,00:07:35.840,用更積極的方式
188,00:07:35.840,00:07:39.600,給予年輕人在養兒育女上的支持跟陪伴
189,00:07:39.600,00:07:47.000,我認為政府要打造更友善的社會環境
190,00:07:47.000,00:07:50.440,要讓女性能夠兼顧生育跟工作
191,00:07:50.440,00:07:53.360,提供更全面以及制度上的支持
192,00:07:53.360,00:07:55.720,除了凍卵補助之外
193,00:07:55.720,00:08:00.000,更應該要建立現代女性自主權的法規制度
194,00:08:00.000,00:08:02.680,現階段女性完成凍卵
195,00:08:02.680,00:08:05.960,仍然受限於人工的生殖法
196,00:08:05.960,00:08:07.280,反所規定
197,00:08:07.280,00:08:11.720,既然少子女化是台灣的國安危機
198,00:08:11.720,00:08:14.680,就需要有完備的人工生殖法
199,00:08:14.680,00:08:17.400,放寬冷凍卵子的相關規定
200,00:08:17.400,00:08:20.000,並積極凝聚社會共識
201,00:08:20.000,00:08:23.400,評估未來開放代理孕母的可能性
202,00:08:23.400,00:08:26.800,要讓每一個想要生兒育女的人
203,00:08:26.800,00:08:29.960,都有機會實現心中的願望
204,00:08:29.960,00:08:33.480,另外 台灣少子女化的國安危機
205,00:08:33.480,00:08:35.800,政府必須要提出對策
206,00:08:35.800,00:08:37.320,投入更多的資源
207,00:08:37.320,00:08:40.040,改善女性不婚不生的困境
208,00:08:40.040,00:08:44.080,在女性猶豫掙扎是否要生育的最後一關
209,00:08:44.080,00:08:46.200,提供關鍵的支持
210,00:08:46.200,00:08:48.160,四年前郭台銘先生
211,00:08:48.160,00:08:51.800,率先提出0到6歲國家養的政見
212,00:08:51.800,00:08:54.600,已經成為大家都認同的政策了
213,00:08:54.600,00:08:57.760,現在我們要更往前一步
214,00:08:57.760,00:09:01.640,提出-1到6歲國家養
215,00:09:01.640,00:09:04.080,也就是說從懷孕期間
216,00:09:04.080,00:09:06.400,就給予獎勵跟補助
217,00:09:06.400,00:09:08.600,首先 每一位媽媽
218,00:09:08.600,00:09:10.920,在懷孕三個月之後
219,00:09:10.920,00:09:13.760,就可以領到懷孕獎金
220,00:09:13.760,00:09:15.320,在懷孕期間
221,00:09:15.320,00:09:18.160,還有營養補助金的計畫
222,00:09:18.160,00:09:20.400,要讓每一個懷孕的媽媽
223,00:09:20.400,00:09:24.600,享受到更完善優質的飲食照顧
224,00:09:24.600,00:09:28.840,增加媽媽們產檢的項目以及補助
225,00:09:28.840,00:09:30.400,要讓每一個家庭
226,00:09:30.400,00:09:32.960,更安心地迎接新生命
227,00:09:32.960,00:09:35.480,-1到6歲國家養
228,00:09:35.480,00:09:38.240,目標是要讓我們國家的幼苗
229,00:09:38.240,00:09:40.680,從子宮到幼兒園
230,00:09:40.680,00:09:43.080,都能夠被妥善的照顧
231,00:09:43.080,00:09:46.080,這樣才能真正幫助年輕人
232,00:09:46.080,00:09:48.680,讓他們敢結婚
233,00:09:48.680,00:09:51.480,願意生輕鬆養
234,00:09:51.480,00:09:55.360,-1到6歲國家養
235,00:09:55.360,00:09:59.720,我們主張要仿照英國平等辦公室的做法
236,00:09:59.720,00:10:03.080,要求由一定員工規模的企業雇主
237,00:10:03.080,00:10:07.280,每一年必須要公開性別工資的差距
238,00:10:07.280,00:10:10.000,以及獎金差距等數據
239,00:10:10.000,00:10:13.560,來完成性別工資差距報告
240,00:10:13.560,00:10:15.120,透過資訊的揭露
241,00:10:15.120,00:10:18.800,徹底消除同工不同酬的問題
242,00:10:18.800,00:10:22.640,同時我們也會以身作則
243,00:10:22.640,00:10:26.560,未來郭台銘政府的內閣女性比例
244,00:10:26.560,00:10:29.320,要超過三成
245,00:10:29.320,00:10:32.440,同時每一項重要的政策
246,00:10:32.440,00:10:36.400,都要納入性別平權的思維
247,00:10:36.400,00:10:41.280,讓所有的女性都能依照自己的意願
248,00:10:41.280,00:10:43.000,追求理想
249,00:10:43.000,00:10:44.440,達成目標
250,00:10:44.440,00:10:46.000,成就自我
251,00:10:46.000,00:10:47.320,我是賴沛霞
252,00:10:47.320,00:10:50.280,我承諾郭台銘賴沛霞執政
253,00:10:50.280,00:10:52.840,會是最尊重性別
254,00:10:52.840,00:10:54.760,最重視平權
255,00:10:54.760,00:10:56.840,最懂女人心的政府
256,00:10:56.840,00:10:57.840,謝謝你
257,00:10:58.840,00:11:00.840,(字幕製作:貝爾)
258,00:11:01.840,00:11:03.840,(字幕製作:貝爾)
259,00:11:04.840,00:11:06.840,(字幕製作:貝爾)
260,00:11:06.840,00:11:09.840,MING PAO CANADA | MING PAO TORONTO
