segment,from,to,text
45,00:02:34.320,00:02:37.040,我們主張的九二共識是在中華民國憲法
46,00:02:37.040,00:02:40.160,所有的共識都在這個憲法底下
47,00:02:40.160,00:02:42.440,不是你說的
48,00:02:42.440,00:02:50.520,尤其你的主張會妨害到臺灣的安全
49,00:02:50.520,00:02:54.840,你現在說的就是我剛剛剛剛說的一樣
50,00:02:54.840,00:02:56.200,你也是一致歹毒
51,00:02:56.200,00:02:58.880,所以你認為有辦法跟對方說
52,00:02:58.880,00:03:00.760,那不可能嘛
53,00:03:00.760,00:03:02.240,當然是反台獨嘛
54,00:03:02.240,00:03:04.320,你是支持台獨嘛
55,00:03:04.320,00:03:07.520,尤其在現階段
56,00:03:07.520,00:03:10.760,大家已經面臨兩岸緊繃的狀況
57,00:03:10.760,00:03:12.880,你還堅持你的台獨
58,00:03:12.880,00:03:15.320,那你怎麼讓兩岸走下去呢
59,00:03:15.320,00:03:16.560,這個堅持
60,00:03:16.560,00:03:18.800,又不按照中華民國憲法來做
61,00:03:18.800,00:03:20.840,那有辦法做呢
62,00:03:20.840,00:03:24.520,今天講到內閣處
63,00:03:24.520,00:03:27.080,其實我當總統
64,00:03:27.080,00:03:30.760,一定會召開發黨派的會議
65,00:03:30.760,00:03:33.440,然後面對國家的定位
66,00:03:33.440,00:03:37.000,兩岸如何走 取得所有人的共識
67,00:03:37.000,00:03:38.600,大家有過的主張
68,00:03:38.600,00:03:40.760,但是共識很重要
69,00:03:40.760,00:03:44.920,內閣處是一個修憲改變的機會
70,00:03:44.920,00:03:46.880,這個內閣處要修憲
71,00:03:46.880,00:03:48.240,也是要大家有共識
72,00:03:48.240,00:03:50.080,不是我說就算了
73,00:03:50.080,00:03:52.120,這個總統的職權
74,00:03:52.120,00:03:53.840,像你沒有提到說
75,00:03:53.840,00:03:56.000,你要到立法院國情諮文報告
76,00:03:56.000,00:03:57.160,都沒有啊
77,00:03:57.160,00:03:59.920,起碼我跟好主席我們兩個都有啊
78,00:03:59.920,00:04:01.800,接受民意的監督
79,00:04:01.800,00:04:03.480,好好跟我們報告嘛
80,00:04:03.480,00:04:05.480,不是老是像蔡總統
81,00:04:05.480,00:04:07.640,搞幾百天沒有出來開記者會
82,00:04:07.640,00:04:09.240,這都不會超過
83,00:04:09.240,00:04:11.640,所以內閣處是大家有共識
84,00:04:11.640,00:04:14.120,修憲往前走的一條路
85,00:04:14.120,00:04:16.720,這才是我們聯合政府的之前
86,00:04:16.720,00:04:20.120,我們先做準備未來朝內閣處
87,00:04:20.120,00:04:24.160,接著請柯文哲先生回答 時間兩分鐘
88,00:04:24.160,00:04:26.960,請回答 這個兩岸一家新
89,00:04:26.960,00:04:28.640,我在二零一五年就提過
90,00:04:28.640,00:04:31.600,這只是對大陸方面表達一個善意
91,00:04:31.600,00:04:33.880,是這樣 所以在這個善意上
92,00:04:33.880,00:04:35.880,大家可以繼續交流
93,00:04:35.880,00:04:38.520,那剛才賴清德一直要把這個
94,00:04:38.520,00:04:39.720,去跟什麼一個中國
95,00:04:39.720,00:04:41.400,什麼一直要扯上關係
96,00:04:41.400,00:04:43.560,這就是典型的穿鑿附會
97,00:04:43.560,00:04:45.240,抹紅的手段
98,00:04:45.240,00:04:46.280,他剛才在講說
99,00:04:46.280,00:04:47.520,消滅中華民國的
100,00:04:47.520,00:04:50.160,到底是中共還是民進黨
101,00:04:50.160,00:04:51.600,我跟你講
102,00:04:51.600,00:04:52.440,不知道你的幕僚
103,00:04:52.440,00:04:53.320,有沒有跟你講
104,00:04:53.320,00:04:55.160,你剛才有私言
105,00:04:55.160,00:04:56.560,你說把中華民國
106,00:04:56.560,00:04:58.960,當作是兩岸的副國審查
107,00:04:58.960,00:05:00.640,這到底是要促進和平
108,00:05:00.640,00:05:03.280,還是要給臺灣帶來災難
109,00:05:03.280,00:05:04.440,我跟你講
110,00:05:04.440,00:05:05.920,你們今天晚上的名嘴
111,00:05:05.920,00:05:07.280,要忙著替你消毒
112,00:05:07.280,00:05:08.760,這一句話
113,00:05:08.760,00:05:11.080,你現在是說中華民國
114,00:05:11.080,00:05:13.280,是要給臺灣帶來災難
115,00:05:13.280,00:05:15.200,那你不要選中華民國總統就好了
116,00:05:15.200,00:05:17.680,你要選臺灣國總統嗎
117,00:05:17.680,00:05:18.800,所以這樣
118,00:05:18.800,00:05:21.640,這個過度的抹紅是不需要
119,00:05:21.640,00:05:23.600,你會踢到鐵板
120,00:05:23.600,00:05:25.040,總統制要改成總理制
121,00:05:25.040,00:05:25.880,這涉及修憲
122,00:05:25.880,00:05:27.800,當然不是一天可以完成
123,00:05:27.800,00:05:28.760,所以常常說
124,00:05:28.760,00:05:31.360,用憲政的這種常規 一步一步
125,00:05:31.360,00:05:33.960,我們講中華民國目前修憲太困難了
126,00:05:33.960,00:05:35.080,所以要從憲政常規
127,00:05:35.080,00:05:36.960,所以第一步應該是什麼
128,00:05:36.960,00:05:37.920,行政院長的任命
129,00:05:37.920,00:05:40.200,應當得到國會多數的同意
130,00:05:40.200,00:05:41.640,這是第一條 第二
131,00:05:41.640,00:05:42.840,總統到立法院去
132,00:05:42.840,00:05:44.320,接受國刑報告
133,00:05:44.320,00:05:46.880,也接受立院黨團的質詢
134,00:05:46.880,00:05:48.920,第三 部會首長的任命
135,00:05:48.920,00:05:51.520,先經過立法院委員會的聽證
136,00:05:51.520,00:05:52.480,我還沒有說是同意
137,00:05:52.480,00:05:54.400,最起碼第一步聽證
138,00:05:54.400,00:05:56.600,我也認為目前的政治制度
139,00:05:56.600,00:05:57.960,讓小黨很難出頭
140,00:05:57.960,00:05:59.040,所以不分區的名額
141,00:05:59.040,00:06:01.480,應該從五percent的降到三percent
142,00:06:01.480,00:06:04.680,讓這個政治可以多元一點
143,00:06:04.680,00:06:05.760,當然那比較複雜
144,00:06:05.760,00:06:07.400,什麼病例制變年例制
145,00:06:07.400,00:06:08.640,一般老百姓聽不懂
146,00:06:08.640,00:06:10.160,不過總之是這樣
147,00:06:10.160,00:06:11.480,我們要讓我們的制度
148,00:06:11.480,00:06:14.520,讓小黨比較有機會出頭
149,00:06:14.520,00:06:19.000,否則這個就是會陷入兩級的鬥爭
150,00:06:19.000,00:06:20.720,那這今年也是第一次
151,00:06:20.720,00:06:23.360,在臺灣歷史上有機會三黨不夠辦
152,00:06:23.360,00:06:27.600,或許真的可以給臺灣帶來一個新的氣象
153,00:06:27.600,00:06:30.400,現在請侯友宜先生提問
154,00:06:30.400,00:06:33.120,時間一分鐘 請提問
155,00:06:33.120,00:06:34.360,你也有你的老婆
156,00:06:34.360,00:06:36.200,我也知道你媽媽的心情
157,00:06:36.200,00:06:37.800,就要放一塊土地
158,00:06:37.800,00:06:40.400,讓你來有辦法過好生活
159,00:06:40.400,00:06:43.240,這是每一個人父母親的一個心情
160,00:06:43.240,00:06:45.880,但是是不是違建
161,00:06:45.880,00:06:47.400,已經被依法認定
162,00:06:47.400,00:06:49.320,你都不想承認
163,00:06:49.320,00:06:51.200,九十二年違法的新違建
164,00:06:51.200,00:06:52.640,你說公寮正確
165,00:06:52.640,00:06:53.720,接下來有國安處所
166,00:06:53.720,00:06:55.400,幫你打掃
167,00:06:55.400,00:06:57.000,民進黨還幫你暗探
168,00:06:57.000,00:06:59.560,我們要問你四個問題
169,00:06:59.560,00:07:00.640,這四個問題
170,00:07:00.640,00:07:02.320,你為了你自己的違建
171,00:07:02.320,00:07:05.200,五次流亡 五次流亡
172,00:07:05.200,00:07:06.960,你鐵路東移
173,00:07:06.960,00:07:08.080,你為了那些艱苦人
174,00:07:08.080,00:07:11.400,讓你破千人流過一地也不行嗎
175,00:07:11.400,00:07:12.840,你說不是違建
176,00:07:12.840,00:07:14.560,你沒有申報財產
177,00:07:14.560,00:07:16.440,我完全申報財產
178,00:07:16.440,00:07:17.360,你說不是違建
179,00:07:17.360,00:07:18.920,為什麼沒有交房屋稅
180,00:07:18.920,00:07:21.000,我都有交
181,00:07:21.000,00:07:24.040,你今天還要堅持不是違建嗎
182,00:07:24.040,00:07:26.120,所以不要轉移焦點
183,00:07:26.120,00:07:30.320,用某些欺負人家無辜的妻女
184,00:07:30.320,00:07:31.800,這是大家看不下去
185,00:07:31.800,00:07:36.440,人之常情 愛國 不是違法的東西
186,00:07:36.440,00:07:38.360,請柯文哲先生回答
187,00:07:38.360,00:07:40.520,時間兩分鐘 請回答
188,00:07:40.520,00:07:42.800,因為這個胡市長沒有問我
189,00:07:42.800,00:07:45.320,就變成幫忙打他
190,00:07:45.320,00:07:47.640,你知道 這個是這樣
191,00:07:47.640,00:07:48.320,我覺得是這樣
192,00:07:48.320,00:07:49.280,我們活在世界上
193,00:07:49.280,00:07:50.920,不可能說完全不做錯
194,00:07:50.920,00:07:51.840,但是我很希望說
195,00:07:51.840,00:07:53.040,我們建立一個認錯
196,00:07:53.040,00:07:54.920,反省改進的文化
197,00:07:54.920,00:07:57.360,其實賴清德在處理這個賴皮遙的問題
198,00:07:57.360,00:07:58.400,其實他最大的錯誤
199,00:07:58.400,00:08:00.920,就是你認錯就好了
200,00:08:00.920,00:08:02.520,你一開始說那個不是違
201,00:08:02.520,00:08:03.840,那個是合法房屋
202,00:08:03.840,00:08:05.920,後來就被證明是違建
203,00:08:05.920,00:08:07.960,再來你又說
204,00:08:07.960,00:08:09.960,你有繳房屋稅
205,00:08:09.960,00:08:10.760,都沒有稅
206,00:08:10.760,00:08:11.440,都沒有付給
207,00:08:11.440,00:08:13.240,要繳什麼房地稅 房屋稅
208,00:08:13.240,00:08:15.000,又是收房
209,00:08:15.000,00:08:15.680,後來就說
210,00:08:15.680,00:08:17.760,那個是你爸爸的
211,00:08:17.760,00:08:20.320,那個以前的老公寮改建
212,00:08:20.320,00:08:21.400,我講得好像很可憐
213,00:08:21.400,00:08:24.800,小時候這個颱風 污點會吹走
214,00:08:24.800,00:08:26.560,你講到你連自己都流淚
215,00:08:26.560,00:08:28.800,後來人家說 空照圖就很明顯
216,00:08:28.800,00:08:32.000,這二零零三年才蓋的
217,00:08:32.000,00:08:33.760,所以你又收房了
218,00:08:33.760,00:08:37.600,那你現在說你要公益信託
219,00:08:37.600,00:08:39.160,沒有建造
220,00:08:39.160,00:08:39.920,沒有始造
221,00:08:39.920,00:08:40.800,沒有產權
222,00:08:40.800,00:08:41.680,你要怎麼信託
223,00:08:41.680,00:08:44.600,這幽靈建築 還有一點
224,00:08:44.600,00:08:46.520,你當公職二十年
225,00:08:46.520,00:08:47.720,財產是要申報
226,00:08:47.720,00:08:49.800,這個也沒有申報 又有問題
227,00:08:49.800,00:08:52.960,你當副總統財產是要強制管制
228,00:08:52.960,00:08:54.720,那個信託的
229,00:08:54.720,00:08:56.760,又沒有 常常是這樣
230,00:08:56.760,00:08:58.120,我們講了一個謊話
231,00:08:58.120,00:08:59.240,就要講十個謊話
232,00:08:59.240,00:09:01.120,去cover那個謊話
233,00:09:01.120,00:09:02.400,後來講一百個謊話
234,00:09:02.400,00:09:04.000,去cover那十個謊話
235,00:09:04.000,00:09:05.560,後來就被謊話淹沒
236,00:09:05.560,00:09:06.400,坦白講
237,00:09:06.400,00:09:08.120,這件事情到現在
238,00:09:08.120,00:09:09.520,我已經看不到賴清德
239,00:09:09.520,00:09:11.640,他已經被謊話淹沒
240,00:09:11.640,00:09:13.480,所以是這樣 認錯就好了
241,00:09:13.480,00:09:14.640,你這 我就想不到
242,00:09:14.640,00:09:17.480,後來我現在 這就是民進黨執政
243,00:09:17.480,00:09:19.640,傲慢最讓我火大的地方
244,00:09:19.640,00:09:21.200,我跟大家講
245,00:09:21.200,00:09:22.960,沒有人不會犯錯
246,00:09:22.960,00:09:25.120,這是我們要讓全國人民知道
247,00:09:25.120,00:09:27.200,我們做錯了 認錯 改進
248,00:09:27.200,00:09:28.000,這樣就好了嘛
249,00:09:28.000,00:09:29.720,你要拗什麼東西
250,00:09:29.720,00:09:31.840,所以這樣 你講一個謊話
251,00:09:31.840,00:09:32.400,再一個謊話
252,00:09:32.400,00:09:33.720,一謊話 坦白講
253,00:09:33.720,00:09:36.680,今天我不是針對你的違建處理
254,00:09:36.680,00:09:40.240,你的人格已經破產了
255,00:09:40.240,00:09:42.800,接著請賴清德先生回答
256,00:09:42.800,00:09:46.720,時間兩分鐘 請回答
257,00:09:46.720,00:09:49.780,的確人不會不犯錯
258,00:09:49.780,00:09:52.280,剛剛侯市長跟柯主席
259,00:09:52.280,00:09:53.960,就犯錯
260,00:09:53.960,00:09:56.880,我不認為侯市長
261,00:09:56.880,00:09:59.440,有資格說我們家的房子
262,00:09:59.440,00:10:03.280,因為你是我們的市長
263,00:10:03.280,00:10:06.120,其實礦權廢止之後
264,00:10:06.120,00:10:07.880,礦具鏈的房子
265,00:10:07.880,00:10:10.680,沒有得到妥善的幫助
266,00:10:10.680,00:10:12.760,沒有重新編訂
267,00:10:12.760,00:10:15.080,這個是最主要的原因
268,00:10:15.080,00:10:16.720,第二個 柯主席
269,00:10:16.720,00:10:18.880,我們家的房子你很清楚
270,00:10:18.880,00:10:21.840,跟你們家的違建是截然不同的
271,00:10:21.840,00:10:24.400,你們是在都市計畫內
272,00:10:24.400,00:10:26.560,有法可遵循
273,00:10:26.560,00:10:29.720,你們知法犯法蓋違建
274,00:10:29.720,00:10:30.960,礦區鏈的房子
275,00:10:30.960,00:10:33.040,是沒有法律可以遵循
276,00:10:33.040,00:10:34.640,連久施修
277,00:10:34.640,00:10:35.960,故宮來修建
278,00:10:35.960,00:10:37.800,這個是必然的結果
279,00:10:37.800,00:10:38.880,在這種狀況之下
280,00:10:38.880,00:10:41.080,你用都市計畫內的違建觀念
281,00:10:41.080,00:10:44.040,看待礦區或農村
282,00:10:44.040,00:10:45.480,漁村的老房子
283,00:10:45.480,00:10:47.720,我覺得這個是不恰當
284,00:10:47.720,00:10:50.640,我已經交付公益信託
285,00:10:50.640,00:10:54.440,這個就是我的誠意
286,00:10:54.440,00:10:56.400,另外我也要利用這個時間
287,00:10:56.400,00:10:58.320,澄清一下
288,00:10:58.320,00:11:01.200,剛剛侯市長說
289,00:11:01.200,00:11:03.240,我不願意到立法院
290,00:11:03.240,00:11:07.320,接受立法院的國情諮詢
291,00:11:07.320,00:11:07.920,這是錯的
292,00:11:07.920,00:11:09.560,這個是假訊息
293,00:11:09.560,00:11:10.400,因為根據
294,00:11:10.400,00:11:11.800,不管是根據憲法
295,00:11:11.800,00:11:14.720,或是根據立法院職權刑事法
296,00:11:14.720,00:11:16.520,總統都有義務
297,00:11:16.520,00:11:18.200,應立法院的要求
298,00:11:18.200,00:11:20.960,到國會去進行國情報告
299,00:11:20.960,00:11:23.480,接受立法委員的國情諮詢
300,00:11:23.480,00:11:25.120,但是並不是規定
301,00:11:25.120,00:11:27.480,一對一的諮詢
302,00:11:27.480,00:11:29.360,這個必須要講清楚
303,00:11:29.360,00:11:30.800,那第二個就是說
304,00:11:30.800,00:11:33.160,當然我是一個勇敢的人
305,00:11:33.160,00:11:35.040,我面對各種困難挑戰
306,00:11:35.040,00:11:37.120,但我也是個感性的人
307,00:11:37.120,00:11:38.680,碰到人事物感動的時候
308,00:11:38.680,00:11:39.920,我會流眼淚
309,00:11:39.920,00:11:41.440,但是我的流淚
310,00:11:41.440,00:11:43.360,不是為了我們家的房子
311,00:11:43.360,00:11:45.280,我是感謝父老鄉親
312,00:11:45.280,00:11:48.120,對我的支持
313,00:11:48.120,00:11:50.920,現在請柯文哲先生提問
314,00:11:50.920,00:11:54.120,時間一分鐘 請提問
315,00:11:54.120,00:11:55.320,賴清德先生
316,00:11:55.320,00:11:56.880,我一個題目問了你兩個月
317,00:11:56.880,00:11:58.240,你就是不回答
318,00:11:58.240,00:12:00.280,你說你是務實的臺獨工作者
319,00:12:00.280,00:12:02.600,現在美國政府已經明確表示
320,00:12:02.600,00:12:04.480,美國政府不支持臺獨
321,00:12:04.480,00:12:07.080,請問你如何務實的推動臺獨
322,00:12:07.080,00:12:09.120,美國的重量級學者也講了
323,00:12:09.120,00:12:12.080,他希望民進黨取消臺獨黨綱
324,00:12:12.080,00:12:14.280,你作為民進黨的黨主席
325,00:12:14.280,00:12:16.240,你現在這個人要怎麼處理
326,00:12:16.240,00:12:18.880,還有你在前天的證券發表會
327,00:12:18.880,00:12:21.720,說ECFA不是臺灣應該要走的路
328,00:12:21.720,00:12:22.600,你當行政院長
329,00:12:22.600,00:12:23.960,為什麼不把它取消掉
330,00:12:23.960,00:12:25.240,你現在還現任副總統
331,00:12:25.240,00:12:26.600,你要不要現在下了舞臺
332,00:12:26.600,00:12:28.960,馬上去說臺灣停止ECFA
333,00:12:28.960,00:12:30.760,真有氣憤
334,00:12:30.760,00:12:33.080,我跟你講 你只有在選舉的時候
335,00:12:33.080,00:12:35.040,才不敢講臺獨
336,00:12:35.040,00:12:36.560,那些一生追求臺獨人
337,00:12:36.560,00:12:37.880,我還佩服他是漢子
338,00:12:37.880,00:12:40.440,你是假臺獨 正片票
339,00:12:40.440,00:12:42.240,請問侯友宜市長
340,00:12:42.240,00:12:44.440,為什麼中共要替你做假民調
341,00:12:44.440,00:12:45.280,這不是抹紅
342,00:12:45.280,00:12:47.600,這真的是有抓到人 有名有姓
343,00:12:47.600,00:12:49.320,你覺得中國共產黨
344,00:12:49.320,00:12:51.760,為什麼這麼支持你
345,00:12:51.760,00:12:53.440,還要替你做那個民調
346,00:12:53.440,00:12:55.200,比較高的民調
347,00:12:55.200,00:12:57.720,這怎麼一回事
348,00:12:57.720,00:13:01.000,請賴清德先生回答 時間兩分鐘
349,00:13:01.000,00:13:07.840,請回答 所謂美國政府
350,00:13:07.840,00:13:10.600,或是美國學者 反臺獨
351,00:13:10.600,00:13:13.120,基本上他是一段話
352,00:13:13.120,00:13:16.440,他是先是反對中國用武力
353,00:13:16.440,00:13:18.280,改變臺海現狀
354,00:13:18.280,00:13:21.680,同時也不支持臺灣進行
355,00:13:21.680,00:13:24.080,宣佈臺灣獨立的動作
356,00:13:24.080,00:13:27.000,目的是要維持臺海的現狀
357,00:13:27.000,00:13:28.840,但是你們都斷章取義
358,00:13:28.840,00:13:31.640,刻意扭曲到處去宣傳
359,00:13:31.640,00:13:32.800,我剛在深論的時候
360,00:13:32.800,00:13:33.880,我已經有講到
361,00:13:33.880,00:13:36.400,我賴清德不卑不亢
362,00:13:36.400,00:13:39.080,會帶領國家維持現狀
363,00:13:39.080,00:13:42.160,守護臺灣 穩定兩岸
364,00:13:42.160,00:13:44.120,也會促進印太的和平
365,00:13:44.120,00:13:46.840,這個就是我的使命
366,00:13:46.840,00:13:49.080,第二個就是說
367,00:13:49.080,00:13:50.520,蔡英文總統上任之後
368,00:13:50.520,00:13:52.560,已經公開宣示了
369,00:13:52.560,00:13:56.040,承諾不變 善意不變
370,00:13:56.040,00:13:57.400,不在壓力下屈服
371,00:13:57.400,00:13:58.880,也不走回對抗的老路
372,00:13:58.880,00:13:59.640,換句話說
373,00:13:59.640,00:14:01.600,過去李登輝總統 陳吹扁總統
374,00:14:01.600,00:14:04.000,馬英九總統所跟中國
375,00:14:04.000,00:14:05.680,進行的各項協議或合作
376,00:14:05.680,00:14:07.480,通通都不會改變
377,00:14:07.480,00:14:10.440,所以臺灣沒有廢不廢止EFA的問題
378,00:14:10.440,00:14:15.360,只有中國拿EFA進行以商逼政
379,00:14:15.360,00:14:18.000,企圖謀取選舉利益的問題
380,00:14:18.000,00:14:21.600,這個是非常非常清楚的
381,00:14:21.600,00:14:23.040,什麼是臺獨
382,00:14:23.040,00:14:28.600,我相信柯文哲 柯主席跟侯市長
383,00:14:28.600,00:14:31.720,你們也許可以跟社會大眾講一下
384,00:14:31.720,00:14:33.880,臺灣針對所謂臺獨
385,00:14:33.880,00:14:35.720,基本上是主張
386,00:14:35.720,00:14:37.640,臺灣的主權獨立
387,00:14:37.640,00:14:41.240,是屬於兩千三百萬人所有
388,00:14:41.240,00:14:43.320,不屬於中華人民共和國
389,00:14:43.320,00:14:47.480,中華民國也跟中華人民共和國互不隸屬
390,00:14:47.480,00:14:49.680,這個就是臺獨的定義
391,00:14:49.680,00:14:51.320,我是一個務實的工作者
392,00:14:51.320,00:14:53.400,我的目的就是我在深論的時候
393,00:14:53.400,00:14:56.600,講到了守護臺灣建設國家
394,00:14:56.600,00:14:58.400,發展經濟 照顧人民
395,00:14:58.400,00:15:00.720,這個就是一個務實工作者
396,00:15:00.720,00:15:01.720,所要做的努力
397,00:15:01.720,00:15:04.840,我今天正式的回答你們
398,00:15:04.840,00:15:07.640,接著請侯友宜先生回答
399,00:15:07.640,00:15:10.160,時間兩分鐘 請回答
400,00:15:10.160,00:15:11.920,賴清德主席
401,00:15:11.920,00:15:14.680,他剛才說你們家的危險
402,00:15:14.680,00:15:18.600,我一聽都聽不下去 你知道嗎
403,00:15:18.600,00:15:21.520,柯主席說你真的騙
404,00:15:21.520,00:15:22.760,你說你老百歲
405,00:15:22.760,00:15:25.040,為你的鄉親老的
406,00:15:25.040,00:15:27.520,你既然那麼疼惜你的鄉親
407,00:15:27.520,00:15:29.680,放工那麼多年了
408,00:15:29.680,00:15:32.120,你為什麼你當立法委員
409,00:15:32.120,00:15:33.720,你當行政院長
410,00:15:33.720,00:15:36.040,你都不好去改變一下
411,00:15:36.040,00:15:38.000,你又來責怪地方政府
412,00:15:38.000,00:15:42.280,地方政府已經兩度報給中央
413,00:15:42.280,00:15:44.040,內政部沒差就沒差
414,00:15:44.040,00:15:46.280,放在旁邊這樣演
415,00:15:46.280,00:15:51.560,所以我今天就以那個眼淚
416,00:15:51.560,00:15:54.480,到底真的是假還是真
417,00:15:54.480,00:15:56.720,我現在也看不到 你知道嗎
418,00:15:56.720,00:15:59.520,所以不要老是這樣用這一套
419,00:15:59.520,00:16:05.080,尤其你說兼公益信託
420,00:16:05.080,00:16:08.240,那個現在為止還沒辦法認定
421,00:16:08.240,00:16:09.520,怎麼 這是違建
422,00:16:09.520,00:16:11.160,如何去做公益信託
423,00:16:11.160,00:16:13.760,人家說可以 你現在送出來
424,00:16:13.760,00:16:17.720,可以嗎 你送了沒有
425,00:16:17.720,00:16:21.280,你還沒送 說半步 不像我
426,00:16:21.280,00:16:23.760,我花的錢是合法的
427,00:16:23.760,00:16:28.000,合法建築 交稅 算了
428,00:16:28.000,00:16:30.720,我還財產算得清清楚楚
429,00:16:30.720,00:16:32.440,我在第一個時間
430,00:16:32.440,00:16:36.320,人家說大家對青年也要多照顧
431,00:16:36.320,00:16:37.880,一說我母親就跟我說
432,00:16:37.880,00:16:42.480,官做青年自來 做社會自來
433,00:16:42.480,00:16:44.360,她二話不說
434,00:16:44.360,00:16:45.760,我現在已經一半
435,00:16:45.760,00:16:48.440,開始在明年延夜以後
436,00:16:48.440,00:16:49.760,這個時間就要開始了
437,00:16:49.760,00:16:50.880,明年延夜出一直開始
438,00:16:50.880,00:16:53.280,現在把那些資料都準備好了
439,00:16:53.280,00:16:55.560,未來就兩年以後全部都做
440,00:16:55.560,00:16:56.760,因為現在現場的生活
441,00:16:56.760,00:16:59.760,你不能給人家批 五十幾天先做
442,00:16:59.760,00:17:02.000,所以現在就在做了
443,00:17:02.000,00:17:04.440,沒有人像你 工單說不是這樣
444,00:17:04.440,00:17:06.760,另外科主是在說
445,00:17:06.760,00:17:08.720,中國借錢借了錢
446,00:17:08.720,00:17:10.840,我告訴你 這件事跟民眾無關
447,00:17:10.840,00:17:13.440,不要事先在話吧
448,00:17:13.440,00:17:17.880,現在進行第二輪的交互結問
449,00:17:17.880,00:17:20.560,回答的順序會跟第一輪對調
450,00:17:20.560,00:17:24.280,現在就請侯友宜先生提問
451,00:17:24.280,00:17:28.400,時間一分鐘 請提問
452,00:17:28.400,00:17:30.160,臺灣有八成的民意
453,00:17:30.160,00:17:35.640,支持廢持死刑 支持維持死刑 反對廢死
454,00:17:35.640,00:17:37.480,我十三位候選人
455,00:17:37.480,00:17:39.400,唯一明確表達
456,00:17:39.400,00:17:42.280,我反對廢死死刑
457,00:17:42.280,00:17:45.040,因為我是一個社會治安的守護者
458,00:17:45.040,00:17:48.080,我堅持司法正義 保護受害者
459,00:17:48.080,00:17:50.000,這事我永遠不辯的
460,00:17:50.000,00:17:51.640,所以你們要改這個法律的時期
461,00:17:51.640,00:17:53.200,要考慮民情
462,00:17:53.200,00:17:55.480,所以今天也在問民進黨
463,00:17:55.480,00:17:57.360,你執政八年了
464,00:17:57.360,00:17:58.760,只執行過兩件
465,00:17:58.760,00:18:01.440,現在還沒執行的38個
466,00:18:01.440,00:18:05.280,38個都用你們自己定的一些辦法
467,00:18:05.280,00:18:08.160,但是實質上是在廢死
468,00:18:08.160,00:18:09.440,現在管理裡面
469,00:18:09.440,00:18:12.560,還有幾個活動要辦了
470,00:18:12.560,00:18:16.800,這的人對我們受害者如何交代
471,00:18:16.800,00:18:20.000,你看我們的殺警奪槍
472,00:18:20.000,00:18:22.440,台視警察 拍視警察沒問題
