segment,from,to,speaker,text
100,0:03:32,0:03:34,蔡玉玲,少子化已經是非常嚴重的
101,0:03:34,0:03:36,蔡玉玲,國政問題
102,0:03:36,0:03:38,蔡玉玲,我們在座因為都是女性企業家
103,0:03:38,0:03:40,蔡玉玲,這件事情一定要
104,0:03:40,0:03:42,蔡玉玲,公部門跟私部門合作
105,0:03:42,0:03:44,蔡玉玲,所以我們非常想要
106,0:03:44,0:03:46,蔡玉玲,了解如果您當選總統
107,0:03:46,0:03:48,蔡玉玲,您對少子化
108,0:03:48,0:03:50,蔡玉玲,這樣的國安問題
109,0:03:50,0:03:52,蔡玉玲,您的政策是什麼
110,0:03:52,0:03:54,蔡玉玲,我想我們是民間的企業家
111,0:03:54,0:03:56,蔡玉玲,我們也可以跟您
112,0:03:56,0:03:58,蔡玉玲,配合怎麼樣讓
113,0:03:58,0:04:00,蔡玉玲,這樣的國安問題
114,0:04:00,0:04:02,蔡玉玲,可以得到解方
115,0:04:02,0:04:04,蔡玉玲,所以今天非常期待
116,0:04:04,0:04:06,蔡玉玲,您可以講其他政見
117,0:04:06,0:04:08,蔡玉玲,請拜託這兩個問題
118,0:04:08,0:04:10,蔡玉玲,可以多闡述一下
119,0:04:10,0:04:12,蔡玉玲,因為這個是我們大家可以
120,0:04:12,0:04:14,蔡玉玲,一起做的我們也相信
121,0:04:14,0:04:16,蔡玉玲,我們可以讓我們的合作
122,0:04:16,0:04:18,蔡玉玲,讓這個國家跟這個世界更好
123,0:04:18,0:04:20,蔡玉玲,我們熱烈掌聲歡迎
124,0:04:20,0:04:22,蔡玉玲,熱烈掌聲歡迎
125,0:04:22,0:04:24,蔡玉玲,我們新北市市長侯友宜市長上台
126,0:04:24,0:04:32,侯友宜,非常謝謝
127,0:04:32,0:04:34,侯友宜,臺灣女董事
128,0:04:34,0:04:36,侯友宜,協會的創辦人
129,0:04:36,0:04:38,侯友宜,三位創業家
130,0:04:38,0:04:40,侯友宜,還有高理事長
131,0:04:40,0:04:42,侯友宜,以及在座的
132,0:04:42,0:04:44,侯友宜,董事協會的所有的好朋友們
133,0:04:44,0:04:46,侯友宜,大家午安
134,0:04:46,0:04:48,侯友宜,大家好
135,0:04:48,0:04:50,侯友宜,謝謝大家
136,0:04:50,0:04:54,侯友宜,這個一進門
137,0:04:54,0:04:56,侯友宜,我們的議員會長
138,0:04:56,0:04:58,侯友宜,就開始給我考試了
139,0:04:58,0:05:00,侯友宜,一定接受考試
140,0:05:00,0:05:02,侯友宜,考試未必會考好
141,0:05:02,0:05:04,侯友宜,但是一定會盡力
142,0:05:04,0:05:06,侯友宜,其實我先用
143,0:05:06,0:05:08,侯友宜,這一條背景來看我自己
144,0:05:08,0:05:10,侯友宜,先講講自己的背景
145,0:05:10,0:05:12,侯友宜,也許各位對我的
146,0:05:12,0:05:14,侯友宜,思考的方向
147,0:05:14,0:05:16,侯友宜,就會比較明確
148,0:05:16,0:05:18,侯友宜,我年紀的時候
149,0:05:18,0:05:20,侯友宜,剛畢業
150,0:05:20,0:05:22,侯友宜,到一個餐廳去
151,0:05:22,0:05:24,侯友宜,看到一個老闆
152,0:05:24,0:05:26,侯友宜,其實他就是老闆
153,0:05:26,0:05:28,侯友宜,我叫他老闆娘
154,0:05:28,0:05:30,侯友宜,叫他老闆娘
155,0:05:30,0:05:32,侯友宜,有一次他跟我說
156,0:05:32,0:05:34,侯友宜,不好意思
157,0:05:34,0:05:36,侯友宜,不叫他老闆娘
158,0:05:36,0:05:38,侯友宜,老闆娘
159,0:05:38,0:05:40,侯友宜,我叫老闆
160,0:05:40,0:05:42,侯友宜,你把老闆「尢」
161,0:05:42,0:05:44,侯友宜,放在地上
162,0:05:44,0:05:46,侯友宜,不好意思
163,0:05:46,0:05:48,侯友宜,我真的不好意思
164,0:05:48,0:05:50,侯友宜,後來我跟我老婆結婚
165,0:05:50,0:05:54,侯友宜,我第一個認識我老婆
166,0:05:54,0:05:56,侯友宜,認識一個女性就是我老婆
167,0:05:56,0:05:58,侯友宜,認識這個女性
168,0:05:58,0:06:00,侯友宜,就對這個太太
169,0:06:00,0:06:02,侯友宜,我這個人因為
170,0:06:02,0:06:04,侯友宜,鄉下來的什麼都沒有
171,0:06:04,0:06:06,侯友宜,我老婆對我不錯
172,0:06:06,0:06:08,侯友宜,大家就很適合
173,0:06:08,0:06:10,侯友宜,認識以後
174,0:06:10,0:06:12,侯友宜,我們家****
175,0:06:12,0:06:14,侯友宜,因為我老婆是上海人
176,0:06:14,0:06:16,侯友宜,我是台灣人
177,0:06:16,0:06:18,侯友宜,所以來到台北
178,0:06:18,0:06:20,侯友宜,家族很多的工作
179,0:06:20,0:06:22,侯友宜,因為我的職業關係
180,0:06:22,0:06:24,侯友宜,我必須常常在
181,0:06:24,0:06:26,侯友宜,必須常常在
182,0:06:26,0:06:28,侯友宜,外地奔波
183,0:06:28,0:06:30,侯友宜,因為警察嘛
184,0:06:30,0:06:32,侯友宜,所以常常沒有回家
185,0:06:32,0:06:34,侯友宜,所以孩子們的照顧幾乎
186,0:06:34,0:06:36,侯友宜,都是用在我老婆身上
187,0:06:36,0:06:38,侯友宜,而老婆也要工作
188,0:06:38,0:06:40,侯友宜,所以我很感恩
189,0:06:40,0:06:42,侯友宜,但是他沒有
190,0:06:42,0:06:44,侯友宜,埋怨或**
191,0:06:44,0:06:46,侯友宜,因為
192,0:06:46,0:06:48,侯友宜,我老婆可能他個性
193,0:06:48,0:06:50,侯友宜,決斷力比較強
194,0:06:50,0:06:52,侯友宜,執行力比較好
195,0:06:52,0:06:54,侯友宜,所以他的婦幼關係
196,0:06:54,0:06:56,侯友宜,比我的父親的父
197,0:06:56,0:06:58,侯友宜,父幼關係好太多了
198,0:06:58,0:07:00,侯友宜,父幼關係好太多了
199,0:07:00,0:07:02,侯友宜,但是我有答應過老婆一件事
200,0:07:02,0:07:04,侯友宜,她只要我回家
201,0:07:04,0:07:06,侯友宜,就是煮飯我負責從頭到尾洗碗
202,0:07:06,0:07:08,侯友宜,這是我的承諾
203,0:07:08,0:07:10,侯友宜,對你來講
204,0:07:10,0:07:12,侯友宜,展現男女平權
205,0:07:12,0:07:14,侯友宜,我說奇怪為什麼不講女男平權
206,0:07:14,0:07:16,侯友宜,一直講男女平權
207,0:07:16,0:07:18,侯友宜,不管如何就是平權
208,0:07:18,0:07:20,侯友宜,不錯喔
209,0:07:20,0:07:22,侯友宜,只要我回家
210,0:07:22,0:07:24,侯友宜,他煮飯都是我從頭到尾洗碗
211,0:07:24,0:07:26,侯友宜,到現在都是一樣
212,0:07:26,0:07:28,侯友宜,不過
213,0:07:28,0:07:30,侯友宜,實在是太忙了
214,0:07:30,0:07:32,侯友宜,也很少回家吃飯
215,0:07:32,0:07:34,侯友宜,不過有時候
216,0:07:34,0:07:36,侯友宜,父幼關係不錯
217,0:07:36,0:07:38,侯友宜,父幼關係
218,0:07:38,0:07:40,侯友宜,大家都要平權的照顧孩子
219,0:07:40,0:07:42,侯友宜,那因為我的工作關係
220,0:07:42,0:07:44,侯友宜,我有讓我家裡
221,0:07:44,0:07:46,侯友宜,因為我有三個女兒
222,0:07:46,0:07:48,侯友宜,我家裡總共有四位女性
223,0:07:48,0:07:50,侯友宜,一位男性
224,0:07:50,0:07:52,侯友宜,不小心我給予相對的尊重
225,0:07:52,0:07:54,侯友宜,因為我是
226,0:07:54,0:07:56,侯友宜,警官學校畢業的
227,0:07:56,0:07:58,侯友宜,做的是團隊
228,0:07:58,0:08:00,侯友宜,聚力融入
229,0:08:00,0:08:02,侯友宜,家也是一個團隊
230,0:08:02,0:08:04,侯友宜,所以少數一定是服從多數
231,0:08:04,0:08:06,侯友宜,更重要一個團隊
232,0:08:06,0:08:08,侯友宜,是要和諧****
233,0:08:08,0:08:10,侯友宜,所以我家
234,0:08:10,0:08:12,侯友宜,老闆絕對不是我
235,0:08:12,0:08:14,侯友宜,因為我們家裡
236,0:08:14,0:08:16,侯友宜,我的服從性又高
237,0:08:16,0:08:18,侯友宜,講求團隊講求紀律
238,0:08:18,0:08:20,侯友宜,講求榮譽
239,0:08:20,0:08:22,侯友宜,所以是媽媽說的算
240,0:08:22,0:08:24,侯友宜,因為他婦幼關係比我父幼關係好
241,0:08:24,0:08:26,侯友宜,所以這個也是沒辦法的事情
242,0:08:26,0:08:28,侯友宜,當然
243,0:08:28,0:08:30,侯友宜,在這個過程當中
244,0:08:30,0:08:32,侯友宜,我一直給我的孩子
245,0:08:32,0:08:34,侯友宜,因為很少給孩子
246,0:08:34,0:08:36,侯友宜,付出更多的關心時間
247,0:08:36,0:08:38,侯友宜,不過我都跟女兒說
248,0:08:38,0:08:40,侯友宜,做你自己
249,0:08:40,0:08:42,侯友宜,找到世界**
250,0:08:42,0:08:44,侯友宜,只要品格好
251,0:08:44,0:08:46,侯友宜,體適能好
252,0:08:46,0:08:48,侯友宜,你就有一個好的工作
253,0:08:48,0:08:50,侯友宜,所以我的三個女兒
254,0:08:50,0:08:52,侯友宜,都是自立自信自強
255,0:08:52,0:08:54,侯友宜,做他自己的工作
256,0:08:54,0:08:56,侯友宜,所以這是我的家庭背景
257,0:08:56,0:08:58,侯友宜,今天一樣的道理
258,0:08:58,0:09:00,侯友宜,我來談這個議題
259,0:09:00,0:09:02,侯友宜,我也是在看我們的婦幼
260,0:09:02,0:09:04,侯友宜,到底怎麼做
261,0:09:04,0:09:06,侯友宜,我能夠讓大家
262,0:09:06,0:09:08,侯友宜,講
263,0:09:08,0:09:10,侯友宜,我****
264,0:09:10,0:09:12,侯友宜,剛剛蔡創辦人
265,0:09:12,0:09:14,侯友宜,已經跟我說了
266,0:09:14,0:09:16,侯友宜,我從第一天
267,0:09:16,0:09:18,侯友宜,當新北市市長
268,0:09:18,0:09:20,侯友宜,我的小內閣
269,0:09:20,0:09:22,侯友宜,就是三分之一
270,0:09:22,0:09:24,侯友宜,當到現在
271,0:09:24,0:09:26,侯友宜,還是三分之一
272,0:09:26,0:09:28,侯友宜,我那時候最擔心的一件事
273,0:09:28,0:09:30,侯友宜,******
274,0:09:30,0:09:32,侯友宜,就是因為
275,0:09:32,0:09:34,侯友宜,有很多機關的派任
276,0:09:34,0:09:36,侯友宜,決定不在我
277,0:09:36,0:09:38,侯友宜,是在中央
278,0:09:38,0:09:40,侯友宜,像主計、人事、警政
279,0:09:40,0:09:42,侯友宜,這權力不在我
280,0:09:42,0:09:44,侯友宜,一派都派男性
281,0:09:44,0:09:46,侯友宜,我的女性比例我很擔心我講下來
282,0:09:46,0:09:48,侯友宜,其實真的
283,0:09:48,0:09:50,侯友宜,中央的簡任官
284,0:09:50,0:09:52,侯友宜,重要**
285,0:09:52,0:09:54,侯友宜,也要考慮三分之一
286,0:09:54,0:09:56,侯友宜,因為現在
287,0:09:56,0:09:58,侯友宜,女性的主管
288,0:09:58,0:10:00,侯友宜,能力都很強
289,0:10:00,0:10:02,侯友宜,像我的內閣裡面
290,0:10:02,0:10:04,侯友宜,新北市就有工務局
291,0:10:04,0:10:06,侯友宜,是最忙的公務單位
292,0:10:06,0:10:08,侯友宜,剛好
293,0:10:08,0:10:10,侯友宜,我們的祝惠美
294,0:10:10,0:10:12,侯友宜,公務局長
295,0:10:12,0:10:14,侯友宜,是女性
296,0:10:14,0:10:16,侯友宜,很難得他每天要跑工地
297,0:10:16,0:10:18,侯友宜,他每天督導男性
298,0:10:18,0:10:20,侯友宜,如何把工作做好
299,0:10:20,0:10:22,侯友宜,所以我們公務員
300,0:10:22,0:10:24,侯友宜,要帶著這個行動
301,0:10:24,0:10:26,侯友宜,相對的我們一直在推動
302,0:10:26,0:10:28,侯友宜,不管是公部門
303,0:10:28,0:10:30,侯友宜,不管是民間團體
304,0:10:30,0:10:32,侯友宜,我們希望能夠有三分之一
305,0:10:32,0:10:34,侯友宜,擔任理監事
306,0:10:34,0:10:36,侯友宜,甚至擔任董事
307,0:10:36,0:10:38,侯友宜,或主委
308,0:10:38,0:10:40,侯友宜,這也是我們一直在推的
309,0:10:40,0:10:42,侯友宜,所以我們現在每一次要
310,0:10:42,0:10:44,侯友宜,民間團體什麼的
311,0:10:44,0:10:46,侯友宜,我們都要有三分之一
312,0:10:46,0:10:48,侯友宜,每一次到會場
313,0:10:48,0:10:50,侯友宜,有沒有三分之一女性
314,0:10:50,0:10:52,侯友宜,當理監事或董事董監事
315,0:10:52,0:10:54,侯友宜,他們就會有利
316,0:10:54,0:10:56,侯友宜,我們現在明天只要往前推
317,0:10:56,0:10:58,侯友宜,我希望有一天能夠推到40%
318,0:10:58,0:11:00,侯友宜,這是我們的目標
319,0:11:00,0:11:02,侯友宜,40%好不好
320,0:11:02,0:11:04,侯友宜,這是我的目標
321,0:11:04,0:11:06,侯友宜,所以蔡創辦人放心
322,0:11:06,0:11:08,侯友宜,我當總統
323,0:11:08,0:11:10,侯友宜,這是我第一個要做的
324,0:11:10,0:11:12,侯友宜,因為我已經做過了
325,0:11:12,0:11:14,侯友宜,超過40%
326,0:11:14,0:11:16,侯友宜,到40%
327,0:11:16,0:11:18,侯友宜,這是我們的目標
328,0:11:18,0:11:20,侯友宜,那這個目標
329,0:11:20,0:11:22,侯友宜,為了達成這個目標
330,0:11:22,0:11:24,侯友宜,我就跟聯合國
331,0:11:24,0:11:26,侯友宜,是台灣第一個最大的城市
332,0:11:26,0:11:28,侯友宜,跟聯合國簽SDGS
333,0:11:28,0:11:30,侯友宜,而且跟紐約
334,0:11:30,0:11:32,侯友宜,共同開箱
335,0:11:32,0:11:34,侯友宜,大家一起合作
336,0:11:34,0:11:36,侯友宜,所以我這一次去紐約
337,0:11:36,0:11:38,侯友宜,見到當時的
338,0:11:38,0:11:40,侯友宜,局長
339,0:11:40,0:11:42,侯友宜,我一直跟他提
340,0:11:42,0:11:44,侯友宜,除了我們首都治安以外
341,0:11:44,0:11:46,侯友宜,我們有共同可以合作
342,0:11:46,0:11:48,侯友宜,SDGS就是非常重要
343,0:11:48,0:11:50,侯友宜,所以我們在2019-2020
344,0:11:50,0:11:52,侯友宜,就VLR就開始做了
345,0:11:52,0:11:54,侯友宜,做了就是做
346,0:11:54,0:11:56,侯友宜,剛剛講的
347,0:11:56,0:11:58,侯友宜,我們的SHIFT的平台
348,0:11:58,0:12:00,侯友宜,與SHIFT以前合作
349,0:12:00,0:12:02,侯友宜,這裡面就去
350,0:12:02,0:12:04,侯友宜,我當時簽了以後
351,0:12:04,0:12:06,侯友宜,我們力推新北市的基礎
352,0:12:06,0:12:08,侯友宜,所以新北市在推女企業獎
353,0:12:08,0:12:10,侯友宜,還有社會局的三分之一
354,0:12:10,0:12:12,侯友宜,以及勞工局的勞動平權
355,0:12:12,0:12:14,侯友宜,甚至觀光
356,0:12:14,0:12:16,侯友宜,我們的女力活動
357,0:12:16,0:12:18,侯友宜,我們每次都有女力活動
358,0:12:18,0:12:20,侯友宜,把每一屆的女力表揚出來
359,0:12:20,0:12:22,侯友宜,他個別特別的事蹟
360,0:12:22,0:12:24,侯友宜,來表揚出來
361,0:12:24,0:12:26,侯友宜,拍攝影片去推廣
362,0:12:26,0:12:28,侯友宜,最重要可以
363,0:12:28,0:12:30,侯友宜,非常重要
364,0:12:30,0:12:32,侯友宜,女性打破
365,0:12:32,0:12:34,侯友宜,刻板印象
366,0:12:34,0:12:36,侯友宜,不是只有文科
367,0:12:36,0:12:38,侯友宜,不是只有音樂、美術
368,0:12:38,0:12:40,侯友宜,他其實可以做
369,0:12:40,0:12:42,侯友宜,科學、技術
370,0:12:42,0:12:44,侯友宜,工程、數學
371,0:12:44,0:12:46,侯友宜,早期我們刻板印象是這樣
372,0:12:46,0:12:48,侯友宜,那這部分
373,0:12:48,0:12:50,侯友宜,推了很多年
374,0:12:50,0:12:52,侯友宜,所以慢慢慢慢
375,0:12:52,0:12:54,侯友宜,我們就看到很多人現在科技上
376,0:12:54,0:12:56,侯友宜,在社會上慢慢走出來
377,0:12:56,0:12:58,侯友宜,除了這個部分以外
378,0:12:58,0:13:00,侯友宜,我也特別
379,0:13:00,0:13:02,侯友宜,在整個
380,0:13:02,0:13:04,侯友宜,籌組內閣
381,0:13:04,0:13:06,侯友宜,**********
382,0:13:06,0:13:08,侯友宜,我還是跟我們的同仁一定就要
383,0:13:08,0:13:10,侯友宜,就是百分之四十
384,0:13:10,0:13:12,侯友宜,百分之四十
385,0:13:12,0:13:14,侯友宜,所以我也希望
386,0:13:14,0:13:16,侯友宜,未來如果當總統
387,0:13:16,0:13:18,侯友宜,這百分之三十
388,0:13:18,0:13:20,侯友宜,三分之一是底線
389,0:13:20,0:13:22,侯友宜,百分之四十
390,0:13:22,0:13:24,侯友宜,是目標
391,0:13:24,0:13:26,侯友宜,我依然會往這個方向走
392,0:13:26,0:13:28,侯友宜,這個我就不用提了
393,0:13:28,0:13:30,侯友宜,那這個我也提過了
394,0:13:30,0:13:32,侯友宜,數位平權
395,0:13:32,0:13:34,侯友宜,數位平權
396,0:13:34,0:13:36,侯友宜,這一次我到
397,0:13:36,0:13:38,侯友宜,矽谷去了
398,0:13:38,0:13:40,侯友宜,我看到很多女性的
399,0:13:40,0:13:42,侯友宜,科技專利
400,0:13:42,0:13:44,侯友宜,在哪裡
401,0:13:44,0:13:46,侯友宜,矽谷喔我那一天去做開會的時候
402,0:13:46,0:13:48,侯友宜,很多的
403,0:13:48,0:13:50,侯友宜,科技領導師讓我出席
404,0:13:50,0:13:52,侯友宜,所以在
405,0:13:52,0:13:54,侯友宜,矽谷這樣的關鍵地
406,0:13:54,0:13:56,侯友宜,他在推數位
407,0:13:56,0:13:58,侯友宜,整個平權的發展
408,0:13:58,0:14:00,侯友宜,而且科技人才的帶領者
409,0:14:00,0:14:02,侯友宜,很多都是女性
410,0:14:02,0:14:04,侯友宜,所以我一直都在問這些女性
411,0:14:04,0:14:06,侯友宜,怎麼樣去面對這些挑戰
412,0:14:06,0:14:08,侯友宜,他說沒有問題啦
413,0:14:08,0:14:10,侯友宜,科學每個人都喜歡熱愛
414,0:14:10,0:14:12,侯友宜,科技就是一個
415,0:14:12,0:14:14,侯友宜,創新思維
416,0:14:14,0:14:16,侯友宜,帶動整個國家發展
417,0:14:16,0:14:18,侯友宜,帶動世界往前走最重要的力量
418,0:14:18,0:14:20,侯友宜,所以不論哪裡
419,0:14:20,0:14:22,侯友宜,從小我們教育就是
420,0:14:22,0:14:24,侯友宜,**教育
421,0:14:24,0:14:26,侯友宜,就是讓你去手作的**教育
422,0:14:26,0:14:28,侯友宜,所以我們的教育
423,0:14:28,0:14:30,侯友宜,真的很重要
424,0:14:30,0:14:34,侯友宜,讓女孩子是無限可能
425,0:14:34,0:14:36,侯友宜,讓女孩子所做所為
426,0:14:36,0:14:38,侯友宜,都可以
427,0:14:38,0:14:40,侯友宜,認為她每一個挑戰都可以做得到
428,0:14:40,0:14:42,侯友宜,所以鼓勵女性
429,0:14:42,0:14:44,侯友宜,從事她的夢想
430,0:14:44,0:14:46,侯友宜,這才是最重要的一個觀念
431,0:14:46,0:14:48,侯友宜,所以在這當中
432,0:14:48,0:14:50,侯友宜,我們ICT的
433,0:14:50,0:14:52,侯友宜,科技交易在我們新北市的
434,0:14:52,0:14:54,侯友宜,智慧交易都幾乎
435,0:14:54,0:14:56,侯友宜,一直在推廣
436,0:14:56,0:14:58,侯友宜,而且是在交易體制裡面
437,0:14:58,0:15:00,侯友宜,從我們上任555億
438,0:15:00,0:15:02,侯友宜,我們到現在是740億
439,0:15:02,0:15:04,侯友宜,推動的都是在推世界交易
440,0:15:04,0:15:06,侯友宜,推動的都是科技交易
441,0:15:06,0:15:08,侯友宜,就現在就一直在推
442,0:15:08,0:15:10,侯友宜,DIF人工智慧交易
443,0:15:10,0:15:11,侯友宜,一直在推自己的
444,0:15:11,0:15:13,侯友宜,也就希望每一個都會
445,0:15:13,0:15:15,侯友宜,孩子不管哪裡都會
446,0:15:15,0:15:17,侯友宜,那你找到性向就可以開始做
447,0:15:17,0:15:19,侯友宜,所以在這過程當中
448,0:15:19,0:15:22,侯友宜,我們也推ESE的觀念
449,0:15:22,0:15:25,侯友宜,就讓我們的環境保護
450,0:15:25,0:15:27,侯友宜,以及我們社會責任
451,0:15:27,0:15:29,侯友宜,包括公司的治理
452,0:15:29,0:15:31,侯友宜,一起把這個觀念
453,0:15:31,0:15:33,侯友宜,所以有時候這個觀念的時候
454,0:15:33,0:15:35,侯友宜,讓孩子們從小也有這個觀念
455,0:15:35,0:15:37,侯友宜,讓社會企業也有這個觀念
456,0:15:37,0:15:39,侯友宜,所以這個觀念是在新北市
457,0:15:39,0:15:41,侯友宜,一直在推的
458,0:15:41,0:15:43,侯友宜,所以****數位平權
459,0:15:43,0:15:45,侯友宜,其實這段時間才是最重要的
460,0:15:45,0:15:47,侯友宜,因為未來國家經濟發展
461,0:15:47,0:15:49,侯友宜,數位絕對是最重要的
462,0:15:49,0:15:51,侯友宜,科技的創新永遠在台灣
463,0:15:51,0:15:54,侯友宜,是一個關鍵最重要的一個體驗
464,0:15:54,0:15:57,侯友宜,所以台灣未來的發展
465,0:15:57,0:15:59,侯友宜,不但寄託於半導體
466,0:15:59,0:16:01,侯友宜,寄託於AI
467,0:16:01,0:16:03,侯友宜,更重要的是他會讓國家的未來
468,0:16:03,0:16:05,侯友宜,更寬廣
469,0:16:05,0:16:08,侯友宜,所以女性扮演很重要的一個關鍵角色
470,0:16:08,0:16:10,侯友宜,除了這個以外
471,0:16:10,0:16:12,侯友宜,我們透過性別平等
472,0:16:12,0:16:16,侯友宜,能夠如何讓很多很多的女性
473,0:16:16,0:16:18,侯友宜,得到保障
474,0:16:18,0:16:20,侯友宜,所以剛剛蔡卉仁所談到的
475,0:16:20,0:16:23,侯友宜,你怎麼樣在少子化過程
476,0:16:23,0:16:25,侯友宜,當中
477,0:16:25,0:16:30,侯友宜,或是在女性的工作權上面
