segment,from,to,speaker,text
35,0:01:48,0:01:51,影片（柯文哲）,事實上我在這段時間
36,0:01:51,0:01:54,影片（柯文哲）,已經陸陸續續在YouTube上
37,0:01:54,0:01:59,影片（柯文哲）,針對教育有拍了國是會議的一系列影片
38,0:01:59,0:02:02,影片（柯文哲）,那歡迎大家去看
39,0:02:02,0:02:08,影片（柯文哲）,那同樣的我們在記者會或是年會
40,0:02:08,0:02:12,影片（柯文哲）,或者是跟教師的論壇還有學生座談
41,0:02:12,0:02:15,影片（柯文哲）,這個在網路上都有很多的影片
42,0:02:15,0:02:17,影片（柯文哲）,也歡迎大家去看
43,0:02:17,0:02:22,影片（柯文哲）,因為沒有辦法在30分鐘內把所有的觀念都講完
44,0:02:22,0:02:28,影片（柯文哲）,所以歡迎大家到網路上去尋找我關於教育的一些說法
45,0:02:28,0:02:32,影片（柯文哲）,台灣大概有500萬的家長
46,0:02:32,0:02:35,影片（柯文哲）,現在有學生在學校裡面
47,0:02:35,0:02:38,影片（柯文哲）,所以我也希望跟現在的家長
48,0:02:38,0:02:40,影片（柯文哲）,還有未來的家長
49,0:02:40,0:02:43,影片（柯文哲）,來分享我對教育的看法
50,0:02:43,0:02:46,影片（柯文哲）,那教育的內容相當多
51,0:02:46,0:02:51,影片（柯文哲）,從品格教育、校園安全、心理健康、教師的職能
52,0:02:51,0:02:54,影片（柯文哲）,教育競爭力、家庭教育、數位學習
53,0:02:54,0:02:56,影片（柯文哲）,到課綱的問題
54,0:02:56,0:02:59,影片（柯文哲）,那這個當然有一大堆問題
55,0:02:59,0:03:03,影片（柯文哲）,事實上我們針對每一個都有我們的看法
56,0:03:03,0:03:05,影片（柯文哲）,第一個品格教育
57,0:03:05,0:03:09,影片（柯文哲）,在教育還是強調知識的灌輸
58,0:03:09,0:03:11,影片（柯文哲）,其實還有一個更重要的是品格
59,0:03:11,0:03:14,影片（柯文哲）,那學生有花很多的時間在學校
60,0:03:14,0:03:18,影片（柯文哲）,所以希望校園是一個安全的環境
61,0:03:18,0:03:20,影片（柯文哲）,在學生的成長過程當中
62,0:03:20,0:03:21,影片（柯文哲）,不是只有身體健康
63,0:03:21,0:03:23,影片（柯文哲）,還有一個是心理的健康
64,0:03:23,0:03:27,影片（柯文哲）,這也包括跟同學的關係、跟老師的關係
65,0:03:27,0:03:29,影片（柯文哲）,還有個人的成就感
66,0:03:29,0:03:33,影片（柯文哲）,那教師還是教育最重要的核心
67,0:03:33,0:03:36,影片（柯文哲）,所以有好的老師才有好的學生
68,0:03:36,0:03:39,影片（柯文哲）,才有好的教育成果
69,0:03:39,0:03:41,影片（柯文哲）,那另外我們要開始思考
70,0:03:41,0:03:44,影片（柯文哲）,到底在整個全世界來比較
71,0:03:44,0:03:47,影片（柯文哲）,我們台灣的教育到底有沒有競爭力
72,0:03:47,0:03:49,影片（柯文哲）,到目前看起來是
73,0:03:49,0:03:52,影片（柯文哲）,PISA的考試是還不錯
74,0:03:52,0:03:55,影片（柯文哲）,可是台灣到現在沒有諾貝爾獎
75,0:03:55,0:03:57,影片（柯文哲）,也沒有什麼
76,0:03:57,0:04:00,影片（柯文哲）,也沒有一種大學在世界排名100年內
77,0:04:00,0:04:03,影片（柯文哲）,所以到底台灣的教育競爭力要怎麼做
78,0:04:03,0:04:04,影片（柯文哲）,這是問題
79,0:04:04,0:04:05,影片（柯文哲）,另外一個是這樣
80,0:04:05,0:04:07,影片（柯文哲）,除了學校以外
81,0:04:07,0:04:10,影片（柯文哲）,其實學生在家裡的時間更長
82,0:04:10,0:04:13,影片（柯文哲）,所以家庭教育也是要配合
83,0:04:13,0:04:16,影片（柯文哲）,那另外一個是數位學習
84,0:04:16,0:04:19,影片（柯文哲）,不管是用網路、遠距教學
85,0:04:19,0:04:21,影片（柯文哲）,AI、人工智慧
86,0:04:21,0:04:24,影片（柯文哲）,所有這些都可以解決偏向教育的問題
87,0:04:24,0:04:26,影片（柯文哲）,還有一些數位落差的問題
88,0:04:26,0:04:29,影片（柯文哲）,這個還是要國家出力才有辦法解決
89,0:04:29,0:04:31,影片（柯文哲）,最後當然是課綱
90,0:04:31,0:04:33,影片（柯文哲）,很多人在批評108課綱的問題
91,0:04:33,0:04:36,影片（柯文哲）,這也需要去思考看看
92,0:04:36,0:04:38,影片（柯文哲）,到底有哪些課綱是要修改的
93,0:04:38,0:04:43,影片（柯文哲）,那我來講說如何建造一個人才紅利的教育
94,0:04:43,0:04:45,影片（柯文哲）,大概分幾個
95,0:04:45,0:04:48,影片（柯文哲）,ABC就是我們現在面對三個東西
96,0:04:48,0:04:50,影片（柯文哲）,一個人工智慧
97,0:04:50,0:04:52,影片（柯文哲）,我跟大家講
98,0:04:52,0:04:57,影片（柯文哲）,人工智慧對人類的衝擊遠超過你的想像
99,0:04:57,0:04:59,影片（柯文哲）,我常常講說
100,0:04:59,0:05:01,影片（柯文哲）,未來十年
101,0:05:01,0:05:04,影片（柯文哲）,不是用手的醫生全部掛掉
102,0:05:04,0:05:06,影片（柯文哲）,什麼叫用手的醫生
103,0:05:06,0:05:09,影片（柯文哲）,如果你是做內視鏡、做心導管、開刀
104,0:05:09,0:05:11,影片（柯文哲）,你還有機會存活
105,0:05:11,0:05:13,影片（柯文哲）,如果你是看X光片
106,0:05:13,0:05:15,影片（柯文哲）,看什麼眼底鏡
107,0:05:15,0:05:18,影片（柯文哲）,你絕對拼不過人工智慧
108,0:05:18,0:05:22,影片（柯文哲）,所以相信AI的出現會讓很多人失業
109,0:05:22,0:05:24,影片（柯文哲）,不過它也創造很多新的職業
110,0:05:24,0:05:28,影片（柯文哲）,所以AI對整個人類的失業的衝擊遠超過你想像
111,0:05:28,0:05:30,影片（柯文哲）,另外一個是什麼
112,0:05:30,0:05:32,影片（柯文哲）,台灣的確面臨這個少子化
113,0:05:32,0:05:35,影片（柯文哲）,少子化另外伴隨就是高齡化
114,0:05:35,0:05:37,影片（柯文哲）,另外是這樣
115,0:05:37,0:05:42,影片（柯文哲）,整個世界的局勢還是美中對抗的全球態勢
116,0:05:42,0:05:46,影片（柯文哲）,所以事實上台灣還是要在美中對抗的態勢之下
117,0:05:46,0:05:50,影片（柯文哲）,我們去尋找它的平衡點存活下去
118,0:05:50,0:05:54,影片（柯文哲）,所以我們要建造一個新的創新教育的時候
119,0:05:54,0:05:57,影片（柯文哲）,包括幼教、品格偏鄉教育
120,0:05:57,0:06:00,影片（柯文哲）,還有雙語教育、高等教育
121,0:06:00,0:06:03,影片（柯文哲）,所有這一些都要一個一個處理
122,0:06:03,0:06:07,影片（柯文哲）,還有一點影響教育就三個因素
123,0:06:07,0:06:09,影片（柯文哲）,學生、老師跟錢
124,0:06:09,0:06:12,影片（柯文哲）,我們以下就針對這一些一樣一樣來討論
125,0:06:12,0:06:17,影片（柯文哲）,第一個從2021年台灣就已經開始生不如死了
126,0:06:17,0:06:21,影片（柯文哲）,所以從2021年以後台灣人口就開始下降
127,0:06:21,0:06:26,影片（柯文哲）,2021年因為那一年還有香港的移民還不少
128,0:06:26,0:06:29,影片（柯文哲）,所以暫時台灣人口還沒下降
129,0:06:29,0:06:35,影片（柯文哲）,從2022年開始就算我們加上移民人口也開始減少
130,0:06:35,0:06:38,影片（柯文哲）,所以現在台灣真的就是生不如死了
131,0:06:38,0:06:41,影片（柯文哲）,所以這個少子化產生一大堆問題
132,0:06:41,0:06:44,影片（柯文哲）,我們要去思考看看
133,0:06:44,0:06:47,影片（柯文哲）,那也因為少死化台灣再也沒有人口紅利了
134,0:06:47,0:06:49,影片（柯文哲）,所以變成要每個年輕人
135,0:06:49,0:06:51,影片（柯文哲）,甚至每一個人他的產值要升高
136,0:06:51,0:06:55,影片（柯文哲）,所以這種人口紅利要變成人才紅利
137,0:06:55,0:06:57,影片（柯文哲）,那人才紅利就表示教育更重要
138,0:06:57,0:07:02,影片（柯文哲）,因為唯有透過教育才能夠讓每一個人的能力更好
139,0:07:02,0:07:05,影片（柯文哲）,所以人工智慧的使用
140,0:07:05,0:07:09,影片（柯文哲）,剛才講過中美競爭還是我們擁有需要思考的問題
141,0:07:09,0:07:13,影片（柯文哲）,在美國律師執照考試發現說人工智慧
142,0:07:13,0:07:16,影片（柯文哲）,大概可以贏90%的人
143,0:07:16,0:07:21,影片（柯文哲）,所以意思就是說很多白領的工作會被人工智慧取代
144,0:07:21,0:07:26,影片（柯文哲）,甚至老師的很多功能也會被人工智慧取代
145,0:07:26,0:07:30,影片（柯文哲）,所以將來正確的講法是
146,0:07:30,0:07:35,影片（柯文哲）,老師必須和人工智慧合作一起來教學
147,0:07:35,0:07:39,影片（柯文哲）,這也是大家心裡面要先有這個想法
148,0:07:39,0:07:42,影片（柯文哲）,台灣的出生率已經低於死亡率了
149,0:07:42,0:07:50,影片（柯文哲）,所以我們大概估計30年來大概人口少掉一半
150,0:07:50,0:07:54,影片（柯文哲）,我記得我民國48年出生的時候
151,0:07:54,0:07:57,影片（柯文哲）,那年好像出生44萬人
152,0:07:57,0:08:02,影片（柯文哲）,到2022年還不到14萬
153,0:08:02,0:08:06,影片（柯文哲）,所以從44萬掉到14萬都不到
154,0:08:06,0:08:11,影片（柯文哲）,其實整個人口大概每年出生人數剩下三分之一而已
155,0:08:11,0:08:14,影片（柯文哲）,所以這是對整個國家影響很大
156,0:08:14,0:08:16,影片（柯文哲）,中美競爭
157,0:08:16,0:08:22,影片（柯文哲）,所以是這樣我們把這個圖再做一個summary
158,0:08:22,0:08:24,影片（柯文哲）,少子化、老年人化
159,0:08:24,0:08:26,影片（柯文哲）,所以人沒那麼多了
160,0:08:26,0:08:29,影片（柯文哲）,所以每一個人要發揮更大效用
161,0:08:29,0:08:33,影片（柯文哲）,所以要人工智慧來幫助老師教學
162,0:08:33,0:08:35,影片（柯文哲）,讓教育更有效
163,0:08:35,0:08:37,影片（柯文哲）,但是不管怎麼樣
164,0:08:37,0:08:41,影片（柯文哲）,我們永遠都籠罩在中美對抗的架構之下
165,0:08:41,0:08:43,影片（柯文哲）,這也是我們要去處理的
166,0:08:43,0:08:44,影片（柯文哲）,幼教是這樣
167,0:08:44,0:08:50,影片（柯文哲）,我們這次有提出五歲就念幼稚園
168,0:08:50,0:08:55,影片（柯文哲）,因為事實上目前五歲念幼稚園大概已經到95%了
169,0:08:55,0:08:58,影片（柯文哲）,那目前如果是念公立的幼稚園
170,0:08:58,0:09:00,影片（柯文哲）,家長每個月還要補一千塊
171,0:09:00,0:09:01,影片（柯文哲）,非營利兩千塊
172,0:09:01,0:09:04,影片（柯文哲）,準公幼又有三千塊
173,0:09:04,0:09:06,影片（柯文哲）,那私立是有補助
174,0:09:06,0:09:07,影片（柯文哲）,所以我們大概算過
175,0:09:07,0:09:13,影片（柯文哲）,既然95%的學生都已經在念五歲的幼稚園
176,0:09:13,0:09:16,影片（柯文哲）,然後事實上大部分都已經政府有補助
177,0:09:16,0:09:19,影片（柯文哲）,所以如果把這些家長的負擔全部拿掉
178,0:09:19,0:09:21,影片（柯文哲）,大概一年只要15億
179,0:09:21,0:09:24,影片（柯文哲）,所以這個不用花很多的錢
180,0:09:24,0:09:28,影片（柯文哲）,就可以對制度做一些很大的改變
181,0:09:28,0:09:30,影片（柯文哲）,所以這個我們是主張說
182,0:09:30,0:09:33,影片（柯文哲）,五歲的幼稚園就改成幼教育
183,0:09:33,0:09:36,影片（柯文哲）,所以幼教育往下延伸一年
184,0:09:36,0:09:39,影片（柯文哲）,另外我們在教育過程中
185,0:09:39,0:09:42,影片（柯文哲）,過去還是非常強調知識的傳遞
186,0:09:42,0:09:44,影片（柯文哲）,不過品格教育還是非常重要
187,0:09:44,0:09:47,影片（柯文哲）,那偏鄉教育也是個問題
188,0:09:47,0:09:52,影片（柯文哲）,這個因為一個學校人數少
189,0:09:52,0:09:55,影片（柯文哲）,你要辦課後輔導課也不可能太多元
190,0:09:55,0:09:57,影片（柯文哲）,還有一個雙語教育
191,0:09:57,0:10:00,影片（柯文哲）,所以不管評格教育
192,0:10:00,0:10:04,影片（柯文哲）,偏鄉教育 實驗教育 雙語教育
193,0:10:04,0:10:07,影片（柯文哲）,這一些都會因為人工智慧
194,0:10:07,0:10:10,影片（柯文哲）,加上這個網路的使用會大大的改變
195,0:10:10,0:10:12,影片（柯文哲）,有人在問說
196,0:10:12,0:10:15,影片（柯文哲）,為什麼人工智慧的教育跟品格有關
197,0:10:15,0:10:17,影片（柯文哲）,那是因為這樣
198,0:10:17,0:10:20,影片（柯文哲）,老師的時間會大幅減少
199,0:10:20,0:10:22,影片（柯文哲）,因為大部分的教課
200,0:10:22,0:10:24,影片（柯文哲）,由人工智慧去解決
201,0:10:24,0:10:26,影片（柯文哲）,所以老師有更多的時間
202,0:10:26,0:10:28,影片（柯文哲）,來跟學生互動
203,0:10:28,0:10:30,影片（柯文哲）,來處理這種品格的問題
204,0:10:30,0:10:32,影片（柯文哲）,所以為什麼人工智慧
205,0:10:32,0:10:34,影片（柯文哲）,會影響品格教育就是這樣
206,0:10:34,0:10:36,影片（柯文哲）,所以不管是品格教育 偏鄉教育
207,0:10:36,0:10:38,影片（柯文哲）,實驗教育 雙語教育
208,0:10:38,0:10:41,影片（柯文哲）,這一些都因為人工智慧的出現
209,0:10:41,0:10:42,影片（柯文哲）,會大大的改變
210,0:10:42,0:10:45,影片（柯文哲）,AI釋放老師時間
211,0:10:45,0:10:48,影片（柯文哲）,來注重品格的智慧
212,0:10:48,0:10:49,影片（柯文哲）,再來
213,0:10:49,0:10:52,影片（柯文哲）,這個少子化
214,0:10:52,0:10:54,影片（柯文哲）,少子化學校就變小了
215,0:10:54,0:10:56,影片（柯文哲）,學校變小
216,0:10:56,0:10:59,影片（柯文哲）,你想想看如果一個高中
217,0:10:59,0:11:02,影片（柯文哲）,一個年級只剩下一班
218,0:11:02,0:11:05,影片（柯文哲）,他辦什麼課後輔導課都不容易
219,0:11:05,0:11:07,影片（柯文哲）,但是如果是
220,0:11:07,0:11:11,影片（柯文哲）,用網路加人工智慧
221,0:11:11,0:11:14,影片（柯文哲）,他可以跨時間 跨地域
222,0:11:14,0:11:15,影片（柯文哲）,舉例說
223,0:11:15,0:11:17,影片（柯文哲）,我們台北市的
224,0:11:17,0:11:18,影片（柯文哲）,那種課後輔導課
225,0:11:18,0:11:20,影片（柯文哲）,就有跟嘉義合作
226,0:11:20,0:11:22,影片（柯文哲）,因為嘉義那學校比較小
227,0:11:22,0:11:24,影片（柯文哲）,台北北醫一女建中比較大
228,0:11:24,0:11:26,影片（柯文哲）,所以這邊辦的
229,0:11:26,0:11:29,影片（柯文哲）,可以有很多師資來開很多課
230,0:11:29,0:11:32,影片（柯文哲）,只要透過網路就可以共享
231,0:11:32,0:11:35,影片（柯文哲）,所以我認為偏鄉的教育
232,0:11:35,0:11:37,影片（柯文哲）,特別是實驗教育
233,0:11:37,0:11:40,影片（柯文哲）,因為實驗教育它本身數量就少
234,0:11:40,0:11:43,影片（柯文哲）,特別在偏鄉辦實驗教育
235,0:11:43,0:11:46,影片（柯文哲）,可是如果用網路加人工智慧
236,0:11:46,0:11:48,影片（柯文哲）,他就很容易的被解決
237,0:11:48,0:11:50,影片（柯文哲）,那另外一個就是
238,0:11:50,0:11:53,影片（柯文哲）,在中美競爭的狀態下
239,0:11:53,0:11:54,影片（柯文哲）,我們要思考看看
240,0:11:54,0:11:58,影片（柯文哲）,我們如何讓台灣更國際化
241,0:11:58,0:12:01,影片（柯文哲）,雙語教育是這樣
242,0:12:01,0:12:03,影片（柯文哲）,我認為我現階段
243,0:12:03,0:12:05,影片（柯文哲）,我還是主張推雙語教育
244,0:12:05,0:12:07,影片（柯文哲）,為什麼呢
245,0:12:07,0:12:09,影片（柯文哲）,第一台灣必須國際化
246,0:12:09,0:12:12,影片（柯文哲）,另外一個是因為人工智慧的出現
247,0:12:12,0:12:15,影片（柯文哲）,讓雙語教育變得更不得不做
248,0:12:15,0:12:17,影片（柯文哲）,為什麼你知道
249,0:12:17,0:12:19,影片（柯文哲）,因為目前的人工智慧
250,0:12:19,0:12:22,影片（柯文哲）,它是按照一個資料庫來學習
251,0:12:22,0:12:24,影片（柯文哲）,我們叫Deep learning
252,0:12:24,0:12:26,影片（柯文哲）,所以資料庫越大的話
253,0:12:26,0:12:30,影片（柯文哲）,這個人工智慧變聰明的速度會更快
254,0:12:30,0:12:31,影片（柯文哲）,查過了你知道
255,0:12:31,0:12:34,影片（柯文哲）,目前整個人類的資料庫
256,0:12:34,0:12:38,影片（柯文哲）,在Google上面可以用到的Database
257,0:12:38,0:12:41,影片（柯文哲）,繁體中文大概只占萬分之二
258,0:12:41,0:12:42,影片（柯文哲）,意思就是說
259,0:12:42,0:12:43,影片（柯文哲）,你這個人工智慧
260,0:12:43,0:12:47,影片（柯文哲）,如果它現在反體中文的範圍內
261,0:12:47,0:12:49,影片（柯文哲）,它的資料量不夠
262,0:12:49,0:12:52,影片（柯文哲）,所以這個人工智慧同樣這樣跑
263,0:12:52,0:12:55,影片（柯文哲）,它變聰明的速度會變慢
264,0:12:55,0:12:57,影片（柯文哲）,所以不管是台灣要國際化
265,0:12:57,0:13:00,影片（柯文哲）,或者是人工智慧同樣這樣跑
266,0:13:00,0:13:02,影片（柯文哲）,它變聰明的速度會變慢
267,0:13:02,0:13:04,影片（柯文哲）,所以不管是台灣要國際化
268,0:13:04,0:13:07,影片（柯文哲）,或者是台灣的人工智慧的使用
269,0:13:07,0:13:09,影片（柯文哲）,要更加速進步
270,0:13:09,0:13:14,影片（柯文哲）,雙語教育應該是不得不做
271,0:13:14,0:13:17,影片（柯文哲）,這是大家要思考的問題
272,0:13:17,0:13:20,影片（柯文哲）,所以結論是這樣
273,0:13:20,0:13:23,影片（柯文哲）,一樣少子化人工智慧
274,0:13:23,0:13:25,影片（柯文哲）,還有這個國際化的問題
275,0:13:25,0:13:28,影片（柯文哲）,我們常常想說我們的學生出去
276,0:13:28,0:13:31,影片（柯文哲）,其實還不如國際學生進來
277,0:13:31,0:13:33,影片（柯文哲）,我去史丹佛大學看
278,0:13:33,0:13:35,影片（柯文哲）,史丹佛大學的大學部
279,0:13:35,0:13:38,影片（柯文哲）,30%的學生是外國人
280,0:13:38,0:13:41,影片（柯文哲）,到研究所大概40%
281,0:13:41,0:13:44,影片（柯文哲）,所以我們常常說推雙語教育
282,0:13:44,0:13:47,影片（柯文哲）,以許把一大堆學生送到國外
283,0:13:47,0:13:49,影片（柯文哲）,還不如送一個外國學生進來
284,0:13:49,0:13:52,影片（柯文哲）,因為外國學生進來就逼迫大家使用英文
285,0:13:52,0:13:54,影片（柯文哲）,所以我認為
286,0:13:54,0:13:57,影片（柯文哲）,固然我們在講說台灣的學生出去
287,0:13:57,0:14:01,影片（柯文哲）,但是讓外國學生進來更重要
288,0:14:01,0:14:05,影片（柯文哲）,所以台灣學校的國際化
289,0:14:05,0:14:07,影片（柯文哲）,這個是一個在未來時間
290,0:14:07,0:14:11,影片（柯文哲）,必須當作重點去處理
291,0:14:11,0:14:13,影片（柯文哲）,還有一個是這樣
292,0:14:13,0:14:15,影片（柯文哲）,我對於學費的態度
293,0:14:15,0:14:17,影片（柯文哲）,我主張該漲就漲
294,0:14:17,0:14:21,影片（柯文哲）,過去20年台灣的通貨膨脹有多少
295,0:14:21,0:14:23,影片（柯文哲）,結果大學學費沒有增加
296,0:14:23,0:14:24,影片（柯文哲）,這合理嗎
297,0:14:24,0:14:26,影片（柯文哲）,有人會講說學費提高
298,0:14:26,0:14:29,影片（柯文哲）,很多人就不能讀
299,0:14:29,0:14:32,影片（柯文哲）,我覺得這就要改成這樣
300,0:14:32,0:14:34,影片（柯文哲）,學費該漲就漲
301,0:14:34,0:14:36,影片（柯文哲）,至於那些會受到影響
302,0:14:36,0:14:38,影片（柯文哲）,再額外補助就好
303,0:14:38,0:14:41,影片（柯文哲）,我們大學的經費
304,0:14:41,0:14:44,影片（柯文哲）,大概占GDP 0.39%
305,0:14:44,0:14:46,影片（柯文哲）,美國是1%
306,0:14:46,0:14:48,影片（柯文哲）,你在大學花的錢就不夠了
307,0:14:48,0:14:51,影片（柯文哲）,你怎麼期待這個大學會
308,0:14:51,0:14:54,影片（柯文哲）,世界排名100名內 沒有道理
309,0:14:54,0:14:57,影片（柯文哲）,所以對於教學的三個主要因素
310,0:14:57,0:15:00,影片（柯文哲）,教師 學生 經費
311,0:15:00,0:15:02,影片（柯文哲）,經費一定要給到夠
312,0:15:02,0:15:03,影片（柯文哲）,錢都不夠
313,0:15:03,0:15:04,影片（柯文哲）,你怎麼可能期待
314,0:15:04,0:15:07,影片（柯文哲）,台灣會有什麼好的教育
315,0:15:07,0:15:09,影片（柯文哲）,當然在經費夠的狀態下
316,0:15:09,0:15:11,影片（柯文哲）,使用人工智慧
317,0:15:11,0:15:15,影片（柯文哲）,可以讓老師更有效率的教學
318,0:15:15,0:15:17,影片（柯文哲）,也讓學生可以做個人化的學習
319,0:15:17,0:15:18,影片（柯文哲）,進步更快
320,0:15:18,0:15:21,影片（柯文哲）,過去用一個老師教全班
321,0:15:21,0:15:24,影片（柯文哲）,很難讓每個學生都可以
322,0:15:24,0:15:27,影片（柯文哲）,按照他的需要去學習
323,0:15:27,0:15:30,影片（柯文哲）,如果將來用人工智慧都不是問題
324,0:15:30,0:15:33,影片（柯文哲）,用遠距教學
325,0:15:33,0:15:34,影片（柯文哲）,反正是這樣
326,0:15:34,0:15:35,影片（柯文哲）,你就再教
327,0:15:35,0:15:37,影片（柯文哲）,你要上廁所就上廁所
328,0:15:37,0:15:39,影片（柯文哲）,你聽不懂還可以再聽一遍
329,0:15:39,0:15:44,影片（柯文哲）,所以這種人工智慧才可以讓
330,0:15:44,0:15:46,影片（柯文哲）,個人化學習變成可能
331,0:15:46,0:15:48,影片（柯文哲）,所以每一個人工智慧
332,0:15:48,0:15:51,影片（柯文哲）,看起來就好像家教班一樣
333,0:15:51,0:15:53,影片（柯文哲）,而且他還要按照你的回饋
334,0:15:53,0:15:58,影片（柯文哲）,來調整他難中易的
335,0:15:58,0:16:01,影片（柯文哲）,這種程度的調整
336,0:16:01,0:16:03,影片（柯文哲）,所以我認為人工智慧的使用
337,0:16:03,0:16:07,影片（柯文哲）,可以改變教育的內容
338,0:16:07,0:16:10,影片（柯文哲）,老師也不要把人工智慧
339,0:16:10,0:16:13,影片（柯文哲）,看作是來取代他們的錯
340,0:16:13,0:16:16,影片（柯文哲）,應該是將來老師跟人工智慧一起合作
341,0:16:16,0:16:18,影片（柯文哲）,讓教學變得更有效
342,0:16:18,0:16:21,影片（柯文哲）,也因為人工智慧可以幫老師上課
343,0:16:21,0:16:25,影片（柯文哲）,老師才有剩下時間去做品格的教育
344,0:16:25,0:16:28,影片（柯文哲）,或是說以前叫傳道授業解惑
345,0:16:28,0:16:31,影片（柯文哲）,授業這樣就給人工智慧去處理
346,0:16:31,0:16:34,影片（柯文哲）,老師只做傳道跟解惑
347,0:16:34,0:16:36,影片（柯文哲）,這張圖就可以看到
348,0:16:36,0:16:41,影片（柯文哲）,你看台灣公部門用在高等教育的
349,0:16:41,0:16:43,影片（柯文哲）,佔GDP的百分比
350,0:16:43,0:16:45,影片（柯文哲）,台灣只有0.39
351,0:16:45,0:16:48,影片（柯文哲）,你看看OECD平均是1%
352,0:16:48,0:16:51,影片（柯文哲）,美國大概也是接近1%
353,0:16:51,0:16:53,影片（柯文哲）,所以是這樣
354,0:16:53,0:16:56,影片（柯文哲）,如果大學的經費投資不夠
355,0:16:56,0:16:58,影片（柯文哲）,你為什麼認為說
356,0:16:58,0:17:01,影片（柯文哲）,台灣的大學有機會
357,0:17:01,0:17:04,影片（柯文哲）,進入世界排名100名內
358,0:17:04,0:17:06,影片（柯文哲）,如果台灣沒有任何一家大學
359,0:17:06,0:17:08,影片（柯文哲）,在世界排名100名內
360,0:17:08,0:17:11,影片（柯文哲）,你為什麼期待台灣會有什麼高科技產業
361,0:17:11,0:17:12,影片（柯文哲）,所以是這樣
362,0:17:12,0:17:13,影片（柯文哲）,錢一定要給得夠
363,0:17:13,0:17:17,影片（柯文哲）,所以因此我認為要鬆綁大學的學會
364,0:17:17,0:17:19,影片（柯文哲）,功力的該漲就漲
365,0:17:19,0:17:21,影片（柯文哲）,失利就鬆綁
366,0:17:21,0:17:24,影片（柯文哲）,反正這樣市場會決定一切
367,0:17:24,0:17:26,影片（柯文哲）,如果這個教學辦得很差
368,0:17:26,0:17:28,影片（柯文哲）,費用又很貴
369,0:17:28,0:17:29,影片（柯文哲）,自然就不會有人去念
370,0:17:29,0:17:32,影片（柯文哲）,所以給他訴諸自己淘汰
371,0:17:32,0:17:36,影片（柯文哲）,不要為了少數人去綁住大多數的人
372,0:17:36,0:17:38,影片（柯文哲）,另外我們也非常鼓勵說
373,0:17:38,0:17:42,影片（柯文哲）,在美國校長最重要的工作是募款
374,0:17:42,0:17:45,影片（柯文哲）,所以這個學校如何透過
375,0:17:45,0:17:49,影片（柯文哲）,非營利的方式去找到更多的資金
376,0:17:49,0:17:52,影片（柯文哲）,這也是每個學校校長該想辦法的
377,0:17:52,0:17:56,影片（柯文哲）,因為錢多了我們才有辦法增加
378,0:17:56,0:17:59,影片（柯文哲）,老師的薪水還有
379,0:17:59,0:18:02,影片（柯文哲）,增加我們在網路教育上面的投資
380,0:18:02,0:18:07,影片（柯文哲）,所以這也是summary
