segment,from,to,speaker,text
418,0:14:19,0:14:21,賴清德,0到2歲托育家長
419,0:14:21,0:14:23,賴清德,的費用負擔
420,0:14:23,0:14:25,賴清德,家長平均每月負擔
421,0:14:25,0:14:27,賴清德,就可以趨近2到6歲
422,0:14:27,0:14:29,賴清德,的標準我特別跟大家
423,0:14:29,0:14:31,賴清德,報告0到6歲國家一起養
424,0:14:31,0:14:33,賴清德,的詳細內容我剛剛有跟大家
425,0:14:33,0:14:35,賴清德,報告那個數據
426,0:14:35,0:14:37,賴清德,也就是說2到6歲
427,0:14:37,0:14:39,賴清德,目前政府的幫助是
428,0:14:39,0:14:41,賴清德,比較多了
429,0:14:41,0:14:43,賴清德,每一個家長要養一個小孩子
430,0:14:43,0:14:45,賴清德,大概佔他家庭總支出
431,0:14:45,0:14:47,賴清德,大概5到10%左右
432,0:14:47,0:14:49,賴清德,5到10%左右
433,0:14:49,0:14:51,賴清德,但是0到2歲的話
434,0:14:51,0:14:53,賴清德,他的負擔大概佔家庭的支出
435,0:14:53,0:14:55,賴清德,大概10%到15%
436,0:14:55,0:14:57,賴清德,所以我們希望能夠
437,0:14:57,0:14:59,賴清德,降低0到2歲
438,0:14:59,0:15:03,賴清德,父母親在照顧
439,0:15:03,0:15:05,賴清德,0到2歲的孩子
440,0:15:05,0:15:07,賴清德,的費用佔他家庭
441,0:15:07,0:15:09,賴清德,的支出能夠再度降低
442,0:15:09,0:15:11,賴清德,能夠降到
443,0:15:11,0:15:13,賴清德,5％到10%
444,0:15:13,0:15:15,賴清德,那具體的做法就是
445,0:15:15,0:15:17,賴清德,使用公托者
446,0:15:17,0:15:19,賴清德,補助提升到
447,0:15:19,0:15:21,賴清德,7000塊錢第一胎
448,0:15:21,0:15:23,賴清德,本來是
449,0:15:23,0:15:25,賴清德,5500塊錢
450,0:15:25,0:15:27,賴清德,我們提升到補助7000塊錢
451,0:15:27,0:15:29,賴清德,第二胎就是8000
452,0:15:29,0:15:31,賴清德,第三胎才9000
453,0:15:31,0:15:33,賴清德,那如果他念的是準公共化的
454,0:15:33,0:15:35,賴清德,托嬰及保母服務
455,0:15:35,0:15:37,賴清德,補助是由8500塊錢
456,0:15:37,0:15:39,賴清德,提升到
457,0:15:39,0:15:41,賴清德,13000塊錢
458,0:15:41,0:15:43,賴清德,這是第一胎
459,0:15:43,0:15:45,賴清德,第二胎就是14000
460,0:15:45,0:15:47,賴清德,第三胎就是15000
461,0:15:47,0:15:49,賴清德,這個是
462,0:15:49,0:15:51,賴清德,對策二
463,0:15:51,0:15:53,賴清德,那對策三就是
464,0:15:53,0:15:55,賴清德,托嬰時間完整化
465,0:15:55,0:15:57,賴清德,由政府補助
466,0:15:57,0:15:59,賴清德,支持人力
467,0:15:59,0:16:01,賴清德,推動公共幼兒園寒暑假
468,0:16:01,0:16:03,賴清德,提供服務
469,0:16:03,0:16:05,賴清德,同時延長平日托育服務時間
470,0:16:05,0:16:07,賴清德,增設定點
471,0:16:07,0:16:09,賴清德,臨托場所
472,0:16:09,0:16:11,賴清德,這個是要協助
473,0:16:11,0:16:13,賴清德,職業
474,0:16:13,0:16:15,賴清德,的父親或是職業的母親
475,0:16:15,0:16:17,賴清德,他們在工作上
476,0:16:17,0:16:19,賴清德,很難
477,0:16:19,0:16:21,賴清德,跟現在的托嬰
478,0:16:21,0:16:23,賴清德,系統銜接
479,0:16:23,0:16:25,賴清德,所以我們特別來協助
480,0:16:25,0:16:27,賴清德,這一點
481,0:16:27,0:16:29,賴清德,第四個就是強化托嬰的品質
482,0:16:29,0:16:31,賴清德,保障人員的
483,0:16:31,0:16:33,賴清德,薪資跟權益
484,0:16:33,0:16:35,賴清德,落實調降各年齡層
485,0:16:35,0:16:37,賴清德,托嬰師生比
486,0:16:37,0:16:39,賴清德,目前呢0到
487,0:16:39,0:16:41,賴清德,目前2到6歲的比是
488,0:16:41,0:16:43,賴清德,1比15
489,0:16:43,0:16:45,賴清德,未來我們會調降到1比12
490,0:16:45,0:16:47,賴清德,那0到
491,0:16:47,0:16:49,賴清德,2歲的話呢
492,0:16:49,0:16:51,賴清德,大概調降到1比4
493,0:16:51,0:16:53,賴清德,由1比5或1比8左右
494,0:16:53,0:16:55,賴清德,大概調降到
495,0:16:55,0:16:57,賴清德,1比4
496,0:16:57,0:16:59,賴清德,提升對托育的
497,0:16:59,0:17:01,賴清德,照顧品質
498,0:17:01,0:17:03,賴清德,對策五就是完善幼兒
499,0:17:03,0:17:05,賴清德,育兒支持系統
500,0:17:05,0:17:07,賴清德,實施彈性的育嬰假
501,0:17:07,0:17:09,賴清德,針對新手父母
502,0:17:09,0:17:11,賴清德,提供育兒指導員
503,0:17:11,0:17:13,賴清德,的親善訪視服務
504,0:17:13,0:17:15,賴清德,鼓勵企業
505,0:17:15,0:17:17,賴清德,結合總公共化政策
506,0:17:17,0:17:19,賴清德,增加附設幼兒園
507,0:17:19,0:17:21,賴清德,廣設符合
508,0:17:21,0:17:23,賴清德,兒少身心發展的運動及
509,0:17:23,0:17:25,賴清德,遊樂場所
510,0:17:25,0:17:27,賴清德,過去呢
511,0:17:27,0:17:29,賴清德,一個新生兒出現
512,0:17:29,0:17:31,賴清德,除了有爸爸媽媽
513,0:17:31,0:17:33,賴清德,可以照顧也有阿公阿嬤
514,0:17:33,0:17:35,賴清德,可以幫忙
515,0:17:35,0:17:37,賴清德,但現在呢常常都是
516,0:17:37,0:17:39,賴清德,一對年輕的夫婦
517,0:17:39,0:17:41,賴清德,因此呢他孩子生下來之後
518,0:17:41,0:17:43,賴清德,有很多
519,0:17:43,0:17:45,賴清德,都需要人家來幫助
520,0:17:45,0:17:47,賴清德,所以我們引進了
521,0:17:47,0:17:49,賴清德,特別是指導員
522,0:17:49,0:17:51,賴清德,這樣的做法
523,0:17:51,0:17:53,賴清德,另外呢企業
524,0:17:53,0:17:55,賴清德,如果有辦法
525,0:17:55,0:17:57,賴清德,廣泛的去
526,0:17:57,0:18:01,賴清德,設立幼兒園的話
527,0:18:01,0:18:03,賴清德,不僅僅是可以協助政府
528,0:18:03,0:18:05,賴清德,在零到六歲幼兒的照顧
529,0:18:05,0:18:07,賴清德,政策上更加落實
530,0:18:07,0:18:09,賴清德,那麼其實
531,0:18:09,0:18:11,賴清德,對他的員工的生活
532,0:18:11,0:18:13,賴清德,更有幫助
533,0:18:13,0:18:15,賴清德,對企業
534,0:18:15,0:18:17,賴清德,在領導整個員工的
535,0:18:17,0:18:19,賴清德,向心力上面
536,0:18:19,0:18:21,賴清德,也會很有幫助
537,0:18:21,0:18:23,賴清德,那換句話說這個是一舉
538,0:18:23,0:18:25,賴清德,數得的政策
539,0:18:25,0:18:27,賴清德,另外再來的話就是
540,0:18:27,0:18:29,賴清德,六到十八歲
541,0:18:29,0:18:31,賴清德,我們希望透過
542,0:18:31,0:18:33,賴清德,五個方案
543,0:18:33,0:18:35,賴清德,來成就
544,0:18:35,0:18:37,賴清德,每一個兒少都能夠得到
545,0:18:37,0:18:39,賴清德,多元均優的教育環境
546,0:18:41,0:18:43,賴清德,第一個方案
547,0:18:43,0:18:45,賴清德,就是全面落實
548,0:18:45,0:18:47,賴清德,高中職免學費
549,0:18:47,0:18:49,賴清德,同時持續推動
550,0:18:49,0:18:51,賴清德,高中職均優及社區化
551,0:18:51,0:18:53,賴清德,其中
552,0:18:53,0:18:55,賴清德,方案一的第一點
553,0:18:55,0:18:57,賴清德,就是持續推動高中職
554,0:18:57,0:18:59,賴清德,全面免學費政策
555,0:18:59,0:19:01,賴清德,減輕學生
556,0:19:01,0:19:03,賴清德,跟家長的負擔
557,0:19:03,0:19:05,賴清德,那這部分我相信
558,0:19:05,0:19:07,賴清德,大家都已經很清楚
559,0:19:07,0:19:09,賴清德,這個大概在明年的
560,0:19:09,0:19:11,賴清德,預算都已經編列
561,0:19:11,0:19:13,賴清德,那第二個是
562,0:19:13,0:19:15,賴清德,持續推動高中職均優化
563,0:19:15,0:19:17,賴清德,和社區化
564,0:19:17,0:19:19,賴清德,深化區域內各高中職
565,0:19:19,0:19:21,賴清德,資源共享
566,0:19:21,0:19:23,賴清德,縱向連結高中端跟
567,0:19:23,0:19:25,賴清德,大學端合作
568,0:19:25,0:19:27,賴清德,引導適性發展和就近就學
569,0:19:27,0:19:29,賴清德,我們非常希望
570,0:19:29,0:19:31,賴清德,社區化的目的就是能夠
571,0:19:31,0:19:33,賴清德,減少交通的問題
572,0:19:33,0:19:37,賴清德,那也能夠
573,0:19:37,0:19:39,賴清德,去讓社區可以
574,0:19:39,0:19:41,賴清德,持續發展
575,0:19:41,0:19:43,賴清德,另外根據108課綱
576,0:19:43,0:19:45,賴清德,我們也非常希望
577,0:19:45,0:19:47,賴清德,高中職能夠往下
578,0:19:47,0:19:49,賴清德,跟中小學連接
579,0:19:49,0:19:51,賴清德,往上跟
580,0:19:51,0:19:53,賴清德,大學端連接
581,0:19:53,0:19:55,賴清德,同時引導適性的發展
582,0:19:55,0:19:57,賴清德,和就近的就學
583,0:19:57,0:19:59,賴清德,另外一部分
584,0:19:59,0:20:01,賴清德,方案二是建立
585,0:20:01,0:20:03,賴清德,友善學習的校園環境
586,0:20:03,0:20:05,賴清德,這一部分我們也看到
587,0:20:05,0:20:07,賴清德,學校的一些問題
588,0:20:07,0:20:09,賴清德,陸續出現
589,0:20:09,0:20:11,賴清德,所以未來我們會
590,0:20:11,0:20:13,賴清德,強化這一點
591,0:20:13,0:20:15,賴清德,也就是說第一個
592,0:20:15,0:20:17,賴清德,積極的預防校園霸凌
593,0:20:17,0:20:19,賴清德,來進行反毒的工作
594,0:20:19,0:20:21,賴清德,那第二個呢積極推動
595,0:20:21,0:20:23,賴清德,校園性平觀念教育
596,0:20:23,0:20:25,賴清德,第三個是
597,0:20:25,0:20:27,賴清德,全面檢視校園內外
598,0:20:27,0:20:29,賴清德,治安死角
599,0:20:29,0:20:31,賴清德,改善校園的
600,0:20:31,0:20:33,賴清德,周邊交通
601,0:20:33,0:20:35,賴清德,另外一個是針對
602,0:20:35,0:20:37,賴清德,社經弱勢學生
603,0:20:37,0:20:39,賴清德,提供多元知識跟關懷
604,0:20:39,0:20:41,賴清德,另外第五點是針對
605,0:20:41,0:20:43,賴清德,新住民家庭學生提供
606,0:20:43,0:20:45,賴清德,更友善的
607,0:20:45,0:20:47,賴清德,學習環境
608,0:20:47,0:20:49,賴清德,那第三個方案是
609,0:20:49,0:20:51,賴清德,積極培育全球公民
610,0:20:51,0:20:53,賴清德,也就是說
611,0:20:53,0:20:55,賴清德,在全球
612,0:20:55,0:20:57,賴清德,智慧化的時代
613,0:20:57,0:20:59,賴清德,已經來臨
614,0:20:59,0:21:01,賴清德,我們的教育一定要有辦法
615,0:21:01,0:21:03,賴清德,協助我們的孩子
616,0:21:03,0:21:05,賴清德,更數位化
617,0:21:05,0:21:07,賴清德,也更國際化
618,0:21:07,0:21:09,賴清德,積極的作為包括第一點
619,0:21:09,0:21:11,賴清德,培養學生數位公民的
620,0:21:11,0:21:13,賴清德,素養
621,0:21:13,0:21:15,賴清德,促進下一個世代適應科技
622,0:21:15,0:21:17,賴清德,及人工智慧的環境
623,0:21:17,0:21:19,賴清德,可以想見
624,0:21:19,0:21:21,賴清德,在未來不出
625,0:21:21,0:21:23,賴清德,五年啊
626,0:21:23,0:21:25,賴清德,不會人工智慧
627,0:21:25,0:21:27,賴清德,就像現在不會電腦一樣
628,0:21:27,0:21:29,賴清德,所以未來我們應該要
629,0:21:29,0:21:31,賴清德,及早布局
630,0:21:31,0:21:33,賴清德,特別是未來的社會
631,0:21:33,0:21:35,賴清德,也必然是智慧家庭
632,0:21:35,0:21:37,賴清德,智慧生活
633,0:21:37,0:21:39,賴清德,還有智慧製造
634,0:21:39,0:21:41,賴清德,智慧交通
635,0:21:41,0:21:43,賴清德,智慧城市甚至智慧國家
636,0:21:43,0:21:45,賴清德,那我們一定要在
637,0:21:45,0:21:47,賴清德,起跑點上
638,0:21:47,0:21:49,賴清德,要不輸給其他國家的孩子
639,0:21:49,0:21:51,賴清德,我們才有競爭力
640,0:21:51,0:21:53,賴清德,那第二個呢建立學生
641,0:21:53,0:21:55,賴清德,數位學習支持系統
642,0:21:55,0:21:57,賴清德,開發學生自主學習
643,0:21:57,0:21:59,賴清德,的課程與教材
644,0:21:59,0:22:01,賴清德,這一點是非常重要
645,0:22:01,0:22:03,賴清德,過去我們的教育
646,0:22:03,0:22:05,賴清德,比較傾向是由
647,0:22:05,0:22:07,賴清德,師長來教給孩子
648,0:22:07,0:22:09,賴清德,老師教多少
649,0:22:09,0:22:11,賴清德,孩子學習多少
650,0:22:11,0:22:13,賴清德,但是現在
