segment,from,to,speaker,text
48,0:02:53,0:02:56,賴清德,我們的國人同胞平均年齡裡面
49,0:02:56,0:02:59,賴清德,有10%的歲月是不健康的
50,0:02:59,0:03:01,賴清德,可能是臥病在床
51,0:03:01,0:03:03,賴清德,可能是坐輪椅
52,0:03:03,0:03:05,賴清德,可能生活需要照料
53,0:03:05,0:03:10,賴清德,因此我希望藉由我的醫療專業
54,0:03:10,0:03:12,賴清德,跟醫界共同合作
55,0:03:12,0:03:15,賴清德,也能夠結合台灣社會的力量
56,0:03:15,0:03:18,賴清德,打造健康的台灣
57,0:03:18,0:03:20,賴清德,讓國人更健康
58,0:03:20,0:03:23,賴清德,讓國家更強
59,0:03:23,0:03:26,賴清德,國人健康國家自然強
60,0:03:26,0:03:29,賴清德,但是我們在打造健康台灣的時候
61,0:03:29,0:03:32,賴清德,勢必會推動健康產業
62,0:03:32,0:03:35,賴清德,也因為健康產業的壯大
63,0:03:35,0:03:39,賴清德,我們的國家也會因為這樣更強
64,0:03:39,0:03:41,賴清德,我衷心期盼
65,0:03:41,0:03:44,賴清德,我認為我們也有這個實力
66,0:03:44,0:03:46,賴清德,我們的健康產業
67,0:03:46,0:03:51,賴清德,有機會能夠成為第二座護國神山
68,0:03:51,0:03:56,賴清德,讓國際社會能夠擁抱台灣
69,0:03:56,0:03:58,賴清德,那第一個重點呢
70,0:03:58,0:04:02,賴清德,就是要通過健康憲章
71,0:04:02,0:04:05,賴清德,也就是未來任何的重大建設
72,0:04:05,0:04:06,賴清德,或者是政策的提出
73,0:04:06,0:04:09,賴清德,不可以違反健康原則
74,0:04:09,0:04:11,賴清德,這當中當然政府
75,0:04:11,0:04:14,賴清德,有幾個事情是一定要做的
76,0:04:14,0:04:17,賴清德,第一個要具體的提出
77,0:04:17,0:04:20,賴清德,健康的公共政策
78,0:04:20,0:04:23,賴清德,那第二個呢也要協助國人
79,0:04:23,0:04:26,賴清德,取得健康促進的知識技巧
80,0:04:26,0:04:28,賴清德,甚至專業
81,0:04:28,0:04:31,賴清德,第三應該要有整體的社區行動
82,0:04:31,0:04:33,賴清德,同時也應該要建立
83,0:04:33,0:04:36,賴清德,社會的健康促進的氛圍
84,0:04:36,0:04:39,賴清德,也就是說讓健康促進
85,0:04:39,0:04:42,賴清德,能夠成為主流
86,0:04:42,0:04:44,賴清德,社會的主流
87,0:04:44,0:04:47,賴清德,有別以以往的
88,0:04:47,0:04:50,賴清德,健康的政策的核心理念
89,0:04:50,0:04:54,賴清德,那第二點呢我們一定要持續
90,0:04:54,0:04:57,賴清德,提升我們的醫療服務品質
91,0:04:57,0:04:59,賴清德,增進國人的健康
92,0:04:59,0:05:02,賴清德,這有幾個重點必須要做的
93,0:05:02,0:05:05,賴清德,這包括我們一定要優化
94,0:05:05,0:05:07,賴清德,醫學教育
95,0:05:07,0:05:09,賴清德,特別是要導入新的科技
96,0:05:09,0:05:13,賴清德,新的觀念
97,0:05:13,0:05:16,賴清德,第二個我們也必須要支持
98,0:05:16,0:05:18,賴清德,基礎醫學的研究
99,0:05:18,0:05:20,賴清德,重視臨床醫學
100,0:05:20,0:05:23,賴清德,也要加強國際的交流
101,0:05:23,0:05:26,賴清德,那第二個呢醫療團隊
102,0:05:26,0:05:29,賴清德,必須要好好合作
103,0:05:29,0:05:31,賴清德,過去我在臨床工作上面
104,0:05:31,0:05:34,賴清德,這個已經有相當好的基礎
105,0:05:34,0:05:37,賴清德,但是未來面臨老人化的社會
106,0:05:37,0:05:40,賴清德,新興疾病的竄起
107,0:05:40,0:05:42,賴清德,團隊之間的合作
108,0:05:42,0:05:45,賴清德,橫向的聯繫仍然重要
109,0:05:45,0:05:47,賴清德,那另外一點同樣重要的是
110,0:05:47,0:05:51,賴清德,醫療跟非醫療領域的整合
111,0:05:51,0:05:54,賴清德,所謂非醫療的領域
112,0:05:54,0:05:56,賴清德,又包括公共衛生
113,0:05:56,0:05:58,賴清德,傳染病防治
114,0:05:58,0:06:00,賴清德,還有健康促進
115,0:06:00,0:06:03,賴清德,健康促進又包括了
116,0:06:03,0:06:06,賴清德,體育 營養
117,0:06:06,0:06:08,賴清德,甚至養生等等
118,0:06:08,0:06:12,賴清德,還有本身的醫療工作以及復健
119,0:06:12,0:06:15,賴清德,那我們也必須要針對
120,0:06:15,0:06:17,賴清德,不同性別
121,0:06:17,0:06:20,賴清德,不同年齡層好發的疾病
122,0:06:20,0:06:22,賴清德,來提出對策
123,0:06:22,0:06:24,賴清德,目標性的
124,0:06:24,0:06:27,賴清德,來提升醫療
125,0:06:27,0:06:30,賴清德,照顧的品質
126,0:06:30,0:06:32,賴清德,能夠更進一步的確保個人健康
127,0:06:32,0:06:34,賴清德,我特別舉例而言
128,0:06:34,0:06:38,賴清德,我們的新生兒的死亡率
129,0:06:38,0:06:41,賴清德,相對國際上的標準來看
130,0:06:41,0:06:43,賴清德,我們還有努力的空間
131,0:06:43,0:06:47,賴清德,好比我們的
132,0:06:47,0:06:51,賴清德,糖尿病高血壓 高血脂
133,0:06:51,0:06:53,賴清德,的控制
134,0:06:53,0:06:56,賴清德,好好控制 達到標準的大概五成左右
135,0:06:56,0:06:59,賴清德,仍然有五成的病人
136,0:06:59,0:07:02,賴清德,還需要
137,0:07:02,0:07:04,賴清德,醫師加以幫助
138,0:07:04,0:07:06,賴清德,在這種狀況之下
139,0:07:06,0:07:09,賴清德,不同性別 不同年齡層
140,0:07:09,0:07:12,賴清德,我們必須要支持各領域的醫師
141,0:07:12,0:07:15,賴清德,給他們力量 給他們支持
142,0:07:15,0:07:20,賴清德,好好去照顧他們所面對的病人
143,0:07:20,0:07:23,賴清德,那第三個重點就是要
144,0:07:23,0:07:25,賴清德,改善
145,0:07:25,0:07:28,賴清德,醫療人員的工作條件
146,0:07:28,0:07:31,賴清德,讓更多的醫療人員能夠投入
147,0:07:31,0:07:34,賴清德,這個領域
148,0:07:34,0:07:36,賴清德,特別是
149,0:07:36,0:07:38,賴清德,我們應該要針對各個醫療領域的
150,0:07:38,0:07:40,賴清德,醫事人員
151,0:07:40,0:07:43,賴清德,給予待遇的提升
152,0:07:43,0:07:45,賴清德,我特別跟大家報告
153,0:07:45,0:07:48,賴清德,現在很多領域都找不到醫療人員
154,0:07:48,0:07:50,賴清德,過去最熱門的內外婦兒
155,0:07:50,0:07:53,賴清德,找不到人
156,0:07:53,0:07:57,賴清德,小兒科醫師現在完全找不到
157,0:07:57,0:07:59,賴清德,連醫學中心都找不到
158,0:07:59,0:08:01,賴清德,找不到住院醫師
159,0:08:01,0:08:04,賴清德,護理人員也一樣非常欠缺
160,0:08:04,0:08:07,賴清德,很多醫院 病房關起來了
161,0:08:07,0:08:09,賴清德,不是沒有病人
162,0:08:09,0:08:11,賴清德,是沒有護士
163,0:08:11,0:08:14,賴清德,在這種狀況之下
164,0:08:14,0:08:19,賴清德,改善醫療各領域人員的
165,0:08:19,0:08:22,賴清德,工作環境已經迫在眉睫
166,0:08:22,0:08:25,賴清德,就護理人員而言
167,0:08:25,0:08:27,賴清德,我們也具體的提出來
168,0:08:27,0:08:30,賴清德,應該要增加
169,0:08:30,0:08:33,賴清德,護理系所的招生員額
170,0:08:33,0:08:36,賴清德,同時對他護理的高考
171,0:08:36,0:08:39,賴清德,也應該要多元化的考試方式
172,0:08:39,0:08:41,賴清德,第三個我也支持
173,0:08:41,0:08:44,賴清德,護理界所要求的護病比入法
174,0:08:44,0:08:48,賴清德,這些都是要去努力的
175,0:08:48,0:08:52,賴清德,第四個重點是健保永續
176,0:08:52,0:08:54,賴清德,健保一定要永續發展
177,0:08:54,0:08:58,賴清德,我們要積極的導入健康促進
178,0:08:58,0:09:00,賴清德,以及疾病預防
179,0:09:00,0:09:03,賴清德,因為現在的方式
180,0:09:03,0:09:06,賴清德,是論件計酬
181,0:09:06,0:09:09,賴清德,是有治療才有給付
182,0:09:09,0:09:14,賴清德,我們應該要把健康促進
183,0:09:14,0:09:16,賴清德,以及疾病預防的概念
184,0:09:16,0:09:19,賴清德,從那一面導入到健保的制度裡面去
185,0:09:19,0:09:22,賴清德,一方面對病人的健康有保障
186,0:09:22,0:09:27,賴清德,一方面也可以減少健保的支出
187,0:09:27,0:09:31,賴清德,第二點我們一定要健全
188,0:09:31,0:09:35,賴清德,多元管道健全健保的財務
189,0:09:35,0:09:37,賴清德,健保絕對不能倒
190,0:09:37,0:09:41,賴清德,健保一定要永續發展
191,0:09:41,0:09:44,賴清德,因為健保制度是目前整個台灣
192,0:09:44,0:09:46,賴清德,最重要的一個制度
193,0:09:46,0:09:48,賴清德,滿意度超過九成
194,0:09:48,0:09:51,賴清德,國際社會人人稱羨
195,0:09:51,0:09:56,賴清德,它除了展現了對國人
196,0:09:56,0:09:59,賴清德,健康的守護的功能之外
197,0:09:59,0:10:02,賴清德,其實它也有達到社會功能
198,0:10:02,0:10:03,賴清德,也就是因為健保
199,0:10:03,0:10:06,賴清德,從民國84年3月開始
200,0:10:06,0:10:09,賴清德,過去沒有健保的時代
201,0:10:09,0:10:11,賴清德,因病而貧
202,0:10:11,0:10:15,賴清德,因貧而病所衍生的許許多多的家庭悲劇
203,0:10:15,0:10:17,賴清德,已經不復見
204,0:10:17,0:10:21,賴清德,所以健保勢必是要永續發展
205,0:10:21,0:10:24,賴清德,所以我們會用多元的財務管道
206,0:10:24,0:10:28,賴清德,確保健保能夠持續發展
207,0:10:28,0:10:30,賴清德,當然科技在進步
208,0:10:30,0:10:33,賴清德,不管是人工智慧物聯網ARVR
209,0:10:33,0:10:36,賴清德,一定要引入到整個醫療的行為裡面來
210,0:10:36,0:10:39,賴清德,或是醫院的管理作業裡面來
211,0:10:39,0:10:41,賴清德,來推動智慧醫療
212,0:10:41,0:10:44,賴清德,一方面提高醫療服務品質
213,0:10:44,0:10:46,賴清德,一方面提高行政效率
214,0:10:46,0:10:50,賴清德,另外一方面也可以降低財務的支出
215,0:10:50,0:10:52,賴清德,另外我們應該要落實
216,0:10:52,0:10:55,賴清德,大家醫的制度
217,0:10:55,0:10:58,賴清德,也就是轉整分級醫療
218,0:10:58,0:11:00,賴清德,能夠更加的落實
219,0:11:00,0:11:04,賴清德,我也會推動到宅醫療服務
220,0:11:04,0:11:06,賴清德,有些偏鄉的地方
221,0:11:06,0:11:09,賴清德,其實是可以借重基層的醫療網
222,0:11:09,0:11:11,賴清德,來協助來幫助
223,0:11:11,0:11:13,賴清德,不一定
224,0:11:13,0:11:16,賴清德,有一些病不一定要到醫院來住院
225,0:11:16,0:11:19,賴清德,其實有辦法開診所的醫師
226,0:11:19,0:11:22,賴清德,常常不是總醫師就是組織醫師
227,0:11:22,0:11:25,賴清德,甚至主任醫師級的
228,0:11:25,0:11:28,賴清德,他在社區裡面照顧一個病人
229,0:11:28,0:11:29,賴清德,是沒有問題的
230,0:11:29,0:11:31,賴清德,我們要給他空間
231,0:11:31,0:11:33,賴清德,整體而言
232,0:11:33,0:11:36,賴清德,對整個健保的永續經營是好的
233,0:11:36,0:11:42,賴清德,對偏遠地區或社區民眾的健康照顧也是好的
234,0:11:42,0:11:44,賴清德,那接下來另外有幾個疾病
235,0:11:44,0:11:46,賴清德,我特別把它提出來
236,0:11:46,0:11:48,賴清德,比較重要我特別把它提出來
237,0:11:48,0:11:53,賴清德,第一個就是幼兒
238,0:11:53,0:11:56,賴清德,幼兒的照顧
239,0:11:56,0:11:59,賴清德,我剛剛有特別提到
240,0:11:59,0:12:07,賴清德,我們的嬰幼兒的死亡率還有在提升
241,0:12:07,0:12:09,賴清德,所以在這種狀況之下
242,0:12:09,0:12:14,賴清德,我們應該要積極地來幫助孕婦
243,0:12:14,0:12:18,賴清德,胎兒或是青少年的醫療
244,0:12:18,0:12:21,賴清德,降低他們的死亡率
245,0:12:21,0:12:23,賴清德,也促進他們的健康
246,0:12:23,0:12:26,賴清德,那特別是我們應該有
247,0:12:26,0:12:28,賴清德,核心醫院重點醫院
248,0:12:28,0:12:30,賴清德,還有基層的醫院
249,0:12:30,0:12:33,賴清德,成立一個完整的兒少醫療網
250,0:12:33,0:12:36,賴清德,那第二個就是心理健康的問題
251,0:12:36,0:12:38,賴清德,我們特別把它再提出來
252,0:12:38,0:12:41,賴清德,尤其是現在
253,0:12:41,0:12:43,賴清德,社會競爭激烈
254,0:12:43,0:12:45,賴清德,人際關係疏離
255,0:12:45,0:12:47,賴清德,那很多人離開了家裡
256,0:12:47,0:12:49,賴清德,到外面打拼
257,0:12:49,0:12:52,賴清德,所以壓力是非常大的
258,0:12:52,0:12:54,賴清德,在這種狀況之下
259,0:12:54,0:12:58,賴清德,我們應該要建立一個青少年的
260,0:12:58,0:13:02,賴清德,心理健康的專線
261,0:13:02,0:13:04,賴清德,或者是專業的服務
262,0:13:04,0:13:07,賴清德,那另外社區的
263,0:13:07,0:13:09,賴清德,心理衛生的這個中心
264,0:13:09,0:13:11,賴清德,這個也非常重要
265,0:13:11,0:13:15,賴清德,來減輕有精神障礙者
266,0:13:15,0:13:18,賴清德,或者是家庭的負擔
267,0:13:18,0:13:21,賴清德,另外一個就是癌症
268,0:13:21,0:13:24,賴清德,癌症的防治計畫
269,0:13:24,0:13:27,賴清德,我們很清楚
270,0:13:27,0:13:30,賴清德,癌症是從民國72年到今天
271,0:13:30,0:13:32,賴清德,連續41年
272,0:13:32,0:13:36,賴清德,是台灣的十大死亡原因之首
273,0:13:36,0:13:39,賴清德,就以去年的數據來講
274,0:13:39,0:13:41,賴清德,台灣因為癌症不幸
275,0:13:41,0:13:45,賴清德,過世的人大概有51900多個人
276,0:13:45,0:13:48,賴清德,大概佔去年台灣總體死亡人數的
277,0:13:48,0:13:51,賴清德,24.9%
278,0:13:51,0:13:53,賴清德,20年前我在立法委員任內
279,0:13:53,0:13:55,賴清德,有建議
280,0:13:55,0:13:58,賴清德,癌症是十大死亡原因之首
281,0:13:58,0:14:00,賴清德,我提出了癌症防治法
282,0:14:00,0:14:04,賴清德,當時就要求政府要寬列預算
283,0:14:04,0:14:07,賴清德,從預防早期篩檢
284,0:14:07,0:14:09,賴清德,然後早期治療
285,0:14:09,0:14:11,賴清德,還有到後續的復健
286,0:14:11,0:14:13,賴清德,安寧照顧等等
287,0:14:13,0:14:16,賴清德,那我特別要跟國人同胞報告
288,0:14:16,0:14:19,賴清德,因為這個法通過之後
289,0:14:19,0:14:22,賴清德,發揮了積極的功用
290,0:14:22,0:14:25,賴清德,我以去年2022年的數據來看
291,0:14:25,0:14:28,賴清德,我們總共針對5個癌症
292,0:14:28,0:14:31,賴清德,口腔癌 大腸癌 肺癌
293,0:14:31,0:14:34,賴清德,乳癌 子宮頸癌5種癌症
294,0:14:34,0:14:38,賴清德,做了400多萬人次的篩檢
295,0:14:38,0:14:41,賴清德,範圍相當的廣
296,0:14:41,0:14:44,賴清德,那也篩檢出4萬7千個
297,0:14:44,0:14:47,賴清德,癌前期的病人
298,0:14:47,0:14:51,賴清德,提供了早期治療的機會
299,0:14:51,0:14:54,賴清德,當然也篩出了9千多個
300,0:14:54,0:14:58,賴清德,這個癌症級別比較厚的病人
301,0:14:58,0:15:00,賴清德,也就是說我們過去的篩檢
302,0:15:00,0:15:02,賴清德,花費相當的作用
303,0:15:02,0:15:05,賴清德,那未來我們要持續
304,0:15:05,0:15:08,賴清德,來推動癌症的防治計畫
305,0:15:08,0:15:11,賴清德,不管是癌症的篩檢
306,0:15:11,0:15:13,賴清德,或是癌症基因的檢測
307,0:15:13,0:15:16,賴清德,應該要更廣泛來進行
308,0:15:16,0:15:18,賴清德,來達到早期檢查
309,0:15:18,0:15:21,賴清德,早期治療的這個機會
310,0:15:21,0:15:23,賴清德,那第二個就是說
311,0:15:23,0:15:27,賴清德,我們要根據病人的情況
312,0:15:27,0:15:31,賴清德,讓他能夠及早接受先進的醫療
313,0:15:31,0:15:34,賴清德,不管是智慧醫療
314,0:15:34,0:15:36,賴清德,精準醫療
315,0:15:36,0:15:39,賴清德,或者是再生醫療等等
316,0:15:39,0:15:42,賴清德,當然在這種狀況之下
317,0:15:42,0:15:45,賴清德,會有別於以往的臨床治療方式
318,0:15:45,0:15:47,賴清德,必須要先經過第一期
319,0:15:47,0:15:50,賴清德,或是第二次的傳統化學治療
320,0:15:50,0:15:53,賴清德,無效之後才可以接受先進的治療
321,0:15:53,0:15:56,賴清德,那這一部分勢必會增加
322,0:15:56,0:15:59,賴清德,藥物的費用的支出
323,0:15:59,0:16:02,賴清德,那我們打算成立一個
324,0:16:02,0:16:04,賴清德,癌症新藥基金
325,0:16:04,0:16:07,賴清德,百億的癌症新藥基金
326,0:16:07,0:16:09,賴清德,我們有一個具體的目標
327,0:16:09,0:16:12,賴清德,在2030年的時候
328,0:16:12,0:16:16,賴清德,我們希望經由醫界的努力
329,0:16:16,0:16:19,賴清德,還有國人的共同努力
330,0:16:19,0:16:23,賴清德,在癌症的死亡病人能夠降三分之一
331,0:16:23,0:16:26,賴清德,在2030年的時候
332,0:16:26,0:16:31,賴清德,癌症死亡的病人能夠減少三分之一
333,0:16:31,0:16:36,賴清德,那另外一個就是原住民
334,0:16:36,0:16:39,賴清德,原住民的健康
335,0:16:39,0:16:43,賴清德,因為台灣是一個民主多元
336,0:16:43,0:16:45,賴清德,自由開放的社會
337,0:16:45,0:16:48,賴清德,有一個非常重要的價值就是
338,0:16:48,0:16:51,賴清德,不同的族群都在這個土地上面
339,0:16:51,0:16:53,賴清德,彼此尊重
340,0:16:53,0:16:56,賴清德,而且快樂的生活
341,0:16:56,0:16:58,賴清德,但是我們看到原住民的朋友
342,0:16:58,0:17:01,賴清德,他平均餘命大概比非原住民的平均餘命
343,0:17:01,0:17:04,賴清德,大概少了十年
344,0:17:04,0:17:06,賴清德,這個是政府的責任
345,0:17:06,0:17:09,賴清德,我也希望社會能夠共同支持
346,0:17:09,0:17:11,賴清德,又何況立法院前不久
347,0:17:11,0:17:14,賴清德,有通過了原住民健康法
348,0:17:14,0:17:16,賴清德,我會根據這個法律
349,0:17:16,0:17:18,賴清德,提出健康促進的政策
350,0:17:18,0:17:22,賴清德,以及種種的醫療政策
351,0:17:22,0:17:26,賴清德,來幫助原住民的健康
352,0:17:26,0:17:29,賴清德,讓他們的平均餘命能夠逐年延長
353,0:17:29,0:17:33,賴清德,最後一點就是
354,0:17:33,0:17:39,賴清德,用智慧醫療結合健康照護
355,0:17:39,0:17:42,賴清德,來推動生醫產業
356,0:17:42,0:17:45,賴清德,來達到兆元的生醫產業
357,0:17:45,0:17:47,賴清德,現在目前的台灣生醫產業
358,0:17:47,0:17:51,賴清德,年產值大概7000億左右
359,0:17:51,0:17:55,賴清德,在新興國家裡面排行大概是第三名
360,0:17:55,0:17:58,賴清德,也算不弱
361,0:17:58,0:18:00,賴清德,那未來的話我們有幾個做法
362,0:18:00,0:18:05,賴清德,第一個就是說我們要建置健保
363,0:18:05,0:18:11,賴清德,還有基因的巨量數據
364,0:18:11,0:18:19,賴清德,運用人工智慧數據的大量分析
365,0:18:19,0:18:24,賴清德,來提升醫療服務的水準
366,0:18:24,0:18:30,賴清德,同時也讓台灣的ICT產業
367,0:18:30,0:18:32,賴清德,醫療服務產業
368,0:18:32,0:18:35,賴清德,以及生物科技產業結合在一起
369,0:18:35,0:18:39,賴清德,來推動智慧醫療、精準醫療
370,0:18:39,0:18:47,賴清德,還有再生醫療以及生技新藥的發展
371,0:18:47,0:18:52,賴清德,這個領域是台灣相當有機會
372,0:18:52,0:18:57,賴清德,我們如果把這三個產業拆開
373,0:18:57,0:18:59,賴清德,我們醫療服務產業在國際上的評比
374,0:18:59,0:19:07,賴清德,有很多機構評比台灣的醫療服務是全球第一
375,0:19:07,0:19:09,賴清德,我們的ICT產業
376,0:19:09,0:19:13,賴清德,特別是晶片、晶圓製造、IC設計
377,0:19:13,0:19:18,賴清德,或者是封裝測試都是數一數二的
378,0:19:18,0:19:22,賴清德,再加上廣大的ICT產業
379,0:19:22,0:19:26,賴清德,在國際上我們是佔有一席之地
380,0:19:26,0:19:28,賴清德,另外一個是生物科技產業
381,0:19:28,0:19:32,賴清德,我們在新興產業是新興國家是排第三
382,0:19:32,0:19:36,賴清德,也許單打獨鬥我們不敢說第一
383,0:19:36,0:19:41,賴清德,但是三對三鬥牛我們絕對有機會
384,0:19:41,0:19:47,賴清德,所以我們推出來的醫療政策
385,0:19:47,0:19:52,賴清德,是希望跟醫界大家共同合作
386,0:19:52,0:19:55,賴清德,也能夠團結國人大家一起來
387,0:19:55,0:19:57,賴清德,打造健康台灣
388,0:19:57,0:19:59,賴清德,讓國人健康
389,0:19:59,0:20:01,賴清德,讓健康產業發展
390,0:20:01,0:20:03,賴清德,讓國家更強
391,0:20:03,0:20:07,賴清德,讓世界因此擁抱台灣
392,0:20:07,0:20:14,賴清德,第二個政策我要提長照3.0
393,0:20:14,0:20:17,賴清德,在提長照3.0之前我跟大家報告
394,0:20:17,0:20:21,賴清德,在今年六月左右的資料
395,0:20:21,0:20:26,賴清德,台灣65歲以上長輩的人口比例是17.6%左右
396,0:20:26,0:20:29,賴清德,這個趨勢如果不變的話
397,0:20:29,0:20:33,賴清德,在2025年就會超過20%
398,0:20:33,0:20:37,賴清德,也就是會達到聯合國世界衛生組織
399,0:20:37,0:20:44,賴清德,所規定的所定義的超高齡社會
400,0:20:44,0:20:49,賴清德,這對台灣來講是一個非常嚴肅的議題
401,0:20:49,0:20:52,賴清德,我們當然也看到蔡英文總統的努力
402,0:20:52,0:20:58,賴清德,她2016年上任之後就積極的推動長照2.0
403,0:20:58,0:21:03,賴清德,有別於馬英九前總統時代的長照1.0
404,0:21:03,0:21:06,賴清德,我跟大家做一個比較
405,0:21:06,0:21:08,賴清德,馬前總統的長照1.0
406,0:21:08,0:21:13,賴清德,全國的據點大概是700多個點而已
407,0:21:13,0:21:20,賴清德,長照服務員2萬多個薪水不到3萬塊錢
408,0:21:20,0:21:24,賴清德,一年的總支出大概5、6億而已
409,0:21:24,0:21:27,賴清德,蔡英文總統上任之後
410,0:21:27,0:21:30,賴清德,她積極的推動長照2.0
411,0:21:30,0:21:34,賴清德,目前長照的據點已經高達1萬2000多個點
412,0:21:34,0:21:37,賴清德,長照服務員有9萬多個人
413,0:21:37,0:21:41,賴清德,而且薪資居家服務員
414,0:21:41,0:21:43,賴清德,居家長照服務員
415,0:21:43,0:21:46,賴清德,平均薪資4萬2000塊錢以上
416,0:21:46,0:21:49,賴清德,有些當然是更多
417,0:21:49,0:21:52,賴清德,普遍都在4萬塊以上
418,0:21:52,0:21:55,賴清德,如果是機構式的長照服務員
419,0:21:55,0:21:58,賴清德,也都在3萬2000塊以上
420,0:21:58,0:22:03,賴清德,也就是說長照2.0深入社區
421,0:22:03,0:22:06,賴清德,讓有需要的民眾看得到找得到
422,0:22:06,0:22:08,賴清德,也用得到
423,0:22:08,0:22:12,賴清德,未來我將推動長照3.0
424,0:22:12,0:22:16,賴清德,長照3.0跟長照2.0有什麼不同
425,0:22:16,0:22:19,賴清德,至少有四個地方不同
426,0:22:19,0:22:22,賴清德,第一個
427,0:22:22,0:22:25,賴清德,就是我們會強化失能者的照顧
428,0:22:25,0:22:28,賴清德,會在質跟量上面
429,0:22:28,0:22:33,賴清德,優化住宅的長照服務
430,0:22:33,0:22:36,賴清德,機構式的長照服務
431,0:22:36,0:22:40,賴清德,第二個我們會幫助家庭的照顧者
432,0:22:40,0:22:43,賴清德,讓他有喘息的機會
433,0:22:43,0:22:46,賴清德,讓照顧者不至於離職
434,0:22:46,0:22:49,賴清德,第三個我們會持續推動
435,0:22:49,0:22:51,賴清德,社區式的長照服務
436,0:22:51,0:22:54,賴清德,而且還會優化
437,0:22:54,0:23:01,賴清德,豐富長照據點的照服功能
438,0:23:01,0:23:04,賴清德,第四個更重要
439,0:23:04,0:23:07,賴清德,是要把長照
440,0:23:07,0:23:11,賴清德,包括居家
441,0:23:11,0:23:14,賴清德,社區機構這三個長照
442,0:23:14,0:23:17,賴清德,來跟醫療跟社會福利結合在一起
443,0:23:17,0:23:20,賴清德,成為一體式的
444,0:23:20,0:23:25,賴清德,社區長照服務
445,0:23:25,0:23:30,賴清德,這個對整個長照
446,0:23:30,0:23:33,賴清德,的發展會更具體
447,0:23:33,0:23:35,賴清德,彼此的橫向聯繫
448,0:23:35,0:23:37,賴清德,會發揮更大的功能
449,0:23:37,0:23:40,賴清德,讓每一個受照顧者
450,0:23:40,0:23:43,賴清德,都能夠得到最好的醫療照顧
451,0:23:43,0:23:46,賴清德,第一點我來跟大家報告
452,0:23:46,0:23:48,賴清德,就是強化重度失能照顧
453,0:23:48,0:23:51,賴清德,優化住宿式服務機構
454,0:23:51,0:23:54,賴清德,我們會新增居家
455,0:23:54,0:23:56,賴清德,或社區的晚間到宅照顧
456,0:23:56,0:23:58,賴清德,以夜間緊急服務
457,0:23:58,0:24:01,賴清德,建立24小時的重度失能者
458,0:24:01,0:24:03,賴清德,的支持服務
