segment,from,to,speaker,text
150,0:06:00,0:06:03,柯文哲,更重要的我們要解決過去30年
151,0:06:03,0:06:07,柯文哲,藍綠統獨的兩極對抗
152,0:06:07,0:06:11,柯文哲,這已經變成是我們台灣社會的離島
153,0:06:11,0:06:14,柯文哲,所以我們也希望說在這次的選舉當中
154,0:06:14,0:06:18,柯文哲,建立新的思維 引進新的思維
155,0:06:18,0:06:20,柯文哲,然後也希望說
156,0:06:20,0:06:24,柯文哲,相信沒有台灣 終究會在台灣實現
157,0:06:24,0:06:28,柯文哲,那麼等一下我就拜託蘇靖強執行長
158,0:06:28,0:06:31,柯文哲,來做這個座談會
159,0:06:31,0:06:36,柯文哲,請各位學者提出他對聯合政府的一些看法
160,0:06:39,0:06:42,蘇進強,我們主席在場的各位媒體先進
161,0:06:42,0:06:48,蘇進強,事實上這是我們智庫舉辦系列座談會之一
162,0:06:48,0:06:50,蘇進強,今天是其中一場
163,0:06:50,0:06:52,蘇進強,我們有分兩個階段
164,0:06:52,0:06:57,蘇進強,第一個階段因為主席的行程比較緊一點
165,0:06:57,0:07:00,蘇進強,第一個階段我們請各位學者專家
166,0:07:00,0:07:05,蘇進強,言簡意該的每一個人先簡單發言幾分鐘
167,0:07:05,0:07:09,蘇進強,我們事前其實跟一些學者已經開過很多很多次了
168,0:07:09,0:07:12,蘇進強,但他們都很有見地
169,0:07:12,0:07:14,蘇進強,言簡意該的講完以後
170,0:07:14,0:07:17,蘇進強,然後主席會接受各位的聯訪
171,0:07:17,0:07:20,蘇進強,聯訪之後我們再進行第二階段的座談
172,0:07:20,0:07:23,蘇進強,那就可以繼續在這
173,0:07:23,0:07:26,蘇進強,但是那個時候主席因為要趕行程就離開了
174,0:07:26,0:07:28,蘇進強,這是我必須要說明的
175,0:07:28,0:07:35,蘇進強,那今天的座談的提綱有幾項作為一個參考
176,0:07:35,0:07:38,蘇進強,第一個當然就是他山之石可以攻錯
177,0:07:38,0:07:43,蘇進強,我們從各國聯合政府的成功案例或者失敗案例
178,0:07:43,0:07:48,蘇進強,怎麼樣看看能夠在台灣能夠截長補短
179,0:07:48,0:07:51,蘇進強,未來要怎麼樣去運作
180,0:07:51,0:07:55,蘇進強,第二個就是未來聯合政府的重要人士
181,0:07:55,0:07:58,蘇進強,任命跟完成立法院聽證
182,0:07:58,0:08:01,蘇進強,這個在憲政上在法律上我們要怎麼做
183,0:08:01,0:08:04,蘇進強,那我們這些學者專家都學有專精
184,0:08:04,0:08:10,蘇進強,第三個是聯合政府未來如何處理政策跟立法的爭議
185,0:08:10,0:08:12,蘇進強,或者未來可能面臨的問題
186,0:08:12,0:08:13,蘇進強,甚至於是危機
187,0:08:13,0:08:18,蘇進強,最後一個是大家很關心的國事會議的內容
188,0:08:18,0:08:20,蘇進強,到底要留哪些項目
189,0:08:20,0:08:24,蘇進強,大致上我們今天就Focus在聯合政府這個項目
190,0:08:24,0:08:27,蘇進強,它絕對不是只有總統副總統的
191,0:08:27,0:08:29,蘇進強,誰當正的誰當副的問題
192,0:08:29,0:08:32,蘇進強,而是聯合政府未來是長治久安
193,0:08:32,0:08:37,蘇進強,那我作為智庫的執行長
194,0:08:37,0:08:41,蘇進強,那我就在這個主持當中
195,0:08:41,0:08:43,蘇進強,我就先請我們敬老尊賢
196,0:08:43,0:08:47,蘇進強,我們請我們林教授 林老師來跟我們發言
197,0:08:51,0:08:54,林騰鷂,柯主席 執行長
198,0:08:54,0:08:56,林騰鷂,沒關係 我站起來
199,0:08:56,0:09:03,林騰鷂,我是10月9號第一次跟柯主席見面
200,0:09:03,0:09:06,林騰鷂,那時候我的印象就非常深刻
201,0:09:06,0:09:09,林騰鷂,我的印象非常深刻
202,0:09:09,0:09:15,林騰鷂,因為他提出的就是憲政現在最當前最不好的地方
203,0:09:15,0:09:17,林騰鷂,所以他講了什麼
204,0:09:17,0:09:20,林騰鷂,大家那一場記者會你就可以看得到
205,0:09:20,0:09:24,林騰鷂,他是要終結這個有權無責
206,0:09:24,0:09:27,林騰鷂,獨裁總統制
207,0:09:27,0:09:29,林騰鷂,把國家還給你
208,0:09:29,0:09:32,林騰鷂,這一場記者會以後
209,0:09:32,0:09:35,林騰鷂,我們就發現整個社會的氛圍
210,0:09:35,0:09:37,林騰鷂,有很大的改變
211,0:09:37,0:09:39,林騰鷂,所以現在聯合政府
212,0:09:39,0:09:43,林騰鷂,這個是社會上大家都談了很多的
213,0:09:43,0:09:45,林騰鷂,這個聯合政府就要處理
214,0:09:45,0:09:49,林騰鷂,就是柯主席在10月9號所講的那些問題
215,0:09:49,0:09:52,林騰鷂,其實那些問題
216,0:09:52,0:09:56,林騰鷂,真的可以用很簡單的事情來處理
217,0:09:56,0:10:02,林騰鷂,因為我們知道憲法是最多空隙的
218,0:10:02,0:10:07,林騰鷂,最大空隙跟最多漏洞的一個法律
219,0:10:07,0:10:09,林騰鷂,所以必須要用什麼
220,0:10:09,0:10:12,林騰鷂,要政治道德來補充
221,0:10:12,0:10:14,林騰鷂,所以你當選總統以後
222,0:10:14,0:10:18,林騰鷂,所以那天我很佩服的柯主席他有提這個觀念
223,0:10:18,0:10:21,林騰鷂,願意把我的權力限縮
224,0:10:21,0:10:23,林騰鷂,這是很對的
225,0:10:23,0:10:28,林騰鷂,其實一個當選總統必須要有一個憲政道德
226,0:10:28,0:10:30,林騰鷂,所以你提名行政院長
227,0:10:30,0:10:32,林騰鷂,必須要提一個適當的人
228,0:10:32,0:10:35,林騰鷂,不能把那個地方選舉打敗特敗的人
229,0:10:35,0:10:38,林騰鷂,那個蘇先生來變成行政院院長
230,0:10:38,0:10:39,林騰鷂,要搞了四年
231,0:10:39,0:10:42,林騰鷂,這四年大家生活有比較好嗎
232,0:10:42,0:10:44,林騰鷂,更要緊不是只有憲政道德
233,0:10:44,0:10:47,林騰鷂,還有一個領導的高度
234,0:10:47,0:10:51,林騰鷂,作為一個總統必須要有領導的高度
235,0:10:51,0:10:53,林騰鷂,我這個很坦白的講
236,0:10:53,0:10:55,林騰鷂,因為蔡英文是我的小學弟
237,0:10:55,0:10:58,林騰鷂,台大的小學妹
238,0:10:58,0:11:00,林騰鷂,她這是不夠格
239,0:11:00,0:11:03,林騰鷂,一個領導人必須要五點
240,0:11:03,0:11:05,林騰鷂,要做到五點
241,0:11:05,0:11:08,林騰鷂,第一個就是開誠佈公
242,0:11:08,0:11:11,林騰鷂,第二個就是集思廣益
243,0:11:11,0:11:15,林騰鷂,第三個就是以身作則
244,0:11:15,0:11:16,林騰鷂,第四個什麼
245,0:11:16,0:11:18,林騰鷂,同苦共甘
246,0:11:18,0:11:19,林騰鷂,不是同甘共苦
247,0:11:19,0:11:22,林騰鷂,是同苦共甘
248,0:11:22,0:11:26,林騰鷂,第五個最重要的就是培養人才
249,0:11:26,0:11:29,林騰鷂,這幾年你看有培養什麼人才嗎
250,0:11:29,0:11:34,林騰鷂,這兩天趙先生趙天麟在高雄那個事件
251,0:11:34,0:11:36,林騰鷂,大家都很難過
252,0:11:36,0:11:39,林騰鷂,一個口口聲聲抗中保中
253,0:11:39,0:11:44,林騰鷂,結果去跟抗中保台
254,0:11:44,0:11:46,林騰鷂,那會發生這種事情
255,0:11:46,0:11:50,林騰鷂,特別他是外交國防委員會委員
256,0:11:50,0:11:52,林騰鷂,這個真的要深查
257,0:11:52,0:11:54,林騰鷂,因為他是很奇怪
258,0:11:54,0:11:56,林騰鷂,他應該不是這個委員會的
259,0:11:56,0:11:59,林騰鷂,他是其他這個委員會過來
260,0:11:59,0:12:01,林騰鷂,來參加這個會
261,0:12:01,0:12:04,林騰鷂,所以這是非常不好的事情
262,0:12:04,0:12:08,林騰鷂,我這裡也提了一些
263,0:12:08,0:12:11,林騰鷂,我這裡提了一些幾點意見
264,0:12:11,0:12:18,林騰鷂,我們知道一個國家憲法有四個基本
265,0:12:18,0:12:20,林騰鷂,大家都讀過憲法
266,0:12:20,0:12:23,林騰鷂,憲法第一個基本就是基本信念
267,0:12:23,0:12:26,林騰鷂,你這個立國的基本信念是什麼
268,0:12:26,0:12:30,林騰鷂,第二個就是你的基本組織
269,0:12:30,0:12:34,林騰鷂,根據這個信念來籌組這個基本組織
270,0:12:34,0:12:37,林騰鷂,再來就是透過這個組織
271,0:12:37,0:12:39,林騰鷂,來執行這個基本國策
272,0:12:39,0:12:41,林騰鷂,老百姓所最需要的這些東西
273,0:12:41,0:12:43,林騰鷂,我們憲法寫得很清楚
274,0:12:43,0:12:45,林騰鷂,現在都沒有照這樣做
275,0:12:45,0:12:48,林騰鷂,最要緊就是保障人權
276,0:12:48,0:12:49,林騰鷂,基本人權
277,0:12:49,0:12:51,林騰鷂,老百姓的基本人權
278,0:12:51,0:12:53,林騰鷂,現在我們年輕人看到
279,0:12:53,0:12:55,林騰鷂,我居住人權都沒有
280,0:12:55,0:12:57,林騰鷂,我的薪水這麼低
281,0:12:57,0:13:01,林騰鷂,所以我這裡提了幾個我的意見
282,0:13:01,0:13:04,林騰鷂,聯合政府也是一樣
283,0:13:04,0:13:06,林騰鷂,必須要有基本信念
284,0:13:06,0:13:08,林騰鷂,建立這個基本組織隊伍
285,0:13:08,0:13:12,林騰鷂,再來就是執行這個聯合政府
286,0:13:12,0:13:15,林騰鷂,想要的替老百姓做的什麼政策
287,0:13:15,0:13:18,林騰鷂,最要緊的就是保障
288,0:13:18,0:13:21,林騰鷂,這個聯合政府執政以後
289,0:13:21,0:13:26,林騰鷂,能夠人權能夠獲得保障
290,0:13:26,0:13:27,林騰鷂,所以我這裡簡單的
291,0:13:27,0:13:30,林騰鷂,這裡有幾點總共有15點
292,0:13:30,0:13:33,林騰鷂,大家可以看到這個其實
293,0:13:33,0:13:35,林騰鷂,基本上我提到的
294,0:13:35,0:13:38,林騰鷂,人民的血汗納稅權不能隨便亂用
295,0:13:38,0:13:41,林騰鷂,這個貧富差距
296,0:13:41,0:13:43,林騰鷂,就很多的法制
297,0:13:43,0:13:45,林騰鷂,所以將來談到國是會議
298,0:13:45,0:13:47,林騰鷂,也一定要談到
299,0:13:47,0:13:49,林騰鷂,不只談到修憲的問題
300,0:13:49,0:13:50,林騰鷂,談到稅制
301,0:13:50,0:13:51,林騰鷂,談到教育
302,0:13:51,0:13:52,林騰鷂,教育現在變成
303,0:13:52,0:13:54,林騰鷂,我寫過一篇文章
304,0:13:54,0:13:58,林騰鷂,教育辦到這個學術快要斷了根
305,0:13:58,0:14:01,林騰鷂,現在沒有人要念博士
306,0:14:01,0:14:04,林騰鷂,那個收入太少
307,0:14:04,0:14:06,林騰鷂,所以這個我提了15點
308,0:14:06,0:14:09,林騰鷂,那個如果大家有興趣可以看一下
309,0:14:09,0:14:12,林騰鷂,我昨天在中國時報發表了12點
310,0:14:12,0:14:16,林騰鷂,後來我想想應該再加3點
311,0:14:16,0:14:18,林騰鷂,這個他已經提了兩次
312,0:14:18,0:14:19,林騰鷂,要我結束
313,0:14:19,0:14:20,林騰鷂,所以我現在就結束
314,0:14:20,0:14:21,林騰鷂,謝謝大家
315,0:14:21,0:14:25,蘇進強,好 彭錦鵬彭教授
316,0:14:25,0:14:27,蘇進強,剛才開車繞了半天
317,0:14:27,0:14:29,蘇進強,我們終於到了
318,0:14:29,0:14:30,蘇進強,來 彭教授
319,0:14:30,0:14:34,蘇進強,好 彭教授
320,0:14:34,0:14:36,彭錦鵬,喂
321,0:14:36,0:14:37,彭錦鵬,柯主席
322,0:14:37,0:14:39,彭錦鵬,各位先進 各位好朋友
323,0:14:39,0:14:41,彭錦鵬,大家早
324,0:14:41,0:14:44,彭錦鵬,今天的主題是聯合政府
325,0:14:44,0:14:46,彭錦鵬,我準備了一份書面資料
326,0:14:46,0:14:47,彭錦鵬,我也放在臉書上
327,0:14:47,0:14:48,彭錦鵬,所以如果要取用的話
328,0:14:48,0:14:51,彭錦鵬,應該是很方便
329,0:14:51,0:14:54,彭錦鵬,我針對聯合政府
330,0:14:54,0:14:55,彭錦鵬,講以下幾點
331,0:14:55,0:14:57,彭錦鵬,因為時間有限
332,0:14:57,0:14:59,彭錦鵬,第一個是聯合政府是什麼
333,0:14:59,0:15:03,彭錦鵬,過去70年我們沒有聯合政府
334,0:15:03,0:15:05,彭錦鵬,所以這是一個新興產物
335,0:15:05,0:15:08,彭錦鵬,柯主席提出來之後
336,0:15:08,0:15:11,彭錦鵬,賴清德就批評了
337,0:15:11,0:15:14,彭錦鵬,各個媒體也有很多都在附和
338,0:15:14,0:15:17,彭錦鵬,叫做聯合政府是分贓政治
339,0:15:17,0:15:21,彭錦鵬,因為在分位置
340,0:15:21,0:15:27,彭錦鵬,其實是引以觀天的無知和錯誤
341,0:15:27,0:15:31,彭錦鵬,根據2021年牛津協作的一本800頁
342,0:15:31,0:15:33,彭錦鵬,西歐聯合政府的專書
343,0:15:33,0:15:35,彭錦鵬,它所統計出來的數字
344,0:15:35,0:15:37,彭錦鵬,發展以來
345,0:15:37,0:15:53,彭錦鵬,英法德16個國家
346,0:15:53,0:15:57,彭錦鵬,16個西歐國家537次內閣組成
347,0:15:57,0:16:00,彭錦鵬,其中7成都是聯合政府
348,0:16:00,0:16:03,彭錦鵬,如果我們把兩個國家扣掉
349,0:16:03,0:16:04,彭錦鵬,英國跟西班牙
350,0:16:04,0:16:07,彭錦鵬,他們基本上都是一黨執政的
351,0:16:07,0:16:10,彭錦鵬,多數政府把這個扣掉的話
352,0:16:10,0:16:13,彭錦鵬,14個國家裡面
353,0:16:13,0:16:18,彭錦鵬,聯合政府組成的比率高達9成
354,0:16:18,0:16:21,彭錦鵬,這就是一個事實
355,0:16:21,0:16:24,彭錦鵬,賴清德說藍白合如果理念相同
356,0:16:24,0:16:26,彭錦鵬,就是職務的分配
357,0:16:26,0:16:29,彭錦鵬,理念不同就是分贓
358,0:16:29,0:16:31,彭錦鵬,這是在罵
359,0:16:31,0:16:33,彭錦鵬,西歐這些國家的政府
360,0:16:33,0:16:35,彭錦鵬,一半大概都在分贓嗎
361,0:16:35,0:16:37,彭錦鵬,很顯然不是
362,0:16:37,0:16:39,彭錦鵬,因為民主政治的原理就是
363,0:16:39,0:16:41,彭錦鵬,按照國會的席次多少
364,0:16:41,0:16:43,彭錦鵬,來組成聯合政府
365,0:16:43,0:16:47,彭錦鵬,我想這一點我要特別把它講清楚
366,0:16:47,0:16:50,彭錦鵬,聯合政府它不單是一個新的觀念
367,0:16:50,0:16:52,彭錦鵬,而且是尚未形成
368,0:16:52,0:16:55,彭錦鵬,但是很快會政治生態
369,0:16:55,0:16:56,彭錦鵬,我們首先要肯定
370,0:16:56,0:17:01,彭錦鵬,柯主席已經在選前大半年
371,0:17:01,0:17:05,彭錦鵬,就已經在提這樣的一個概念
372,0:17:05,0:17:06,彭錦鵬,首先第一件
373,0:17:06,0:17:08,彭錦鵬,是到今天為止
374,0:17:08,0:17:10,彭錦鵬,我國尚未有一個持續存在
375,0:17:10,0:17:14,彭錦鵬,具有政策決定關鍵力量的第三黨
376,0:17:14,0:17:18,彭錦鵬,因此也就沒有聯合政府的條件
377,0:17:18,0:17:21,彭錦鵬,第二 明年出現聯合政府
378,0:17:21,0:17:24,彭錦鵬,幾乎是確立了
379,0:17:24,0:17:26,彭錦鵬,賴清德的民主大聯盟
380,0:17:26,0:17:28,彭錦鵬,已經有七個人退選
381,0:17:28,0:17:31,彭錦鵬,從北到南都面臨換將
382,0:17:31,0:17:34,彭錦鵬,在這樣的一個情況之下
383,0:17:34,0:17:38,彭錦鵬,民進黨還要維持國會過半是很困難的
384,0:17:38,0:17:40,彭錦鵬,民眾黨民意的支持度
385,0:17:40,0:17:44,彭錦鵬,現在柯主席是坐二望一
386,0:17:44,0:17:46,彭錦鵬,民眾黨本身的民意支持度
387,0:17:46,0:17:49,彭錦鵬,也不斷上升大約跟國民黨
388,0:17:49,0:17:52,彭錦鵬,民進黨形成三黨鼎立
389,0:17:52,0:17:54,彭錦鵬,單一政黨幾乎不可能過半
390,0:17:54,0:17:58,彭錦鵬,在這個時間點提出來要聯合政府
391,0:17:58,0:18:01,彭錦鵬,要規劃然後要提出聯合政府的方案
392,0:18:01,0:18:05,彭錦鵬,都是非常必要而且是迫切的
393,0:18:05,0:18:08,彭錦鵬,第三 聯合政府的規劃和執行
394,0:18:08,0:18:11,彭錦鵬,從西歐的經驗來看大概包含三個階段
395,0:18:11,0:18:13,彭錦鵬,第一階段是形成
396,0:18:13,0:18:15,彭錦鵬,第二個階段是治理
397,0:18:15,0:18:17,彭錦鵬,第三個階段是結束
398,0:18:17,0:18:19,彭錦鵬,因為聯合政府總會結束
399,0:18:19,0:18:21,彭錦鵬,但是這後面兩個
400,0:18:21,0:18:22,彭錦鵬,我想我就不多談了
401,0:18:22,0:18:24,彭錦鵬,我們就來談談說聯合政府的形成
402,0:18:24,0:18:26,彭錦鵬,聯合政府的形成首先
403,0:18:26,0:18:28,彭錦鵬,它必須要進行協商
404,0:18:28,0:18:31,彭錦鵬,而以今天的角度來看的話
405,0:18:31,0:18:33,彭錦鵬,這個協商一定要加速
406,0:18:33,0:18:38,彭錦鵬,已經沒有任何的時間空間來做蹉跎了
407,0:18:38,0:18:40,彭錦鵬,如果能夠今天決定的話
408,0:18:40,0:18:41,彭錦鵬,我想是很棒的
409,0:18:41,0:18:42,彭錦鵬,因為為什麼呢
410,0:18:42,0:18:45,彭錦鵬,聯合政府的行程它有三項工作
411,0:18:45,0:18:47,彭錦鵬,第一個是協商期間
412,0:18:47,0:18:48,彭錦鵬,也就是談判期間
413,0:18:48,0:18:51,彭錦鵬,通常會有拖延
414,0:18:51,0:18:53,彭錦鵬,所以這就是今天的現況
415,0:18:53,0:18:55,彭錦鵬,第二個 政府的組成和大小
416,0:18:55,0:18:57,彭錦鵬,包含部會的數目還有國營事業
417,0:18:57,0:18:59,彭錦鵬,第三個是國會席次的分配
418,0:18:59,0:19:01,彭錦鵬,也就是各部會職位的分配
419,0:19:01,0:19:03,彭錦鵬,所以這工作很重的
420,0:19:03,0:19:06,彭錦鵬,那麼現在要做協商的時候
421,0:19:06,0:19:09,彭錦鵬,其實還牽涉到法律規定
422,0:19:09,0:19:15,彭錦鵬,政治現實 人才和選舉的共同政見
423,0:19:15,0:19:16,彭錦鵬,這非常非常重要的一件事情
424,0:19:16,0:19:18,彭錦鵬,如何規劃政府的組織調整
425,0:19:18,0:19:20,彭錦鵬,重大政策的解決方案
426,0:19:20,0:19:24,彭錦鵬,以及台灣政黨和解 民意和解
427,0:19:24,0:19:27,彭錦鵬,我們八年空度了
