segment,from,to,speaker,text
52,0:03:22,0:03:26,柯文哲,一樣嘛這個政治必須用數字管理
53,0:03:26,0:03:28,柯文哲,最後就是永續的運輸
54,0:03:28,0:03:30,柯文哲,節能減碳
55,0:03:30,0:03:31,柯文哲,2050年淨零碳排放
56,0:03:31,0:03:32,柯文哲,這還是世界潮流
57,0:03:32,0:03:34,柯文哲,這個要做
58,0:03:34,0:03:37,柯文哲,那我們就一個一個來講
59,0:03:37,0:03:39,柯文哲,下一張
60,0:03:39,0:03:53,柯文哲,這個剛才講我們台灣的交通上面五大問題
61,0:03:53,0:03:55,柯文哲,第一個就是車輛至上
62,0:03:55,0:03:57,柯文哲,沒有這個行人安全
63,0:03:57,0:03:59,柯文哲,所以它已經變成我們叫行人地獄
64,0:03:59,0:04:02,柯文哲,等一下會講那個我們車禍傷亡人數相當多
65,0:04:02,0:04:04,柯文哲,再來就是說
66,0:04:04,0:04:05,柯文哲,沒有國家規劃
67,0:04:05,0:04:07,柯文哲,我最近才
68,0:04:07,0:04:08,柯文哲,因為我當台北市長
69,0:04:08,0:04:11,柯文哲,我們就覺得台北市做得好好的
70,0:04:11,0:04:14,柯文哲,最近有辦法看到其他縣市才赫然發現
71,0:04:14,0:04:18,柯文哲,原來我們台灣的道路設計沒有全國統一標準
72,0:04:18,0:04:19,柯文哲,覺得很奇怪
73,0:04:19,0:04:21,柯文哲,再來就是說
74,0:04:21,0:04:25,柯文哲,重大交通建設不是用來做選舉空投支票用的
75,0:04:25,0:04:27,柯文哲,這個要跟大家講
76,0:04:27,0:04:32,柯文哲,我跟民進黨翻臉的導火線就是基隆輕軌
77,0:04:32,0:04:34,柯文哲,因為我的腦袋就說這不可能
78,0:04:34,0:04:36,柯文哲,這一大堆問題
79,0:04:36,0:04:39,柯文哲,民進黨反正他的想法是
80,0:04:39,0:04:40,柯文哲,這本來就是假的
81,0:04:40,0:04:41,柯文哲,這是用來宣傳的
82,0:04:41,0:04:43,柯文哲,誰叫你當真
83,0:04:43,0:04:45,柯文哲,這個就跟我的個性完全不合
84,0:04:45,0:04:47,柯文哲,分手就是從最開始
85,0:04:47,0:04:50,柯文哲,再來就是我們的資訊發展太破碎
86,0:04:50,0:04:52,柯文哲,應該有一個全國的統一整理
87,0:04:52,0:04:55,柯文哲,最後就是海運跟空運
88,0:04:55,0:04:58,柯文哲,還要再升級
89,0:04:58,0:05:02,柯文哲,這個為什麼不能用
90,0:05:02,0:05:06,柯文哲,是缺電還是怎樣
91,0:05:06,0:05:16,柯文哲,好啦就這一張
92,0:05:16,0:05:20,柯文哲,這個是每十萬人口的車禍死亡人數
93,0:05:20,0:05:22,柯文哲,台灣是紅的這個
94,0:05:22,0:05:24,柯文哲,我們大概是日本的五倍
95,0:05:24,0:05:26,柯文哲,挪威的八倍
96,0:05:26,0:05:29,柯文哲,那我看過我們台灣的數字
97,0:05:29,0:05:31,柯文哲,台南大概是台北的四倍
98,0:05:31,0:05:33,柯文哲,台灣已經很高了
99,0:05:33,0:05:35,柯文哲,這高裡面還有更高的
100,0:05:35,0:05:38,柯文哲,在不同的縣市車禍死亡率不一樣
101,0:05:38,0:05:40,柯文哲,這告訴我們什麼
102,0:05:40,0:05:42,柯文哲,台灣的交通安全是一個問題
103,0:05:42,0:05:44,柯文哲,因為老百姓被車子撞死
104,0:05:44,0:05:46,柯文哲,覺得是政府有錯
105,0:05:46,0:05:48,柯文哲,他只是認為自己運氣不好
106,0:05:48,0:05:50,柯文哲,但是事實上這就是國家要解決的問題
107,0:05:50,0:05:52,柯文哲,因為事實上在台北市的經驗
108,0:05:52,0:05:54,柯文哲,不管是鄰里交通改善計畫
109,0:05:54,0:05:56,柯文哲,車禍熱點的消除
110,0:05:56,0:05:58,柯文哲,我們透過一些努力
111,0:05:58,0:06:00,柯文哲,還是有下降
112,0:06:00,0:06:04,柯文哲,當然台北市公共運輸的使用量也多
113,0:06:04,0:06:06,柯文哲,也造成這個車禍傷亡人數比較低
114,0:06:06,0:06:08,柯文哲,但是Anyway
115,0:06:08,0:06:12,柯文哲,台灣目前車禍傷亡人數是日本的五倍
116,0:06:12,0:06:14,柯文哲,挪威的八倍
117,0:06:14,0:06:18,柯文哲,所以這些在馬路上車禍死亡的人數
118,0:06:18,0:06:22,柯文哲,他是有很大的進步空間的
119,0:06:22,0:06:24,柯文哲,這是台灣要解決的
120,0:06:24,0:06:26,柯文哲,那第二個問題
121,0:06:26,0:06:28,柯文哲,道路設計規範不完備
122,0:06:28,0:06:30,柯文哲,各縣市各行其事
123,0:06:30,0:06:32,柯文哲,這蠻奇怪的
124,0:06:32,0:06:34,柯文哲,我們應該從國道
125,0:06:34,0:06:36,柯文哲,這個以前叫省道
126,0:06:36,0:06:38,柯文哲,縣道到鄉鎮道路
127,0:06:38,0:06:42,柯文哲,應該有個全國統一的標準
128,0:06:42,0:06:44,柯文哲,結果現在各縣市都有自己的標準
129,0:06:44,0:06:46,柯文哲,這蠻奇怪的
130,0:06:46,0:06:48,柯文哲,這不是一國好幾制
131,0:06:48,0:06:50,柯文哲,然後我們的軌道建設缺乏整體規劃
132,0:06:50,0:06:52,柯文哲,我要跟大家講
133,0:06:52,0:06:54,柯文哲,我當台北市長的時候
134,0:06:54,0:06:56,柯文哲,對我來講一定是環狀線優先
135,0:06:56,0:06:58,柯文哲,可是對新北市來講
136,0:06:58,0:07:00,柯文哲,他是汐止民生縣優先
137,0:07:00,0:07:02,柯文哲,這個哪裡是台北市跟新北市
138,0:07:02,0:07:04,柯文哲,去互相溝通可以去
139,0:07:04,0:07:08,柯文哲,這個哪裡是台北市跟新北市去互相溝通可以解決的
140,0:07:08,0:07:10,柯文哲,所以
141,0:07:10,0:07:12,柯文哲,如果用每個縣市來決定
142,0:07:12,0:07:14,柯文哲,軌道建設我就跟你講
143,0:07:14,0:07:16,柯文哲,一定吵架
144,0:07:16,0:07:18,柯文哲,所以必須要有國家整體的規劃
145,0:07:18,0:07:20,柯文哲,所以軌道建設缺乏整體規劃
146,0:07:20,0:07:22,柯文哲,縣市間串接不足
147,0:07:22,0:07:24,柯文哲,相互相競爭
148,0:07:24,0:07:26,柯文哲,另外一個是自享運具
149,0:07:26,0:07:28,柯文哲,共享運具
150,0:07:28,0:07:30,柯文哲,這是世界潮流
151,0:07:30,0:07:32,柯文哲,也不應當台北有台北的規則
152,0:07:32,0:07:34,柯文哲,每個縣市規則都不一樣
153,0:07:34,0:07:36,柯文哲,還有一點
154,0:07:36,0:07:38,柯文哲,這當時在前瞻計畫
155,0:07:38,0:07:40,柯文哲,軌道運輸
156,0:07:40,0:07:42,柯文哲,我們前瞻計畫
157,0:07:42,0:07:44,柯文哲,軌道運輸當時編了大概四千多億
158,0:07:44,0:07:46,柯文哲,地方配額款加起來
159,0:07:46,0:07:48,柯文哲,兩千多億 六千多億
160,0:07:48,0:07:50,柯文哲,我當時就問林全
161,0:07:50,0:07:52,柯文哲,我說六千億的軌道運輸
162,0:07:52,0:07:54,柯文哲,那你要幾個捷運工程局
163,0:07:54,0:07:56,柯文哲,那還要台北的
164,0:07:56,0:07:58,柯文哲,新北的桃園的
165,0:07:58,0:08:00,柯文哲,新竹
166,0:08:00,0:08:02,柯文哲,那算一算要九個捷運工程局
167,0:08:02,0:08:04,柯文哲,我說有可能
168,0:08:04,0:08:06,柯文哲,台灣六千億的
169,0:08:06,0:08:08,柯文哲,軌道運輸 那再分給九個捷運工程局
170,0:08:08,0:08:10,柯文哲,如果當時真的要做
171,0:08:10,0:08:12,柯文哲,應該怎麼做
172,0:08:12,0:08:14,柯文哲,交通部底下有一個高鐵局
173,0:08:14,0:08:16,柯文哲,一個台鐵局 一個捷運局
174,0:08:16,0:08:18,柯文哲,然後做統籌的建設
175,0:08:18,0:08:20,柯文哲,哪有可能給
176,0:08:20,0:08:22,柯文哲,每個縣市去搞一個
177,0:08:22,0:08:24,柯文哲,捷運工程局 那就開始做
178,0:08:24,0:08:26,柯文哲,台北市是沒問題 因為台北市是最早
179,0:08:26,0:08:28,柯文哲,所以他人員什麼
180,0:08:28,0:08:30,柯文哲,人員充足 問題其他縣市哪有可能
181,0:08:30,0:08:32,柯文哲,所以這是問題
182,0:08:32,0:08:34,柯文哲,非六都縣市
183,0:08:34,0:08:36,柯文哲,技術資源不足
184,0:08:36,0:08:38,柯文哲,他不可能自己來做什麼軌道運輸
185,0:08:38,0:08:40,柯文哲,下一個
186,0:08:40,0:08:44,柯文哲,那重大交通建設
187,0:08:44,0:08:46,柯文哲,沒有具體規劃
188,0:08:46,0:08:48,柯文哲,所以就在罵了基隆捷運
189,0:08:48,0:08:50,柯文哲,作為前瞻計畫的
190,0:08:50,0:08:52,柯文哲,第一炮
191,0:08:52,0:08:54,柯文哲,蔡總統親自到
192,0:08:54,0:08:56,柯文哲,基隆火車站全面宣布
193,0:08:56,0:08:58,柯文哲,發八十億 四年後要完成
194,0:08:58,0:09:00,柯文哲,我要問的是
195,0:09:00,0:09:02,柯文哲,東西現在在哪裡
196,0:09:02,0:09:04,柯文哲,我想你們有看過YouTube的人就知道
197,0:09:04,0:09:06,柯文哲,這個是我跟民進黨分手的開始
198,0:09:06,0:09:08,柯文哲,因為我的腦袋裡面
199,0:09:08,0:09:10,柯文哲,腦袋裡面
200,0:09:10,0:09:12,柯文哲,有計畫才編預算 實行
201,0:09:12,0:09:14,柯文哲,你不可以先編預算
202,0:09:14,0:09:16,柯文哲,然後那計畫沒有人知道
203,0:09:16,0:09:18,柯文哲,國發會也不知道 交通部也不知道
204,0:09:18,0:09:20,柯文哲,然後沒有人要負責
205,0:09:20,0:09:22,柯文哲,後來才發現是我太認真了
206,0:09:22,0:09:24,柯文哲,原來從頭到尾就是騙局
207,0:09:24,0:09:26,柯文哲,基隆捷運
208,0:09:26,0:09:28,柯文哲,一開始2011年蔡英文說要八十億
209,0:09:28,0:09:30,柯文哲,後來基隆
210,0:09:30,0:09:32,柯文哲,輕軌改成基隆捷運
211,0:09:32,0:09:34,柯文哲,現在變成六百九十七億
212,0:09:34,0:09:36,柯文哲,我跟妳保證一定蓋不完
213,0:09:36,0:09:38,柯文哲,為什麼
214,0:09:38,0:09:40,柯文哲,啊你土地
215,0:09:40,0:09:42,柯文哲,徵收都還沒徵收
216,0:09:42,0:09:44,柯文哲,都市計畫都出來了嘛
217,0:09:44,0:09:46,柯文哲,啊妳都不知道妳那個土地徵收要多少錢
218,0:09:46,0:09:48,柯文哲,妳怎麼有辦法編那個預算
219,0:09:48,0:09:50,柯文哲,所以沒有計畫怎麼會有預算
220,0:09:50,0:09:52,柯文哲,我跟妳保證喔
221,0:09:52,0:09:54,柯文哲,八十億變六百九十七億
222,0:09:54,0:09:56,柯文哲,六百四十七億一定蓋不起來了
223,0:09:56,0:09:58,柯文哲,最重要的
224,0:09:58,0:10:00,柯文哲,基隆捷運沒有基隆
225,0:10:00,0:10:02,柯文哲,因為他到八堵而已
226,0:10:02,0:10:04,柯文哲,那個八堵到基隆那一段喔
227,0:10:04,0:10:06,柯文哲,他也不敢講實話
228,0:10:06,0:10:08,柯文哲,我還以前罵他們說這基隆捷運沒有基隆
229,0:10:08,0:10:10,柯文哲,他還揮我說太陽餅裡面
230,0:10:10,0:10:12,柯文哲,也沒有太陽
231,0:10:12,0:10:14,柯文哲,老婆餅裡面也沒有老婆
232,0:10:14,0:10:16,柯文哲,所以是這樣啦
233,0:10:16,0:10:18,柯文哲,下一張
234,0:10:20,0:10:22,柯文哲,另外一個是喔
235,0:10:22,0:10:24,柯文哲,桃園國際機場也蓋得太慢了
236,0:10:24,0:10:26,柯文哲,那第三跑道要不知道什麼時候
237,0:10:26,0:10:28,柯文哲,所以台灣還是個海島國家
238,0:10:28,0:10:30,柯文哲,主要還是空運海運
239,0:10:30,0:10:32,柯文哲,所以空運非常重要
240,0:10:32,0:10:34,柯文哲,整個那個
241,0:10:34,0:10:36,柯文哲,我說下一張再下一張
242,0:10:36,0:10:38,柯文哲,另外一個喔
243,0:10:38,0:10:40,柯文哲,數據整合運用不足
244,0:10:40,0:10:42,柯文哲,我最近去澎湖
245,0:10:42,0:10:44,柯文哲,我就遇到這個問題
246,0:10:44,0:10:46,柯文哲,他說澎湖喔
247,0:10:46,0:10:48,柯文哲,空運為什麼會出問題
248,0:10:48,0:10:50,柯文哲,夏天旅遊旺季
249,0:10:50,0:10:52,柯文哲,需要很多的機位
250,0:10:52,0:10:54,柯文哲,冬天旅遊不是旅遊旺季
251,0:10:54,0:10:56,柯文哲,機位就少
252,0:10:56,0:10:58,柯文哲,所以那個到澎湖的那個
253,0:10:58,0:11:00,柯文哲,飛機有沒有
254,0:11:00,0:11:02,柯文哲,他的位置
255,0:11:02,0:11:04,柯文哲,要能夠相當有效率的調整
256,0:11:04,0:11:06,柯文哲,問題是我們喔
257,0:11:06,0:11:08,柯文哲,到現在為止
258,0:11:08,0:11:10,柯文哲,這種數據管理做的不是很好
259,0:11:10,0:11:12,柯文哲,所以在夏天會缺機位
260,0:11:12,0:11:14,柯文哲,冬天會太多
261,0:11:14,0:11:16,柯文哲,我聽起來說這有什麼困難
262,0:11:16,0:11:18,柯文哲,這理論上
263,0:11:18,0:11:20,柯文哲,這飛機調度的問題
264,0:11:20,0:11:22,柯文哲,有什麼困難
265,0:11:22,0:11:24,柯文哲,我沒理解
266,0:11:24,0:11:26,柯文哲,另外是這樣啦海運空運的人才
267,0:11:26,0:11:28,柯文哲,還是要特別培養
268,0:11:28,0:11:30,柯文哲,沒有想像那麼容易
269,0:11:30,0:11:32,柯文哲,下一張
270,0:11:32,0:11:34,柯文哲,另外一個是
271,0:11:34,0:11:36,柯文哲,資訊系統不用讓每個縣市自己搞
272,0:11:36,0:11:40,柯文哲,像我們台北是有公共汽車的APP
273,0:11:40,0:11:42,柯文哲,我是覺得很好用
274,0:11:42,0:11:44,柯文哲,問題是不用讓每個縣市自己發展
275,0:11:44,0:11:46,柯文哲,所以這樣啦
276,0:11:46,0:11:48,柯文哲,政府第一個喔
277,0:11:48,0:11:50,柯文哲,難達到整合綜效
278,0:11:50,0:11:52,柯文哲,每個縣市自己做APP
279,0:11:52,0:11:54,柯文哲,那一定是價錢比較高
280,0:11:54,0:11:56,柯文哲,能不能做一個全台灣共用的APP
281,0:11:56,0:11:58,柯文哲,交通有關的APP
282,0:11:58,0:12:00,柯文哲,還有一點啦
283,0:12:00,0:12:02,柯文哲,政府做的永遠沒有民間好
284,0:12:02,0:12:04,柯文哲,因為民間會按照他的需要
285,0:12:04,0:12:06,柯文哲,會進步很快
286,0:12:06,0:12:08,柯文哲,政府是預算編完以後
287,0:12:08,0:12:10,柯文哲,他就失去後面那個繼續進步的能量
288,0:12:10,0:12:12,柯文哲,所以將來
289,0:12:12,0:12:14,柯文哲,如果要做一個交通有關的全國APP
290,0:12:14,0:12:16,柯文哲,我是主張
291,0:12:16,0:12:18,柯文哲,政府出錢民間去經營
292,0:12:18,0:12:20,柯文哲,甚至給民間
293,0:12:20,0:12:22,柯文哲,有那個商業的那種空間
294,0:12:22,0:12:24,柯文哲,會做比較好
295,0:12:24,0:12:26,柯文哲,另外是這樣啦
296,0:12:26,0:12:28,柯文哲,一樣非六都城市
297,0:12:28,0:12:30,柯文哲,哪有可能去做那個APP
298,0:12:30,0:12:32,柯文哲,很拼啦
299,0:12:32,0:12:34,柯文哲,做出來再也沒辦法維護
300,0:12:34,0:12:36,柯文哲,下一張
301,0:12:36,0:12:38,柯文哲,這個抱怨完以後
302,0:12:38,0:12:40,柯文哲,總要講我們的解方
303,0:12:40,0:12:42,柯文哲,這個交通法規要大幅修改
304,0:12:42,0:12:44,柯文哲,整個交通安全的改革方案要有
305,0:12:44,0:12:46,柯文哲,再來
306,0:12:46,0:12:48,柯文哲,所有道路設計
307,0:12:48,0:12:50,柯文哲,共享運具
308,0:12:50,0:12:52,柯文哲,現在從中央一條邊
309,0:12:52,0:12:54,柯文哲,把規則定好
310,0:12:54,0:12:56,柯文哲,每個政府是執行以後
311,0:12:56,0:12:58,柯文哲,把意見回饋到中央
312,0:12:58,0:13:00,柯文哲,所以不可以讓每個縣市自己定
313,0:13:00,0:13:02,柯文哲,每個縣市自己定一定出問題
314,0:13:02,0:13:04,柯文哲,再來重大建設
315,0:13:04,0:13:06,柯文哲,要誠實面對民意
316,0:13:06,0:13:08,柯文哲,不要每次選舉到就拿來騙選票
317,0:13:08,0:13:10,柯文哲,最近賴清德又說什麼中捷要到南投
318,0:13:10,0:13:12,柯文哲,一聽就知道
319,0:13:12,0:13:18,柯文哲,這不用大腦
320,0:13:18,0:13:20,柯文哲,一聽就知道這有問題
321,0:13:20,0:13:22,柯文哲,所以重大建設
322,0:13:22,0:13:24,柯文哲,回歸專業評估
323,0:13:24,0:13:26,柯文哲,誠實面對民意
324,0:13:26,0:13:28,柯文哲,當然這個海空的運輸
325,0:13:28,0:13:30,柯文哲,要有數據管理
326,0:13:30,0:13:32,柯文哲,最後是這樣啦
327,0:13:32,0:13:34,柯文哲,很多東西還是不要給各縣市
328,0:13:34,0:13:36,柯文哲,自己單獨做
329,0:13:36,0:13:38,柯文哲,統一來推動
330,0:13:38,0:13:40,柯文哲,好下一張
331,0:13:40,0:13:42,柯文哲,第一條
332,0:13:42,0:13:44,柯文哲,道路設計規範
333,0:13:44,0:13:46,柯文哲,道路交通管理處罰條例
334,0:13:46,0:13:48,柯文哲,這個應該要全國統一
335,0:13:48,0:13:50,柯文哲,不要給各縣市自己做
336,0:13:50,0:13:52,柯文哲,所以這個道路
337,0:13:52,0:13:54,柯文哲,要多寬旁邊是不是
338,0:13:54,0:13:56,柯文哲,有共同管溝
339,0:13:56,0:13:58,柯文哲,這個商店
340,0:13:58,0:14:00,柯文哲,直接就要設在道路旁邊
341,0:14:00,0:14:02,柯文哲,是不是一定要有人行道
342,0:14:02,0:14:04,柯文哲,這個應該有國家全國統一規定
343,0:14:04,0:14:06,柯文哲,不可以每個縣市自己搞
344,0:14:06,0:14:08,柯文哲,這沒有道理
345,0:14:08,0:14:10,柯文哲,另外考照
346,0:14:10,0:14:12,柯文哲,我在當市長的時候
347,0:14:12,0:14:14,柯文哲,我有做一個實驗
348,0:14:14,0:14:16,柯文哲,就是那個18歲要去考機車執照
349,0:14:16,0:14:18,柯文哲,有去上我的訓練班
350,0:14:18,0:14:20,柯文哲,完全沒有上訓練班
351,0:14:20,0:14:22,柯文哲,直接考駕照
352,0:14:22,0:14:24,柯文哲,考到駕照以後追蹤一年的車禍傷亡率
353,0:14:24,0:14:26,柯文哲,有去參加訓練班的
354,0:14:26,0:14:28,柯文哲,差不多少掉一半
355,0:14:28,0:14:30,柯文哲,一開始我在講說
356,0:14:30,0:14:32,柯文哲,我們應該
357,0:14:32,0:14:34,柯文哲,以後要多開這個訓練班
358,0:14:34,0:14:36,柯文哲,有人跟我講說才不用
359,0:14:36,0:14:38,柯文哲,直接把考照變得嚴格
360,0:14:38,0:14:40,柯文哲,就是說你要
361,0:14:40,0:14:42,柯文哲,經過一個程度的訓練
362,0:14:42,0:14:44,柯文哲,考照才會及格
363,0:14:44,0:14:46,柯文哲,目前我們考駕照太容易
364,0:14:46,0:14:48,柯文哲,所以如果能夠
365,0:14:48,0:14:50,柯文哲,在考駕照之前
366,0:14:50,0:14:52,柯文哲,要經過相當程度的教育訓練才考得上
367,0:14:52,0:14:54,柯文哲,可以相當有效的
368,0:14:54,0:14:56,柯文哲,減少車禍傷亡率
369,0:14:56,0:14:58,柯文哲,因為這個台北市已經有做過
370,0:14:58,0:15:00,柯文哲,而且有數據
371,0:15:00,0:15:02,柯文哲,就是這樣 換照
372,0:15:02,0:15:04,柯文哲,這個好像考到駕照以後
373,0:15:04,0:15:06,柯文哲,下一次換照好像是75歲
374,0:15:06,0:15:08,柯文哲,這個也不對
375,0:15:08,0:15:10,柯文哲,應該每隔幾年
376,0:15:10,0:15:12,柯文哲,還是要換照的時候
377,0:15:12,0:15:14,柯文哲,還是要檢查一下
378,0:15:14,0:15:16,柯文哲,因為交通法規可能有改變
379,0:15:16,0:15:18,柯文哲,所以這個換照制度還是要建立
380,0:15:18,0:15:20,柯文哲,下一張
381,0:15:20,0:15:22,柯文哲,所以我們要召開公眾
382,0:15:22,0:15:24,柯文哲,來開這個交通改革會議
383,0:15:24,0:15:26,柯文哲,我後來發現
384,0:15:26,0:15:28,柯文哲,交通為什麼很難弄
385,0:15:28,0:15:30,柯文哲,從計程車司機到行人
386,0:15:30,0:15:32,柯文哲,我們每個對交通都講一套
387,0:15:32,0:15:34,柯文哲,不像我們ECMO
388,0:15:34,0:15:36,柯文哲,從來沒有人敢跟我辯論
389,0:15:36,0:15:38,柯文哲,因為ECMO只有幾個人會
390,0:15:38,0:15:40,柯文哲,講到交通議題
391,0:15:40,0:15:42,柯文哲,每個都是專家
392,0:15:42,0:15:44,柯文哲,所以還是要
393,0:15:44,0:15:46,柯文哲,號召公眾來參加交通改革會議
394,0:15:46,0:15:48,柯文哲,另外一個
395,0:15:48,0:15:50,柯文哲,這條什麼意思
396,0:15:50,0:15:52,柯文哲,以後
397,0:15:52,0:15:54,柯文哲,每隔半年
398,0:15:54,0:15:56,柯文哲,就公布每個縣市車禍死亡人數
399,0:15:56,0:15:58,柯文哲,A1多少
400,0:15:58,0:16:00,柯文哲,A30多少
401,0:16:00,0:16:02,柯文哲,要開始給縣市政府壓力
402,0:16:02,0:16:04,柯文哲,哪有說
403,0:16:04,0:16:06,柯文哲,每個縣市車禍死亡
404,0:16:06,0:16:08,柯文哲,一大堆人數大家都皮皮了
405,0:16:08,0:16:10,柯文哲,真的抓緊了就開始搞那個什麼
406,0:16:10,0:16:12,柯文哲,叫警察站路口
407,0:16:12,0:16:14,柯文哲,問題是那個只有短期的效果
408,0:16:14,0:16:16,柯文哲,沒有根本長期的效果
409,0:16:16,0:16:18,柯文哲,所以我們不能只追求
410,0:16:18,0:16:20,柯文哲,這個什麼哪一個月叫交通月
411,0:16:20,0:16:22,柯文哲,警察全部上街頭
412,0:16:22,0:16:24,柯文哲,只有那個月在執法這樣交通好一點
413,0:16:24,0:16:26,柯文哲,可是整個道路設計
414,0:16:26,0:16:28,柯文哲,公共運輸的使用完全沒有進步
415,0:16:28,0:16:30,柯文哲,所以將來
416,0:16:30,0:16:32,柯文哲,一定要用這一招
417,0:16:32,0:16:34,柯文哲,每半年公布一次
418,0:16:34,0:16:36,柯文哲,各個縣市車禍死亡人數
419,0:16:36,0:16:38,柯文哲,然後開始給它排行榜
420,0:16:38,0:16:40,柯文哲,逼每個縣市政府
421,0:16:40,0:16:42,柯文哲,要去進步
422,0:16:42,0:16:44,柯文哲,下一張
423,0:16:44,0:16:46,柯文哲,那有哪些是要國家訂的
424,0:16:46,0:16:48,柯文哲,第一這個我問過說
425,0:16:48,0:16:50,柯文哲,道路設計規範
426,0:16:50,0:16:52,柯文哲,為什麼搞不定
427,0:16:52,0:16:54,柯文哲,一個是交通部公路局
428,0:16:54,0:16:56,柯文哲,一個是國土署
429,0:16:56,0:16:58,柯文哲,內政部的國土署
430,0:16:58,0:17:00,柯文哲,我後來發現政府最大特色
431,0:17:00,0:17:02,柯文哲,就是分工不合作
432,0:17:02,0:17:04,柯文哲,只要有好幾個單位負責一個業務
433,0:17:04,0:17:06,柯文哲,保證做不好
434,0:17:06,0:17:08,柯文哲,但是對我們來講這哪有什麼困難
435,0:17:08,0:17:10,柯文哲,就把兩個人叫來直接下命令就好了
436,0:17:10,0:17:12,柯文哲,再來是
437,0:17:12,0:17:14,柯文哲,國家的軌道
438,0:17:14,0:17:16,柯文哲,這個一定不能給
439,0:17:16,0:17:18,柯文哲,各個縣市自己去整合
440,0:17:18,0:17:20,柯文哲,我剛才講過那個例子
441,0:17:20,0:17:22,柯文哲,以台北市的立場來講
442,0:17:22,0:17:24,柯文哲,一定是環狀線優先
443,0:17:24,0:17:26,柯文哲,以新北市的立場來講
444,0:17:26,0:17:28,柯文哲,一定是汐止民生線優先
445,0:17:28,0:17:30,柯文哲,所以如果你給每個縣市政府去吵架
446,0:17:30,0:17:32,柯文哲,這個無解
447,0:17:32,0:17:34,柯文哲,所以一定要國家出面
448,0:17:34,0:17:36,柯文哲,以北部路網
449,0:17:36,0:17:38,柯文哲,交通路網的角度來思考
450,0:17:38,0:17:40,柯文哲,另外是
451,0:17:40,0:17:42,柯文哲,一樣各縣市的海空港
