segment,from,to,speaker,text
79,0:04:56,0:05:02,柯文哲,也不會因為不同的信仰 宗教 政治 經濟 社會
80,0:05:02,0:05:04,柯文哲,而有所不同
81,0:05:04,0:05:08,柯文哲,我作為一個醫生 我非常注重國人的健康
82,0:05:08,0:05:13,柯文哲,長期以來 各大醫院 急診處 人滿為患
83,0:05:13,0:05:17,柯文哲,要去住院 還要去喬病房
84,0:05:17,0:05:21,柯文哲,這也是引起了很多的民怨
85,0:05:21,0:05:25,柯文哲,表面上 我們民眾對健保的滿意度很高
86,0:05:25,0:05:27,柯文哲,達到97%
87,0:05:27,0:05:30,柯文哲,但是你實際去檢查我們的醫療品質
88,0:05:30,0:05:34,柯文哲,不管是國人的平均壽命 新生兒死亡率
89,0:05:34,0:05:38,柯文哲,嬰兒死亡率 孕婦產婦的死亡率
90,0:05:38,0:05:40,柯文哲,還有癌症的存活率
91,0:05:40,0:05:43,柯文哲,甚至到所謂的可避免死亡率
92,0:05:43,0:05:47,柯文哲,我們都比日本跟韓國差
93,0:05:47,0:05:49,柯文哲,民眾的健保滿意度很高
94,0:05:49,0:05:51,柯文哲,但是事實上醫療品質不好
95,0:05:51,0:05:54,柯文哲,還有一點 民眾雖然滿意
96,0:05:54,0:05:55,柯文哲,醫療人員並不滿意
97,0:05:55,0:05:58,柯文哲,因為滿意度只有三成左右
98,0:05:58,0:06:01,柯文哲,目前民眾對健保的高滿意度
99,0:06:01,0:06:06,柯文哲,其實是建立在健保對醫護人員的壓榨上面
100,0:06:06,0:06:10,柯文哲,問題是這種壓榨也不能長期下去
101,0:06:10,0:06:13,柯文哲,我想大家都聽過所謂的四大皆空
102,0:06:13,0:06:17,柯文哲,因為工作比較多 錢沒有比較多
103,0:06:17,0:06:19,柯文哲,所以比較辛苦的內外護兒
104,0:06:19,0:06:21,柯文哲,就大家都不想去
105,0:06:21,0:06:23,柯文哲,健保的預算不夠多
106,0:06:23,0:06:25,柯文哲,可是又包山包海
107,0:06:25,0:06:28,柯文哲,在健保快要破產的狀態下
108,0:06:28,0:06:31,柯文哲,他就發明了一個叫總額制度
109,0:06:31,0:06:34,柯文哲,意思就是說 不管你做多少 錢有什麼多
110,0:06:34,0:06:36,柯文哲,然後醫院就發現他做了很多
111,0:06:36,0:06:38,柯文哲,可是點值被打折了
112,0:06:38,0:06:40,柯文哲,醫院就虧本 醫院就轉過頭來
113,0:06:40,0:06:43,柯文哲,再來壓迫這些醫護人員
114,0:06:43,0:06:46,柯文哲,這就是血汗醫護這個問題
115,0:06:46,0:06:50,柯文哲,長期以來不能解決的原因
116,0:06:50,0:06:53,柯文哲,開藥多 檢查多 醫病關係差
117,0:06:53,0:06:56,柯文哲,醫療品質不好 我認為台灣的醫療制度
118,0:06:56,0:06:58,柯文哲,必須做一個全面的體檢
119,0:06:58,0:07:01,柯文哲,第一步就是要先救健保
120,0:07:01,0:07:04,柯文哲,病人要健康 醫護人員要健康
121,0:07:04,0:07:07,柯文哲,醫護人員要健康 健保要健康
122,0:07:07,0:07:10,柯文哲,因此我主張 第一
123,0:07:10,0:07:14,柯文哲,提高醫療衛生支出的到GDP的8%
124,0:07:14,0:07:16,柯文哲,目前只有6.6%
125,0:07:16,0:07:18,柯文哲,因為錢不夠多
126,0:07:18,0:07:20,柯文哲,所以事實上 在現在
127,0:07:20,0:07:23,柯文哲,大醫院都是靠美食街跟停車場
128,0:07:23,0:07:25,柯文哲,才能夠維持財務平衡
129,0:07:25,0:07:28,柯文哲,如果純粹只有醫療本業 是虧本的
130,0:07:28,0:07:31,柯文哲,第二 要提高護理的薪資
131,0:07:31,0:07:34,柯文哲,跟保障醫師的點值
132,0:07:34,0:07:36,柯文哲,其實在這麼辛苦的狀態下
133,0:07:36,0:07:38,柯文哲,大家都可以想想看
134,0:07:38,0:07:39,柯文哲,如果是你家的女兒
135,0:07:39,0:07:41,柯文哲,你願意讓她去當護理師嗎
136,0:07:41,0:07:44,柯文哲,所以終究還是市場決定一切
137,0:07:44,0:07:47,柯文哲,要提高他們的薪資才有辦法
138,0:07:47,0:07:50,柯文哲,第三 增加公費疫苗種類
139,0:07:50,0:07:54,柯文哲,比方說 輪狀病毒 腸病毒
140,0:07:54,0:07:56,柯文哲,加強型水痘疫苗
141,0:07:56,0:07:59,柯文哲,我認為 疫苗還是在醫學上
142,0:07:59,0:08:02,柯文哲,最符合效益的治療方式
143,0:08:02,0:08:05,柯文哲,第四 建立全責醫護
144,0:08:05,0:08:07,柯文哲,現在如果有人住院了
145,0:08:07,0:08:10,柯文哲,家裡就要有人請假去照顧他
146,0:08:10,0:08:12,柯文哲,問題是大家都在上班怎麼辦
147,0:08:12,0:08:14,柯文哲,所以應當是建立一套系統
148,0:08:14,0:08:17,柯文哲,只要家屬每天大概出400到600塊
149,0:08:17,0:08:23,柯文哲,那醫院就會顧一批專責的看護人員
150,0:08:23,0:08:25,柯文哲,在醫療人員的指導下
151,0:08:25,0:08:27,柯文哲,來照顧這病人
152,0:08:27,0:08:28,柯文哲,有三個好處
153,0:08:28,0:08:30,柯文哲,第一 比較專業
154,0:08:30,0:08:32,柯文哲,因為不是每個家屬都會照顧病人
155,0:08:32,0:08:34,柯文哲,二 家屬也閃到壓力
156,0:08:34,0:08:37,柯文哲,因為不用說要強迫請假上班
157,0:08:37,0:08:41,柯文哲,三 對醫護人員也是減輕負擔
158,0:08:41,0:08:42,柯文哲,因為真的家屬不來
159,0:08:42,0:08:45,柯文哲,病人大小便 還是要醫護人員去處理
160,0:08:45,0:08:49,柯文哲,例如巴氏量表不是唯一的標準
161,0:08:49,0:08:51,柯文哲,我們要簡化多元的評估方式
162,0:08:51,0:08:53,柯文哲,來協助國人
163,0:08:53,0:08:55,柯文哲,第六 預防甚於治療
164,0:08:55,0:08:57,柯文哲,其實健康比醫療重要
165,0:08:57,0:09:00,柯文哲,我們應當是投資讓病人
166,0:09:00,0:09:01,柯文哲,讓國民健康
167,0:09:01,0:09:03,柯文哲,而不是等他生病再去醫療
168,0:09:03,0:09:07,柯文哲,所以關於運動 戒菸 減重
169,0:09:07,0:09:10,柯文哲,癌症 篩檢 體檢等等
170,0:09:10,0:09:12,柯文哲,甚至是三高的治療
171,0:09:12,0:09:15,柯文哲,這些都比醫療保險還重要
172,0:09:15,0:09:18,柯文哲,第七 65歲上的長者
173,0:09:18,0:09:19,柯文哲,健保會補助
174,0:09:19,0:09:21,柯文哲,應該比照台北市的制度
175,0:09:21,0:09:23,柯文哲,我們希望長者健康
176,0:09:23,0:09:25,柯文哲,也可以減少年輕子女的負擔
177,0:09:25,0:09:26,柯文哲,因此我主張
178,0:09:26,0:09:29,柯文哲,投資健康 有效醫療 永續健保
179,0:09:29,0:09:31,柯文哲,投資健康就是說
180,0:09:31,0:09:33,柯文哲,健康比醫療重要
181,0:09:33,0:09:34,柯文哲,我們希望病人不生病
182,0:09:34,0:09:36,柯文哲,希望我們的國民不生病
183,0:09:36,0:09:39,柯文哲,有效醫療 要病人健康
184,0:09:39,0:09:41,柯文哲,醫護人員健康 健保制度健康
185,0:09:41,0:09:43,柯文哲,醫療環境要健康
186,0:09:43,0:09:46,柯文哲,這樣才能夠提升整個醫療的治療效率
187,0:09:46,0:09:49,柯文哲,當然健保不能倒閉
188,0:09:49,0:09:51,柯文哲,我們來談長照
189,0:09:51,0:09:53,柯文哲,長照有兩個問題
190,0:09:53,0:09:55,柯文哲,它財源不足 財源不穩定
191,0:09:55,0:09:57,柯文哲,目前我國的長照基金
192,0:09:57,0:09:59,柯文哲,用菸捐 房地合一稅
193,0:09:59,0:10:01,柯文哲,跟遺贈稅來補充
194,0:10:01,0:10:04,柯文哲,用菸捐 這個就很奇怪
195,0:10:04,0:10:06,柯文哲,難道我們要鼓勵大家抽菸來
196,0:10:06,0:10:08,柯文哲,做老人的長照嗎
197,0:10:08,0:10:09,柯文哲,房地合一稅
198,0:10:09,0:10:10,柯文哲,應當是用在社會住宅
199,0:10:10,0:10:11,柯文哲,怎麼用在這裡
200,0:10:11,0:10:13,柯文哲,遺贈稅這更奇怪
201,0:10:13,0:10:16,柯文哲,難道你希望今年多十幾個有錢人嗎
202,0:10:16,0:10:19,柯文哲,財源不穩定 東湊西湊
203,0:10:19,0:10:22,柯文哲,事實上也只佔GDP的0.26%
204,0:10:22,0:10:25,柯文哲,還低於OECD國家的1.7%
205,0:10:25,0:10:27,柯文哲,搞得長照只能做半套
206,0:10:27,0:10:29,柯文哲,衛福部部長薛瑞元
207,0:10:29,0:10:30,柯文哲,打包票說
208,0:10:30,0:10:32,柯文哲,長照未來五年不會破產
209,0:10:32,0:10:33,柯文哲,我也知道不會破產
210,0:10:33,0:10:35,柯文哲,因為基金裡面還有錢
211,0:10:35,0:10:36,柯文哲,可是五年以後
212,0:10:36,0:10:38,柯文哲,所以我們不能把自己交給這種
213,0:10:38,0:10:39,柯文哲,沒有長期規劃
214,0:10:39,0:10:42,柯文哲,走一步 算一步的政府
215,0:10:42,0:10:44,柯文哲,長照要做得好 預算就要夠
216,0:10:44,0:10:45,柯文哲,服務要多元完整
217,0:10:45,0:10:47,柯文哲,因此柯文哲主張
218,0:10:47,0:10:49,柯文哲,全面推動長照保險
219,0:10:49,0:10:50,柯文哲,也就是說
220,0:10:50,0:10:52,柯文哲,政府 僱主跟人民共同負擔
221,0:10:52,0:10:54,柯文哲,平常出一點錢
222,0:10:54,0:10:55,柯文哲,有需要的時候
223,0:10:55,0:10:57,柯文哲,就有長照服務可以幫忙
224,0:10:57,0:11:01,柯文哲,第二 應當以GDP1%為目標
225,0:11:01,0:11:04,柯文哲,長照整個支出要達到2300億
226,0:11:04,0:11:07,柯文哲,才能夠形成一個有效的經濟規模
227,0:11:07,0:11:08,柯文哲,也才能夠確保它
228,0:11:08,0:11:11,柯文哲,財源穩服務多
229,0:11:11,0:11:13,柯文哲,涵蓋率足夠
230,0:11:13,0:11:16,柯文哲,第三 我們要提升照護品質跟頻率
231,0:11:16,0:11:18,柯文哲,照顧人力不夠
232,0:11:18,0:11:21,柯文哲,就會出現夜間沒有居服員的窘境
233,0:11:21,0:11:24,柯文哲,促促行長照機構中的重重度失能者
234,0:11:24,0:11:26,柯文哲,應該要到每人每月補助三萬
235,0:11:26,0:11:29,柯文哲,否則這個補助是沒有效益的
236,0:11:29,0:11:33,柯文哲,另外 如果失能者是由家人在照顧
237,0:11:33,0:11:36,柯文哲,應當國家也要給他補助
238,0:11:36,0:11:39,柯文哲,這也可以減少家庭衝突和相對剝奪感
239,0:11:39,0:11:42,柯文哲,所以長照要成功 財源要穩
240,0:11:42,0:11:44,柯文哲,服務要多 要有制度
241,0:11:44,0:11:46,柯文哲,最後 關於勞保
242,0:11:46,0:11:49,柯文哲,勞保在2017年就入不敷出了
243,0:11:49,0:11:51,柯文哲,2028年應該會破產
244,0:11:51,0:11:53,柯文哲,所以應該每年撥補1000億
245,0:11:53,0:11:57,柯文哲,然後每年召開年金改革國事會議
246,0:11:57,0:11:59,柯文哲,我們還是要每年檢討
247,0:11:59,0:12:02,柯文哲,來找出一個最好的解決方案
248,0:12:02,0:12:05,柯文哲,目前勞退是僱主提6%
249,0:12:05,0:12:07,柯文哲,勞工自提0到6%
250,0:12:07,0:12:10,柯文哲,政府應當鼓勵勞工增加自體比例
251,0:12:10,0:12:13,柯文哲,如果僱主願意提撥比例再拉高
252,0:12:13,0:12:17,柯文哲,那政府也應該給他稅率的優惠
253,0:12:17,0:12:21,柯文哲,結論 人民的健康 生活的安定
254,0:12:21,0:12:23,柯文哲,這是國家領導人的責任
255,0:12:23,0:12:26,柯文哲,要讓人民健康 就要醫護健康
256,0:12:26,0:12:29,柯文哲,要醫護健康 就要健保健康
257,0:12:29,0:12:32,柯文哲,健保的成功是臺灣的驕傲
258,0:12:32,0:12:34,柯文哲,所以當然不能讓健保破產
259,0:12:34,0:12:36,柯文哲,但是也不能因為怕健保破產
260,0:12:36,0:12:38,柯文哲,就來壓榨醫護人員
261,0:12:38,0:12:42,柯文哲,因為這樣將來失去保障的是國民的健康
262,0:12:42,0:12:47,柯文哲,所以我們要健保有序 長照健全 勞保正常
263,0:12:47,0:12:51,主持人,現在請第一輪第二位候選人
264,0:12:51,0:12:53,主持人,侯友宜先生發表政見
265,0:12:53,0:12:56,主持人,時間10分鐘 請發言
266,0:12:56,0:12:58,侯友宜,主持人 監察人
267,0:12:58,0:13:01,侯友宜,電視機前面的觀眾朋友
268,0:13:01,0:13:04,侯友宜,觀看網路直播的好朋友們
269,0:13:04,0:13:08,侯友宜,鄉親好朋友 大家晚安 大家好
270,0:13:08,0:13:15,侯友宜,在25號發生了校園暴力事件
271,0:13:15,0:13:19,侯友宜,造成一位學生不幸身亡
272,0:13:19,0:13:21,侯友宜,剛剛默哀以外
273,0:13:21,0:13:26,侯友宜,我表達我萬分的悲痛以及遺憾
274,0:13:26,0:13:29,侯友宜,在案發的當天晚上
275,0:13:29,0:13:32,侯友宜,我立即趕到醫院
276,0:13:32,0:13:36,侯友宜,看到孩子在加護病房裡面
277,0:13:36,0:13:39,侯友宜,我走過去給孩子鼓勵
278,0:13:39,0:13:43,侯友宜,你要撐著 你一定要活著回來
279,0:13:43,0:13:45,侯友宜,你一定要加油
280,0:13:45,0:13:49,侯友宜,真的非常非常難過
281,0:13:49,0:13:54,侯友宜,還是沒有辦法把他的生命及時的搶救
282,0:13:54,0:13:58,侯友宜,尤其我面對家屬
283,0:13:58,0:14:01,侯友宜,奶奶也來了 爸爸也來了
284,0:14:01,0:14:05,侯友宜,媽媽悲傷 痛苦不堪
285,0:14:05,0:14:07,侯友宜,我不足以安慰
286,0:14:07,0:14:10,侯友宜,爸爸一直說 如果這樣
287,0:14:10,0:14:13,侯友宜,孩子在學校 我們怎麼會這樣子
288,0:14:13,0:14:17,侯友宜,怎麼另外一個小孩子這麼兇殘
289,0:14:17,0:14:23,侯友宜,真的尤其看到老師也很自責
290,0:14:23,0:14:27,侯友宜,跟著家屬抱頭痛哭
291,0:14:27,0:14:32,侯友宜,沒有把握孩子 沒有及時挽救回來
292,0:14:32,0:14:37,侯友宜,發生了這種悲劇 我非常的自責
293,0:14:37,0:14:42,侯友宜,我也知道很多國人跟我一樣
294,0:14:42,0:14:45,侯友宜,面對這樣的事件
295,0:14:45,0:14:48,侯友宜,一定除了沉痛還有很多的焦慮
296,0:14:48,0:14:53,侯友宜,到底我們的校園又會在哪一個地方
297,0:14:53,0:14:55,侯友宜,哪一個角落
298,0:14:55,0:15:00,侯友宜,再發生如此這樣一個狀況呢
299,0:15:00,0:15:03,侯友宜,面對校園的安全 校園的霸凌
300,0:15:03,0:15:05,侯友宜,以及社會的安全網
301,0:15:05,0:15:07,侯友宜,我們都不是擊敗人
302,0:15:07,0:15:10,侯友宜,我們都一定是責任重大
303,0:15:10,0:15:16,侯友宜,必須能夠讓孩子在校園裡面安心求學成長
304,0:15:16,0:15:19,侯友宜,所以我們必須要拿出有效的對策
305,0:15:19,0:15:22,侯友宜,來面對問題解決問題
306,0:15:22,0:15:25,侯友宜,這是刻不容緩 要痛定思痛
307,0:15:25,0:15:27,侯友宜,我的態度非常清楚
308,0:15:27,0:15:30,侯友宜,校園的安全不能等
309,0:15:30,0:15:33,侯友宜,校園的暴力零容忍
310,0:15:33,0:15:35,侯友宜,對防治校園的暴力
311,0:15:35,0:15:39,侯友宜,我特別提出了四大主張
312,0:15:39,0:15:41,侯友宜,這四大主張
313,0:15:41,0:15:46,侯友宜,一個是參照日韓修法來嚴管
314,0:15:46,0:15:50,侯友宜,一個是加強安檢 止絕危害
315,0:15:50,0:15:54,侯友宜,另外一個是教育議法懲戒輔導
316,0:15:54,0:15:59,侯友宜,另外就希望黑幫入侵要加重刑責
317,0:15:59,0:16:01,侯友宜,在修法嚴管裡面
318,0:16:01,0:16:06,侯友宜,法律保護受害人
319,0:16:06,0:16:09,侯友宜,並不是保護加害人的
320,0:16:09,0:16:12,侯友宜,面對很多家屬跟民眾的心聲
321,0:16:12,0:16:15,侯友宜,希望對現行的少年事件處理法
322,0:16:15,0:16:16,侯友宜,要好好檢討
323,0:16:16,0:16:19,侯友宜,應要參照日本韓國的經驗
324,0:16:19,0:16:22,侯友宜,對重大患者的部分
325,0:16:22,0:16:27,侯友宜,在年齡、管束、刑責重新審慎
326,0:16:27,0:16:32,侯友宜,一而日本在2000年的少年法裡面特別有修訂
327,0:16:32,0:16:35,侯友宜,可以使受刑事處分的年齡
328,0:16:35,0:16:39,侯友宜,從16歲以上降到14歲
329,0:16:39,0:16:44,侯友宜,在教育跟預防的懲戒上面
330,0:16:44,0:16:46,侯友宜,我們要好好的去輔導
331,0:16:46,0:16:50,侯友宜,因為校園的暴力跟霸凌的現況
332,0:16:50,0:16:52,侯友宜,是高度的連結
333,0:16:52,0:16:56,侯友宜,一次的霸凌就是一輩子的陰影
334,0:16:56,0:16:58,侯友宜,所以也應該參考日本定的一個
335,0:16:58,0:17:02,侯友宜,防止校園霸凌的對策推進法的精神
336,0:17:02,0:17:04,侯友宜,加強道德教育
337,0:17:04,0:17:07,侯友宜,以及早日發現霸凌的行為
338,0:17:07,0:17:09,侯友宜,趕快採取有效的措施
339,0:17:09,0:17:13,侯友宜,尤其網路的霸凌現在非常的普遍
340,0:17:13,0:17:17,侯友宜,如何提供給受霸凌的兒少以及監護人
341,0:17:17,0:17:19,侯友宜,給予協助
342,0:17:19,0:17:24,侯友宜,然後對霸凌者如何懲戒以及輔導
343,0:17:24,0:17:28,侯友宜,所以校園霸凌的行為
344,0:17:28,0:17:32,侯友宜,絕對可以當作犯罪行為來看待
345,0:17:32,0:17:34,侯友宜,是可以的
346,0:17:34,0:17:36,侯友宜,一定要與當地的警方來展開合作
347,0:17:36,0:17:40,侯友宜,以更積極的態度面對霸凌的問題
348,0:17:40,0:17:42,侯友宜,提供更多的資源
349,0:17:42,0:17:46,侯友宜,只有早期預防發現
350,0:17:46,0:17:48,侯友宜,以及趕快適當的處理
351,0:17:48,0:17:52,侯友宜,可以加速更多的關懷以及輔導的作為
352,0:17:52,0:17:54,侯友宜,這才是政府該做的事
353,0:17:54,0:17:57,侯友宜,尤其第三點我一直強調
354,0:17:57,0:18:01,侯友宜,如何加強校園的安全檢查
355,0:18:01,0:18:03,侯友宜,阻絕危害
356,0:18:03,0:18:06,侯友宜,在校園安全檢查的部分
357,0:18:06,0:18:09,侯友宜,現今的規範確實有漏洞
358,0:18:09,0:18:11,侯友宜,也必須要檢討
359,0:18:11,0:18:13,侯友宜,教育部去年修改了一個規定
360,0:18:13,0:18:19,侯友宜,這個*是原則進入老師檢查室友有毒品
361,0:18:19,0:18:23,侯友宜,除了有合理的懷疑有毒品或是槍爆盜竊
362,0:18:23,0:18:27,侯友宜,而且要有兩位家長委員陪同
363,0:18:27,0:18:31,侯友宜,全程錄影才能檢查
364,0:18:31,0:18:33,侯友宜,我們要尊重孩子的隱私
365,0:18:33,0:18:36,侯友宜,保護孩子們的安全
366,0:18:36,0:18:39,侯友宜,但是目前在這個辦法底下
367,0:18:39,0:18:43,侯友宜,老師根本沒有力量可以繼續執行
368,0:18:43,0:18:46,侯友宜,我主張參考英國的規定
369,0:18:46,0:18:50,侯友宜,在一般情形底下學生在場
370,0:18:50,0:18:53,侯友宜,另外一位老師見證的狀況
371,0:18:53,0:18:56,侯友宜,校長老師就可以檢查
372,0:18:56,0:18:59,侯友宜,在緊急情形老師可以進行檢查
373,0:18:59,0:19:01,侯友宜,維護校園安全
374,0:19:01,0:19:03,侯友宜,等你等到家長委員來的時候
375,0:19:03,0:19:05,侯友宜,為時已晚
376,0:19:05,0:19:07,侯友宜,如果特殊情形
377,0:19:07,0:19:09,侯友宜,要由同性別的老師執行檢查
378,0:19:09,0:19:14,侯友宜,而對於合理管教孩童因訴訟的老師
379,0:19:14,0:19:16,侯友宜,我們要給予做他們強烈的後盾
380,0:19:16,0:19:19,侯友宜,給予相當的法律協助
381,0:19:19,0:19:22,侯友宜,尤其對校園的輔導
382,0:19:22,0:19:26,侯友宜,親子家庭教育的人力資源不止底下
383,0:19:26,0:19:28,侯友宜,政府應該匯入更多的資源
384,0:19:28,0:19:32,侯友宜,我們看到學校在輔導人員
385,0:19:32,0:19:34,侯友宜,在三級輔導沒有辦法落實
386,0:19:34,0:19:36,侯友宜,是因為我們的輔導人力
387,0:19:36,0:19:38,侯友宜,沒有辦法專責專用
388,0:19:38,0:19:40,侯友宜,孩子的成長過程
389,0:19:40,0:19:42,侯友宜,需要我們同理跟關懷
390,0:19:42,0:19:44,侯友宜,同理叫社會安全網
391,0:19:44,0:19:48,侯友宜,讓整個系統能夠連結起來
392,0:19:48,0:19:51,侯友宜,尤其我最痛恨的黑幫
393,0:19:51,0:19:53,侯友宜,日清校園一定要加重齊行
394,0:19:53,0:19:56,侯友宜,校園安全絕對非單一事件
395,0:19:56,0:19:58,侯友宜,也非單一地區
396,0:19:58,0:20:00,侯友宜,全國一起要來面對
397,0:20:00,0:20:02,侯友宜,這樣一個嚴肅的問題
398,0:20:02,0:20:04,侯友宜,我們經常看到
399,0:20:04,0:20:06,侯友宜,很多的黑幫侵入校園也看到
400,0:20:06,0:20:10,侯友宜,婚喪喜慶看到未成年青少年
401,0:20:10,0:20:13,侯友宜,被感染被身心傷害
402,0:20:13,0:20:18,侯友宜,我們對這種吸收青少年未滿18歲的主事者
403,0:20:18,0:20:21,侯友宜,以及成年更要加重齊行
404,0:20:21,0:20:23,侯友宜,甚至要達到1/2以上
405,0:20:23,0:20:26,侯友宜,一定要防止犯罪進到校園裡面
406,0:20:26,0:20:28,侯友宜,傷害了我們年輕的朋友
407,0:20:28,0:20:31,侯友宜,尤其在校園的暴力裡面
408,0:20:31,0:20:33,侯友宜,跟自然是完全連結的
409,0:20:33,0:20:36,侯友宜,暴力、毒品、詐騙
410,0:20:36,0:20:38,侯友宜,詐騙都由車手開始做起
411,0:20:38,0:20:40,侯友宜,以及幫派來這些問題
412,0:20:40,0:20:41,侯友宜,它是一個連動的
413,0:20:41,0:20:43,侯友宜,它不是單一個界面的
414,0:20:43,0:20:45,侯友宜,所以這是一個嚴重
415,0:20:45,0:20:50,侯友宜,也是一個挑戰我們公權力的治安問題
416,0:20:50,0:20:52,侯友宜,我們一步一步的
417,0:20:52,0:20:54,侯友宜,要讓孩子在懲感過程當中
418,0:20:54,0:20:57,侯友宜,不要受到污染不要受到傷害
419,0:20:57,0:21:00,侯友宜,政府必須拿出更強硬的態度
420,0:21:00,0:21:02,侯友宜,向犯罪先戰
