segment,from,to,speaker,text
86,0:04:30,0:04:32,賴清德,你可以 Google 一下
87,0:04:32,0:04:36,賴清德,目前我們的備轉容量力到底多少
88,0:04:36,0:04:41,賴清德,這個是台灣電力公司 24 小時的即時資訊
89,0:04:41,0:04:44,賴清德,當你在 Google 的時候
90,0:04:44,0:04:50,賴清德,你可以查到當下我們電力到底發電多少
91,0:04:50,0:04:54,賴清德,用多少、剩多少
92,0:04:54,0:04:57,賴清德,大家不管在任何時候
93,0:04:57,0:05:01,賴清德,去Google的時候你都可以很輕易的看到
94,0:05:01,0:05:04,賴清德,目前台灣的備轉容量力
95,0:05:04,0:05:08,賴清德,大概都介於10%到15%
96,0:05:08,0:05:11,賴清德,換句話說台灣每天所花的電量
97,0:05:11,0:05:14,賴清德,只用了 85% 到 90%
98,0:05:14,0:05:20,賴清德,還有 10% 到 15% 的疑慮
99,0:05:20,0:05:24,賴清德,這個是很清楚的
100,0:05:24,0:05:27,賴清德,所以穩定供電是沒有問題
101,0:05:27,0:05:31,賴清德,另外我們還沒有談到節電的部分
102,0:05:31,0:05:34,賴清德,在今天的記者會當中後續
103,0:05:34,0:05:37,賴清德,我會更深入的跟大家報告
104,0:05:37,0:05:41,賴清德,未來我將帶領國家如何進行節電
105,0:05:41,0:05:45,賴清德,一方面開源 一方面節流
106,0:05:45,0:05:50,賴清德,在目前供電已經上升穩定的狀況之下
107,0:05:50,0:05:55,賴清德,可以確保台灣供電能夠更加的穩定
108,0:05:55,0:05:57,賴清德,台灣在歷史上
109,0:05:57,0:06:02,賴清德,供電穩定度最危險的時候是
110,0:06:02,0:06:05,賴清德,2016 年 5 月 24 號
111,0:06:05,0:06:07,賴清德,也就是馬英九前總統
112,0:06:07,0:06:10,賴清德,將政權交給蔡英文總統的時候
113,0:06:10,0:06:15,賴清德,當時的備轉容量力只剩 1.6%
114,0:06:15,0:06:19,賴清德,換句話說所剩無多
115,0:06:19,0:06:23,賴清德,我也常常想起我在當行政院長的時候
116,0:06:23,0:06:25,賴清德,每天起床
117,0:06:25,0:06:27,賴清德,我看的第一個資料就是
118,0:06:27,0:06:29,賴清德,今天的備轉容量力多少
119,0:06:29,0:06:32,賴清德,今天電到底夠不夠
120,0:06:32,0:06:36,賴清德,那我相信之後的蘇貞昌院長
121,0:06:36,0:06:38,賴清德,跟現在的陳建仁院長
122,0:06:38,0:06:43,賴清德,應該是已經走過那一段辛苦的日子
123,0:06:43,0:06:47,賴清德,那我的淨零轉型有五大策略
124,0:06:47,0:06:52,賴清德,第一個策略是啟動第二次的能源轉型
125,0:06:52,0:06:58,賴清德,以建構智慧共享的綠能戰略
126,0:06:58,0:07:07,賴清德,策略二是推動數位與綠色的產業雙軸轉型
127,0:07:07,0:07:12,賴清德,第三個是形塑淨零永續的綠生活
128,0:07:12,0:07:15,賴清德,第四個策略是政府作為
129,0:07:15,0:07:19,賴清德,淨零轉型最強而有力的後盾
130,0:07:19,0:07:24,賴清德,第五個是不遺落任何人的公正轉型
131,0:07:24,0:07:26,賴清德,那麼這五個策略
132,0:07:26,0:07:30,賴清德,我後續會一一來跟大家報告
133,0:07:30,0:07:33,賴清德,那第一個要跟大家報告的是
134,0:07:33,0:07:36,賴清德,第二次的能源轉型
135,0:07:36,0:07:40,賴清德,第一次的能源轉型是從蔡英文總統開始
136,0:07:40,0:07:43,賴清德,換句話說在過去的政府
137,0:07:43,0:07:46,賴清德,沒有特別針對台灣的能源發展
138,0:07:46,0:07:49,賴清德,有提出新的策略
139,0:07:49,0:07:52,賴清德,一直到蔡英文總統才開始
140,0:07:52,0:07:55,賴清德,蔡英文總統第一次能源轉型的策略就是
141,0:07:55,0:08:00,賴清德,減煤、增氣、展綠、非核
142,0:08:00,0:08:03,賴清德,特別在綠能的建樹上面
143,0:08:03,0:08:07,賴清德,比以往進步非常非常多
144,0:08:07,0:08:11,賴清德,那我們第二次的能源轉型大概有幾個重點
145,0:08:11,0:08:13,賴清德,第一個就是智慧
146,0:08:13,0:08:15,賴清德,也是用科技
147,0:08:15,0:08:17,賴清德,第二個重點是綠能
148,0:08:17,0:08:21,賴清德,持續不斷的強化綠能的發展
149,0:08:21,0:08:25,賴清德,第三個是去碳化
150,0:08:25,0:08:29,賴清德,讓台灣能夠逐步的
151,0:08:29,0:08:32,賴清德,達到淨零轉型的目標
152,0:08:32,0:08:37,賴清德,蘇貞昌前院長也在 2022 年的 3 月份
153,0:08:37,0:08:40,賴清德,已經為國家提出了
154,0:08:40,0:08:44,賴清德,邁向淨零轉型的路徑圖
155,0:08:44,0:08:46,賴清德,預計在 2030 年之前
156,0:08:46,0:08:49,賴清德,政府會投入 9000 億新台幣
157,0:08:49,0:08:52,賴清德,帶動民間的共同投資
158,0:08:52,0:08:59,賴清德,能夠達到能源轉型更安全
159,0:08:59,0:09:02,賴清德,企業轉型更有競爭力
160,0:09:02,0:09:07,賴清德,社會轉型更有韌性
161,0:09:07,0:09:12,賴清德,生活轉型能夠更加永續的四大目標
162,0:09:12,0:09:16,賴清德,那我們第二次能源轉型的具體的做法
163,0:09:16,0:09:20,賴清德,第一個就是發展多元的綠能
164,0:09:20,0:09:26,賴清德,我們現在的綠能是以太陽能發電跟風力發電為主
165,0:09:26,0:09:32,賴清德,未來我們勢必要增加其他能源項目的開發
166,0:09:32,0:09:35,賴清德,包括氫能源
167,0:09:35,0:09:37,賴清德,地熱能源
168,0:09:37,0:09:39,賴清德,生質能源
169,0:09:39,0:09:43,賴清德,還有海洋能源
170,0:09:43,0:09:46,賴清德,甚至以小水力發電
171,0:09:46,0:09:48,賴清德,這個我們都應該要來做
172,0:09:48,0:09:51,賴清德,這個是開源的部分
173,0:09:51,0:09:56,賴清德,那另外我們也應該要進行深度的節能
174,0:09:56,0:09:59,賴清德,待會我會就深度的節能來跟大家報告
175,0:09:59,0:10:03,賴清德,也要進行科技的儲能
176,0:10:03,0:10:07,賴清德,還有強韌定網
177,0:10:07,0:10:10,賴清德,因應綠能的轉型
178,0:10:10,0:10:16,賴清德,不管是深度節能、科技、儲能或是強韌的定網
179,0:10:16,0:10:18,賴清德,都有其必要
180,0:10:18,0:10:20,賴清德,這是一個配套
181,0:10:20,0:10:22,賴清德,也就是多元綠能的開發
182,0:10:22,0:10:26,賴清德,跟科技儲能、強韌定網
183,0:10:26,0:10:29,賴清德,還有深度節能
184,0:10:29,0:10:31,賴清德,這是一個整體的配套
185,0:10:31,0:10:36,賴清德,有助於台灣逐步邁向淨零轉型的目標
186,0:10:36,0:10:39,賴清德,也讓台灣能夠永續的發展
187,0:10:39,0:10:44,賴清德,第一個就是多元發展、多元綠能
188,0:10:44,0:10:48,賴清德,大概有兩個重點我來跟國人報告
189,0:10:48,0:10:51,賴清德,第一個就是布局前瞻能源
190,0:10:51,0:10:55,賴清德,目前台灣的太陽能光電跟風力發電
191,0:10:55,0:10:59,賴清德,已經展現了它的效果
192,0:10:59,0:11:01,賴清德,蔡英文總統任內
193,0:11:01,0:11:07,賴清德,新增加 116 億度的再生能源發電
194,0:11:07,0:11:10,賴清德,讓我們再生能源的佔比
195,0:11:10,0:11:12,賴清德,整個發電量的佔比
196,0:11:12,0:11:14,賴清德,已經到 10%
197,0:11:14,0:11:19,賴清德,由馬英九前總統時代的 3.5% 到 4% 左右
198,0:11:19,0:11:21,賴清德,現在已經到 10%
199,0:11:21,0:11:27,賴清德,我們 2021 年的綠能發電量
200,0:11:27,0:11:30,賴清德,也已經超過了核能的發電量
201,0:11:30,0:11:35,賴清德,所以未來我們勢必要持續往這條路來走
202,0:11:35,0:11:39,賴清德,除了風力發電、太陽能發電以外
203,0:11:39,0:11:44,賴清德,我特別跟大家強調的是地熱發電
204,0:11:44,0:11:50,賴清德,氫能源發電、生質能發電、海洋能發電
205,0:11:50,0:11:56,賴清德,還有小水力發電等再生能源的開發
206,0:11:56,0:12:01,賴清德,第二個我特別把氫能拿出來
207,0:12:01,0:12:06,賴清德,因為氫能源在國際上已經成為一個再生能源的戰略
208,0:12:06,0:12:15,賴清德,包括美國、包括日本、包括澳大利亞、包括歐洲
209,0:12:15,0:12:20,賴清德,都花了很多的心力在氫能源的推動
210,0:12:20,0:12:25,賴清德,未來台灣也應該要結合產官學研
211,0:12:25,0:12:27,賴清德,還有民間的力量
212,0:12:27,0:12:35,賴清德,大家共同來推動氫能源的研發還有生產
213,0:12:35,0:12:40,賴清德,當然也要跟國際合作進行國際的接軌
214,0:12:40,0:12:46,賴清德,第二個是深度節能
215,0:12:46,0:12:49,賴清德,我在講深度節能之前
216,0:12:49,0:12:52,賴清德,我先跟國人做一個背景介紹
217,0:12:52,0:13:02,賴清德,台灣的發電 60% 是供應給全國兩萬多家的用電大戶使用
218,0:13:02,0:13:11,賴清德,那麼這些用電大戶過去對台灣的經濟發展貢獻非常非常大
219,0:13:11,0:13:19,賴清德,未來我領導的政府會持續供應這些
220,0:13:19,0:13:24,賴清德,兩萬多家的公司或者是工廠生產製造
221,0:13:24,0:13:28,賴清德,持續維持台灣的經濟發展
222,0:13:28,0:13:34,賴清德,但是我會特別組專家學者的團隊
223,0:13:34,0:13:40,賴清德,來進行每一家公司的訪問
224,0:13:40,0:13:45,賴清德,去了解到底整個生產的製程
225,0:13:45,0:13:48,賴清德,有沒有浪費能源的地方
226,0:13:48,0:13:54,賴清德,生產的製程應該做更有能源使用效率的調整
227,0:13:54,0:14:01,賴清德,另外一個是他所公司或工廠裡面生產製造的機器設備
228,0:14:01,0:14:05,賴清德,他的能電使用效率如何
229,0:14:05,0:14:11,賴清德,我們要進行完整周延的協助他們轉型
230,0:14:11,0:14:16,賴清德,能夠善用使用電的效率
231,0:14:16,0:14:19,賴清德,這樣不僅僅可以維持他們的生產製造
232,0:14:19,0:14:22,賴清德,也可以降低他們的成本
233,0:14:22,0:14:27,賴清德,更可以為台灣減少大量的電力來源
234,0:14:27,0:14:30,賴清德,另外一個是民生用電
235,0:14:30,0:14:40,賴清德,未來我將有計畫的針對冷氣、冰箱、電視主要的家電
236,0:14:40,0:14:43,賴清德,進行全面性的協助
237,0:14:43,0:14:49,賴清德,也就是一定要使用一級能電效率的電氣用品
238,0:14:49,0:14:53,賴清德,政府可以補助
239,0:14:53,0:15:00,賴清德,讓民眾換發能電效率一級的家電用品
240,0:15:00,0:15:08,賴清德,我們台灣每一天我們大概用電大概是 40 個 GW
241,0:15:08,0:15:17,賴清德,如果我們假設工業用電、家庭用電做一個深度節電的話
242,0:15:17,0:15:22,賴清德,我們用一個最保守的估計減少 10% 就好了
243,0:15:22,0:15:26,賴清德,那為什麼說 10% 是相對保守的估計呢
244,0:15:26,0:15:30,賴清德,因為台達電國際級的公司
245,0:15:30,0:15:38,賴清德,經由生產製程的調整設備的改善
246,0:15:38,0:15:42,賴清德,省電高達 50%
247,0:15:42,0:15:46,賴清德,如果我們用保守的估計可以節省 10% 的話
248,0:15:46,0:15:50,賴清德,40GW 的 10% 就 4 個 GW
249,0:15:50,0:15:58,賴清德,大概是一到兩座的核能發電廠的發電量
250,0:15:58,0:16:00,賴清德,那我們怎麼做呢
251,0:16:00,0:16:03,賴清德,就是以下的細節我一一跟大家報告
252,0:16:03,0:16:06,賴清德,第一個我們可以來推動 ESCO
253,0:16:06,0:16:13,賴清德,也就是說對這些企業的能電效率的提升
254,0:16:13,0:16:15,賴清德,我們可以用投資獎勵
255,0:16:15,0:16:18,賴清德,也可以用稅賦減免
256,0:16:18,0:16:20,賴清德,也可以直接補助
257,0:16:20,0:16:22,賴清德,但另外還有一個方式
258,0:16:22,0:16:24,賴清德,我們可以跟金融、保險
259,0:16:24,0:16:29,賴清德,甚至民間的企業結合推動 ESCO 的制度
260,0:16:29,0:16:34,賴清德,也就是說由這些企業來提供資金
261,0:16:34,0:16:38,賴清德,當每一家公司的電費減少之後
262,0:16:38,0:16:43,賴清德,把減少的電費提供給 ESCO 的公司
263,0:16:43,0:16:45,賴清德,來逐步達成
264,0:16:45,0:16:46,賴清德,那第二個呢
265,0:16:46,0:16:47,賴清德,在這種狀況之下
266,0:16:47,0:16:51,賴清德,我們就必須要有能源技術服務中心
267,0:16:51,0:16:54,賴清德,這個就是我剛剛講的
268,0:16:54,0:16:57,賴清德,結合工研院、中研院
269,0:16:57,0:17:01,賴清德,還有各大學專家學者
270,0:17:01,0:17:03,賴清德,有計畫的
271,0:17:03,0:17:07,賴清德,逐一的來訂定一些標準
272,0:17:07,0:17:10,賴清德,來協助台灣的企業
273,0:17:10,0:17:13,賴清德,使他們能源使用效率能夠提升
274,0:17:13,0:17:15,賴清德,因此可以節電
275,0:17:15,0:17:17,賴清德,降低他們生產製造的成本
276,0:17:17,0:17:22,賴清德,第三個是擴大能源諮詢管理系統
277,0:17:22,0:17:26,賴清德,這個有點類似智慧電表
278,0:17:26,0:17:28,賴清德,一家工廠裡面
279,0:17:28,0:17:30,賴清德,或是一個家庭裡面
280,0:17:30,0:17:37,賴清德,裝置 EMIS（能源資源管理系統）
281,0:17:37,0:17:40,賴清德,有助於去了解每一個生產流程
282,0:17:40,0:17:43,賴清德,它的使用電的效率如何
283,0:17:43,0:17:46,賴清德,另外就是擴大綠色金融
284,0:17:46,0:17:48,賴清德,跟信保基金
285,0:17:48,0:17:53,賴清德,也就是資金的投入
286,0:17:53,0:17:56,賴清德,台灣的金融單位
287,0:17:56,0:17:58,賴清德,在金管會的協助之下
288,0:17:58,0:18:02,賴清德,已經邁向綠色金融的方向發展
289,0:18:02,0:18:04,賴清德,除了金融公司本身
290,0:18:04,0:18:08,賴清德,往淨零轉型的路上改進以外
291,0:18:08,0:18:10,賴清德,他們的投資受信
292,0:18:10,0:18:15,賴清德,其實也都是有永續發展的目標
293,0:18:15,0:18:18,賴清德,我們可以邀請金融單位來參加
294,0:18:18,0:18:21,賴清德,另外一個是擴大節能的福利
295,0:18:21,0:18:25,賴清德,這個就是我剛跟大家報告了
296,0:18:25,0:18:27,賴清德,家庭用電的部分
297,0:18:27,0:18:32,賴清德,那我們也可以用以租代買的方式
298,0:18:32,0:18:35,賴清德,來達到深度節能
299,0:18:35,0:18:37,賴清德,換句話說我們的深度節能
300,0:18:37,0:18:40,賴清德,不是道德勸說
301,0:18:40,0:18:43,賴清德,也不是要大家苛刻
302,0:18:43,0:18:46,賴清德,自己的能源使用生活
303,0:18:46,0:18:50,賴清德,不是 我們要用科技
304,0:18:50,0:18:54,賴清德,我們要用對的方法
305,0:18:54,0:18:58,賴清德,來進行深度節電
306,0:18:58,0:19:02,賴清德,再加上多元電源開發
307,0:19:02,0:19:05,賴清德,來達到穩定供電的目標
308,0:19:05,0:19:09,賴清德,第三個部分是科技儲能
309,0:19:09,0:19:12,賴清德,這部分我想大家都很瞭解
310,0:19:12,0:19:16,賴清德,綠能的發展
311,0:19:16,0:19:18,賴清德,不管是太陽能發電
312,0:19:18,0:19:21,賴清德,或是風力發電
313,0:19:21,0:19:24,賴清德,必須要有儲能的設備
314,0:19:24,0:19:28,賴清德,才有辦法讓風力或是太陽能發電
315,0:19:28,0:19:32,賴清德,所發展出來的電 每一度電
316,0:19:32,0:19:35,賴清德,都可以充分發揮
317,0:19:35,0:19:37,賴清德,那特別是要
318,0:19:37,0:19:39,賴清德,在這種狀況之下
319,0:19:39,0:19:41,賴清德,我們必須要檢討法規
320,0:19:41,0:19:45,賴清德,以利儲能設備的設置
321,0:19:45,0:19:48,賴清德,及相關產業的發展
322,0:19:48,0:19:53,賴清德,還有透過電力交易平台擴大
323,0:19:53,0:19:55,賴清德,採購民間儲能服務
324,0:19:55,0:19:58,賴清德,鼓勵企業及社區發展儲能設施
325,0:19:58,0:20:00,賴清德,也就是政府的力量
326,0:20:00,0:20:01,賴清德,結合民間的力量
327,0:20:01,0:20:03,賴清德,來達到這個目標
328,0:20:03,0:20:06,賴清德,那第二次能源轉型的第四點
329,0:20:06,0:20:10,賴清德,就是強韌電網、智慧電網
330,0:20:10,0:20:13,賴清德,然後電網分散工程
331,0:20:13,0:20:17,賴清德,然後降低風險、提高韌性
332,0:20:17,0:20:19,賴清德,因為台灣的電網
333,0:20:19,0:20:22,賴清德,已經幾十年了
334,0:20:22,0:20:24,賴清德,固然發揮相當大的功能
335,0:20:24,0:20:29,賴清德,但是也必須要去改善的時候
336,0:20:29,0:20:31,賴清德,不管是智慧電網
337,0:20:31,0:20:33,賴清德,或是區域電網
338,0:20:33,0:20:35,賴清德,我們都要去建置
339,0:20:35,0:20:37,賴清德,那這樣的不僅僅可以減少
340,0:20:37,0:20:43,賴清德,電力在傳輸上面的摩擦消耗的電力
341,0:20:43,0:20:45,賴清德,也可以讓每一分電力
342,0:20:45,0:20:51,賴清德,經由科技使用能夠更有效率
343,0:20:51,0:21:00,賴清德,那第四個是
344,0:21:00,0:21:05,賴清德,精進多元儲能的調度模式
345,0:21:05,0:21:08,賴清德,我來舉一個例子給大家聽
346,0:21:08,0:21:12,賴清德,前不久我去 Gogoro 公司
347,0:21:12,0:21:18,賴清德,Gogoro 公司它是用交換式的電池
348,0:21:18,0:21:21,賴清德,結果它有一個功能
349,0:21:21,0:21:24,賴清德,它大概可以儲存
350,0:21:24,0:21:28,賴清德,它有兩千多個點
351,0:21:28,0:21:33,賴清德,它可以提供一千多個電的
352,0:21:33,0:21:36,賴清德,儲存的電池的電力
353,0:21:36,0:21:40,賴清德,供應台電調度使用
354,0:21:40,0:21:42,賴清德,總共有多少電力呢
355,0:21:42,0:21:45,賴清德,有一個 Gigawatt
356,0:21:45,0:21:50,賴清德,大概是一個核能基礎的發電量
357,0:21:50,0:21:52,賴清德,也就是我舉這個例子
358,0:21:52,0:21:54,賴清德,是要讓大家知道
359,0:21:54,0:21:57,賴清德,民間在儲能的發展上面
360,0:21:57,0:22:01,賴清德,其實已經具備的相當的基礎
361,0:22:01,0:22:02,賴清德,政府要持續加強
362,0:22:02,0:22:04,賴清德,自然而然可以讓我們
363,0:22:04,0:22:07,賴清德,淨零轉型邁向永續台灣的目標
364,0:22:07,0:22:09,賴清德,更加的穩健
365,0:22:09,0:22:13,賴清德,那第二次能源轉型的第五個
366,0:22:13,0:22:18,賴清德,就是 2026 到 2050 的電力區碳化
367,0:22:18,0:22:22,賴清德,我們在 2026 年
368,0:22:22,0:22:26,賴清德,可以達到 20% 的再生能源
369,0:22:26,0:22:28,賴清德,30% 的燃煤
370,0:22:28,0:22:32,賴清德,然後 50% 的天然氣發電
371,0:22:32,0:22:34,賴清德,當然再生能源
372,0:22:34,0:22:37,賴清德,原預計是 2025 年
373,0:22:37,0:22:39,賴清德,那何以延遲一年
374,0:22:39,0:22:41,賴清德,主要兩個原因
375,0:22:41,0:22:45,賴清德,一個原因是因為我們使用的電量增加
376,0:22:45,0:22:48,賴清德,母數增加
377,0:22:48,0:22:50,賴清德,所以它的這個比
378,0:22:50,0:22:53,賴清德,就沒有辦法佔比到 20%
379,0:22:53,0:22:56,賴清德,所以必須要再多一年的時間建置
380,0:22:56,0:22:59,賴清德,那第二個是三年的疫情
381,0:22:59,0:23:06,賴清德,造成在太陽能發電或風力發電的建置上面
382,0:23:06,0:23:08,賴清德,產生了一些困難
383,0:23:08,0:23:11,賴清德,但是在 2026 年這個目標就可以完成
384,0:23:11,0:23:13,賴清德,那在 2030 年的時候
385,0:23:13,0:23:15,賴清德,我們希望能夠將再生能源
386,0:23:15,0:23:18,賴清德,由 20% 提高到 30%
387,0:23:18,0:23:21,賴清德,然後燃煤 20%
388,0:23:21,0:23:23,賴清德,天然氣 50%
389,0:23:23,0:23:28,賴清德,也就是說我們先增綠能
390,0:23:28,0:23:31,賴清德,先減燃煤
391,0:23:31,0:23:33,賴清德,然後逐步邁向 2050
392,0:23:33,0:23:36,賴清德,淨零轉型的目標
393,0:23:36,0:23:41,賴清德,那個時候完全沒有燃煤的發電
394,0:23:41,0:23:43,賴清德,燃煤的機組
395,0:23:43,0:23:47,賴清德,就做作備用的基礎
396,0:23:47,0:23:52,賴清德,另外其中有 9% 到 12%
397,0:23:52,0:23:54,賴清德,是用氫能
398,0:23:54,0:23:57,賴清德,那另外 20% 到 27%
399,0:23:57,0:24:00,賴清德,那我們是用
400,0:24:00,0:24:03,賴清德,碳捕抓
401,0:24:03,0:24:12,賴清德,還有用其他的燃氣的方式來進行
402,0:24:12,0:24:15,賴清德,那第一個策略二
403,0:24:15,0:24:18,賴清德,就是關於產業的部分
404,0:24:18,0:24:22,賴清德,我們要進行數位跟綠色的雙軸轉型
405,0:24:22,0:24:24,賴清德,主要藉由三個
406,0:24:24,0:24:27,賴清德,一個就是科技帶動
407,0:24:27,0:24:30,賴清德,第二個是金融支持
408,0:24:30,0:24:34,賴清德,第三個是碳定價
409,0:24:34,0:24:36,賴清德,來達到低碳轉型
410,0:24:36,0:24:40,賴清德,綠色製造以及循環經濟的目標
411,0:24:40,0:24:45,賴清德,那我最近有去
412,0:24:45,0:24:50,賴清德,去參觀紡拓會所舉辦的台北紡織展
413,0:24:50,0:24:52,賴清德,那我們印象中
414,0:24:52,0:24:55,賴清德,紡織產業是一個傳統的產業
415,0:24:55,0:24:57,賴清德,說不定有些人會以為
416,0:24:57,0:25:00,賴清德,是一個西洋的工業
417,0:25:00,0:25:03,賴清德,但台灣的紡織產業不然
418,0:25:03,0:25:06,賴清德,它走在時代的前端
419,0:25:06,0:25:08,賴清德,它運用科技
420,0:25:08,0:25:13,賴清德,不同的材料發展出機能衣
421,0:25:13,0:25:16,賴清德,例如可以奧運世界盃足球賽
422,0:25:16,0:25:19,賴清德,這些明星球員都穿著台灣的機能衣
423,0:25:19,0:25:23,賴清德,另外一個他們的材質
424,0:25:23,0:25:27,賴清德,已經都符合環保的要求
425,0:25:27,0:25:33,賴清德,包括尼龍的回收再利用
426,0:25:33,0:25:36,賴清德,包括海洋廢棄物
427,0:25:36,0:25:40,賴清德,回收利用做成海洋砂
428,0:25:40,0:25:44,賴清德,另外還有用寶特瓶 PET
429,0:25:44,0:25:48,賴清德,做成纖維做成布料
430,0:25:48,0:25:53,賴清德,另外他們的技術也很進步
431,0:25:53,0:25:59,賴清德,原質染色或是無水染色
432,0:25:59,0:26:04,賴清德,甚至用生質能作為衣服的材料
433,0:26:04,0:26:08,賴清德,甚至以把回收的衣服褪色
434,0:26:08,0:26:13,賴清德,還原為材料
435,0:26:13,0:26:16,賴清德,百分之百再利用
436,0:26:16,0:26:19,賴清德,所以台灣的紡織業
