segment,from,to,speaker,text
260,0:11:51,0:11:53,侯友宜,而且我們警察所有升遷
261,0:11:53,0:11:55,侯友宜,都會經過清廉的考核
262,0:11:55,0:11:57,侯友宜,你才有辦法升遷
263,0:11:57,0:11:59,侯友宜,所以你相信我的操守
264,0:11:59,0:12:01,侯友宜,不但我用
265,0:12:01,0:12:03,侯友宜,非常公正帶領團隊以外
266,0:12:03,0:12:05,侯友宜,把弊案一件一件的
267,0:12:05,0:12:07,侯友宜,把它查出來
268,0:12:07,0:12:09,侯友宜,這才是給人民一個公道
269,0:12:09,0:12:11,侯友宜,另外經濟的問題
270,0:12:11,0:12:13,侯友宜,全球包括我們臺灣
271,0:12:13,0:12:15,侯友宜,非常擔憂
272,0:12:15,0:12:17,侯友宜,外資走了
273,0:12:17,0:12:19,侯友宜,然後開始美國的友岸外包
274,0:12:19,0:12:21,侯友宜,外包方式
275,0:12:21,0:12:23,侯友宜,我們用近岸分散式的方式
276,0:12:23,0:12:25,侯友宜,我們的供應鏈要重組
277,0:12:25,0:12:29,侯友宜,我們很多的投資
278,0:12:29,0:12:31,侯友宜,到底何去何從
279,0:12:31,0:12:33,侯友宜,要不要降低大陸
280,0:12:33,0:12:35,侯友宜,對一個這麼大的製造工廠的依賴
281,0:12:35,0:12:37,侯友宜,這是大家討論最多的問題
282,0:12:37,0:12:39,侯友宜,所以這個問題
283,0:12:39,0:12:41,侯友宜,就是我們全民最關心的
284,0:12:41,0:12:43,侯友宜,下來就是能源
285,0:12:43,0:12:45,侯友宜,你的核能
286,0:12:45,0:12:47,侯友宜,你說我提出了
287,0:12:47,0:12:49,侯友宜,供電無虞啊
288,0:12:49,0:12:51,侯友宜,以利永續
289,0:12:51,0:12:53,侯友宜,以核減煤
290,0:12:53,0:12:55,侯友宜,然後
291,0:12:55,0:12:57,侯友宜,能夠永續轉型
292,0:12:57,0:12:59,侯友宜,讓整個能源
293,0:12:59,0:13:01,侯友宜,慢慢替代
294,0:13:01,0:13:03,侯友宜,所謂的煤
295,0:13:03,0:13:05,侯友宜,用這個方式來達成
296,0:13:05,0:13:07,侯友宜,我非常務實的
297,0:13:07,0:13:09,侯友宜,2030
298,0:13:09,0:13:11,侯友宜,減煤的臺灣
299,0:13:11,0:13:13,侯友宜,2035 低碳臺灣
300,0:13:13,0:13:15,侯友宜,2040 無煤的臺灣
301,0:13:15,0:13:17,侯友宜,2050 淨零碳排
302,0:13:17,0:13:19,侯友宜,其實我都講過
303,0:13:19,0:13:21,侯友宜,2040 無煤的臺灣
304,0:13:21,0:13:23,侯友宜,2040 淨零碳排
305,0:13:23,0:13:25,侯友宜,其實我都講得非常清楚
306,0:13:25,0:13:27,侯友宜,我也把核電如何替代
307,0:13:27,0:13:29,侯友宜,未來科技的轉型的過程當中
308,0:13:29,0:13:31,侯友宜,我們如何
309,0:13:31,0:13:33,侯友宜,增加更多的乾淨能源
310,0:13:33,0:13:35,侯友宜,再生能源還是要做
311,0:13:35,0:13:37,侯友宜,所以面對很多的經濟
312,0:13:37,0:13:39,侯友宜,的這些
313,0:13:39,0:13:41,侯友宜,關心經濟的發展
314,0:13:41,0:13:43,侯友宜,關心電的
315,0:13:43,0:13:45,侯友宜,我也闡釋得非常非常的清楚
316,0:13:45,0:13:47,侯友宜,所以我到各地的
317,0:13:47,0:13:49,侯友宜,演講
318,0:13:49,0:13:51,侯友宜,大概我會把我的整個
319,0:13:51,0:13:53,侯友宜,經濟的策略
320,0:13:53,0:13:55,侯友宜,時間到了嗎
321,0:13:55,0:13:57,楊瑪利,還沒
322,0:13:57,0:13:59,楊瑪利,可是我可以換一題
323,0:13:59,0:14:01,楊瑪利,因為我不知道
324,0:14:01,0:14:03,楊瑪利,你是論壇不知道我一題
325,0:14:03,0:14:05,侯友宜,不是這一題到結束
326,0:14:05,0:14:07,侯友宜,那我這一題先結束到這裡
327,0:14:07,0:14:09,侯友宜,不然我們就再看我了
328,0:14:09,0:14:11,楊瑪利,我順著問
329,0:14:11,0:14:13,楊瑪利,因為你剛剛提到說經濟
330,0:14:13,0:14:15,楊瑪利,我原來準備給侯參選題目
331,0:14:15,0:14:17,楊瑪利,也是有這一個
332,0:14:17,0:14:19,楊瑪利,半導體產業
333,0:14:19,0:14:21,楊瑪利,舉世聞名但是好像我們也只有
334,0:14:21,0:14:23,楊瑪利,一個富國神山
335,0:14:23,0:14:25,楊瑪利,所以如果經濟未來
336,0:14:25,0:14:27,楊瑪利,你說老百姓是最關心這個
337,0:14:27,0:14:29,楊瑪利,未來你有什麼策略
338,0:14:29,0:14:31,楊瑪利,我們的下一個護國神山會是什麼呢
339,0:14:31,0:14:33,楊瑪利,你有什麼想法要做怎麼樣的資源配置
340,0:14:33,0:14:35,侯友宜,其實
341,0:14:35,0:14:37,侯友宜,我們臺灣的經濟我們
342,0:14:37,0:14:39,侯友宜,其實有很多的優勢
343,0:14:39,0:14:41,侯友宜,比如說除了我們半導體以外
344,0:14:41,0:14:43,侯友宜,我們資通訊產業
345,0:14:43,0:14:45,侯友宜,電機電子產業
346,0:14:45,0:14:47,侯友宜,都是我們的優勢
347,0:14:47,0:14:49,侯友宜,這些是我們的優勢
348,0:14:49,0:14:53,侯友宜,我們也看到臺灣有很多的隱形冠軍
349,0:14:53,0:14:55,侯友宜,各地都有隱形冠軍
350,0:14:55,0:14:57,侯友宜,看到臺灣好多隱形冠軍
351,0:14:57,0:14:59,侯友宜,他不是中小企業
352,0:14:59,0:15:01,侯友宜,他在全世界都排在100名裡面
353,0:15:01,0:15:03,侯友宜,非常厲害
354,0:15:03,0:15:05,侯友宜,如果在這當中
355,0:15:05,0:15:07,侯友宜,他們都會用
356,0:15:07,0:15:09,侯友宜,人工智慧
357,0:15:09,0:15:11,侯友宜,比如說像生技醫療
358,0:15:11,0:15:13,侯友宜,新能源車
359,0:15:13,0:15:15,侯友宜,還有很多的
360,0:15:15,0:15:17,侯友宜,這個綠能
361,0:15:17,0:15:19,侯友宜,他們慢慢地都用人工的智慧
362,0:15:19,0:15:21,侯友宜,用AI+的方式
363,0:15:21,0:15:23,侯友宜,慢慢再做一些改變
364,0:15:23,0:15:25,侯友宜,所以臺灣最重要的
365,0:15:25,0:15:27,侯友宜,要讓產業轉型升級
366,0:15:27,0:15:29,侯友宜,而且不是只有
367,0:15:29,0:15:31,侯友宜,護國神山
368,0:15:31,0:15:33,侯友宜,我們要以護國神山群的聚落
369,0:15:33,0:15:35,侯友宜,我們不能單靠一個護國神山
370,0:15:35,0:15:37,侯友宜,所以每一個現階段的這些
371,0:15:37,0:15:39,侯友宜,都要用來做
372,0:15:39,0:15:41,侯友宜,我們要用來做
373,0:15:41,0:15:43,侯友宜,我們現在現階段的這些
374,0:15:43,0:15:45,侯友宜,都是我們下一個階段的
375,0:15:45,0:15:47,侯友宜,護國神山群
376,0:15:47,0:15:49,侯友宜,政府要把我們臺灣
377,0:15:49,0:15:51,侯友宜,最有力量的護國神山
378,0:15:51,0:15:53,侯友宜,這一群人
379,0:15:53,0:15:55,侯友宜,把它變成一個一個
380,0:15:55,0:15:57,侯友宜,獨立長大
381,0:15:57,0:15:59,侯友宜,這才是臺灣要做的一件事情
382,0:15:59,0:16:01,侯友宜,所以其實臺灣民間的經濟
383,0:16:01,0:16:03,侯友宜,能量是很大的
384,0:16:03,0:16:05,楊瑪利,好 所以的確我們要
385,0:16:05,0:16:07,楊瑪利,神山群
386,0:16:07,0:16:09,楊瑪利,我接下來要問參選人的另外一個問題
387,0:16:09,0:16:11,楊瑪利,一般外界會認為說
388,0:16:11,0:16:13,楊瑪利,侯市長
389,0:16:13,0:16:15,楊瑪利,以前就是在警界
390,0:16:15,0:16:17,楊瑪利,出身，國際觀、國際視野
391,0:16:17,0:16:19,楊瑪利,這一塊會不會比較弱
392,0:16:19,0:16:21,楊瑪利,所以你要怎麼樣說服民眾說
393,0:16:21,0:16:23,楊瑪利,你的國際視野、你的外交
394,0:16:23,0:16:25,楊瑪利,因為以後總統是要處理國際跟外交
395,0:16:25,0:16:27,楊瑪利,跟兩岸嘛，是足夠的
396,0:16:27,0:16:29,楊瑪利,你已經ready了
397,0:16:29,0:16:31,侯友宜,這樣子來說
398,0:16:31,0:16:33,侯友宜,沒有錯 我以前是警察
399,0:16:33,0:16:35,侯友宜,出身 但也不要忘了
400,0:16:35,0:16:37,侯友宜,我從最基層
401,0:16:37,0:16:39,侯友宜,實戰經驗
402,0:16:39,0:16:41,侯友宜,很多實戰經驗都是一套
403,0:16:41,0:16:43,侯友宜,實戰經驗加上理論做結合
404,0:16:43,0:16:45,侯友宜,我到美國到日本
405,0:16:45,0:16:47,侯友宜,有一半以上我講實戰
406,0:16:47,0:16:49,侯友宜,我一半以上講理論
407,0:16:49,0:16:51,侯友宜,理論跟實戰合起來的時候
408,0:16:51,0:16:55,侯友宜,大家都相信
409,0:16:55,0:16:57,侯友宜,這才是很顧本
410,0:16:57,0:16:59,侯友宜,雖然我不是在國防單位
411,0:16:59,0:17:01,侯友宜,但是我帶過警察
412,0:17:01,0:17:03,侯友宜,八萬大**的經驗
413,0:17:03,0:17:05,侯友宜,很多的訓練方式
414,0:17:05,0:17:07,侯友宜,作戰模式，其實是大同小異
415,0:17:07,0:17:09,侯友宜,所以大家不要忘了
416,0:17:09,0:17:11,侯友宜,這第一點
417,0:17:11,0:17:13,侯友宜,第二點不要忘了 我當過警大校長
418,0:17:13,0:17:17,侯友宜,警大校長是一個學術研究單位
419,0:17:17,0:17:19,侯友宜,國家安全的幹部
420,0:17:19,0:17:21,侯友宜,很多是警大安情系畢業
421,0:17:21,0:17:23,侯友宜,移民海巡
422,0:17:23,0:17:27,侯友宜,移民海巡
423,0:17:27,0:17:29,侯友宜,都是啊
424,0:17:29,0:17:31,侯友宜,還有好多的情治單位
425,0:17:31,0:17:33,侯友宜,都是警大培養出來的
426,0:17:33,0:17:35,侯友宜,我當警大校長
427,0:17:35,0:17:37,侯友宜,或是我在警大上課
428,0:17:37,0:17:39,侯友宜,我是警大的副教授
429,0:17:39,0:17:41,侯友宜,很多的論壇，很多的協助討論
430,0:17:41,0:17:43,侯友宜,我都要參與啊
431,0:17:43,0:17:45,侯友宜,當然一個階段一個階段是不太一樣的
432,0:17:45,0:17:47,侯友宜,所以
433,0:17:47,0:17:49,侯友宜,在這個部分
434,0:17:49,0:17:51,侯友宜,我還沒出國之前
435,0:17:51,0:17:53,侯友宜,我也認識很多的學者
436,0:17:53,0:17:55,侯友宜,其實不要忘了
437,0:17:55,0:17:57,侯友宜,國民黨在這個區塊裡面
438,0:17:57,0:17:59,侯友宜,打下很雄厚的基礎
439,0:17:59,0:18:01,侯友宜,很多的人才
440,0:18:01,0:18:03,侯友宜,一個人
441,0:18:03,0:18:05,侯友宜,在這種國安議題
442,0:18:05,0:18:07,侯友宜,外交議題不會是一個人
443,0:18:07,0:18:09,侯友宜,那是一個 team、一個團隊
444,0:18:09,0:18:11,侯友宜,你要善用所有團隊
445,0:18:11,0:18:13,侯友宜,既有的經驗
