segment,from,to,speaker,text
237,0:07:36,0:07:38,侯友宜,所以每年下限一趴開始
238,0:07:38,0:07:42,侯友宜,所以我會從23%就調整到24%
239,0:07:42,0:07:45,侯友宜,那23%調整到24%
240,0:07:45,0:07:47,侯友宜,等於是有加1
241,0:07:47,0:07:50,侯友宜,就是每年有加1的23%到24%
242,0:07:50,0:07:52,侯友宜,是在GDP23%
243,0:07:52,0:07:55,侯友宜,是在整個教育政策23%調到24%
244,0:07:55,0:07:59,侯友宜,至少讓我們的經費可以調到
245,0:07:59,0:08:02,侯友宜,300億
246,0:08:02,0:08:04,侯友宜,那300億的經費
247,0:08:04,0:08:05,侯友宜,在這300億的經費底下
248,0:08:05,0:08:07,侯友宜,我們如何去推動
249,0:08:07,0:08:10,侯友宜,我們剛剛所談的幾個問題
250,0:08:10,0:08:12,侯友宜,第一個5歲的幼兒教育
251,0:08:12,0:08:15,侯友宜,我們如何給予投資加倍
252,0:08:15,0:08:18,侯友宜,讓國教在幼教的過程當中
253,0:08:18,0:08:21,侯友宜,可以向下延展做準備
254,0:08:21,0:08:23,侯友宜,那個5歲的幼兒教育
255,0:08:23,0:08:25,侯友宜,家長非常的重視
256,0:08:25,0:08:27,侯友宜,現在已經有98%
257,0:08:27,0:08:30,侯友宜,都已經在5歲幼兒教育裡面
258,0:08:30,0:08:31,侯友宜,投下了很多的資源
259,0:08:31,0:08:33,侯友宜,但是要很清楚
260,0:08:33,0:08:35,侯友宜,這個
261,0:08:35,0:08:36,侯友宜,那個年齡的父母親
262,0:08:36,0:08:38,侯友宜,其實上有老下有幼
263,0:08:38,0:08:40,侯友宜,其實負擔很重
264,0:08:40,0:08:42,侯友宜,所以我們必須再
265,0:08:42,0:08:44,侯友宜,貼補
266,0:08:44,0:08:46,侯友宜,定額貼補5歲幼兒教育的
267,0:08:46,0:08:48,侯友宜,讀私校
268,0:08:48,0:08:50,侯友宜,讀私幼
269,0:08:50,0:08:52,侯友宜,為什麼要
270,0:08:52,0:08:54,侯友宜,因為我們在公立的
271,0:08:54,0:08:56,侯友宜,非營利的 整個公化的
272,0:08:56,0:08:58,侯友宜,我們都已經免費
273,0:08:58,0:09:00,侯友宜,那相對的在
274,0:09:00,0:09:02,侯友宜,私幼這個部分
275,0:09:02,0:09:04,侯友宜,我們覺得也要減輕
276,0:09:04,0:09:06,侯友宜,在念私幼的家長們的負擔
277,0:09:06,0:09:08,侯友宜,所以我們原有的
278,0:09:08,0:09:10,侯友宜,育兒今天是1萬元
279,0:09:10,0:09:12,侯友宜,再加補定額1萬元
280,0:09:12,0:09:14,侯友宜,所以總共是
281,0:09:14,0:09:16,侯友宜,2萬元
282,0:09:16,0:09:18,侯友宜,讓很多沒有辦法抽到
283,0:09:18,0:09:20,侯友宜,公幼的
284,0:09:20,0:09:22,侯友宜,也沒有辦法到非營利幼兒園的
285,0:09:22,0:09:24,侯友宜,整個公共化了
286,0:09:24,0:09:26,侯友宜,就可以在私幼上減輕他的負擔
287,0:09:26,0:09:28,侯友宜,所以這是我第一個政策
288,0:09:28,0:09:30,侯友宜,這當中
289,0:09:30,0:09:32,侯友宜,教保的機構的體質
290,0:09:32,0:09:34,侯友宜,要不斷的去做體質的改變
291,0:09:34,0:09:36,侯友宜,所以學習的環境也好
292,0:09:36,0:09:38,侯友宜,普及化 優質化 公共化也好
293,0:09:38,0:09:40,侯友宜,我們要重新的去思考
294,0:09:40,0:09:42,侯友宜,也重新的去改變
295,0:09:42,0:09:44,侯友宜,當然最重要
296,0:09:44,0:09:46,侯友宜,外師的培育
297,0:09:46,0:09:48,侯友宜,外師的培育跟招聘
298,0:09:48,0:09:50,侯友宜,這很重要 因為中央
299,0:09:50,0:09:52,侯友宜,要有一個一致性的方式
300,0:09:52,0:09:54,侯友宜,對外師的
301,0:09:54,0:09:56,侯友宜,培訓
302,0:09:56,0:09:58,侯友宜,加強
303,0:09:58,0:10:00,侯友宜,外師的品質的管理上
304,0:10:00,0:10:02,侯友宜,我們要讓外師
305,0:10:02,0:10:04,侯友宜,不要在各縣市裡面
306,0:10:04,0:10:06,侯友宜,哪一個品質大家有相對的落差
307,0:10:06,0:10:08,侯友宜,所以中央應該
308,0:10:08,0:10:10,侯友宜,負起責任來
309,0:10:10,0:10:12,侯友宜,所以中央對外師的招聘跟管理
310,0:10:12,0:10:14,侯友宜,希望大家都能夠一致性
311,0:10:14,0:10:16,侯友宜,讓外師的水準都有一定的品質
312,0:10:16,0:10:18,侯友宜,當然在英語教學
313,0:10:18,0:10:20,侯友宜,跟國際的教育的資源上
314,0:10:20,0:10:22,侯友宜,要不斷的去投資
315,0:10:22,0:10:24,侯友宜,因為優化了
316,0:10:24,0:10:26,侯友宜,英語環境的學習
317,0:10:26,0:10:28,侯友宜,是非常非常的重要
318,0:10:28,0:10:30,侯友宜,那這裡
319,0:10:30,0:10:32,侯友宜,太快了
320,0:10:32,0:10:34,侯友宜,這裡面我還特別強調
321,0:10:34,0:10:36,侯友宜,因為
322,0:10:36,0:10:38,侯友宜,為什麼要強調我們的英語
323,0:10:38,0:10:40,侯友宜,教學 優化英語
324,0:10:40,0:10:42,侯友宜,學習環境 因為
325,0:10:42,0:10:44,侯友宜,剛剛有講過了
326,0:10:44,0:10:46,侯友宜,這當中 因為
327,0:10:46,0:10:48,侯友宜,我們雙語政策出了一些問題
328,0:10:48,0:10:50,侯友宜,那出了這個問題以後
329,0:10:50,0:10:52,侯友宜,大家就發現
330,0:10:52,0:10:54,侯友宜,雙語教學出了問題
331,0:10:54,0:10:56,侯友宜,那出了問題 我們如何
332,0:10:56,0:10:58,侯友宜,把它彌補過來 所以教師的
333,0:10:58,0:11:00,侯友宜,甄試就要回到教學跟
334,0:11:00,0:11:02,侯友宜,本質的
335,0:11:02,0:11:04,侯友宜,學能的取向來一個專業的
336,0:11:04,0:11:06,侯友宜,一個選擇 那這裡
337,0:11:06,0:11:08,侯友宜,因為
338,0:11:08,0:11:10,侯友宜,很多的優秀的老師們
339,0:11:10,0:11:12,侯友宜,他有專業 但是他
340,0:11:12,0:11:14,侯友宜,英語能力是不足的
341,0:11:14,0:11:16,侯友宜,所以如何去讓優秀的老師
342,0:11:16,0:11:18,侯友宜,能夠真正的去落實到
343,0:11:18,0:11:20,侯友宜,他的專業可以教到學生
344,0:11:20,0:11:22,侯友宜,不要讓教學
345,0:11:22,0:11:24,侯友宜,有一些混亂 所以這個部分
346,0:11:24,0:11:26,侯友宜,教師的甄試還是要回到教學
347,0:11:26,0:11:28,侯友宜,跟本質的學能的
348,0:11:28,0:11:30,侯友宜,取向的專業選擇
349,0:11:30,0:11:32,侯友宜,所以剛剛我講了這個 另外
350,0:11:32,0:11:34,侯友宜,我們在國際教育的資源上
351,0:11:34,0:11:36,侯友宜,我還是特別推廣
352,0:11:36,0:11:38,侯友宜,能夠跟國外經常有教換學生
353,0:11:38,0:11:40,侯友宜,這個部分我們就要好好地去投資
354,0:11:40,0:11:42,侯友宜,所以我特別
355,0:11:42,0:11:44,侯友宜,把這個部分講清楚
356,0:11:44,0:11:46,侯友宜,另外 第四點
357,0:11:46,0:11:48,侯友宜,AI的教育的創新
358,0:11:48,0:11:50,侯友宜,要促進數位平權
359,0:11:50,0:11:52,侯友宜,因為我們公私協力
360,0:11:52,0:11:54,侯友宜,去接動數位平權
361,0:11:54,0:11:56,侯友宜,整合數位學習
362,0:11:56,0:11:58,侯友宜,我記得我在前兩個禮拜
363,0:11:58,0:12:00,侯友宜,我要參加民間團體
364,0:12:00,0:12:02,侯友宜,在數位學習
365,0:12:02,0:12:04,侯友宜,以及AI教育的平台裡面
366,0:12:04,0:12:06,侯友宜,如何讓
367,0:12:06,0:12:08,侯友宜,每一個孩子們
368,0:12:08,0:12:10,侯友宜,有一個客製化的
369,0:12:10,0:12:12,侯友宜,用數位學習的平台
370,0:12:12,0:12:14,侯友宜,的方式讓AI
371,0:12:14,0:12:16,侯友宜,讓人工智慧來幫助他
372,0:12:16,0:12:18,侯友宜,設計一個他客製化
373,0:12:18,0:12:20,侯友宜,同時我們的老師們
374,0:12:20,0:12:22,侯友宜,也有一個
375,0:12:22,0:12:24,侯友宜,特別的助教用這樣一個
376,0:12:24,0:12:26,侯友宜,數位學習以及AI的方式
377,0:12:26,0:12:28,侯友宜,來讓我們
378,0:12:28,0:12:30,侯友宜,老師們也能夠在教學上
379,0:12:30,0:12:32,侯友宜,可以更大的補助
380,0:12:32,0:12:34,侯友宜,所以補助各個
381,0:12:34,0:12:36,侯友宜,縣市的科技教育的
382,0:12:36,0:12:38,侯友宜,整合資源導入AI的
383,0:12:38,0:12:40,侯友宜,教育的資源 作為整個AI
384,0:12:40,0:12:42,侯友宜,推動的一個
385,0:12:42,0:12:44,侯友宜,教育基地
386,0:12:44,0:12:46,侯友宜,新北市也一直在做了
387,0:12:46,0:12:48,侯友宜,那我們也希望推動到全國去
388,0:12:48,0:12:50,侯友宜,除了主張4以外
389,0:12:50,0:12:52,侯友宜,主張5
390,0:12:52,0:12:54,侯友宜,偏鄉教育喔 大概
391,0:12:54,0:12:56,侯友宜,落差很大 所以
392,0:12:56,0:12:58,侯友宜,中央必須要面對
393,0:12:58,0:13:00,侯友宜,偏鄉的問題 偏鄉的問題
394,0:13:00,0:13:02,侯友宜,不是只有
395,0:13:02,0:13:04,侯友宜,新北市有
396,0:13:04,0:13:06,侯友宜,全國各地都有
397,0:13:06,0:13:08,侯友宜,所以偏鄉教育的發展的重點
398,0:13:08,0:13:10,侯友宜,我們希望中央成立一個專責單位
399,0:13:10,0:13:12,侯友宜,針對偏鄉地區的
400,0:13:12,0:13:14,侯友宜,教育發展的專責單位裡面
401,0:13:14,0:13:16,侯友宜,去了解偏鄉
402,0:13:16,0:13:18,侯友宜,這個地區的需求是什麼
403,0:13:18,0:13:20,侯友宜,尤其很多偏鄉的代理
404,0:13:20,0:13:22,侯友宜,教師表現優良的
405,0:13:22,0:13:24,侯友宜,你應該給他延長聘許
406,0:13:24,0:13:26,侯友宜,或放寬再聘任
407,0:13:26,0:13:28,侯友宜,甚至偏遠地區服務優良的
408,0:13:28,0:13:30,侯友宜,代理教師
409,0:13:30,0:13:32,侯友宜,至少實際服務三年以後
410,0:13:32,0:13:34,侯友宜,代職公費
411,0:13:34,0:13:36,侯友宜,參加進修的施培課程
412,0:13:36,0:13:38,侯友宜,可以取得合格教師
413,0:13:38,0:13:40,侯友宜,讓他可以回認
414,0:13:40,0:13:42,侯友宜,擔任正式教師
415,0:13:42,0:13:44,侯友宜,這是對偏鄉的代理教師的
416,0:13:44,0:13:46,侯友宜,一項鼓勵
417,0:13:46,0:13:48,侯友宜,所以我覺得他只要服務三年以後
418,0:13:48,0:13:50,侯友宜,代職進修
419,0:13:50,0:13:52,侯友宜,代職進修我們可以公費
420,0:13:52,0:13:54,侯友宜,就起得合格教師的時候
421,0:13:54,0:13:56,侯友宜,可以回到
422,0:13:56,0:13:58,侯友宜,再擔任正式教師
423,0:13:58,0:14:00,侯友宜,所以這也是對偏鄉的老師們
424,0:14:00,0:14:02,侯友宜,真正的鼓勵
425,0:14:02,0:14:04,侯友宜,至於主張五
426,0:14:04,0:14:06,侯友宜,108年的課綱
427,0:14:06,0:14:08,侯友宜,有很多配套措施上
428,0:14:08,0:14:10,侯友宜,我們去檢討教育的
429,0:14:10,0:14:12,侯友宜,統適性
430,0:14:12,0:14:14,侯友宜,這些配套措施裡面
431,0:14:14,0:14:16,侯友宜,我覺得這個議題是很多的家長
432,0:14:16,0:14:18,侯友宜,教師
433,0:14:18,0:14:20,侯友宜,甚至學生所面臨的最大挑戰
434,0:14:20,0:14:22,侯友宜,所以已經有
435,0:14:22,0:14:24,侯友宜,13年沒有開的
436,0:14:24,0:14:26,侯友宜,會的全國
437,0:14:26,0:14:28,侯友宜,教育會議
438,0:14:28,0:14:30,侯友宜,大家要好好思考
439,0:14:30,0:14:32,侯友宜,13年的變化多大
440,0:14:32,0:14:34,侯友宜,全國的教育會議沒有
441,0:14:34,0:14:36,侯友宜,正式的啟動
442,0:14:36,0:14:38,侯友宜,所以我上任
443,0:14:38,0:14:40,侯友宜,全國的教育會議
444,0:14:40,0:14:42,侯友宜,我們要好好去檢討
445,0:14:42,0:14:44,侯友宜,108年的課綱
446,0:14:44,0:14:46,侯友宜,包括我們國教向下延伸
447,0:14:46,0:14:48,侯友宜,國教競爭力
448,0:14:48,0:14:50,侯友宜,以永續創新
449,0:14:50,0:14:52,侯友宜,提高教師的薪資跟待遇
450,0:14:52,0:14:54,侯友宜,還有包括教師退伍制度
451,0:14:54,0:14:56,侯友宜,調降班級人數
452,0:14:56,0:14:58,侯友宜,以及降低
453,0:14:58,0:15:00,侯友宜,老師的工作負擔
454,0:15:00,0:15:02,侯友宜,行政減量
455,0:15:02,0:15:04,侯友宜,這些教育體制的問題
456,0:15:04,0:15:06,侯友宜,大家要好好的對話
457,0:15:06,0:15:08,侯友宜,好好的做一個討論
458,0:15:08,0:15:10,侯友宜,108年的整個課綱
459,0:15:10,0:15:12,侯友宜,整個的情形
460,0:15:12,0:15:14,侯友宜,我們好好的做一個溝通
461,0:15:14,0:15:16,侯友宜,至於我最重視的
462,0:15:16,0:15:18,侯友宜,技職教育
463,0:15:18,0:15:20,侯友宜,因為我在新北市一直在推動
464,0:15:20,0:15:22,侯友宜,技職教育 因為技職教育
465,0:15:22,0:15:24,侯友宜,跟產業一定要做連結
466,0:15:24,0:15:26,侯友宜,所以我要讓整個
467,0:15:26,0:15:28,侯友宜,技職的教育作為我們
468,0:15:28,0:15:30,侯友宜,國家產業帶領一個最重要的
469,0:15:30,0:15:32,侯友宜,一個根基
470,0:15:32,0:15:34,侯友宜,所以如何安心的學習安定
471,0:15:34,0:15:36,侯友宜,學業 因為這裡面
472,0:15:36,0:15:38,侯友宜,很多的技術型高中 普通高中
