segment,from,to,speaker,text
60,0:03:53,0:03:55,王鴻薇,他的競選的政見裡面
61,0:03:55,0:03:58,王鴻薇,有一個非常非常重要的政見
62,0:03:58,0:04:02,王鴻薇,這也是我們在其他的候選人沒有看到的
63,0:04:02,0:04:07,王鴻薇,就是他要重啟特偵組的成立
64,0:04:07,0:04:10,王鴻薇,過去特偵組的成立
65,0:04:10,0:04:15,王鴻薇,事實上他辦案上至第一家庭
66,0:04:15,0:04:18,王鴻薇,還有五院的院長
67,0:04:18,0:04:21,王鴻薇,甚至立法委員
68,0:04:21,0:04:24,王鴻薇,還有甚至政黨的這些
69,0:04:24,0:04:27,王鴻薇,甚至包含執政黨的高官
70,0:04:27,0:04:30,王鴻薇,特偵組通通調查
71,0:04:30,0:04:32,王鴻薇,絕不手軟
72,0:04:32,0:04:36,王鴻薇,所以今天我們為什麼要下架民進黨
73,0:04:36,0:04:39,王鴻薇,要下架民進黨最主要的目的
74,0:04:39,0:04:43,王鴻薇,就是要下架這些貪腐
75,0:04:43,0:04:46,王鴻薇,這些舞弊的這些弊案
76,0:04:46,0:04:49,王鴻薇,我們也希望透過成立特偵組
77,0:04:49,0:04:52,王鴻薇,把剛才我們影片所呈現的
78,0:04:52,0:04:55,王鴻薇,這些長期國人質疑
79,0:04:55,0:04:57,王鴻薇,搞不清楚
80,0:04:57,0:05:01,王鴻薇,希望能夠知道這些千絲萬縷的弊案
81,0:05:01,0:05:03,王鴻薇,能夠查得乾淨
82,0:05:03,0:05:05,王鴻薇,給國人一個交代
83,0:05:05,0:05:07,王鴻薇,所以在這裡
84,0:05:07,0:05:11,王鴻薇,我相信所有的國人跟我們一樣
85,0:05:11,0:05:14,王鴻薇,譬如剛才子哲所提到的
86,0:05:14,0:05:18,王鴻薇,包含疫苗採購的黑箱作業
87,0:05:18,0:05:21,王鴻薇,我們到現在也搞不清楚
88,0:05:21,0:05:27,王鴻薇,那個時候為什麼要擋國外的BNT疫苗
89,0:05:27,0:05:30,王鴻薇,為什麼要獨厚高端
90,0:05:30,0:05:32,王鴻薇,還有光電
91,0:05:32,0:05:34,王鴻薇,這些光電弊案
92,0:05:34,0:05:38,王鴻薇,變成在發展綠能的過程裡面
93,0:05:38,0:05:44,王鴻薇,我們發現怎麼跟民進黨交好的一些企業
94,0:05:44,0:05:46,王鴻薇,民進黨的派系
95,0:05:46,0:05:48,王鴻薇,民進黨的政治人物
96,0:05:48,0:05:52,王鴻薇,你只要掛上小英之友會的某某某
97,0:05:52,0:05:55,王鴻薇,然後你在光電裡面
98,0:05:55,0:05:58,王鴻薇,你就可以無往不利
99,0:05:58,0:06:01,王鴻薇,然後你就可以在短暫的時間之內
100,0:06:01,0:06:02,王鴻薇,點石成金
101,0:06:02,0:06:05,王鴻薇,這都是我們需要調查清楚的
102,0:06:05,0:06:10,王鴻薇,還有前一陣子我們討論的雞蛋問題
103,0:06:10,0:06:11,王鴻薇,討論的雞蛋問題
104,0:06:11,0:06:15,王鴻薇,到現在為止不要流向說不清楚講不明白
105,0:06:15,0:06:17,王鴻薇,到底他的採購過程
106,0:06:17,0:06:20,王鴻薇,我們仍然認為這是黑箱
107,0:06:20,0:06:22,王鴻薇,要向國人交代
108,0:06:22,0:06:24,王鴻薇,我剛才特別提到
109,0:06:24,0:06:26,王鴻薇,過去的特偵組
110,0:06:26,0:06:28,王鴻薇,總統他查
111,0:06:28,0:06:30,王鴻薇,第一家庭他查
112,0:06:30,0:06:31,王鴻薇,院長他查
113,0:06:31,0:06:32,王鴻薇,立委他查
114,0:06:32,0:06:35,王鴻薇,你是政黨的什麼秘書長高官
115,0:06:35,0:06:37,王鴻薇,我也查
116,0:06:37,0:06:40,王鴻薇,所以現在我們包括
117,0:06:40,0:06:42,王鴻薇,像剛才特別提到
118,0:06:42,0:06:45,王鴻薇,到現在為止詐騙橫行
119,0:06:45,0:06:49,王鴻薇,IMB這些他所背後牽涉的
120,0:06:49,0:06:52,王鴻薇,這些政商關係
121,0:06:52,0:06:54,王鴻薇,大家搞清楚了嗎
122,0:06:54,0:06:56,王鴻薇,不要忘記
123,0:06:56,0:07:00,王鴻薇,這裡面包含我們貴為我們監察院的院長陳菊
124,0:07:00,0:07:04,王鴻薇,包含貴為行政院副院長的鄭文燦
125,0:07:04,0:07:08,王鴻薇,他們到底跟IMB這樣的一個詐欺集團
126,0:07:08,0:07:10,王鴻薇,到底什麼關係
127,0:07:10,0:07:13,王鴻薇,難道不應該查清楚嗎
128,0:07:13,0:07:16,王鴻薇,所以這就是為什麼我們今天
129,0:07:16,0:07:20,王鴻薇,再一次的跟所有的國人來訴求
130,0:07:20,0:07:23,王鴻薇,這個影片是代表我們的承諾
131,0:07:23,0:07:26,王鴻薇,把這些像蜘蛛網一樣
132,0:07:26,0:07:30,王鴻薇,密密麻麻的政商關係的蜘蛛網
133,0:07:30,0:07:32,王鴻薇,我們一一的把它解開
134,0:07:32,0:07:36,王鴻薇,這才是我們要求政黨輪替的真諦
135,0:07:36,0:07:40,王鴻薇,這也是我們要求下架民進黨的目標
136,0:07:40,0:07:42,王鴻薇,以上跟大家報告
137,0:07:42,0:07:44,侯友宜競辦發言人,好 謝謝鴻薇姐
138,0:07:44,0:07:47,侯友宜競辦發言人,接下來我們請國春哥來幫我們發言
139,0:07:47,0:07:50,林國春,謝謝子哲 謝謝宏偉
140,0:07:50,0:07:55,林國春,大家看一下民進黨黨主席賴清德所說的
141,0:07:55,0:08:01,林國春,第一章他跟黨員報告的政見發表會
142,0:08:01,0:08:07,林國春,所有的這些民進黨的官員跟民眾道歉
143,0:08:07,0:08:14,林國春,難道道歉就可以化解民眾對民進黨的不信任 無法
144,0:08:14,0:08:20,林國春,再看一下賴清德說反黑軍是民主進步黨長久以來的堅持
145,0:08:20,0:08:23,林國春,這條改革的路我們必須要走
146,0:08:23,0:08:29,林國春,他三次的中指揮秉持著誠信正直負責的三個精神
147,0:08:29,0:08:32,林國春,今天我們主題要重啟特偵組
148,0:08:32,0:08:35,林國春,民進黨到底在怕什麼
149,0:08:35,0:08:41,林國春,民進黨為什麼一而再再而三的讓我們國人失望
150,0:08:41,0:08:45,林國春,民進黨到底這些官員剛剛鴻薇所說的
151,0:08:45,0:08:48,林國春,IMB的詐騙集團的主嫌
152,0:08:48,0:08:53,林國春,他是槍炮彈藥刀穴管制條例的通緝犯
153,0:08:53,0:08:58,林國春,沒想到民進黨的政府的高官都跟通緝犯在一起
154,0:08:58,0:09:03,林國春,沒想到民進黨的道德標準這麼樣的下流
155,0:09:03,0:09:06,林國春,這麼樣的讓我們所有全國的民眾
156,0:09:06,0:09:10,林國春,這麼樣的看不起民進黨的執政的方式
157,0:09:10,0:09:17,林國春,賴清德說明確要回應社會對民進黨的批評指教 有嗎
158,0:09:17,0:09:23,林國春,民進黨現在的黨主席是賴清德
159,0:09:23,0:09:25,林國春,上樑不正下樑歪
160,0:09:25,0:09:31,林國春,賴清德賴主席 你的萬里的住家逃漏稅
161,0:09:31,0:09:34,林國春,光是這一點你的誠信
162,0:09:34,0:09:39,林國春,就讓所有我們國人看不起民進黨的最高領導者
163,0:09:39,0:09:44,林國春,是這樣子的違反了誠信 逃漏稅
164,0:09:44,0:09:48,林國春,市井小民如果不小心忘了繳罰單
165,0:09:48,0:09:55,林國春,忘了繳稅 政府馬上馬上就郵遞
166,0:09:55,0:09:58,林國春,郵寄到你們家要求你補稅
167,0:09:58,0:10:01,林國春,沒想到民進黨是這樣子的一個政黨
168,0:10:01,0:10:05,林國春,他說要以更高的標準要求黨內從政的同志
169,0:10:05,0:10:10,林國春,想想看我當過警察警察有抓黑道有縱貫線
170,0:10:10,0:10:12,林國春,民進黨的論文縱貫線
171,0:10:12,0:10:18,林國春,想一想從台北的鄭文燦 新北的何博文 張宏祿
172,0:10:18,0:10:22,林國春,台中的張廖萬堅 台南的廖慧元
173,0:10:22,0:10:26,林國春,高雄的趙天寧 屏東的潘孟安
174,0:10:26,0:10:29,林國春,縱貫線抄襲論文縱貫線
175,0:10:29,0:10:36,林國春,想想他有更高的標準來要求黨內的從政的同志嗎
176,0:10:36,0:10:39,林國春,第三他說做台灣政治的表率
177,0:10:39,0:10:42,林國春,推動黨務革新
178,0:10:42,0:10:44,林國春,民進黨有在做黨務革新
179,0:10:44,0:10:50,林國春,民進黨的抗中保台是教中國大陸的女孩子
180,0:10:50,0:10:53,林國春,涉嫌洩漏國安的機密
181,0:10:53,0:10:56,林國春,或者其他國防以外的機密
182,0:10:56,0:11:00,林國春,這樣子的政黨是不是要下架
183,0:11:00,0:11:05,林國春,這樣子的政黨是不是讓我們全國的民眾唾棄
184,0:11:05,0:11:09,林國春,我們在這裡一定要重啟特偵組
185,0:11:09,0:11:12,林國春,重啟特偵組有一個好處
186,0:11:12,0:11:16,林國春,政府官員 民意代表 最高民意殿堂
187,0:11:16,0:11:19,林國春,全部一律接受法律的監督
188,0:11:19,0:11:21,林國春,全國民眾的監督
189,0:11:21,0:11:23,林國春,而不是一般地檢署
190,0:11:23,0:11:26,林國春,我當過行政官員15年
191,0:11:26,0:11:31,林國春,唯一無法讓民眾信服的司法的改革
192,0:11:31,0:11:36,林國春,就是很多政治深入司法
193,0:11:36,0:11:40,林國春,如果重啟特偵組政治無法介入
194,0:11:40,0:11:44,林國春,不管哪一個政黨犯了哪些過錯
195,0:11:44,0:11:48,林國春,一律接受法律的監督法律的制裁
196,0:11:48,0:11:50,林國春,標準一樣
197,0:11:50,0:11:52,林國春,國民黨重啟特偵組
198,0:11:52,0:11:54,林國春,為什麼民進黨不敢
199,0:11:54,0:11:56,林國春,民進黨到底在怕什麼
200,0:11:56,0:11:58,林國春,請民進黨也說清楚 謝謝
201,0:11:58,0:12:01,侯友宜競辦發言人,好 謝謝國春哥
202,0:12:01,0:12:05,侯友宜競辦發言人,送給民進黨政府兩句話
203,0:12:05,0:12:07,侯友宜競辦發言人,吃糖 吃醋 吃**
204,0:12:07,0:12:10,侯友宜競辦發言人,沒法 沒體 沒良心
205,0:12:10,0:12:14,侯友宜競辦發言人,橫批是賴皮神隱
206,0:12:14,0:12:17,侯友宜競辦發言人,過去我們多次公開質疑民進黨政府
207,0:12:17,0:12:18,侯友宜競辦發言人,弊案連連
208,0:12:18,0:12:22,侯友宜競辦發言人,也要求賴清德主席應該出來直球對決
209,0:12:22,0:12:24,侯友宜競辦發言人,跟人民一個交代
210,0:12:24,0:12:27,侯友宜競辦發言人,但賴清德始終避而不見
211,0:12:27,0:12:29,侯友宜競辦發言人,這個避是雙關語
212,0:12:29,0:12:32,侯友宜競辦發言人,一個是針對這些弊案
213,0:12:32,0:12:34,侯友宜競辦發言人,視而不見 裝聾作啞
214,0:12:34,0:12:36,侯友宜競辦發言人,不敢正面回應
215,0:12:36,0:12:42,侯友宜競辦發言人,另外一個也是賴清德不斷的在躲避這些問題
216,0:12:42,0:12:44,侯友宜競辦發言人,但是你躲得了一時
217,0:12:44,0:12:46,侯友宜競辦發言人,躲得了永遠嗎
218,0:12:46,0:12:49,侯友宜競辦發言人,讓賴清德去高雄中山大學演講的時候
219,0:12:49,0:12:53,侯友宜競辦發言人,不就被一位女大生直接問
220,0:12:53,0:12:57,侯友宜競辦發言人,請問你要如何解決貪腐的問題嗎
221,0:12:57,0:13:00,侯友宜競辦發言人,你到了海洋大學一樣啊
222,0:13:00,0:13:02,侯友宜競辦發言人,也被一位男學生嗆
223,0:13:02,0:13:04,侯友宜競辦發言人,賴清德得過且過
224,0:13:04,0:13:06,侯友宜競辦發言人,感覺不是活在同一個台灣
225,0:13:06,0:13:09,侯友宜競辦發言人,所以賴清德你在躲啊
226,0:13:09,0:13:11,侯友宜競辦發言人,但是到目前為止
227,0:13:11,0:13:13,侯友宜競辦發言人,我們依舊沒有答案
228,0:13:13,0:13:17,侯友宜競辦發言人,賴清德不僅去反問那一位女學生
229,0:13:17,0:13:19,侯友宜競辦發言人,是哪一件貪腐案件
230,0:13:19,0:13:24,侯友宜競辦發言人,還讓這個女大生在網路被肉搜 被出征
231,0:13:24,0:13:27,侯友宜競辦發言人,男學生 那一位男學生的談話
232,0:13:27,0:13:32,侯友宜競辦發言人,還頻頻被大學的校長一直打斷
233,0:13:32,0:13:35,侯友宜競辦發言人,原來賴清德不只是個台獨精神
234,0:13:35,0:13:38,侯友宜競辦發言人,你還活像個媽寶啊
235,0:13:38,0:13:41,侯友宜競辦發言人,絕對的權力 絕對的腐化
236,0:13:41,0:13:43,侯友宜競辦發言人,這就是民進黨執政現在的寫照
237,0:13:43,0:13:47,侯友宜競辦發言人,只有政黨輪替下架民進黨
238,0:13:47,0:13:50,侯友宜競辦發言人,讓侯友宜當總統
239,0:13:50,0:13:52,侯友宜競辦發言人,重啟特偵組
240,0:13:52,0:13:54,侯友宜競辦發言人,徹查這些貪腐弊案
241,0:13:54,0:13:56,侯友宜競辦發言人,揪出貪官污吏
242,0:13:56,0:13:59,侯友宜競辦發言人,這才是青年唯一的出口
243,0:13:59,0:14:01,侯友宜競辦發言人,國家唯一的出路
244,0:14:01,0:14:05,侯友宜競辦發言人,政黨輪替 弊案掃盡
245,0:14:05,0:14:10,侯友宜競辦發言人,政黨不輪替 弊案就長逆
246,0:14:10,0:14:13,侯友宜競辦發言人,謝謝 這是我們今天記者會的主題
247,0:14:13,0:14:14,侯友宜競辦發言人,最後我們
248,0:14:14,0:14:17,侯友宜競辦發言人,我們來喊個口號好不好
249,0:14:17,0:14:19,侯友宜競辦發言人,政黨輪替 弊案掃盡
250,0:14:19,0:14:21,侯友宜競辦發言人,好
251,0:14:21,0:14:22,侯友宜競辦發言人,我們先
252,0:14:22,0:14:23,侯友宜競辦發言人,先這個再這個
253,0:14:23,0:14:25,侯友宜競辦發言人,好 好
254,0:14:25,0:14:26,侯友宜競辦發言人,一二三
255,0:14:26,0:14:30,侯友宜競辦發言人,政黨輪替 弊案掃盡
256,0:14:30,0:14:33,侯友宜競辦發言人,重啟特偵組下架綠貪腐
257,0:14:33,0:14:39,侯友宜競辦發言人,重啟特偵組下架綠貪腐
261,0:14:46,0:14:47,侯友宜競辦發言人,一二三
262,0:14:47,0:14:50,侯友宜競辦發言人,政黨輪替 弊案掃盡
263,0:14:50,0:14:54,侯友宜競辦發言人,重啟特偵組下架綠貪腐
264,0:14:54,0:14:57,侯友宜競辦發言人,好 謝謝
265,0:14:57,0:14:58,侯友宜競辦發言人,謝謝 感謝
272,0:15:06,0:15:24,記者,就是外傳藍白合最後通牒
273,0:15:24,0:15:25,記者,直到這個禮拜五
274,0:15:25,0:15:26,記者,那侯市長說
275,0:15:26,0:15:28,記者,剛剛受訪就有講說
276,0:15:28,0:15:29,記者,火車過站就不等人了
277,0:15:29,0:15:31,記者,那現在火車開到哪裡了
278,0:15:31,0:15:33,記者,如果真的政黨協商也談不成的話
279,0:15:33,0:15:38,記者,還會有其他的方案吧
280,0:15:38,0:15:39,侯友宜競辦發言人,好啦 謝謝
281,0:15:39,0:15:40,侯友宜競辦發言人,藍白合的問題
282,0:15:40,0:15:44,侯友宜競辦發言人,這是一輛充滿善意跟誠意的火車啦
283,0:15:44,0:15:47,侯友宜競辦發言人,那成如侯市長所說的
284,0:15:47,0:15:50,侯友宜競辦發言人,確實火車過了當然就不等人了啦
285,0:15:50,0:15:53,侯友宜競辦發言人,當然我們不到最後一刻
286,0:15:53,0:15:54,侯友宜競辦發言人,我們還是不放棄希望
287,0:15:54,0:15:56,侯友宜競辦發言人,這個藍白合的合作
288,0:15:56,0:16:01,侯友宜競辦發言人,不過確實現在已經進入政黨協商的階段
289,0:16:01,0:16:04,侯友宜競辦發言人,那侯市長這兩天也公開說
290,0:16:04,0:16:06,侯友宜競辦發言人,我們都希望雙方
291,0:16:06,0:16:08,侯友宜競辦發言人,包含這個柯主席
292,0:16:08,0:16:12,侯友宜競辦發言人,也可以提出這個雙方都可以接受的方案
293,0:16:12,0:16:16,侯友宜競辦發言人,畢竟在過去這個雙方接觸的時候
294,0:16:16,0:16:18,侯友宜競辦發言人,我們提出折衷的方案
295,0:16:18,0:16:23,侯友宜競辦發言人,當然這個柯主席是不接受的
296,0:16:23,0:16:26,侯友宜競辦發言人,那所以才現在已經進入到政黨協商
297,0:16:26,0:16:28,侯友宜競辦發言人,時間非常的緊迫
298,0:16:28,0:16:34,侯友宜競辦發言人,那所以我想這個事情當然是要越快越好
299,0:16:34,0:16:39,侯友宜競辦發言人,希望在短期內就能有一個好的結果
300,0:16:39,0:16:42,侯友宜競辦發言人,好
301,0:16:42,0:16:44,侯友宜競辦發言人,還有其他問題嗎
302,0:16:44,0:16:51,記者,也是跟藍白合有關係
303,0:16:51,0:16:53,記者,那就是因為柯文哲曾經說過
304,0:16:53,0:16:55,記者,他是反對重啟特偵組
305,0:16:55,0:16:57,記者,他說會回到包青天時代
306,0:16:57,0:17:00,記者,那麼雙方在談藍白合的時候
307,0:17:00,0:17:03,記者,兩邊一定會有很多是就是在理念上
308,0:17:03,0:17:06,記者,或是一些議題這樣是不符合的
309,0:17:06,0:17:08,記者,像是廢考監啊
310,0:17:08,0:17:09,記者,包括特偵組這個
311,0:17:09,0:17:11,記者,那假如在藍白合的時候
312,0:17:11,0:17:13,記者,柯文哲如果提出說
313,0:17:13,0:17:14,記者,他就是不想重啟特偵組
314,0:17:14,0:17:18,記者,那請問侯辦這邊有可能會妥協嗎
315,0:17:18,0:17:22,林國春,我當過公務人員
316,0:17:22,0:17:26,林國春,特偵組為什麼民進黨很怕特偵組
317,0:17:26,0:17:28,林國春,因為民進黨用人事的方式
318,0:17:28,0:17:32,林國春,用政治的方式去介入到司法
319,0:17:32,0:17:34,林國春,為什麼可以介入司法
320,0:17:34,0:17:37,林國春,一旦檢察官辦了哪些案子
321,0:17:37,0:17:39,林國春,他用輪調的方式
322,0:17:39,0:17:41,林國春,因為檢察官上面有主任檢察官
323,0:17:41,0:17:43,林國春,主任檢察官上面有鄉越警主任檢察官
324,0:17:43,0:17:45,林國春,還有什麼還有檢察長
325,0:17:45,0:17:48,林國春,上面還有檢察司長
326,0:17:48,0:17:50,林國春,還有法務部部長
327,0:17:50,0:17:52,林國春,所以用行政介入人事的方式
328,0:17:52,0:17:54,林國春,非常容易去介入司法
329,0:17:54,0:17:56,林國春,當警察辦案子
330,0:17:56,0:17:58,林國春,偵察員辦一個案子
331,0:17:58,0:18:00,林國春,可是他上面有副組長有組長
332,0:18:00,0:18:02,林國春,有副大隊長有大隊長
333,0:18:02,0:18:04,林國春,一旦知道你辦這個案子
334,0:18:04,0:18:06,林國春,跟他的切身的情況
335,0:18:06,0:18:08,林國春,他沒有辦法利益迴避的時候
336,0:18:08,0:18:10,林國春,他就把你調到其他分局
337,0:18:10,0:18:12,林國春,大家知道
338,0:18:12,0:18:14,林國春,司法警察調查員
339,0:18:14,0:18:18,林國春,這些都是職權上的調查
340,0:18:18,0:18:20,林國春,職權上的調查
341,0:18:20,0:18:22,林國春,但是他有行政上的
342,0:18:22,0:18:24,林國春,行政上的職位
343,0:18:24,0:18:26,林國春,當你行政上面的職位
344,0:18:26,0:18:28,林國春,沒有在這個職位上面的時候
345,0:18:28,0:18:30,林國春,你就沒有辦法去調查
346,0:18:30,0:18:32,林國春,你這個案子就轉給別人了
347,0:18:32,0:18:34,林國春,但是轉給別人從頭到來
348,0:18:34,0:18:36,林國春,從頭起來
349,0:18:36,0:18:38,林國春,所以柯文哲柯主席
350,0:18:38,0:18:40,林國春,畢竟他是醫生的專業
351,0:18:40,0:18:42,林國春,行政不是他的專長
352,0:18:42,0:18:44,林國春,行政的專長
353,0:18:44,0:18:46,林國春,像我們當過行政的這個專長的是
354,0:18:46,0:18:48,林國春,我剛剛所說的
355,0:18:48,0:18:50,林國春,為什麼我一直當警察
356,0:18:50,0:18:52,林國春,當警察的人希望有特偵組
357,0:18:52,0:18:54,林國春,你看司法人員
358,0:18:54,0:18:58,林國春,要司法公正 客觀 具體
359,0:18:58,0:19:00,林國春,為什麼法界的人士希望有
360,0:19:00,0:19:02,林國春,特偵組
361,0:19:02,0:19:04,林國春,法界的
362,0:19:04,0:19:06,林國春,因為他們就覺得台灣的司法
363,0:19:06,0:19:08,林國春,讓很多民眾沒有辦法信服
364,0:19:08,0:19:10,林國春,沒有辦法信服之下
365,0:19:10,0:19:12,林國春,就是因為政府官員一而再
366,0:19:12,0:19:14,林國春,再而三的發生很多重大的弊端
367,0:19:14,0:19:16,林國春,沒有人敢辦
368,0:19:16,0:19:18,林國春,包括IMB陳歐珀立法委員
369,0:19:18,0:19:20,林國春,他跟詐騙集團
370,0:19:20,0:19:22,林國春,使用詐騙集團的服務處
371,0:19:22,0:19:24,林國春,使用詐騙集團的車子
372,0:19:24,0:19:26,林國春,但是你看看
373,0:19:26,0:19:28,林國春,檢察官你去辦
374,0:19:28,0:19:30,林國春,但是檢察官有一天你會輪調
375,0:19:30,0:19:32,林國春,對於他不利的事情
376,0:19:32,0:19:34,林國春,執政黨深入黑手
377,0:19:34,0:19:36,林國春,他可以把你檢察官
378,0:19:36,0:19:38,林國春,你案子要一直調
379,0:19:38,0:19:40,林國春,大家知道案子
380,0:19:40,0:19:42,林國春,為什麼說
381,0:19:42,0:19:44,林國春,一信嘛 親伴嘛
382,0:19:44,0:19:46,林國春,二信嘛 三信 *****
383,0:19:46,0:19:48,林國春,案子久了以後大家就遺忘了
384,0:19:48,0:19:50,林國春,遺忘了以後
385,0:19:50,0:19:52,林國春,案子就不重要
386,0:19:52,0:19:54,林國春,所以特偵組不是針對
387,0:19:54,0:19:56,林國春,國民黨的
388,0:19:56,0:19:58,林國春,要去偵辦 說要偵辦某特定的政黨
389,0:19:58,0:20:00,林國春,沒有
390,0:20:00,0:20:02,林國春,大家的標準一樣
391,0:20:02,0:20:04,林國春,只要有特偵組 我相信五院的院長
392,0:20:04,0:20:06,林國春,總統 副總統 或者是政府的高官
393,0:20:06,0:20:08,林國春,立法委員
394,0:20:08,0:20:10,林國春,任何人犯了這些
395,0:20:10,0:20:12,林國春,法律的 違背了法律的
396,0:20:12,0:20:14,林國春,這些過程要件
397,0:20:14,0:20:16,林國春,一律辦到底
398,0:20:16,0:20:18,林國春,一律辦到底
399,0:20:18,0:20:20,林國春,這也是為什麼民進黨
400,0:20:20,0:20:22,林國春,一上台以後 廢除了特偵組
401,0:20:22,0:20:24,林國春,這八年來
402,0:20:24,0:20:26,林國春,這麼多民意代表
403,0:20:26,0:20:28,林國春,這麼多政府官員
404,0:20:28,0:20:30,林國春,犯了這麼多的罪
405,0:20:30,0:20:32,林國春,但是哪一個真正的被判
406,0:20:32,0:20:34,林國春,被起訴了 被送執行
407,0:20:34,0:20:36,林國春,完完全全沒有
408,0:20:36,0:20:38,林國春,反而是地方的
409,0:20:38,0:20:40,林國春,民意代表
410,0:20:40,0:20:42,林國春,你說議員的配額款
411,0:20:42,0:20:44,林國春,議員的這些問題
412,0:20:44,0:20:46,林國春,議長
413,0:20:46,0:20:48,林國春,為什麼全國的這麼多
414,0:20:48,0:20:50,林國春,基層的民意代表
415,0:20:50,0:20:52,林國春,全部都被辦
416,0:20:52,0:20:54,林國春,但是看來看去 我們中央的立法委員
417,0:20:54,0:20:56,林國春,難道他沒有這些弊端嗎
418,0:20:56,0:20:58,林國春,為什麼沒有人敢辦
419,0:20:58,0:21:00,林國春,這個就是特偵組
420,0:21:00,0:21:02,林國春,的價值 就在這裡
421,0:21:02,0:21:04,林國春,不受任何政治的影響
422,0:21:04,0:21:06,林國春,這個我可以跟你回答
423,0:21:10,0:21:12,侯友宜競辦發言人,我來補充
424,0:21:12,0:21:14,侯友宜競辦發言人,這是兩個政黨
425,0:21:14,0:21:18,侯友宜競辦發言人,所以在藍白合作求同存異
426,0:21:18,0:21:20,侯友宜競辦發言人,如果兩個政黨
427,0:21:20,0:21:22,侯友宜競辦發言人,完全理念政策等等
428,0:21:22,0:21:24,侯友宜競辦發言人,都一樣 那就是一個政黨了
429,0:21:24,0:21:26,侯友宜競辦發言人,我想這個很清楚的
430,0:21:26,0:21:28,侯友宜競辦發言人,那
431,0:21:28,0:21:30,侯友宜競辦發言人,這個部分
432,0:21:30,0:21:32,侯友宜競辦發言人,我想沒有問題的
433,0:21:32,0:21:34,侯友宜競辦發言人,大家求同存異
434,0:21:34,0:21:36,侯友宜競辦發言人,好
435,0:21:36,0:21:38,侯友宜競辦發言人,好 感謝
436,0:21:38,0:21:40,侯友宜競辦發言人,謝謝
437,0:21:40,0:22:00,侯友宜競辦發言人,好
