segment,from,to,speaker,text
53,0:02:48,0:02:52,李長鴻,台灣從那個14%到20%只8年
54,0:02:52,0:02:56,李長鴻,所以這在台灣的社會來說是一個很大的問題
55,0:02:56,0:02:58,李長鴻,尤其現在我們的經濟很好
56,0:02:58,0:03:02,李長鴻,醫療很好 每個老人都活很久
57,0:03:02,0:03:04,李長鴻,那個身體的很勇
58,0:03:04,0:03:08,李長鴻,所以這個這個老人的照顧是一個很要緊
59,0:03:08,0:03:11,李長鴻,我今天很高興這個侯市長
60,0:03:11,0:03:14,李長鴻,他可以來實際用行動來關心各位老人
61,0:03:14,0:03:17,李長鴻,來看我們這個社會需要是怎麼樣
62,0:03:17,0:03:18,李長鴻,這是真的
63,0:03:18,0:03:21,李長鴻,阿實在說 侯市長是我的學弟
64,0:03:21,0:03:23,李長鴻,你學弟啦
65,0:03:23,0:03:26,李長鴻,你民國64年畢業
66,0:03:26,0:03:29,李長鴻,我60年就畢業了
67,0:03:29,0:03:33,李長鴻,但是這個曾委員應該是我的學長
68,0:03:33,0:03:35,李長鴻,我今天才知道
69,0:03:35,0:03:37,李長鴻,學弟喔
70,0:03:37,0:03:40,李長鴻,叫叫叫
71,0:03:40,0:03:43,李長鴻,這樣喔
72,0:03:43,0:03:50,李長鴻,應該 應該 洪委員也嘉中的
73,0:03:50,0:03:56,李長鴻,所以今天我們兩個學弟來到這裡 我很高興
74,0:03:56,0:03:59,李長鴻,但是藉這個機會
75,0:03:59,0:04:04,李長鴻,順便跟這個市長跟委員拜託
76,0:04:04,0:04:08,李長鴻,我們這個老人的照顧的問題是很重要
77,0:04:08,0:04:10,李長鴻,因為我們的超高齡
78,0:04:10,0:04:13,李長鴻,台灣的醫療真的很好
79,0:04:13,0:04:14,李長鴻,便宜又好用
80,0:04:14,0:04:19,李長鴻,所以在這個世界的趨勢裡面
81,0:04:19,0:04:23,李長鴻,我覺得台灣的長照其實可以變成世界的模範
82,0:04:23,0:04:27,李長鴻,所以這個政權如果做好
83,0:04:27,0:04:29,李長鴻,這個可以再更好
84,0:04:29,0:04:31,李長鴻,所以我們在這裡今天很高興
85,0:04:31,0:04:33,李長鴻,這個侯市長來到這裡
86,0:04:33,0:04:35,李長鴻,實際了解我們的情形
87,0:04:35,0:04:40,李長鴻,順便知道各位的需要是怎麼樣
88,0:04:40,0:04:43,李長鴻,再來我這裡代表我們這裡的同事
89,0:04:43,0:04:45,李長鴻,代表我們這裡的阿公阿嬤
90,0:04:45,0:04:49,李長鴻,阿公阿嬤跟侯市長跟委員謝謝
91,0:04:49,0:04:50,李長鴻,謝謝
92,0:04:50,0:04:52,主持人,阿公阿嬤我們鼓掌
93,0:04:52,0:04:57,主持人,再來我們歡迎阿翔
94,0:04:57,0:05:01,主持人,我們約翰樂活護理之家賴執行長
95,0:05:01,0:05:03,主持人,跟我們講幾句話
96,0:05:03,0:05:05,賴執行長,你沒鼓掌喔
97,0:05:05,0:05:08,賴執行長,再來阿公阿嬤 大家早安
98,0:05:08,0:05:10,賴執行長,大家好
99,0:05:10,0:05:14,賴執行長,你們阿翔今天穿這樣有很帥嗎
100,0:05:14,0:05:15,賴執行長,有喔
101,0:05:15,0:05:17,賴執行長,很多阿公阿嬤可能很有疑問
102,0:05:17,0:05:19,賴執行長,我們的活動以前都辦在下午
103,0:05:19,0:05:21,賴執行長,今天辦一個早上
104,0:05:21,0:05:23,賴執行長,因為早上今天我們很開心
105,0:05:23,0:05:25,賴執行長,我們很多貴賓 明天的朋友
106,0:05:25,0:05:27,賴執行長,我們在座一些好朋友
107,0:05:27,0:05:29,賴執行長,來約翰樂活護理之家
108,0:05:29,0:05:32,賴執行長,來跟我們阿公阿嬤祝福
109,0:05:32,0:05:35,賴執行長,尤其是我們侯市長
110,0:05:35,0:05:38,賴執行長,來我們現在阿翔就不要多說
111,0:05:38,0:05:41,賴執行長,我們侯市長總幹事從台北這麼遠
112,0:05:41,0:05:44,賴執行長,來我們中部約翰樂活護理之家
113,0:05:44,0:05:47,賴執行長,阿公阿嬤 在座的好朋友
114,0:05:47,0:05:49,賴執行長,跟我們約翰樂活的夥伴
115,0:05:49,0:05:52,賴執行長,都用最特別的方式來歡迎第一名的市長
116,0:05:52,0:05:54,賴執行長,新北市長 也是我們總統的參選人
117,0:05:54,0:05:56,賴執行長,侯友宜
118,0:05:56,0:05:58,賴執行長,(掌聲)
119,0:05:58,0:06:14,侯友宜,各位阿公阿嬤
120,0:06:14,0:06:17,侯友宜,大家早安 大家吃飽沒
121,0:06:17,0:06:19,侯友宜,吃飽沒
122,0:06:19,0:06:21,侯友宜,哎唷
123,0:06:21,0:06:23,侯友宜,在這裡生活過得怎樣
124,0:06:23,0:06:25,侯友宜,不錯
125,0:06:25,0:06:27,侯友宜,不錯吼？
126,0:06:27,0:06:29,侯友宜,感謝我們的李董事長
127,0:06:29,0:06:31,侯友宜,感謝阿翔
128,0:06:31,0:06:33,侯友宜,是
129,0:06:33,0:06:35,侯友宜,安詳還是
130,0:06:35,0:06:37,侯友宜,阿翔？
131,0:06:37,0:06:39,侯友宜,你就知道我雖然是
132,0:06:39,0:06:41,侯友宜,嘉義人
133,0:06:41,0:06:43,侯友宜,因為阿翔我比較不那麼熟，所以發音沒有那麼標準
134,0:06:43,0:06:45,侯友宜,大聲一點 你剛剛說什麼？
135,0:06:45,0:06:47,侯友宜,阿翔 掌聲來一下
136,0:06:47,0:06:53,侯友宜,在這日子過得不錯
137,0:06:53,0:06:55,侯友宜,大家
138,0:06:55,0:06:57,侯友宜,身體健康可以
139,0:06:57,0:06:59,侯友宜,得到照顧
140,0:06:59,0:07:01,侯友宜,是不是大家最大的願望
141,0:07:01,0:07:03,侯友宜,就是平平安安
142,0:07:03,0:07:05,侯友宜,所以今天
143,0:07:05,0:07:07,侯友宜,我是嘉義孩子
144,0:07:07,0:07:09,侯友宜,今天來到中部
145,0:07:09,0:07:11,侯友宜,我家在朴子
146,0:07:11,0:07:13,侯友宜,我們這裡有朴子人嗎
147,0:07:13,0:07:15,侯友宜,有沒有
148,0:07:15,0:07:17,侯友宜,有朴子人舉個手
149,0:07:17,0:07:19,侯友宜,你朴子人
150,0:07:19,0:07:21,侯友宜,現在自己庄頭
151,0:07:21,0:07:23,侯友宜,今天你來這裡是
152,0:07:23,0:07:25,侯友宜,關心我們長輩
153,0:07:25,0:07:27,侯友宜,未來我們長輩
154,0:07:27,0:07:29,侯友宜,身體要怎麼照顧好
155,0:07:29,0:07:31,侯友宜,可以讓他減緩
156,0:07:31,0:07:33,侯友宜,失能失智以外
157,0:07:33,0:07:35,侯友宜,更重要的是在
158,0:07:35,0:07:37,侯友宜,到了住宿型的機構
159,0:07:37,0:07:39,侯友宜,像你們來到這裡這個地方的時候
160,0:07:39,0:07:41,侯友宜,我們要再給大家顧得更好
161,0:07:41,0:07:43,侯友宜,顧好以外
162,0:07:43,0:07:45,侯友宜,讓我們的子女
163,0:07:45,0:07:47,侯友宜,可以減輕負擔
164,0:07:47,0:07:49,侯友宜,不然有一些錢都子女在繳
165,0:07:49,0:07:51,侯友宜,對不對
166,0:07:51,0:07:53,侯友宜,你們住在這裡
167,0:07:53,0:07:55,侯友宜,一些錢也是子女在繳
168,0:07:55,0:07:57,侯友宜,我們住在這裡如果負擔太重
169,0:07:57,0:07:59,侯友宜,子女也難受
170,0:07:59,0:08:01,侯友宜,我們越來越多人越來越老
171,0:08:01,0:08:03,侯友宜,台灣已經，尤其是***
172,0:08:03,0:08:05,侯友宜,老人比較多
173,0:08:05,0:08:07,侯友宜,所以希望
174,0:08:07,0:08:09,侯友宜,我們老人在這個地方
175,0:08:09,0:08:11,侯友宜,長輩在這個地方
176,0:08:11,0:08:13,侯友宜,老人家在這個地方我們繼續大家照顧
177,0:08:13,0:08:15,侯友宜,我等一下會跟大家說
178,0:08:15,0:08:17,侯友宜,我們要多給大家多照顧一些
179,0:08:17,0:08:19,侯友宜,謝謝大家
180,0:08:19,0:08:21,主持人,來我們市長
181,0:08:21,0:08:23,主持人,留步跟阿公阿嬤
182,0:08:23,0:08:25,主持人,暖身一下好不好
183,0:08:25,0:08:27,主持人,動一下
184,0:08:27,0:08:29,主持人,來我們的工作人員就位
185,0:08:29,0:08:31,主持人,阿公阿嬤我們最近
186,0:08:31,0:08:33,主持人,很流行一條歌
187,0:08:33,0:08:35,主持人,有聽過嗎
188,0:08:35,0:08:37,主持人,我們的工作人員一起
189,0:08:37,0:08:39,主持人,我們侯市長請到中間
190,0:08:39,0:08:41,主持人,我們站中間
193,0:08:45,0:08:47,主持人,哈哈哈
194,0:08:47,0:08:49,主持人,阿公阿嬤
195,0:08:49,0:08:51,主持人,阿公阿嬤暖身一下
196,0:08:51,0:08:53,主持人,來手先借我
197,0:08:53,0:08:55,主持人,（跳舞中略）
514,0:21:17,0:21:19,主持人,"阿公、阿嬤,我們剛才跟侯市長這樣"
515,0:21:19,0:21:21,主持人,互動有開心嗎
516,0:21:21,0:21:23,主持人,"有喔,很開心"
517,0:21:23,0:21:25,主持人,"好,我們現在侯市長"
518,0:21:25,0:21:27,主持人,有夠開心
519,0:21:27,0:21:28,主持人,是不是
520,0:21:28,0:21:31,主持人,我們現在請侯市長來跟我們長輩
521,0:21:31,0:21:33,主持人,還有我們機構這邊講幾句話
522,0:21:33,0:21:34,主持人,然後
523,0:21:34,0:21:35,主持人,侯市長請
524,0:21:35,0:21:36,主持人,歡迎
525,0:21:36,0:21:37,主持人,對
526,0:21:37,0:21:38,主持人,好
527,0:21:38,0:21:40,主持人,請
528,0:21:40,0:21:43,主持人,請我們的總統參選人侯市長
529,0:21:43,0:21:45,主持人,幫我們支持一下
530,0:21:45,0:21:47,侯友宜,好
531,0:21:47,0:21:50,侯友宜,各位議事長、好朋友
532,0:21:50,0:21:52,侯友宜,今天侯友宜
533,0:21:52,0:21:55,侯友宜,"在新北市做市長,我是出外的嘉義孩子"
534,0:21:55,0:21:58,侯友宜,"來到這裡,護理之家來看長輩"
535,0:21:58,0:22:00,侯友宜,順便藉著這個機會
536,0:22:00,0:22:02,侯友宜,給我們台灣
537,0:22:02,0:22:03,侯友宜,很多長輩
538,0:22:03,0:22:05,侯友宜,因為年紀高
539,0:22:05,0:22:08,侯友宜,越來越大
540,0:22:08,0:22:10,侯友宜,阿孩子也辦法完全照顧大家
541,0:22:10,0:22:11,侯友宜,所以
542,0:22:11,0:22:13,侯友宜,因為孩子沒辦法完全照顧大家
543,0:22:13,0:22:16,侯友宜,中間政府要有一些責任
544,0:22:16,0:22:19,侯友宜,要扛起照顧大家的責任
545,0:22:19,0:22:20,侯友宜,讓我們的
546,0:22:20,0:22:21,侯友宜,長照
547,0:22:21,0:22:23,侯友宜,所謂長期的照顧
548,0:22:23,0:22:25,侯友宜,大家都能夠得到
549,0:22:25,0:22:27,侯友宜,完整的看護
550,0:22:27,0:22:29,侯友宜,所以我今天特別
551,0:22:29,0:22:30,侯友宜,藉護理之家
552,0:22:30,0:22:32,侯友宜,跟各位長輩
553,0:22:32,0:22:34,侯友宜,在這裡齊聚一堂的時刻
554,0:22:34,0:22:36,侯友宜,來跟我說
555,0:22:36,0:22:38,侯友宜,侯友宜要當總統
556,0:22:38,0:22:40,侯友宜,要來改變
557,0:22:40,0:22:42,侯友宜,我們長輩越來越老
558,0:22:42,0:22:43,侯友宜,越多人需要照顧
559,0:22:43,0:22:45,侯友宜,我們政府要怎麼做
560,0:22:45,0:22:47,侯友宜,我第一個主張
561,0:22:47,0:22:48,侯友宜,第一個主張
562,0:22:48,0:22:50,侯友宜,就是長照再升級
563,0:22:50,0:22:52,侯友宜,照顧全面化
564,0:22:52,0:22:54,侯友宜,最主要
565,0:22:54,0:22:57,侯友宜,就是要開辦長照保險
566,0:22:57,0:22:59,侯友宜,因為政府的資源
567,0:22:59,0:23:01,侯友宜,並不是很多
568,0:23:01,0:23:03,侯友宜,往往只靠遺贈稅
569,0:23:03,0:23:05,侯友宜,跟菸捐
570,0:23:05,0:23:08,侯友宜,往往是沒有辦法把財源穩定
571,0:23:08,0:23:10,侯友宜,所以政府要投下更多的資源
572,0:23:10,0:23:12,侯友宜,讓長照保險
573,0:23:12,0:23:14,侯友宜,來補這一塊
574,0:23:14,0:23:15,侯友宜,第二個
575,0:23:15,0:23:17,侯友宜,要提高重度失能者
576,0:23:17,0:23:19,侯友宜,要給予的額度
577,0:23:19,0:23:21,侯友宜,要4000塊
578,0:23:21,0:23:23,侯友宜,一個月要4000塊
579,0:23:23,0:23:25,侯友宜,來照顧大家
580,0:23:25,0:23:27,侯友宜,原本沒有這麼高
581,0:23:27,0:23:29,侯友宜,我們要把它提升到
582,0:23:29,0:23:31,侯友宜,給付額度對重度失能者
583,0:23:31,0:23:33,侯友宜,每個月要4000塊
584,0:23:33,0:23:37,侯友宜,至於住宿型的補助
585,0:23:37,0:23:39,侯友宜,這個機構像你們住在這個地方
586,0:23:39,0:23:41,侯友宜,機構的補助
587,0:23:41,0:23:43,侯友宜,每年12萬
588,0:23:43,0:23:45,侯友宜,要提高到24萬
589,0:23:45,0:23:47,侯友宜,提高到2倍
590,0:23:47,0:23:50,侯友宜,現階段的政府是6萬到12萬
591,0:23:50,0:23:52,侯友宜,我們現在把它提高到
592,0:23:52,0:23:54,侯友宜,12萬到24萬
593,0:23:54,0:23:55,侯友宜,提高到2倍
594,0:23:55,0:23:57,侯友宜,因為各位住在這個地方
595,0:23:57,0:23:59,侯友宜,現在每個月
596,0:23:59,0:24:01,侯友宜,有了住宿型的機構
597,0:24:01,0:24:03,侯友宜,其實每個月
598,0:24:03,0:24:05,侯友宜,平均的付費有了3萬到4萬
599,0:24:05,0:24:07,侯友宜,那我們必須
600,0:24:07,0:24:09,侯友宜,政府要多付一點心力
601,0:24:09,0:24:11,侯友宜,來照顧大家
602,0:24:11,0:24:13,侯友宜,所以每年我們把12萬/年
603,0:24:13,0:24:15,侯友宜,提高到24萬/年
604,0:24:15,0:24:19,侯友宜,至於推動長照PLUS
605,0:24:19,0:24:21,侯友宜,希望能夠重度
606,0:24:21,0:24:23,侯友宜,失能家庭
607,0:24:23,0:24:25,侯友宜,能夠多元全面
608,0:24:25,0:24:27,侯友宜,24小時的照顧服務
609,0:24:27,0:24:30,侯友宜,多元性的各種不同的類型
610,0:24:30,0:24:34,侯友宜,對長照的家的改變
611,0:24:34,0:24:36,侯友宜,我們希望更能夠全面
612,0:24:36,0:24:39,侯友宜,尤其照顧重度失能家庭
613,0:24:39,0:24:41,侯友宜,用多元化來幫助大家
614,0:24:41,0:24:43,侯友宜,那當然我有第二個主張
615,0:24:43,0:24:47,侯友宜,就是說住在醫院裡面的看護
616,0:24:47,0:24:53,侯友宜,能夠照顧到所有這些長輩們
617,0:24:53,0:24:55,侯友宜,讓家屬能夠減輕負擔
618,0:24:55,0:24:57,侯友宜,所以住院有看護
619,0:24:57,0:24:59,侯友宜,因為有的人住院沒有看護
620,0:24:59,0:25:00,侯友宜,那為什麼沒有看護
621,0:25:00,0:25:01,侯友宜,第一個負擔
622,0:25:01,0:25:03,侯友宜,第二個一是醫院
623,0:25:03,0:25:06,侯友宜,他必須要實施前全責照護
624,0:25:06,0:25:08,侯友宜,要全部醫院來照顧
625,0:25:08,0:25:12,侯友宜,所以看護由醫院來統聘統訓
626,0:25:12,0:25:14,侯友宜,那如果醫院統聘統訓
627,0:25:14,0:25:16,侯友宜,以後你住在醫院
628,0:25:16,0:25:18,侯友宜,就有人來照顧
629,0:25:18,0:25:20,侯友宜,同時可以解決看護
630,0:25:20,0:25:22,侯友宜,你要找也很困難
631,0:25:22,0:25:24,侯友宜,所以用這樣的方式
632,0:25:24,0:25:27,侯友宜,讓我們醫院負起全責看護的責任
633,0:25:27,0:25:29,侯友宜,全責照護的責任
634,0:25:29,0:25:31,侯友宜,那全責照護讓大家都能夠得到
635,0:25:31,0:25:33,侯友宜,在看病的時候家屬也可以
636,0:25:33,0:25:36,侯友宜,因為全責照護可以減輕負擔
637,0:25:36,0:25:38,侯友宜,當然最重要的就是支持照顧者
638,0:25:38,0:25:40,侯友宜,人照顧的人
639,0:25:40,0:25:42,侯友宜,支持照顧者他有經濟的壓力
640,0:25:42,0:25:45,侯友宜,如果讓他的經濟壓力能夠減少
641,0:25:45,0:25:47,侯友宜,所以照顧者在你家照顧
642,0:25:47,0:25:48,侯友宜,有的在你家照顧
643,0:25:48,0:25:50,侯友宜,有的在家照顧
644,0:25:50,0:25:52,侯友宜,照顧者要怎麼減輕他的經濟壓力
645,0:25:52,0:25:55,侯友宜,第一個擴大長期照顧
646,0:25:55,0:25:59,侯友宜,以高齡養護特別的扣除額
647,0:25:59,0:26:01,侯友宜,就是說我們交稅特別扣除額
648,0:26:01,0:26:04,侯友宜,由十二萬/年上升至十八萬/年
649,0:26:04,0:26:06,侯友宜,年滿八十五歲以上
650,0:26:06,0:26:08,侯友宜,也可以來適用
651,0:26:08,0:26:11,侯友宜,就是說我們的稅可以少交一點
652,0:26:11,0:26:13,侯友宜,當然還有第二個
653,0:26:13,0:26:16,侯友宜,那對發放重度失能者
654,0:26:16,0:26:19,侯友宜,家庭的照顧者的津貼
655,0:26:19,0:26:24,侯友宜,在照顧人的照顧者的津貼
656,0:26:24,0:26:26,侯友宜,在家裡面的照顧者的津貼
657,0:26:26,0:26:27,侯友宜,如何把它提升
658,0:26:27,0:26:30,侯友宜,那每月我們就要發五千塊
659,0:26:30,0:26:31,侯友宜,每月發五千塊
660,0:26:31,0:26:33,侯友宜,對照顧家庭的照顧者
661,0:26:33,0:26:36,侯友宜,今天每月就發五千塊
662,0:26:36,0:26:38,侯友宜,當然我們要提供
663,0:26:38,0:26:41,侯友宜,失能家庭全職照顧者
664,0:26:41,0:26:43,侯友宜,如果你要照顧五年以後
665,0:26:43,0:26:44,侯友宜,因為照顧五年以後
666,0:26:44,0:26:46,侯友宜,基本上要回到職場的可能性
667,0:26:46,0:26:47,侯友宜,就比較少
668,0:26:47,0:26:49,侯友宜,所以要增加國民年金
669,0:26:49,0:26:51,侯友宜,給付的金額
670,0:26:51,0:26:53,侯友宜,每月五千塊
671,0:26:53,0:26:56,侯友宜,所以因為我們照顧五年以後
672,0:26:56,0:26:57,侯友宜,在回去找工作的人
673,0:26:57,0:27:00,侯友宜,所以原則上就要增加國民年金
674,0:27:00,0:27:02,侯友宜,給付金額
675,0:27:02,0:27:03,侯友宜,每個月五千塊
676,0:27:03,0:27:05,侯友宜,讓家庭照顧者
677,0:27:05,0:27:07,侯友宜,超過五年以上多一點補助
678,0:27:07,0:27:09,侯友宜,這就是我最近的一些長照
679,0:27:09,0:27:12,侯友宜,當然我也提過巴氏量表的問題
680,0:27:12,0:27:15,侯友宜,巴氏量表是我率先提出來
681,0:27:15,0:27:17,侯友宜,所以巴氏量表 85 歲以上
682,0:27:17,0:27:20,侯友宜,就免這個巴士量表了
683,0:27:20,0:27:21,侯友宜,那70歲到79歲
684,0:27:21,0:27:23,侯友宜,只要癌症二期或是有一些重病患
685,0:27:23,0:27:25,侯友宜,就免巴氏量表
686,0:27:25,0:27:26,侯友宜,這我早期已經先提過
687,0:27:26,0:27:28,侯友宜,當然還有很多的長照
688,0:27:28,0:27:30,侯友宜,我都陸陸續續把它完整的說清楚
689,0:27:30,0:27:32,侯友宜,今天藉這個機會
690,0:27:32,0:27:36,侯友宜,剛好各位都是住宿型機構的長照
691,0:27:36,0:27:38,侯友宜,所以也跟長輩報告一下
692,0:27:38,0:27:40,侯友宜,讓我們的晚輩
693,0:27:40,0:27:44,侯友宜,讓我們的政府對大家補助多一點
694,0:27:44,0:27:46,侯友宜,所以這就是我提出來的政策
695,0:27:46,0:27:50,侯友宜,希望我們長輩們
696,0:27:50,0:27:53,侯友宜,我們的長輩可以在這個地方過更好的生活
697,0:27:53,0:27:55,侯友宜,讓孩子有空再照顧
698,0:27:55,0:27:57,侯友宜,讓孩子主要是買你的營養品
699,0:27:57,0:27:59,侯友宜,你說買雅培
700,0:27:59,0:28:01,侯友宜,買一些雅培 買水果 買一些水
701,0:28:01,0:28:03,侯友宜,雅培安素
702,0:28:03,0:28:05,侯友宜,哇你的頭腦比我還清楚
703,0:28:05,0:28:07,侯友宜,雅培安素
704,0:28:07,0:28:09,侯友宜,讓大家過得更好
705,0:28:09,0:28:11,侯友宜,身體顧好好不好
706,0:28:11,0:28:13,侯友宜,感謝大家 謝謝大家
707,0:28:13,0:28:15,主持人,我們市長留步
708,0:28:15,0:28:17,主持人,因為阿公阿嬤我們這邊大合影一下
709,0:28:17,0:28:19,主持人,那我們的媒體朋友要不要轉來前面
710,0:28:19,0:28:22,主持人,我們要跟阿公阿嬤大合影
