"segment","from","to","speaker","text"
107,00:04:34,00:04:36,"主持人","來幫我們做一一的解釋"
108,00:04:36,00:04:38,"侯友宜","今天非常謝謝柯教授"
109,00:04:38,00:04:39,"侯友宜","幫我引個言"
110,00:04:39,00:04:42,"侯友宜","把整個住宅的整個"
111,00:04:42,00:04:44,"侯友宜","面臨的現階段的挑戰"
112,00:04:44,00:04:47,"侯友宜","逐一的給大家做一個說明"
113,00:04:47,00:04:48,"侯友宜","其實我在新北市"
114,00:04:48,00:04:51,"侯友宜","不管當副市長 當市長"
115,00:04:51,00:04:53,"侯友宜","尤其對整個"
116,00:04:53,00:04:54,"侯友宜","大家看得到"
117,00:04:54,00:04:57,"侯友宜","但是卻買不到的住宅"
118,00:04:57,00:05:01,"侯友宜","以及年輕人的居住正義"
119,00:05:01,00:05:05,"侯友宜","甚至包括我們很多的社福團體"
120,00:05:05,00:05:07,"侯友宜","需要更多的照顧"
121,00:05:07,00:05:08,"侯友宜","所以一個住宅政策"
122,00:05:08,00:05:10,"侯友宜","絕對不是一個單一方面"
123,00:05:10,00:05:14,"侯友宜","和這個房子的相關的連結問題"
124,00:05:14,00:05:15,"侯友宜","那新北的經驗告訴我"
125,00:05:15,00:05:16,"侯友宜","第一個"
126,00:05:16,00:05:18,"侯友宜","我們社會住宅"
127,00:05:18,00:05:19,"侯友宜","一定要是多元性的"
128,00:05:19,00:05:22,"侯友宜","所以我們住宅的整個政策"
129,00:05:22,00:05:24,"侯友宜","是多元措施"
130,00:05:24,00:05:25,"侯友宜","第一個有的是自己蓋的"
131,00:05:25,00:05:27,"侯友宜","第二個公有地"
132,00:05:27,00:05:29,"侯友宜","都更分為來"
133,00:05:29,00:05:30,"侯友宜","還有市地重劃"
134,00:05:30,00:05:32,"侯友宜","那也有區段增縮"
135,00:05:32,00:05:34,"侯友宜","更有容積獎勵"
136,00:05:34,00:05:35,"侯友宜","至於多元的社福"
137,00:05:35,00:05:38,"侯友宜","跟都市計劃整體開發"
138,00:05:38,00:05:40,"侯友宜","就是希望能夠增加"
139,00:05:40,00:05:42,"侯友宜","社會住宅的存量"
140,00:05:42,00:05:45,"侯友宜","那社會住宅的這些存量裡面"
141,00:05:45,00:05:46,"侯友宜","到新北市"
142,00:05:46,00:05:48,"侯友宜","到今年底"
143,00:05:48,00:05:52,"侯友宜","會完工1.2萬戶"
144,00:05:52,00:05:53,"侯友宜","未來我已經規劃好"
145,00:05:53,00:05:55,"侯友宜","像我們的文宅郡"
146,00:05:55,00:05:57,"侯友宜","以及如蘭如北"
147,00:05:57,00:05:59,"侯友宜","這些大面積的適地重劃"
148,00:05:59,00:06:02,"侯友宜","後是其他地方的都市更新"
149,00:06:02,00:06:02,"侯友宜","我已經算好了"
150,00:06:02,00:06:05,"侯友宜","未來我會達到4.5萬戶"
151,00:06:05,00:06:09,"侯友宜","所以其實在蓋社會住宅"
152,00:06:09,00:06:11,"侯友宜","要用多元的方式"
153,00:06:11,00:06:12,"侯友宜","而且是有順序有步驟"
154,00:06:12,00:06:14,"侯友宜","很清楚的把脈絡"
155,00:06:14,00:06:17,"侯友宜","把脈絡過化的非常的清楚"
156,00:06:17,00:06:20,"侯友宜","除了整個多元措施以外"
157,00:06:20,00:06:22,"侯友宜","在下一張裡面我們可以看到"
158,00:06:22,00:06:24,"侯友宜","新北市在都市更新"
159,00:06:24,00:06:26,"侯友宜","我當市長任內"
160,00:06:26,00:06:28,"侯友宜","短短這四年多來"
161,00:06:28,00:06:31,"侯友宜","到今年的9月底"
162,00:06:31,00:06:33,"侯友宜","我們都更在推動"
163,00:06:33,00:06:38,"侯友宜","已經核准了888件"
164,00:06:38,00:06:40,"侯友宜","這888件"
165,00:06:40,00:06:42,"侯友宜","在侯友宜任內裡面"
166,00:06:42,00:06:44,"侯友宜","是核准的737案"
167,00:06:44,00:06:47,"侯友宜","是過去的4.9倍"
168,00:06:47,00:06:49,"侯友宜","等於過去所有的總和"
169,00:06:49,00:06:52,"侯友宜","都沒有我在當市長任內裡面"
170,00:06:52,00:06:54,"侯友宜","推多元都更"
171,00:06:54,00:06:57,"侯友宜","我們是總和將近過去的5倍"
172,00:06:57,00:06:59,"侯友宜","所以透過多元都更的方式"
173,00:06:59,00:07:03,"侯友宜","滿足了很多的拖老拖幼"
174,00:07:03,00:07:04,"侯友宜","還有社會住宅"
175,00:07:04,00:07:07,"侯友宜","可以還有打造一個無障礙的人本"
176,00:07:07,00:07:08,"侯友宜","友善的一個環境"
177,00:07:08,00:07:09,"侯友宜","各位可以看到"
178,00:07:09,00:07:11,"侯友宜","我們現在的日照中心"
179,00:07:11,00:07:13,"侯友宜","以及托嬰中心"
180,00:07:13,00:07:15,"侯友宜","幼兒園"
181,00:07:15,00:07:18,"侯友宜","都是我們的社會住宅"
182,00:07:18,00:07:20,"侯友宜","當時候公益回饋出來的"
183,00:07:20,00:07:23,"侯友宜","所以其實為什麼新北市的公托"
184,00:07:23,00:07:26,"侯友宜","能夠一都比五都都還多"
185,00:07:26,00:07:30,"侯友宜","也就是利用都市更新的過程當中"
186,00:07:30,00:07:33,"侯友宜","能夠拿回我們的公益回饋"
187,00:07:33,00:07:35,"侯友宜","而新北經驗"
188,00:07:35,00:07:36,"侯友宜","都市更新做得多"
189,00:07:36,00:07:38,"侯友宜","社會住宅做得多"
190,00:07:38,00:07:39,"侯友宜","當然"
191,00:07:39,00:07:42,"侯友宜","以新北的經驗來換大到全國"
192,00:07:42,00:07:46,"侯友宜","我們面臨剛剛柯教授所提的這幾個問題"
193,00:07:46,00:07:48,"侯友宜","我們到底要怎麼做"
194,00:07:48,00:07:49,"侯友宜","我們第一個"
195,00:07:49,00:07:50,"侯友宜","我特別主張"
196,00:07:50,00:07:53,"侯友宜","用公宅的多元措施裡面"
197,00:07:53,00:07:55,"侯友宜","提出了六項措施"
198,00:07:55,00:07:57,"侯友宜","這六項措施我逐一逐一的"
199,00:07:57,00:07:59,"侯友宜","給大家做一個報告"
200,00:07:59,00:08:00,"侯友宜","第一個"
201,00:08:00,00:08:01,"侯友宜","好"
202,00:08:01,00:08:03,"侯友宜","我們的目標"
203,00:08:03,00:08:05,"侯友宜","我們的居住正義"
204,00:08:05,00:08:07,"侯友宜","120萬戶"
205,00:08:07,00:08:09,"侯友宜","這是我們的目標"
206,00:08:09,00:08:13,"侯友宜","這120萬戶要透過什麼樣的途徑能夠實現"
207,00:08:13,00:08:17,"侯友宜","我們希望能夠透過租屋市場的改革"
208,00:08:17,00:08:19,"侯友宜","讓誠實申報"
209,00:08:19,00:08:23,"侯友宜","提升包租代管跟租金補貼的成效"
210,00:08:23,00:08:26,"侯友宜","因為你只要租屋市場透明化"
211,00:08:26,00:08:27,"侯友宜","很多的房東"
212,00:08:27,00:08:31,"侯友宜","在整個租稅平衡底下就會把它釋出來"
213,00:08:31,00:08:34,"侯友宜","那我們希望透過這樣子來提高成效"
214,00:08:34,00:08:34,"侯友宜","第二個"
215,00:08:34,00:08:36,"侯友宜","鼓勵民間投入"
216,00:08:36,00:08:38,"侯友宜","興建社會住宅"
217,00:08:38,00:08:42,"侯友宜","而且政府在開發社會住宅的過程當中"
218,00:08:42,00:08:44,"侯友宜","要用多元化"
219,00:08:44,00:08:48,"侯友宜","比如說我上次談過的企業的勞工宅"
220,00:08:48,00:08:50,"侯友宜","我們的企業的勞工宅"
221,00:08:50,00:08:51,"侯友宜","比如說企業的勞工宅"
222,00:08:51,00:08:54,"侯友宜","像內湖科學園區"
223,00:08:54,00:08:56,"侯友宜","那這裡面如果能蓋勞工宅"
224,00:08:56,00:08:59,"侯友宜","大家可以就近在自己的公司"
225,00:08:59,00:09:01,"侯友宜","周遭工業區裡面"
226,00:09:01,00:09:04,"侯友宜","蓋這個工業宅"
227,00:09:04,00:09:05,"侯友宜","蓋我們的勞工宅"
228,00:09:05,00:09:08,"侯友宜","那大家就會就近上班也就不用塞車了"
229,00:09:08,00:09:11,"侯友宜","所以其實大家想"
230,00:09:11,00:09:12,"侯友宜","企業可以蓋勞工宅"
231,00:09:12,00:09:14,"侯友宜","其實可以解決很多的問題"
232,00:09:14,00:09:17,"侯友宜","還有多元銀髮住宅"
233,00:09:17,00:09:18,"侯友宜","我們的照顧的社區裡面"
234,00:09:18,00:09:20,"侯友宜","如何用多元銀髮的住宅"
235,00:09:20,00:09:22,"侯友宜","照顧更多的長輩"
236,00:09:22,00:09:25,"侯友宜","以及工地地上權的住宅"
237,00:09:25,00:09:28,"侯友宜","我們要推工地地上權的住宅"
238,00:09:28,00:09:29,"侯友宜","這樣子我們有算算的"
239,00:09:29,00:09:30,"侯友宜","我們給它加一加"
240,00:09:30,00:09:35,"侯友宜","我們大概可以推出120萬戶"
241,00:09:35,00:09:37,"侯友宜","我們推出來大概會有120萬戶"
242,00:09:37,00:09:39,"侯友宜","我都很精準的把它算出來"
243,00:09:39,00:09:40,"侯友宜","等一下詳細的要問"
244,00:09:40,00:09:43,"侯友宜","我會給大家注意來做一個報告"
245,00:09:43,00:09:43,"侯友宜","第二個"
246,00:09:43,00:09:46,"侯友宜","推動社會住宅要有誘因"
247,00:09:46,00:09:48,"侯友宜","我們要獎勵民間投入社會住宅"
248,00:09:48,00:09:51,"侯友宜","引導市場民間團體跟醫療機構"
249,00:09:51,00:09:52,"侯友宜","可以投入"
250,00:09:52,00:09:55,"侯友宜","這當中最主要的就是容積獎勵"
251,00:09:55,00:09:56,"侯友宜","你沒有容積獎勵"
252,00:09:56,00:10:00,"侯友宜","結合跨街廓的容積調派措施"
253,00:10:00,00:10:02,"侯友宜","促進都更分回社宅"
254,00:10:02,00:10:04,"侯友宜","我們的容積獎勵"
255,00:10:04,00:10:06,"侯友宜","其實已經在早期了"
256,00:10:06,00:10:08,"侯友宜","甚至很多的容積管制"
257,00:10:08,00:10:10,"侯友宜","因為受到容積管制的問題"
258,00:10:10,00:10:12,"侯友宜","所以很多容積獎勵"
259,00:10:12,00:10:13,"侯友宜","就會被受限"
260,00:10:13,00:10:14,"侯友宜","所以容積管制"
261,00:10:14,00:10:16,"侯友宜","這個我們要重新去做好調整"
262,00:10:16,00:10:18,"侯友宜","那容積獎勵"
263,00:10:18,00:10:19,"侯友宜","我們要大幅在街廓"
264,00:10:19,00:10:23,"侯友宜","或是在整個TOD的觀念裡面"
265,00:10:23,00:10:25,"侯友宜","去好好推動這個方向"
266,00:10:25,00:10:28,"侯友宜","不論在這部分所以外"
267,00:10:28,00:10:31,"侯友宜","最重要開發的社會住宅"
268,00:10:31,00:10:32,"侯友宜","我們要用什麼方式"
269,00:10:32,00:10:35,"侯友宜","都市更新 市地重劃 區段增收"
270,00:10:35,00:10:37,"侯友宜","學校退場用地"
271,00:10:37,00:10:38,"侯友宜","軌道沿線的開發"
272,00:10:38,00:10:41,"侯友宜","還有劃定一定比例的社福用地"
273,00:10:41,00:10:43,"侯友宜","在開發的過程當中"
274,00:10:43,00:10:45,"侯友宜","或是地上權的住宅"
275,00:10:45,00:10:47,"侯友宜","這都是在我們開發過程當中"
276,00:10:47,00:10:49,"侯友宜","就要直接的"
277,00:10:49,00:10:50,"侯友宜","間接的介入"
278,00:10:50,00:10:53,"侯友宜","劃社福一定比例的用地"
279,00:10:53,00:10:56,"侯友宜","而且讓公有地參與開發"
280,00:10:56,00:10:58,"侯友宜","分回了社會住宅"
281,00:10:58,00:11:00,"侯友宜","分回了住宅也要把它納到社會住宅"
282,00:11:00,00:11:01,"侯友宜","你只要公有地參加"
283,00:11:01,00:11:03,"侯友宜","那我們分回來的部分"
284,00:11:03,00:11:05,"侯友宜","我們就要納到社會住宅裡面"
285,00:11:05,00:11:07,"侯友宜","這是我提供的第三個"
286,00:11:07,00:11:08,"侯友宜","第四個企業的勞工宅"
287,00:11:08,00:11:10,"侯友宜","我剛剛講很清楚"
288,00:11:10,00:11:13,"侯友宜","這個部分其實我們要大力的推動"
289,00:11:13,00:11:15,"侯友宜","像科技研究工業區勞工"
290,00:11:15,00:11:17,"侯友宜","來興建這個勞工宅"
291,00:11:17,00:11:19,"侯友宜","包括興建勞工宅裡面"
292,00:11:19,00:11:22,"侯友宜","一定要有托嬰中心 幼兒園"
293,00:11:22,00:11:23,"侯友宜","或是日照中心"
294,00:11:23,00:11:26,"侯友宜","那可以照顧企業的所謂的員工"
295,00:11:26,00:11:30,"侯友宜","讓企業的員工在我們公司的周遭"
296,00:11:30,00:11:33,"侯友宜","就可以上 如果可以照顧老的照顧小的"
297,00:11:33,00:11:35,"侯友宜","並給企業獎勵措施"
298,00:11:35,00:11:37,"侯友宜","來解決員工的需求"
299,00:11:37,00:11:39,"侯友宜","所以勞工宅"
300,00:11:39,00:11:41,"侯友宜","尤其對都會型態工業區的"
301,00:11:41,00:11:44,"侯友宜","來蓋勞工宅一定有很大的幫忙"
302,00:11:44,00:11:46,"侯友宜","甚至我們在其他的各縣市"
303,00:11:46,00:11:48,"侯友宜","也在產業園區裡面"
304,00:11:48,00:11:51,"侯友宜","在科學園區裡面都可以蓋勞工宅"
305,00:11:51,00:11:55,"侯友宜","不然這樣子引發的多元性的推動制裁"
306,00:11:55,00:11:57,"侯友宜","因為長輩們"
307,00:11:57,00:11:59,"侯友宜","因為電梯的問題"
308,00:11:59,00:12:01,"侯友宜","還有很多都市更新的速度太慢"
309,00:12:01,00:12:03,"侯友宜","所以如何去推動退休照顧社區"
310,00:12:03,00:12:07,"侯友宜","熟齡社區跟樂齡住宅"
311,00:12:07,00:12:09,"侯友宜","那用經濟可負擔的狀況下"
312,00:12:09,00:12:11,"侯友宜","滿足多元的住房 多元的基礎需求"
313,00:12:11,00:12:13,"侯友宜","這當中要結合醫療機構"
314,00:12:13,00:12:19,"侯友宜","市場民間資源建立高齡友善的示範基地"
315,00:12:19,00:12:21,"侯友宜","像新北市"
316,00:12:21,00:12:23,"侯友宜","在我們的三重"
317,00:12:23,00:12:25,"侯友宜","要推這個"
318,00:12:25,00:12:27,"侯友宜","銀髮這個生活圈"
319,00:12:27,00:12:29,"侯友宜","一樣的"
320,00:12:29,00:12:31,"侯友宜","我們現在就在等審定以後"
321,00:12:31,00:12:33,"侯友宜","我們新北市就仿造新加坡"
322,00:12:33,00:12:35,"侯友宜","蓋一個多元性的銀髮住宅"
323,00:12:35,00:12:37,"侯友宜","那銀髮住宅裡面"
324,00:12:37,00:12:39,"侯友宜","在下面有商業區"
325,00:12:39,00:12:41,"侯友宜","也有運動場所"
326,00:12:41,00:12:43,"侯友宜","我們把它整個蓋"
327,00:12:43,00:12:45,"侯友宜","這個就是多元的銀髮"
328,00:12:45,00:12:47,"侯友宜","又用照護設計的方式"
329,00:12:47,00:12:49,"侯友宜","熟齡社區幫忙樂齡住宅"
330,00:12:49,00:12:51,"侯友宜","來把這個部分做好"
331,00:12:51,00:12:53,"侯友宜","至於公有地上閒的住宅"
332,00:12:53,00:12:55,"侯友宜","我們會參考新加坡"
333,00:12:55,00:12:57,"侯友宜","公宅的方式"
334,00:12:57,00:12:59,"侯友宜","來讓結婚青年"
335,00:12:59,00:13:01,"侯友宜","我們有排富條款"
336,00:13:01,00:13:05,"侯友宜","可以購買一般"
337,00:13:05,00:13:09,"侯友宜","一般住宅的市價的7成"
338,00:13:09,00:13:13,"侯友宜","地上權的跟一般買大概是市價的7成"
339,00:13:13,00:13:15,"侯友宜","然後使用權是70年"
340,00:13:15,00:13:17,"侯友宜","如果要賣"
341,00:13:17,00:13:21,"侯友宜","如果那一天你要賣掉的話"
342,00:13:21,00:13:23,"侯友宜","我們會延異"
343,00:13:23,00:13:25,"侯友宜","由政府造價收買"
344,00:13:25,00:13:27,"侯友宜","政府在開發起得的土地"
345,00:13:27,00:13:29,"侯友宜","在財務平衡底下"
346,00:13:29,00:13:31,"侯友宜","不得出手"
347,00:13:31,00:13:33,"侯友宜","並可推動地上權的住宅"
348,00:13:33,00:13:35,"侯友宜","現在就讓民間參與"
349,00:13:35,00:13:37,"侯友宜","像我們的抵費地"
350,00:13:37,00:13:39,"侯友宜","或是剋有剩餘的土地"
351,00:13:39,00:13:41,"侯友宜","我們就把它拿來蓋"
352,00:13:41,00:13:43,"侯友宜","我們的社會住宅"
353,00:13:43,00:13:45,"侯友宜","拿來蓋我們地上權的住宅"
354,00:13:45,00:13:47,"侯友宜","這個部分"
355,00:13:47,00:13:49,"侯友宜","就可以讓一般的青年朋友"
356,00:13:49,00:13:51,"侯友宜","來買那打7成"
357,00:13:51,00:13:53,"侯友宜","除了這個部分以外"
358,00:13:53,00:13:55,"侯友宜","還有幾個"
359,00:13:55,00:13:57,"侯友宜","育兒成家有住宅"
360,00:13:57,00:13:59,"侯友宜","因為現在少子化的問題"
361,00:13:59,00:14:01,"侯友宜","生了小孩以後"
362,00:14:01,00:14:03,"侯友宜","壓力都很大"
363,00:14:03,00:14:05,"侯友宜","所以我特別說"
364,00:14:05,00:14:07,"侯友宜","第一個 生了兩胎"
365,00:14:07,00:14:11,"侯友宜","以上的家庭要優先抽社會住宅"
366,00:14:11,00:14:13,"侯友宜","以購買地上權的住宅"
367,00:14:13,00:14:15,"侯友宜","這裡面要踩輪候制"
368,00:14:15,00:14:17,"侯友宜","然後讓大家都有機會"
369,00:14:17,00:14:19,"侯友宜","不要老是"
370,00:14:19,00:14:21,"侯友宜","一抽再抽都抽到同樣的人"
371,00:14:21,00:14:23,"侯友宜","那地上權的住宅"
372,00:14:23,00:14:25,"侯友宜","如果是你是"
373,00:14:25,00:14:27,"侯友宜","有二胎的"
374,00:14:27,00:14:29,"侯友宜","有兩個孩子的"
375,00:14:29,00:14:31,"侯友宜","那購買公有地上權的住宅價格"
376,00:14:31,00:14:33,"侯友宜","除了7折以外"
377,00:14:33,00:14:35,"侯友宜","再打8折"
378,00:14:35,00:14:37,"侯友宜","算一下7 8 56等於是5.6折"
379,00:14:37,00:14:39,"侯友宜","所以你生兩個小孩"
380,00:14:39,00:14:41,"侯友宜","你買地上權的公有住宅"
381,00:14:41,00:14:43,"侯友宜","就等於是5.6折"
382,00:14:43,00:14:45,"侯友宜","非常非常非常的便宜"
383,00:14:45,00:14:47,"侯友宜","等於是市價的一半"
384,00:14:47,00:14:49,"侯友宜","等於是一半"
385,00:14:49,00:14:51,"侯友宜","至於我們青年成家"
386,00:14:51,00:14:53,"侯友宜","在低利率的貸款"
387,00:14:53,00:14:55,"侯友宜","我們從1000萬就提升到1200萬"
388,00:14:55,00:14:57,"侯友宜","第三胎我上次已經報告過了"
389,00:14:57,00:14:59,"侯友宜","第三胎"
390,00:14:59,00:15:01,"侯友宜","排富條款"
391,00:15:01,00:15:03,"侯友宜","我們特別談到"
392,00:15:03,00:15:05,"侯友宜","夫妻一生一次百萬補貼"
393,00:15:05,00:15:07,"侯友宜","可用於購屋"
394,00:15:07,00:15:09,"侯友宜","或是換屋的頭期款"
395,00:15:09,00:15:11,"侯友宜","跟租屋來使用"
396,00:15:11,00:15:13,"侯友宜","那這部分我上次講"
397,00:15:13,00:15:15,"侯友宜","我再次提醒"
NA,NA,NA,"侯友宜","青年要育兒要成家"
398,00:15:15,00:15:17,"侯友宜","我們要優先給他有房子住"
399,00:15:17,00:15:19,"侯友宜","所以這也是"
400,00:15:19,00:15:21,"侯友宜","我提出來這些政策"
401,00:15:21,00:15:23,"侯友宜","也希望大家能夠了解"
402,00:15:23,00:15:25,"侯友宜","當然還有一個很重要的"
403,00:15:25,00:15:27,"侯友宜","炒房"
404,00:15:27,00:15:29,"侯友宜","比如說遏止炒住房價"
405,00:15:29,00:15:31,"侯友宜","大家再看一個"
406,00:15:31,00:15:33,"侯友宜","一個房地產"
407,00:15:33,00:15:35,"侯友宜","或是看一個"
408,00:15:35,00:15:37,"侯友宜","住宅政策"
409,00:15:37,00:15:39,"侯友宜","大家都把它擺在"
410,00:15:39,00:15:41,"侯友宜","內政部早期是營建署"
411,00:15:41,00:15:43,"侯友宜","現在叫國土"
413,00:15:45,00:15:47,"侯友宜","國土署"
414,00:15:47,00:15:49,"侯友宜","那今天"
415,00:15:49,00:15:51,"侯友宜","這樣一個層級夠不夠"
416,00:15:51,00:15:53,"侯友宜","其實這裡面涉及到什麼問題"
417,00:15:53,00:15:55,"侯友宜","為什麼我要成立一個"
418,00:15:55,00:15:57,"侯友宜","院級的統籌"
