segment,from,to,speaker,text
67,0:03:43,0:03:48,主持人,繼續在這一回的國家希望工程當中
68,0:03:48,0:03:51,主持人,提供我們公益永續的台灣這個領域
69,0:03:51,0:03:53,主持人,有許多寶貴意見的
70,0:03:53,0:03:55,主持人,包括丁志仁理事長
71,0:03:55,0:03:56,主持人,理事長早安
72,0:03:56,0:03:58,主持人,是不是也跟大家揮揮手打招呼
73,0:03:58,0:04:01,主持人,（伍）維婷老師
74,0:04:01,0:04:04,主持人,在路上塞車會晚一點
75,0:04:04,0:04:06,主持人,以及呂寶靜老師
76,0:04:06,0:04:11,主持人,杜瑛秋執行長
77,0:04:11,0:04:13,主持人,歡迎您
78,0:04:13,0:04:15,主持人,林國明老師
79,0:04:15,0:04:17,主持人,歡迎您
80,0:04:17,0:04:19,主持人,林凱衡老師
81,0:04:19,0:04:21,主持人,老師好
82,0:04:21,0:04:23,主持人,邱星崴老師
83,0:04:25,0:04:27,主持人,徐書磊營運長
84,0:04:27,0:04:29,主持人,歡迎您
85,0:04:29,0:04:31,主持人,還有張國偉老師
86,0:04:31,0:04:33,主持人,老師好
87,0:04:33,0:04:35,主持人,陳婉琪老師
88,0:04:35,0:04:39,主持人,以及陳惠萍理事長
89,0:04:39,0:04:43,主持人,廖俊臣老師
90,0:04:43,0:04:45,主持人,老師早安
91,0:04:45,0:04:47,主持人,廖錦桂副執行長
92,0:04:47,0:04:50,主持人,歡迎錦桂姐
93,0:04:50,0:04:52,主持人,鄭力軒老師
94,0:04:53,0:04:55,主持人,薛曉華老師
95,0:04:55,0:04:57,主持人,還有謝若蘭老師
96,0:04:57,0:05:01,主持人,大家早安
97,0:05:01,0:05:03,主持人,繼續是提供我們創新繁榮的台灣
98,0:05:03,0:05:07,主持人,有許多寶貴意見的孔維新老師
99,0:05:07,0:05:09,主持人,孔老師早安
100,0:05:09,0:05:11,主持人,王仁甫老師
101,0:05:11,0:05:15,主持人,王義川老師
102,0:05:15,0:05:19,主持人,何彥陞老師
103,0:05:19,0:05:21,主持人,吳宗澤執行長
104,0:05:21,0:05:23,主持人,早安
105,0:05:23,0:05:25,主持人,還有巫宛萍老師
106,0:05:25,0:05:29,主持人,李永棠院長
107,0:05:29,0:05:31,主持人,李宜修理事
108,0:05:31,0:05:33,主持人,理事好
109,0:05:33,0:05:35,主持人,李崇禧教授
110,0:05:35,0:05:39,主持人,周奕成老師
111,0:05:39,0:05:41,主持人,以及侯宜秀秘書長
112,0:05:41,0:05:45,主持人,洪致文老師
113,0:05:45,0:05:47,主持人,老師好
114,0:05:47,0:05:49,主持人,徐慶柏老師
115,0:05:49,0:05:51,主持人,還有董建宏老師
116,0:05:51,0:05:55,主持人,熊正一老師
117,0:05:55,0:05:59,主持人,劉孟俊所長
118,0:05:59,0:06:01,主持人,劉曜華老師
119,0:06:01,0:06:05,主持人,以及蔡志宏老師
120,0:06:05,0:06:07,主持人,老師好
121,0:06:07,0:06:09,主持人,蔡明宏副研究員
122,0:06:09,0:06:11,主持人,蔡明芳老師
123,0:06:11,0:06:15,主持人,老師好
124,0:06:15,0:06:17,主持人,以及蔡維哲老師
125,0:06:17,0:06:19,主持人,賴**主任
126,0:06:19,0:06:23,主持人,還有***老師
127,0:06:23,0:06:27,主持人,邀請大家能夠跟現場打聲招呼
128,0:06:27,0:06:29,主持人,再次真摯的感謝各位
129,0:06:29,0:06:31,主持人,對於國家願景的付出
130,0:06:31,0:06:33,主持人,沒有大家就不會有今天
131,0:06:33,0:06:35,主持人,發表會的心血結晶
132,0:06:35,0:06:37,主持人,這一次也是三大智庫
133,0:06:37,0:06:39,主持人,首度的攜手
134,0:06:39,0:06:41,主持人,接下來就讓我們邀請
135,0:06:41,0:06:43,主持人,今天記者會的主辦方
136,0:06:43,0:06:45,主持人,同時也是這一次
137,0:06:45,0:06:47,主持人,國家希望工程
138,0:06:47,0:06:49,主持人,負擔起了重責大任的
139,0:06:49,0:06:51,主持人,新境界文教基金會
140,0:06:51,0:06:53,主持人,陳東升執行長
141,0:06:53,0:06:55,主持人,歡迎陳東升執行長致詞
142,0:06:55,0:06:57,主持人,讓我們透過熱烈的掌聲
143,0:06:57,0:06:59,主持人,歡迎執行長
144,0:06:59,0:07:08,陳東升,賴副總統
145,0:07:08,0:07:10,陳東升,鄭麗君董事長
146,0:07:10,0:07:11,陳東升,邱義仁副董事長
147,0:07:11,0:07:13,陳東升,朱敬一院士
148,0:07:13,0:07:15,陳東升,呂曜志執行長
149,0:07:15,0:07:17,陳東升,還有在座各位貴賓
150,0:07:17,0:07:19,陳東升,大家早安 大家好
151,0:07:19,0:07:23,陳東升,我今天非常的高興
152,0:07:23,0:07:25,陳東升,有這個機會
153,0:07:25,0:07:27,陳東升,來跟大家說明
154,0:07:27,0:07:29,陳東升,這整個國家願景
155,0:07:29,0:07:31,陳東升,希望願景工程
156,0:07:31,0:07:33,陳東升,整個推動的這個過程
157,0:07:33,0:07:37,陳東升,我們這一次
158,0:07:37,0:07:39,陳東升,就像剛剛主持人所說的
159,0:07:39,0:07:41,陳東升,我們除了新境界文教基金會之外
160,0:07:41,0:07:43,陳東升,我們也建立了一個
161,0:07:43,0:07:45,陳東升,智庫協作的這個平台
162,0:07:45,0:07:47,陳東升,包括青平台
163,0:07:47,0:07:49,陳東升,還有台灣智庫
164,0:07:49,0:07:51,陳東升,我想沒有人的這個智慧
165,0:07:51,0:07:53,陳東升,是完整的
166,0:07:53,0:07:55,陳東升,需要大家共同的這個協作
167,0:07:55,0:07:57,陳東升,共同的這個討論
168,0:07:57,0:08:01,陳東升,國家希望工程這個政策
169,0:08:01,0:08:03,陳東升,整體來說
170,0:08:03,0:08:05,陳東升,它是一個我們長期累積的成果
171,0:08:05,0:08:09,陳東升,參與討論的這個成員
172,0:08:09,0:08:11,陳東升,大家都秉持著
173,0:08:11,0:08:13,陳東升,民主治理 創新共榮
174,0:08:13,0:08:15,陳東升,跟普惠包容的核心價值
175,0:08:15,0:08:19,陳東升,在這個價值底下
176,0:08:19,0:08:21,陳東升,大家提出不同的這個建議
177,0:08:21,0:08:23,陳東升,不同的這個意見跟想法
178,0:08:23,0:08:25,陳東升,就算是立場
179,0:08:25,0:08:27,陳東升,觀點不一樣
180,0:08:27,0:08:29,陳東升,大家透過深度
181,0:08:29,0:08:31,陳東升,持續的這個討論
182,0:08:31,0:08:33,陳東升,形成一些具體的政策的這個建議
183,0:08:33,0:08:37,陳東升,如果我們回顧過去的這個歷史
184,0:08:37,0:08:39,陳東升,民進黨作為一個民主的這個政黨
185,0:08:39,0:08:43,陳東升,自從這個創黨以來
186,0:08:43,0:08:45,陳東升,就會參著這個智庫的這個建議
187,0:08:45,0:08:47,陳東升,定期發表政策白皮書
188,0:08:47,0:08:51,陳東升,並且在選舉的時候
189,0:08:51,0:08:53,陳東升,公布國家願景
190,0:08:53,0:08:55,陳東升,或者是政綱
191,0:08:55,0:08:57,陳東升,這個是一個非常長久持續
192,0:08:57,0:08:59,陳東升,而且優良的這個傳統
193,0:08:59,0:09:03,陳東升,2011年的時候
194,0:09:03,0:09:05,陳東升,小英總統所提出來的這個十年政綱
195,0:09:05,0:09:07,陳東升,就是一個最好的例子
196,0:09:07,0:09:09,陳東升,表示也顯示出
197,0:09:09,0:09:11,陳東升,民進黨是一個開放
198,0:09:11,0:09:13,陳東升,負責任的這個政黨
199,0:09:13,0:09:15,陳東升,始終以最高的這個標準
200,0:09:15,0:09:17,陳東升,把治國的理念
201,0:09:17,0:09:19,陳東升,執政的這個藍圖
202,0:09:19,0:09:21,陳東升,完整的呈現在全體國人的面前
203,0:09:21,0:09:23,陳東升,接受大家的
204,0:09:23,0:09:25,陳東升,檢驗批評還有建議
205,0:09:25,0:09:29,陳東升,這一次我們在這個智庫的這個討論裡面
206,0:09:29,0:09:31,陳東升,當然
207,0:09:31,0:09:33,陳東升,產官學研是主要參與的
208,0:09:33,0:09:35,陳東升,核心
209,0:09:35,0:09:37,陳東升,但是我們秉持著民主
210,0:09:37,0:09:39,陳東升,治理開放參與的這個原則
211,0:09:39,0:09:41,陳東升,也邀請了
212,0:09:41,0:09:43,陳東升,相關議題的公民團體
213,0:09:43,0:09:45,陳東升,在不受任何限制的
214,0:09:45,0:09:47,陳東升,情況底下提出他們的這個意見
215,0:09:47,0:09:49,陳東升,提出他們的這個想法
216,0:09:49,0:09:51,陳東升,這個才能夠落實
217,0:09:51,0:09:53,陳東升,普惠包容民主
218,0:09:53,0:09:55,陳東升,治理的這個精神
219,0:09:55,0:09:57,陳東升,等一下賴主席
220,0:09:57,0:09:59,陳東升,他會對國家希望
221,0:09:59,0:10:01,陳東升,工程做全面的這個介紹
222,0:10:01,0:10:03,陳東升,在這裡
223,0:10:03,0:10:05,陳東升,我要用四個字來表達
224,0:10:05,0:10:07,陳東升,對於這個國家希望
225,0:10:07,0:10:09,陳東升,工程這整個政策
226,0:10:09,0:10:11,陳東升,內容的一個感想
227,0:10:11,0:10:13,陳東升,第一個就是穩健
228,0:10:13,0:10:15,陳東升,穩健就表示我們在
229,0:10:15,0:10:17,陳東升,這個政策的這個內容
230,0:10:17,0:10:19,陳東升,是銜接小英總統執政的
231,0:10:19,0:10:21,陳東升,這個成果在納入
232,0:10:21,0:10:23,陳東升,未來我們做得到的
233,0:10:23,0:10:25,陳東升,可行的而且
234,0:10:25,0:10:27,陳東升,不會吹牛膨風
235,0:10:27,0:10:29,陳東升,可以做得到的這個政策
236,0:10:29,0:10:31,陳東升,我建議把它納進來
237,0:10:31,0:10:33,陳東升,第二個呢
238,0:10:33,0:10:35,陳東升,我的這個感想第二個
239,0:10:35,0:10:37,陳東升,主要的字眼就是前瞻
240,0:10:37,0:10:39,陳東升,我們的設想台灣
241,0:10:39,0:10:41,陳東升,在未來十年二十年
242,0:10:41,0:10:43,陳東升,會碰到
243,0:10:43,0:10:45,陳東升,非常多的挑戰跟困難
244,0:10:45,0:10:47,陳東升,預先做好準備
245,0:10:47,0:10:49,陳東升,跟規劃
246,0:10:49,0:10:51,陳東升,不會以任期的長短來做
247,0:10:51,0:10:53,陳東升,政策思考的自我設限
248,0:10:53,0:10:55,陳東升,在這裡賴副總統
249,0:10:55,0:10:57,陳東升,就展現出一個
250,0:10:57,0:10:59,陳東升,真實的深思熟慮
251,0:10:59,0:11:01,陳東升,而且有強烈使命感的
252,0:11:01,0:11:03,陳東升,這個國家領導人的高度
253,0:11:03,0:11:05,陳東升,從這樣子的一個角度
254,0:11:05,0:11:07,陳東升,來提出整體的政策規劃
255,0:11:07,0:11:09,陳東升,最後呢我要感謝
256,0:11:09,0:11:11,陳東升,青平台基金會還有台灣智庫
257,0:11:11,0:11:13,陳東升,還有產官學研界
258,0:11:13,0:11:15,陳東升,的這個朋友提出來的
259,0:11:15,0:11:17,陳東升,寶貴的這個意見
260,0:11:17,0:11:19,陳東升,也由衷的感謝大家的這個
261,0:11:19,0:11:21,陳東升,參與在這裡表示
262,0:11:21,0:11:23,陳東升,最高的敬意謝謝
263,0:11:23,0:11:25,主持人,謝謝執行長
264,0:11:25,0:11:27,主持人,剛剛執行長特別提到了
265,0:11:27,0:11:29,主持人,這回有三大智庫智囊團
266,0:11:29,0:11:31,主持人,一起來齊心齊力
267,0:11:31,0:11:33,主持人,容許我繼續為大家來做介紹
268,0:11:33,0:11:35,主持人,今天在現場非常非常感謝
269,0:11:35,0:11:37,主持人,各位貴賓與會包括了
270,0:11:37,0:11:39,主持人,提供我們民主和平的台灣
271,0:11:39,0:11:41,主持人,有許多寶貴意見的
272,0:11:41,0:11:43,主持人,吳明孝老師
273,0:11:43,0:11:45,主持人,歡迎吳明孝老師跟大家打聲招呼
274,0:11:45,0:11:47,主持人,以及姜皇池老師
275,0:11:47,0:11:49,主持人,老師好
276,0:11:49,0:11:51,主持人,翁瑞宏老師
277,0:11:51,0:11:53,主持人,歡迎老師
278,0:11:53,0:11:55,主持人,郭家佑理事長
279,0:11:55,0:11:57,主持人,歡迎理事長
280,0:11:57,0:11:59,主持人,以及陳方隅老師
281,0:11:59,0:12:01,主持人,老師好
282,0:12:01,0:12:03,主持人,陳佳慧老師
283,0:12:03,0:12:05,主持人,老師早安
284,0:12:05,0:12:07,主持人,陶儀芬老師
285,0:12:07,0:12:09,主持人,以及曾梓峰老師
286,0:12:09,0:12:15,主持人,董思齊副執行長
287,0:12:15,0:12:17,主持人,歡迎您
288,0:12:17,0:12:19,主持人,謝文生執行長
289,0:12:19,0:12:21,主持人,歡迎執行長
290,0:12:21,0:12:23,主持人,以及顏慧欣副執行長
291,0:12:23,0:12:27,主持人,歡迎以及
292,0:12:27,0:12:29,主持人,羅承宗老師
293,0:12:29,0:12:33,主持人,現在現場伍維婷老師也到了
294,0:12:33,0:12:35,主持人,維婷老師好
295,0:12:35,0:12:39,主持人,非常謝謝大家付出了心血
296,0:12:39,0:12:41,主持人,參與我們今天的記者會
297,0:12:41,0:12:43,主持人,接下來我們要繼續邀請的是
298,0:12:43,0:12:45,主持人,台灣智庫呂曜志執行長
299,0:12:45,0:12:47,主持人,為我們致詞
300,0:12:47,0:12:49,主持人,掌聲歡迎呂執行長
301,0:12:49,0:12:51,主持人,(音樂)
302,0:12:51,0:12:59,呂曜志,我們敬愛的賴副總統賴主席
303,0:12:59,0:13:01,呂曜志,三大智庫的長官
304,0:13:01,0:13:03,呂曜志,陳博志老師
305,0:13:03,0:13:05,呂曜志,邱義仁副董事長
306,0:13:05,0:13:07,呂曜志,麗君董事長
307,0:13:07,0:13:09,呂曜志,東升執行長
308,0:13:09,0:13:11,呂曜志,還有在場今天
309,0:13:11,0:13:13,呂曜志,來參加的所有的
310,0:13:13,0:13:15,呂曜志,各個政策領域的
311,0:13:15,0:13:17,呂曜志,代表的學者
312,0:13:17,0:13:19,呂曜志,老師大家早
313,0:13:19,0:13:21,呂曜志,剛剛主持人有講過
314,0:13:21,0:13:23,呂曜志,三大智庫
315,0:13:23,0:13:25,呂曜志,第一次合作
316,0:13:25,0:13:27,呂曜志,事實上這個第一次
317,0:13:27,0:13:29,呂曜志,其實已經延續了二十幾年
318,0:13:29,0:13:31,呂曜志,我們從2000年
319,0:13:31,0:13:33,呂曜志,第一次台灣政黨輪替之後
320,0:13:33,0:13:35,呂曜志,其實在座
321,0:13:35,0:13:37,呂曜志,所有的夥伴們
322,0:13:37,0:13:39,呂曜志,大家都其實都一起
323,0:13:39,0:13:41,呂曜志,並肩奮戰過
324,0:13:41,0:13:43,呂曜志,我記得那時候我在
325,0:13:43,0:13:45,呂曜志,08年跟12年
326,0:13:45,0:13:47,呂曜志,在小南門的辦公室
327,0:13:47,0:13:49,呂曜志,我們也曾經一起
328,0:13:49,0:13:51,呂曜志,可以說
329,0:13:51,0:13:53,呂曜志,有些人流淚
330,0:13:53,0:13:55,呂曜志,有些人就打氣
331,0:13:55,0:13:57,呂曜志,說不要放棄
332,0:13:57,0:13:59,呂曜志,我們陳老師在 麗君在
333,0:13:59,0:14:01,呂曜志,我們都一直在看那個電視
334,0:14:01,0:14:03,呂曜志,跟東升執行長一起在
335,0:14:03,0:14:05,呂曜志,事實上三大智庫的
336,0:14:05,0:14:07,呂曜志,這些夥伴們
337,0:14:07,0:14:09,呂曜志,大家都是一家人
338,0:14:09,0:14:11,呂曜志,我也當過青平台的董事
339,0:14:11,0:14:13,呂曜志,東升執行長
340,0:14:13,0:14:15,呂曜志,現在還是台灣智庫的董事
341,0:14:15,0:14:17,呂曜志,那更不用講在座的各位老師
342,0:14:17,0:14:19,呂曜志,其實大家都是在這樣的一個平台底下
343,0:14:19,0:14:21,呂曜志,在每一次
344,0:14:21,0:14:23,呂曜志,台灣民主深化的過程當中
345,0:14:23,0:14:25,呂曜志,大家站出來
346,0:14:25,0:14:27,呂曜志,那在我們
347,0:14:27,0:14:29,呂曜志,一代又一代的
348,0:14:29,0:14:31,呂曜志,台灣的這個
349,0:14:31,0:14:33,呂曜志,傑出的政治領袖的領導之下
350,0:14:33,0:14:35,呂曜志,我們滿懷著信心
351,0:14:35,0:14:37,呂曜志,秉承一個志向
352,0:14:37,0:14:39,呂曜志,這個公民
353,0:14:39,0:14:41,呂曜志,的一個公益性
354,0:14:41,0:14:43,呂曜志,這樣子的一個理想
355,0:14:43,0:14:45,呂曜志,我們用政策來實踐
356,0:14:45,0:14:47,呂曜志,我們所學
357,0:14:47,0:14:49,呂曜志,所以平台是非常重要的
358,0:14:49,0:14:51,呂曜志,那我們這一次
359,0:14:51,0:14:53,呂曜志,也希望能夠
360,0:14:53,0:14:55,呂曜志,我們的心願就是幫助我們的
361,0:14:55,0:14:57,呂曜志,賴副總統持續的
362,0:14:57,0:14:59,呂曜志,來深化台灣的民主
363,0:14:59,0:15:01,呂曜志,特別是在台灣未來的十年
364,0:15:01,0:15:03,呂曜志,面臨到非常多的
365,0:15:03,0:15:05,呂曜志,外部的挑戰
366,0:15:05,0:15:07,呂曜志,民主絕對是一棒接一棒
367,0:15:07,0:15:09,呂曜志,沒有終止的一天
368,0:15:09,0:15:11,呂曜志,民主的奮戰
369,0:15:11,0:15:13,呂曜志,民主的鞏固
370,0:15:13,0:15:15,呂曜志,跟國家的發展
371,0:15:15,0:15:17,呂曜志,除了有願景的領導人以外
372,0:15:17,0:15:19,呂曜志,我想在這個政策研議的過程中間
373,0:15:19,0:15:21,呂曜志,我們也充分的
374,0:15:21,0:15:23,呂曜志,去討論到民間
375,0:15:23,0:15:25,呂曜志,多元參與的可能性
376,0:15:25,0:15:27,呂曜志,賴副總統在多次的討論中間
377,0:15:27,0:15:29,呂曜志,都一直問我們
378,0:15:29,0:15:31,呂曜志,我們的民間 我們的企業
379,0:15:31,0:15:33,呂曜志,我們的產業 我們的國民
380,0:15:33,0:15:35,呂曜志,可以在這個願景
381,0:15:35,0:15:37,呂曜志,工程中間扮演什麼樣的
382,0:15:37,0:15:39,呂曜志,角色 所以我們在很多的政策中間
383,0:15:39,0:15:41,呂曜志,其實都非常多
384,0:15:41,0:15:43,呂曜志,多次的討論怎麼樣槓桿民間的力量
385,0:15:43,0:15:45,呂曜志,包括社會住宅
386,0:15:45,0:15:47,呂曜志,包括地方創生 所以今天
387,0:15:47,0:15:49,呂曜志,有很多的這個 包括星崴等等
388,0:15:49,0:15:51,呂曜志,這些的代表
389,0:15:51,0:15:53,呂曜志,從外界的一個
390,0:15:53,0:15:55,呂曜志,我們協作的一個融合過程中間
391,0:15:55,0:15:57,呂曜志,給我們鞭策
392,0:15:57,0:15:59,呂曜志,也給我們反省
393,0:15:59,0:16:01,呂曜志,我們當然在黨內也有非常多
394,0:16:01,0:16:03,呂曜志,優秀的這些夥伴
395,0:16:03,0:16:05,呂曜志,也一直給我們在政策上非常多的
396,0:16:05,0:16:07,呂曜志,提醒 這個 所以
397,0:16:07,0:16:09,呂曜志,不管是這個黨
398,0:16:09,0:16:11,呂曜志,或是說執政的團隊
399,0:16:11,0:16:13,呂曜志,或是說民間 我希望在這個過程中間
400,0:16:13,0:16:15,呂曜志,我們未來還是一個
401,0:16:15,0:16:17,呂曜志,充分協作的一個過程
402,0:16:17,0:16:19,呂曜志,那我們繼續
403,0:16:19,0:16:21,呂曜志,追隨著我們的賴副總統
404,0:16:21,0:16:23,呂曜志,賴主席 在這一場的
405,0:16:23,0:16:25,呂曜志,一個選戰當中 能夠
406,0:16:25,0:16:27,呂曜志,提出負責任可行的
407,0:16:27,0:16:29,呂曜志,一個政策 來持續我們對
408,0:16:29,0:16:31,呂曜志,台灣民主的一個貢獻
409,0:16:31,0:16:33,呂曜志,跟承諾 以上也再次
410,0:16:33,0:16:35,呂曜志,感謝今天有這個機會
411,0:16:35,0:16:37,呂曜志,讓我來代表台灣智庫 特別是
412,0:16:37,0:16:39,呂曜志,我們陳老師
413,0:16:39,0:16:41,呂曜志,已經很久沒有公開露面
414,0:16:41,0:16:43,呂曜志,這次又特別的
415,0:16:43,0:16:45,呂曜志,代表一個傳承
416,0:16:45,0:16:47,呂曜志,也希望 他常常跟我講說
417,0:16:47,0:16:49,呂曜志,要不斷的去招攬年輕人
418,0:16:49,0:16:51,呂曜志,**董事長也是一直跟我們講
419,0:16:51,0:16:53,呂曜志,要不斷的去召喚年輕人的參與
420,0:16:53,0:16:55,呂曜志,希望這個一棒接一棒
421,0:16:55,0:16:57,呂曜志,能夠非常的順利 謝謝大家 謝謝
422,0:16:57,0:16:59,主持人,謝謝執行長
423,0:16:59,0:17:01,主持人,台灣智庫成立二十多年
424,0:17:01,0:17:03,主持人,民主一路的成長 剛剛執行長
425,0:17:03,0:17:05,主持人,點到一個亮點 就是智庫的
426,0:17:05,0:17:07,主持人,傳承接棒 接下來
427,0:17:07,0:17:09,主持人,我們要邀請青平台基金會
428,0:17:09,0:17:11,主持人,鄭麗君董事長致詞
429,0:17:11,0:17:13,主持人,掌聲有請麗君董事長
430,0:17:13,0:17:15,主持人,麗君早安
431,0:17:15,0:17:25,鄭麗君,賴副總統
432,0:17:25,0:17:27,鄭麗君,新境界 邱副董事長
433,0:17:27,0:17:29,鄭麗君,陳東升執行長
434,0:17:29,0:17:31,鄭麗君,台灣智庫陳博志榮譽董事長
435,0:17:31,0:17:33,鄭麗君,曜志執行長
436,0:17:33,0:17:35,鄭麗君,青平台顧問朱敬一院士
437,0:17:35,0:17:37,鄭麗君,以及在場各位
438,0:17:37,0:17:39,鄭麗君,先進 各位夥伴
439,0:17:39,0:17:41,鄭麗君,各位好朋友 媒體朋友
440,0:17:41,0:17:43,鄭麗君,大家早安 大家好
441,0:17:43,0:17:47,鄭麗君,今天非常非常榮幸能夠代表
442,0:17:47,0:17:49,鄭麗君,青平台基金會
443,0:17:49,0:17:51,鄭麗君,和在場許多的學者專家
444,0:17:51,0:17:53,鄭麗君,各位先進好朋友
445,0:17:53,0:17:55,鄭麗君,一起來出席賴副總統
446,0:17:55,0:17:57,鄭麗君,首場的國政願景發表會
447,0:17:57,0:18:01,鄭麗君,一起來見證民主深化的這一刻
448,0:18:01,0:18:03,鄭麗君,就如同剛剛曜志所說的
449,0:18:03,0:18:05,鄭麗君,麗君過去認知台灣智庫多年
450,0:18:05,0:18:07,鄭麗君,像陳博志老師學習很多
451,0:18:07,0:18:09,鄭麗君,我也在新境界智庫
452,0:18:09,0:18:11,鄭麗君,曾經參與
453,0:18:11,0:18:13,鄭麗君,十年政綱的研討
454,0:18:13,0:18:15,鄭麗君,這幾年我卸任公職之後
455,0:18:15,0:18:17,鄭麗君,回到青平台基金會
456,0:18:17,0:18:19,鄭麗君,我們成立永續民主研究中心
457,0:18:19,0:18:21,鄭麗君,感謝有許許多多各界的學者專家
458,0:18:21,0:18:23,鄭麗君,利用下班之餘
459,0:18:23,0:18:25,鄭麗君,我們做夜間部同學
460,0:18:25,0:18:29,鄭麗君,然後一起來思考台灣的下一步
461,0:18:29,0:18:31,鄭麗君,從去年開始
462,0:18:31,0:18:33,鄭麗君,我們就逐步的把討論的內容
463,0:18:33,0:18:37,鄭麗君,整理成永續民主治理綱領
464,0:18:37,0:18:39,鄭麗君,就在這個過程當中
465,0:18:39,0:18:43,鄭麗君,我們遇到了也是政策控的賴副總統
466,0:18:43,0:18:47,鄭麗君,他主動積極的想要了解大家的想法
467,0:18:47,0:18:49,鄭麗君,讓我們有機會可以跟他分享
468,0:18:49,0:18:51,鄭麗君,討論的內容
469,0:18:51,0:18:53,鄭麗君,雖然當時永續民主綱領
470,0:18:53,0:18:55,鄭麗君,跟選舉無關
471,0:18:55,0:18:57,鄭麗君,但是還是非常榮幸的
472,0:18:57,0:18:59,鄭麗君,裡面有一些理念
