segment,from,to,speaker,text
64,0:04:10,0:04:19,（唱歌）,(音樂)
65,0:04:19,0:04:23,（唱歌）,同山戈台本 木板釘前
66,0:04:23,0:04:28,（唱歌）,山滿大兩岗山更天
67,0:04:28,0:04:37,（唱歌）,我共挫子 幾十年 四萬年
68,0:04:37,0:04:42,（唱歌）,四十大來就 安陽墾陽壯高
69,0:04:42,0:04:47,（唱歌）,六三八年莫過一篇
70,0:04:47,0:04:56,（唱歌）,客家精神莫不得 圓圓
71,0:04:56,0:05:11,（唱歌）,三阿精神 莫不得 圓圓
72,0:05:11,0:05:13,（唱歌）,(掌聲)
73,0:05:13,0:05:14,（唱歌）,謝謝
74,0:05:14,0:05:16,（唱歌）,感謝安祖先
75,0:05:16,0:05:17,主持人,謝謝台灣之光
76,0:05:17,0:05:20,主持人,南賢天南老師三命大片
77,0:05:20,0:05:22,主持人,台灣景整
78,0:05:22,0:05:25,主持人,"謝謝,謝謝南賢天老師"
79,0:05:25,0:05:26,主持人,那我們現在呢
80,0:05:26,0:05:28,主持人,就要來請我們柯主席
81,0:05:28,0:05:31,主持人,要來講解一下我們的多元族群的政策
82,0:05:31,0:05:33,主持人,"不過呢,之前我們先"
83,0:05:33,0:05:37,主持人,來賓我們可以先移駕到我們座位前面
84,0:05:37,0:05:40,主持人,"好,那我們現在就先來歡迎柯文哲"
85,0:05:40,0:05:42,主持人,柯主席來負責任的
86,0:05:42,0:05:44,主持人,來向各位全國同胞
87,0:05:44,0:05:47,主持人,來發表我們多元族群的政策
88,0:05:47,0:05:51,柯文哲,"好,這個今天講三樣"
89,0:05:51,0:05:53,柯文哲,原住民、新住民還有
90,0:05:53,0:05:56,柯文哲,我們那個客家政策
91,0:05:56,0:05:59,柯文哲,這個我們對台灣人要有一個新的定義
92,0:05:59,0:06:02,柯文哲,如果不用這個新的定義，永無寧日
93,0:06:02,0:06:04,柯文哲,因為歷史上台灣就是一個移民社會
94,0:06:04,0:06:06,柯文哲,從四百年前開始
95,0:06:06,0:06:08,柯文哲,一開始是原住民
96,0:06:08,0:06:10,柯文哲,後來有西班牙荷蘭人
97,0:06:10,0:06:12,柯文哲,後來明朝鄭成功進來
98,0:06:12,0:06:14,柯文哲,那當然就把這個閩南人帶進來
99,0:06:14,0:06:16,柯文哲,再來是客家人
100,0:06:16,0:06:18,柯文哲,在閩南人當中
101,0:06:18,0:06:19,柯文哲,漳泉械鬥
102,0:06:19,0:06:22,柯文哲,這個大概有讀過歷史就知道
103,0:06:22,0:06:24,柯文哲,在過程當中也很多衝突
104,0:06:24,0:06:26,柯文哲,但是慢慢的在衝突當中
105,0:06:26,0:06:28,柯文哲,他們又在進行融合
106,0:06:28,0:06:30,柯文哲,後來又日本人來了
107,0:06:30,0:06:33,柯文哲,到1949年所謂的外省人來
108,0:06:33,0:06:34,柯文哲,現在新住民
109,0:06:34,0:06:36,柯文哲,如果在台灣四百年的歷史
110,0:06:36,0:06:39,柯文哲,人種這麼複雜的話
111,0:06:39,0:06:43,柯文哲,如果每一次都要分不同
112,0:06:43,0:06:45,柯文哲,我覺得是很大的問題
113,0:06:45,0:06:47,柯文哲,所以不管是228
114,0:06:47,0:06:49,柯文哲,或是以前那個我們在
115,0:06:49,0:06:51,柯文哲,我們年輕的時候
116,0:06:51,0:06:53,柯文哲,你看我們花了多少的時間
117,0:06:53,0:06:56,柯文哲,去磨合那所謂本省人
118,0:06:56,0:06:58,柯文哲,跟外省人的衝突
119,0:06:58,0:06:59,柯文哲,所以我每一次認為說
120,0:06:59,0:07:00,柯文哲,台灣既然是個移民社會
121,0:07:00,0:07:02,柯文哲,它也是個事實
122,0:07:02,0:07:04,柯文哲,那應該怎麼處理
123,0:07:04,0:07:05,柯文哲,所以這是為什麼我們選舉的時候
124,0:07:05,0:07:07,柯文哲,那個口號
125,0:07:07,0:07:08,柯文哲,共榮社會 國家治理
126,0:07:08,0:07:10,柯文哲,一開始講共榮社會
127,0:07:10,0:07:11,柯文哲,所以我們對台灣人
128,0:07:11,0:07:13,柯文哲,要有一個新的定義
129,0:07:13,0:07:15,柯文哲,住在台灣認同台灣喜歡台灣
130,0:07:15,0:07:16,柯文哲,他就是台灣人
131,0:07:16,0:07:18,柯文哲,所以對我來講
132,0:07:18,0:07:22,柯文哲,馬偕就是台灣人的一個代表
133,0:07:22,0:07:24,柯文哲,那這是目前的這種分布
134,0:07:24,0:07:26,柯文哲,特別是這樣
135,0:07:26,0:07:29,柯文哲,廣義的新住民其實加起來
136,0:07:29,0:07:31,柯文哲,除了我們第一代的新住民
137,0:07:31,0:07:32,柯文哲,問題是第二代已經出來
138,0:07:32,0:07:34,柯文哲,而且已經五十萬
139,0:07:34,0:07:36,柯文哲,還有一個我們不要忽視
140,0:07:36,0:07:39,柯文哲,台灣有七十幾萬的移工
141,0:07:39,0:07:40,柯文哲,這是我們目前整個台灣
142,0:07:40,0:07:42,柯文哲,生產力很大
143,0:07:42,0:07:44,柯文哲,所以這個防疫的新住民
144,0:07:44,0:07:46,柯文哲,包括嫁來的 生下來的
145,0:07:46,0:07:48,柯文哲,這個移工
146,0:07:48,0:07:50,柯文哲,在整個我們的人口結構
147,0:07:50,0:07:53,柯文哲,它是用自我認定當標準
148,0:07:53,0:07:55,柯文哲,自己認為是閩南人67
149,0:07:55,0:07:57,柯文哲,自己認為是客家19
150,0:07:57,0:08:00,柯文哲,自己認為是跟新住民有關8%
151,0:08:00,0:08:02,柯文哲,到現在為止
152,0:08:02,0:08:05,柯文哲,自認為是外省人的還有5%
153,0:08:05,0:08:08,柯文哲,原住民是2%
154,0:08:08,0:08:10,柯文哲,所以我們在
155,0:08:10,0:08:13,柯文哲,我們要開始講這個
156,0:08:13,0:08:16,柯文哲,進一步完成反族群歧視法的立法
157,0:08:16,0:08:20,柯文哲,因為台灣實在是種族太多了
158,0:08:20,0:08:23,柯文哲,所以最近包括新住民的爭議
159,0:08:23,0:08:24,柯文哲,其實在某一個程度上
160,0:08:24,0:08:26,柯文哲,他也是一種族群的歧視了
161,0:08:26,0:08:29,柯文哲,所以應該我們國內要來
162,0:08:29,0:08:30,柯文哲,真的要坐下來討論
163,0:08:30,0:08:32,柯文哲,如果為了台灣的長治久安
164,0:08:32,0:08:35,柯文哲,如何防止這種歧視的問題
165,0:08:35,0:08:37,柯文哲,所以我們主張要完成一個
166,0:08:37,0:08:39,柯文哲,反族群歧視法的立法
167,0:08:39,0:08:41,柯文哲,來尊重國內各族群
168,0:08:41,0:08:44,柯文哲,當然這裡面有三個是比較重要
169,0:08:44,0:08:46,柯文哲,客家原住民跟新住民
170,0:08:46,0:08:48,柯文哲,我們就一一來講
171,0:08:48,0:08:50,柯文哲,從客家開始
172,0:08:50,0:08:53,柯文哲,客家我們已經有訂客家基本法
173,0:08:53,0:08:56,柯文哲,所以這個就是把它落實
174,0:08:56,0:08:58,柯文哲,另外一個是這樣
175,0:08:58,0:09:02,柯文哲,客家語如何在台灣社會維持
176,0:09:02,0:09:03,柯文哲,它一定要時代化
177,0:09:03,0:09:04,柯文哲,什麼意思呢
178,0:09:04,0:09:07,柯文哲,如果有一些年輕人在玩電競
179,0:09:07,0:09:09,柯文哲,在網路用語
180,0:09:09,0:09:11,柯文哲,他有開始用客家語
181,0:09:11,0:09:12,柯文哲,這個語文才能夠生活化
182,0:09:12,0:09:13,柯文哲,才能夠時代化
183,0:09:13,0:09:15,柯文哲,才能夠存留下去
184,0:09:15,0:09:16,柯文哲,如果一個語文
185,0:09:16,0:09:18,柯文哲,只有在那個
186,0:09:18,0:09:20,柯文哲,那個義民祭才拿出來用
187,0:09:20,0:09:21,柯文哲,平常都沒有在用
188,0:09:21,0:09:23,柯文哲,這個語文還是會消失掉
189,0:09:23,0:09:25,柯文哲,所以我們要讓客語時代化
190,0:09:25,0:09:28,柯文哲,讓它可以變成一個網路的流行
191,0:09:28,0:09:29,柯文哲,偶像劇有在用
192,0:09:29,0:09:32,柯文哲,這才有辦法有效的傳流下去
193,0:09:32,0:09:35,柯文哲,所以我們要讓年輕人使用客家語
194,0:09:35,0:09:39,柯文哲,要給它進入 注入新的生命
195,0:09:39,0:09:43,柯文哲,當一個語言變成好像博物館化
196,0:09:43,0:09:44,柯文哲,所以在博物館使用
197,0:09:44,0:09:45,柯文哲,一定會消失
198,0:09:45,0:09:46,柯文哲,沒辦法維持
199,0:09:46,0:09:50,柯文哲,然後目前台灣大概有70個客家庄
200,0:09:50,0:09:52,柯文哲,所以如何讓每個客家庄
201,0:09:52,0:09:54,柯文哲,一樁一特色 一樁一節慶
202,0:09:54,0:09:56,柯文哲,因為有特色
203,0:09:56,0:09:57,柯文哲,變成產業
204,0:09:57,0:09:59,柯文哲,然後有活動
205,0:09:59,0:10:02,柯文哲,這樣文化才能夠傳達下去
206,0:10:02,0:10:05,柯文哲,所以比方說客家藝術節
207,0:10:05,0:10:06,柯文哲,台灣瘋客家
208,0:10:06,0:10:08,柯文哲,所以像客家藝術
209,0:10:08,0:10:12,柯文哲,每年能不能用國家力量辦客家藝術節
210,0:10:12,0:10:14,柯文哲,特別是如果有辦法的話
211,0:10:14,0:10:15,柯文哲,不要固定在一個地方
212,0:10:15,0:10:18,柯文哲,客家庄讓輪流辦
213,0:10:18,0:10:19,柯文哲,然後讓這些
214,0:10:19,0:10:22,柯文哲,不管是戲曲 山歌
215,0:10:22,0:10:23,柯文哲,客家現代語言 客家語文
216,0:10:23,0:10:26,柯文哲,讓它可以傳播下去
217,0:10:26,0:10:28,柯文哲,所以有時候活動還是很重要
218,0:10:28,0:10:29,柯文哲,活動還是很重要
219,0:10:29,0:10:32,柯文哲,所以是我們以前在台北市辦那個
220,0:10:32,0:10:33,柯文哲,白晝之夜
221,0:10:33,0:10:35,柯文哲,或是那個台北燈節的概念
222,0:10:35,0:10:37,柯文哲,就是在每年在不同的地方
223,0:10:37,0:10:39,柯文哲,辦一個大型的活動
224,0:10:39,0:10:42,柯文哲,讓那個地方的特色可以展現出來
225,0:10:42,0:10:45,柯文哲,所以我們有70個客家文化重點區
226,0:10:45,0:10:47,柯文哲,一樁一特色 一樁一節慶
227,0:10:47,0:10:51,柯文哲,最好是能夠展整個在地產業
228,0:10:51,0:10:53,柯文哲,讓它變成產業化
229,0:10:53,0:10:55,柯文哲,因為坦白講沒有賺到錢
230,0:10:55,0:10:59,柯文哲,任何文化活動要維持都不容易
231,0:10:59,0:11:04,柯文哲,也許是我特別熱愛數位化
232,0:11:04,0:11:06,柯文哲,所以如果有些客家文化要保存
233,0:11:06,0:11:07,柯文哲,你不數位化很困難
234,0:11:07,0:11:09,柯文哲,為什麼
235,0:11:09,0:11:11,柯文哲,你總要有一個地方
236,0:11:11,0:11:12,柯文哲,說它可以學客家化
237,0:11:12,0:11:13,柯文哲,網路的學習
238,0:11:13,0:11:14,柯文哲,所以資料
239,0:11:14,0:11:17,柯文哲,從客家文化 客家語言 客家歷史
240,0:11:17,0:11:20,柯文哲,一定要變成資料庫
241,0:11:20,0:11:21,柯文哲,要數位化
242,0:11:21,0:11:23,柯文哲,這樣它才有辦法流傳
243,0:11:23,0:11:26,柯文哲,所以其實不管原住民 新住民
244,0:11:26,0:11:27,柯文哲,甚至要客家文化
245,0:11:27,0:11:29,柯文哲,其實網路的使用
246,0:11:29,0:11:30,柯文哲,網路資料庫
247,0:11:30,0:11:32,柯文哲,這是通通都要 基本要
248,0:11:32,0:11:34,柯文哲,所以這個是一個
249,0:11:34,0:11:36,柯文哲,利用現代的科技來保存文化
250,0:11:36,0:11:38,柯文哲,這是一個目標
251,0:11:38,0:11:42,柯文哲,像這個全球客家學術論壇
252,0:11:42,0:11:43,柯文哲,如果用國家的力量
253,0:11:43,0:11:47,柯文哲,辦一次 每年一次叫學術論壇
254,0:11:47,0:11:49,柯文哲,每年台商有回國的時候
255,0:11:49,0:11:50,柯文哲,特別把客家人找出來
256,0:11:50,0:11:53,柯文哲,全球客家台商論壇
257,0:11:53,0:11:57,柯文哲,類似這樣 企業家聯盟
258,0:11:57,0:12:00,柯文哲,任何活動還是要每年辦一次
259,0:12:00,0:12:01,柯文哲,沒有辦
260,0:12:01,0:12:03,柯文哲,它不容易維持
261,0:12:03,0:12:06,柯文哲,我們看看原住民
262,0:12:06,0:12:07,柯文哲,原住民是這樣
263,0:12:07,0:12:10,柯文哲,其實原住民現在已經58萬
264,0:12:10,0:12:12,柯文哲,佔人口的2.5%
265,0:12:12,0:12:14,柯文哲,我後來看過
266,0:12:14,0:12:15,柯文哲,台灣總人口在下降
267,0:12:15,0:12:18,柯文哲,可是原住民的人口有在上升
268,0:12:18,0:12:20,柯文哲,所以這個是
269,0:12:20,0:12:23,柯文哲,他們也沒有少子化的問題
270,0:12:23,0:12:25,柯文哲,那比較特別的是
271,0:12:25,0:12:26,柯文哲,現在原住民有一半
272,0:12:26,0:12:28,柯文哲,已經搬到都市來
273,0:12:28,0:12:30,柯文哲,所以不是我們想像
274,0:12:30,0:12:31,柯文哲,原住民都在山上
275,0:12:31,0:12:33,柯文哲,現在一半已經到都市來了
276,0:12:33,0:12:37,柯文哲,那這全台灣16族的分布
277,0:12:37,0:12:39,柯文哲,所以是這樣
278,0:12:39,0:12:41,柯文哲,在總統府原轉會
279,0:12:41,0:12:43,柯文哲,原住民轉型正義委員會
280,0:12:43,0:12:46,柯文哲,不過應該讓他有實質的功能
281,0:12:46,0:12:48,柯文哲,不是每隔幾個月
282,0:12:48,0:12:50,柯文哲,大家找來泡茶喝
283,0:12:50,0:12:52,柯文哲,泡茶喝茶是沒有用
284,0:12:52,0:12:55,柯文哲,所以應該讓原轉會地位法制化
285,0:12:55,0:12:56,柯文哲,能夠有用
286,0:12:56,0:12:57,柯文哲,另外是這樣
287,0:12:57,0:13:01,柯文哲,行政院固然有一個原住民委員會
288,0:13:01,0:13:03,柯文哲,問題是原住民的問題
289,0:13:03,0:13:04,柯文哲,常常不是只有原住民
290,0:13:04,0:13:06,柯文哲,比方說牽涉到
291,0:13:06,0:13:08,柯文哲,像我最近去台東
292,0:13:08,0:13:10,柯文哲,那個土地問題
293,0:13:10,0:13:12,柯文哲,一下牽涉到農工處
294,0:13:12,0:13:13,柯文哲,一下子牽涉到國產處
295,0:13:13,0:13:17,柯文哲,牽涉到林務局
296,0:13:17,0:13:18,柯文哲,所以理論上
297,0:13:18,0:13:21,柯文哲,如果要讓原住民能夠有效運作
298,0:13:21,0:13:23,柯文哲,應該是指定一個政務委員
299,0:13:23,0:13:26,柯文哲,來兼原住民委員會的主委
300,0:13:26,0:13:29,柯文哲,因為這樣他還可以跨部會去協調
301,0:13:29,0:13:31,柯文哲,如果純粹就是原住民
302,0:13:31,0:13:33,柯文哲,他很多問題都不是原住民自己
303,0:13:33,0:13:35,柯文哲,原住民委員會自己可以解決
304,0:13:35,0:13:36,柯文哲,所以我們會同意
305,0:13:36,0:13:37,柯文哲,會主張說
306,0:13:37,0:13:39,柯文哲,找一個政務委員
307,0:13:39,0:13:42,柯文哲,來兼原住民委員會的主委
308,0:13:42,0:13:46,柯文哲,也讓他有整合其他部會的能力
309,0:13:46,0:13:49,柯文哲,當然這個錢什麼那個要處理
310,0:13:49,0:13:54,柯文哲,最後一樣原住民資料庫要做
311,0:13:54,0:13:57,柯文哲,還有強化國家跟原住民的夥伴關係
312,0:13:57,0:13:59,柯文哲,原住民的地位權利
313,0:13:59,0:14:01,柯文哲,另外一個平埔族
314,0:14:01,0:14:02,柯文哲,這是一個大問題
315,0:14:02,0:14:05,柯文哲,這個平埔族如果要設為原住民的話
316,0:14:05,0:14:07,柯文哲,這個立法
317,0:14:07,0:14:08,柯文哲,在政治上怎麼處理
318,0:14:08,0:14:09,柯文哲,這是一個大問題
319,0:14:09,0:14:11,柯文哲,不過這個原則上是可以推動
320,0:14:11,0:14:15,柯文哲,另外就是如何協助原住民就業就學
321,0:14:15,0:14:18,柯文哲,我們來看看實際的要做的
322,0:14:18,0:14:20,柯文哲,第一個原轉會法制化
323,0:14:20,0:14:22,柯文哲,剛才講過這在總統府裡面
324,0:14:22,0:14:26,柯文哲,但是我們要讓他能夠真正法制化
325,0:14:26,0:14:27,柯文哲,可以來處理土地爭議
326,0:14:27,0:14:30,柯文哲,種族歧視人權侵犯等等的問題
327,0:14:30,0:14:34,柯文哲,另外原住民委員會位階給他提高
328,0:14:34,0:14:36,柯文哲,因為原住民的工作
329,0:14:36,0:14:40,柯文哲,常常不是單一個原住民委員會可以解決
330,0:14:40,0:14:45,柯文哲,另外這個部落
331,0:14:45,0:14:48,柯文哲,應該是我們16個族群
332,0:14:48,0:14:51,柯文哲,因為每個族群自己有族群會議
333,0:14:51,0:14:54,柯文哲,然後在地方有部落的會議
334,0:14:54,0:14:59,柯文哲,這也是落實原住民對自治的這種要求
335,0:14:59,0:15:02,柯文哲,這應該做到
336,0:15:02,0:15:06,柯文哲,那一樣本人非常熱愛E化
337,0:15:06,0:15:11,柯文哲,我認為不保存 不出幾年全部都會消失
338,0:15:11,0:15:15,柯文哲,所以這些原住民的語言 文化 歷史
339,0:15:15,0:15:17,柯文哲,你不E化給他保留下來
340,0:15:17,0:15:19,柯文哲,以後連教的人都沒有
341,0:15:19,0:15:23,柯文哲,所以我還成立一個原住民語音資料庫
342,0:15:23,0:15:25,柯文哲,原住民文化資產資料庫
343,0:15:25,0:15:27,柯文哲,這個都要花錢
344,0:15:27,0:15:30,柯文哲,不要像數位典藏要花錢
345,0:15:30,0:15:31,柯文哲,你現在不做
346,0:15:31,0:15:33,柯文哲,再過幾年連想做都沒辦法做
347,0:15:33,0:15:36,柯文哲,因為東西都不見了
348,0:15:36,0:15:38,柯文哲,另外一個是平埔族
349,0:15:38,0:15:40,柯文哲,這是一個大問題
350,0:15:40,0:15:44,柯文哲,平埔族恐怕加起來有超過50萬
351,0:15:44,0:15:47,柯文哲,所以如果把平埔族也視為原住民的話
352,0:15:47,0:15:49,柯文哲,在政治上是一大功臣
353,0:15:49,0:15:51,柯文哲,所以這個是一個可以討論的題目
354,0:15:51,0:15:53,柯文哲,不過我們主張是這樣
355,0:15:53,0:15:55,柯文哲,順勢而為
356,0:15:55,0:15:57,柯文哲,看看大家的想法
357,0:15:57,0:16:00,柯文哲,我們也是樂觀其成
358,0:16:00,0:16:02,柯文哲,最後就是整個原住民的協助
359,0:16:02,0:16:05,柯文哲,從學校、NGO、企業怎麼去做
360,0:16:05,0:16:07,柯文哲,像我們那個 我在當市長的時候
361,0:16:07,0:16:09,柯文哲,台北捷運公司
362,0:16:09,0:16:14,柯文哲,就很特別會鼓勵原住民的員工
363,0:16:14,0:16:18,柯文哲,他每年會辦原鄉的什麼營
364,0:16:18,0:16:22,柯文哲,就是說讓在台北捷運公司工作的這些員工
365,0:16:22,0:16:25,柯文哲,他們有可以回到他們的家鄉
366,0:16:25,0:16:28,柯文哲,帶小朋友來實習
367,0:16:28,0:16:30,柯文哲,在捷運公司裡面實習
368,0:16:30,0:16:33,柯文哲,我就覺得這個還不錯
369,0:16:33,0:16:37,柯文哲,所以這個企業也是建立一個平台
370,0:16:37,0:16:41,柯文哲,所以像北捷在處理這個我就覺得不錯
371,0:16:41,0:16:44,柯文哲,他利用企業的能量跟原鄉連結
372,0:16:44,0:16:46,柯文哲,讓原鄉的小朋友將來找工作
373,0:16:46,0:16:49,柯文哲,找什麼 帶有一個平台
374,0:16:49,0:16:53,柯文哲,新住民 我們看看剛才講過
375,0:16:53,0:16:55,柯文哲,新住民就58.9萬
376,0:16:55,0:16:57,柯文哲,其中陸配36萬
377,0:16:57,0:17:00,柯文哲,然候外籍配20萬
378,0:17:00,0:17:02,柯文哲,港澳還有2.2萬
379,0:17:02,0:17:04,柯文哲,加起來已經58萬
380,0:17:04,0:17:06,柯文哲,這就是有人在說
381,0:17:06,0:17:09,柯文哲,如果我們今天58萬的原住民
382,0:17:09,0:17:11,柯文哲,有原民會 原住民委員會
383,0:17:11,0:17:13,柯文哲,這個也58萬
384,0:17:13,0:17:16,柯文哲,為什麼他們沒有一個新住民委員會
385,0:17:16,0:17:17,柯文哲,好 很好主意
386,0:17:17,0:17:19,柯文哲,其實我在當市長的時候
387,0:17:19,0:17:21,柯文哲,已經開始在台北市政府有在做
388,0:17:21,0:17:23,柯文哲,一開始那個 我說這樣
389,0:17:23,0:17:25,柯文哲,我們先在民政局裡面
390,0:17:25,0:17:28,柯文哲,成立一個叫新住民科
391,0:17:28,0:17:30,柯文哲,後來我最近有打電話去問
392,0:17:30,0:17:32,柯文哲,聽說自從本人下台以後
393,0:17:32,0:17:36,柯文哲,那個計畫就被suspend了
394,0:17:36,0:17:39,柯文哲,本來以前原住民就是一個叫
395,0:17:39,0:17:41,柯文哲,類似一個什麼會議
396,0:17:41,0:17:42,柯文哲,完全沒有組織
397,0:17:42,0:17:45,柯文哲,我本來想說在民政局底下
398,0:17:45,0:17:47,柯文哲,先設個新住民科
399,0:17:47,0:17:49,柯文哲,如果以後有機會再從
400,0:17:49,0:17:53,柯文哲,再比照原民會成立一個新住民會
401,0:17:53,0:17:54,柯文哲,這應該要發展
402,0:17:54,0:17:57,柯文哲,它明明就佔人口58萬
403,0:17:57,0:17:58,柯文哲,這相當大
404,0:17:58,0:17:59,柯文哲,而且是這樣
405,0:17:59,0:18:01,柯文哲,這是它本人就58萬
406,0:18:01,0:18:03,柯文哲,如果把它的小朋友算下去
407,0:18:03,0:18:05,柯文哲,把它的老公算下去
408,0:18:05,0:18:07,柯文哲,我這個就100萬以上
409,0:18:07,0:18:09,柯文哲,這佔台灣人口一個很大的比例
410,0:18:09,0:18:11,柯文哲,所以這個是一個必須正視的問題
411,0:18:11,0:18:13,柯文哲,你看新二代就50萬
412,0:18:13,0:18:15,柯文哲,還有一個台灣特有的
413,0:18:15,0:18:18,柯文哲,我們的移工其實加起來有80萬
414,0:18:18,0:18:21,柯文哲,有做工的 可是大家不要忘記
415,0:18:21,0:18:24,柯文哲,那個看護工還有好幾萬
416,0:18:24,0:18:27,柯文哲,所以總共加起來是80萬
417,0:18:27,0:18:28,柯文哲,還有更可怕的
418,0:18:28,0:18:31,柯文哲,其中還有另外有8萬沒有身分證的
419,0:18:31,0:18:33,柯文哲,不曉得躲在哪裡
420,0:18:33,0:18:37,柯文哲,你看這全部加起來多少人
421,0:18:37,0:18:40,柯文哲,哇 早就接近200萬了
422,0:18:40,0:18:42,柯文哲,所以它是一個必須面對的問題
423,0:18:42,0:18:44,柯文哲,好 我們來看看
424,0:18:44,0:18:45,柯文哲,它有哪些問題
425,0:18:45,0:18:46,柯文哲,一大堆問題
426,0:18:46,0:18:49,柯文哲,從母語的問題
427,0:18:49,0:18:52,柯文哲,你說媽媽是越南的
428,0:18:52,0:18:54,柯文哲,這越南語怎麼教小孩子
429,0:18:54,0:18:55,柯文哲,大問題
430,0:18:55,0:18:56,柯文哲,還有一點
431,0:18:56,0:18:58,柯文哲,這個來台灣這滿有趣的
432,0:18:58,0:19:00,柯文哲,等一下會講
433,0:19:00,0:19:02,柯文哲,你如果從越南嫁到台灣
434,0:19:02,0:19:04,柯文哲,前六個月不能申請健保
435,0:19:04,0:19:06,柯文哲,這實在很奇怪
436,0:19:06,0:19:08,柯文哲,然後如果你越南來當移工
437,0:19:08,0:19:10,柯文哲,前六個月可以申請健保
438,0:19:10,0:19:12,柯文哲,我是不懂為什麼會這樣
439,0:19:12,0:19:14,柯文哲,然後文化一定有差異
440,0:19:14,0:19:15,柯文哲,衝突難免
441,0:19:15,0:19:17,柯文哲,新二代一大堆問題
442,0:19:17,0:19:19,柯文哲,認同 歧視
443,0:19:19,0:19:22,柯文哲,甚至跨國轉學的問題
444,0:19:22,0:19:24,柯文哲,還有一點家庭暴力
445,0:19:24,0:19:25,柯文哲,這還是有
446,0:19:25,0:19:26,柯文哲,因為他來這裡人生地不熟
