segment,from,to,text
59,00:03:19.000,00:03:21.000,新生兒死亡率是一個月內死亡
60,00:03:21.000,00:03:22.000,嬰兒是一年內死亡
61,00:03:22.000,00:03:24.000,其實我們的數字
62,00:03:24.000,00:03:26.000,如果跟韓國日本比起來
63,00:03:26.000,00:03:28.000,也是偏高
64,00:03:28.000,00:03:32.000,那再看孕婦跟產婦的死亡率
65,00:03:32.000,00:03:36.000,也比韓國日本高
66,00:03:36.000,00:03:39.000,那癌症的存活率
67,00:03:39.000,00:03:42.000,我們又輸給日本韓國
68,00:03:42.000,00:03:44.000,然後所謂可避免的死亡率
69,00:03:44.000,00:03:47.000,就是說肺結核、高血壓
70,00:03:47.000,00:03:49.000,這種就是說
71,00:03:49.000,00:03:51.000,你那個肺結核理論上是吃藥會好的
72,00:03:51.000,00:03:53.000,高血壓是你有量血壓
73,00:03:53.000,00:03:55.000,讓你治療也會好的
74,00:03:55.000,00:03:56.000,這種就是我們叫
75,00:03:56.000,00:03:58.000,這是子宮頸癌
76,00:03:58.000,00:03:59.000,子宮頸癌如果你有做抹片
77,00:03:59.000,00:04:01.000,就算你得癌症
78,00:04:01.000,00:04:03.000,因為都早期發現早期治療
79,00:04:03.000,00:04:04.000,其實10年存活率
80,00:04:04.000,00:04:06.000,它不是算5年存活率
81,00:04:06.000,00:04:08.000,還可以算10年存活率
82,00:04:08.000,00:04:11.000,這個也是相當程度可以救回來
83,00:04:11.000,00:04:13.000,所以事實上
84,00:04:13.000,00:04:16.000,我們表面上看起來
85,00:04:16.000,00:04:20.000,好像導百姓都很滿意
86,00:04:20.000,00:04:23.000,可是你去追究它實際的成績
87,00:04:23.000,00:04:25.000,比韓國日本都差很多
88,00:04:25.000,00:04:28.000,還有一點健保年年虧損
89,00:04:28.000,00:04:30.000,按照這個速度下去
90,00:04:30.000,00:04:33.000,你看從來沒有+go
91,00:04:33.000,00:04:34.000,都是-10
92,00:04:34.000,00:04:36.000,按照這個速度很快會破產
93,00:04:36.000,00:04:38.000,所以是這樣
94,00:04:38.000,00:04:40.000,到底健保是什麼問題
95,00:04:40.000,00:04:43.000,當然第一個問題就是說
96,00:04:43.000,00:04:46.000,到底健保是社會保險還是社會福利
97,00:04:46.000,00:04:48.000,如果是社會保險
98,00:04:48.000,00:04:50.000,那它應該是保大不保小
99,00:04:50.000,00:04:52.000,如果是社會福利的話
100,00:04:52.000,00:04:54.000,那保費不可能受這麼低
101,00:04:54.000,00:04:56.000,所以我們現在台灣的健保就是
102,00:04:56.000,00:04:59.000,你要付陽春麵的錢
103,00:04:59.000,00:05:01.000,可是你要吃牛肉麵
104,00:05:01.000,00:05:02.000,這當然是問題
105,00:05:02.000,00:05:03.000,所以第一個問題就是說
106,00:05:03.000,00:05:04.000,我要搞清楚
107,00:05:04.000,00:05:06.000,到底是社會保險還是社會福利
108,00:05:06.000,00:05:07.000,如果不行的話
109,00:05:07.000,00:05:09.000,我們如何取一個真正的折衷
110,00:05:09.000,00:05:13.000,那其實我們跟韓國日本比較起來
111,00:05:13.000,00:05:16.000,成績不好真正的原因是什麼
112,00:05:16.000,00:05:17.000,錢太少了
113,00:05:17.000,00:05:20.000,因為我們現在醫療衛生支出
114,00:05:20.000,00:05:22.000,在小英上任的時候是6.2
115,00:05:22.000,00:05:25.000,班納茲爾本來說要達到7
116,00:05:25.000,00:05:26.000,其實到最後
117,00:05:26.000,00:05:28.000,我們到現在台灣是6.6%
118,00:05:28.000,00:05:30.000,那如果是韓國跟日本
119,00:05:30.000,00:05:32.000,韓國已經接近9%了
120,00:05:32.000,00:05:33.000,日本是11%了
121,00:05:33.000,00:05:35.000,所以你醫療衛生支出
122,00:05:35.000,00:05:37.000,占GDP的百分比
123,00:05:37.000,00:05:39.000,就比韓國日本低
124,00:05:39.000,00:05:40.000,你錢就比較少
125,00:05:40.000,00:05:42.000,你有什麼理由要求說
126,00:05:42.000,00:05:44.000,成績跟人家一樣好
127,00:05:44.000,00:05:45.000,所以事實上我們現在
128,00:05:45.000,00:05:47.000,健保一個很大的困境就是
129,00:05:47.000,00:05:49.000,預算就是不足
130,00:05:49.000,00:05:51.000,你預算不足的狀態下
131,00:05:51.000,00:05:54.000,又要讓老百姓就是說
132,00:05:54.000,00:05:56.000,用付保險的錢
133,00:05:56.000,00:05:59.000,去得到社會福利的這種服務
134,00:05:59.000,00:06:01.000,不可能嘛
135,00:06:01.000,00:06:04.000,那另外我們也是因為
136,00:06:04.000,00:06:06.000,因為我們用全民健保
137,00:06:06.000,00:06:08.000,要維持全民健保的假象
138,00:06:08.000,00:06:10.000,所以千方百計去抑制
139,00:06:10.000,00:06:13.000,台灣自費醫療市場的發展
140,00:06:13.000,00:06:15.000,這個當然也是問題
141,00:06:15.000,00:06:17.000,另外一個從缺藥
142,00:06:17.000,00:06:19.000,我想這個最近
143,00:06:19.000,00:06:20.000,因為藥價差一直砍
144,00:06:20.000,00:06:22.000,砍到最後外國廠商就不進來
145,00:06:22.000,00:06:23.000,我想你們也聽過說
146,00:06:23.000,00:06:25.000,一個藥賣幾毛錢的
147,00:06:25.000,00:06:26.000,一個藥賣幾毛錢
148,00:06:26.000,00:06:28.000,你還砍它乾脆我都不要做了
149,00:06:28.000,00:06:30.000,另外一個是血汗醫療
150,00:06:30.000,00:06:31.000,這是這樣
151,00:06:31.000,00:06:34.000,如果在30年前
152,00:06:34.000,00:06:35.000,你還可以要求說
153,00:06:35.000,00:06:37.000,我大家為了一個榮譽
154,00:06:37.000,00:06:41.000,一個月什麼值班什麼半個月
155,00:06:41.000,00:06:44.000,我個人在當住院醫師的時候
156,00:06:44.000,00:06:46.000,我記得我印象中
157,00:06:46.000,00:06:49.000,我曾經一個月值班17天
158,00:06:49.000,00:06:51.000,現在叫年輕人值班17天
159,00:06:51.000,00:06:53.000,第一個根本就違反勞技法
160,00:06:53.000,00:06:56.000,事實上你負債多的錢
161,00:06:56.000,00:06:57.000,他也不願意做
162,00:06:57.000,00:07:00.000,所以我們健保的確遇到很多問題
163,00:07:00.000,00:07:03.000,那這個就是最重要的原因
164,00:07:03.000,00:07:04.000,你想想看
165,00:07:04.000,00:07:06.000,從這個表上看
166,00:07:06.000,00:07:10.000,日本醫療衛生支出11%
167,00:07:10.000,00:07:11.000,韓國8%
168,00:07:11.000,00:07:12.000,其實韓國已經接近9%
169,00:07:12.000,00:07:15.000,我們是多少 6.6%
170,00:07:15.000,00:07:18.000,其實我們今天所有健保的問題
171,00:07:18.000,00:07:20.000,這一張是最根本的
172,00:07:20.000,00:07:22.000,你錢就是不過
173,00:07:22.000,00:07:24.000,你錢不過你怎麼要求說
174,00:07:24.000,00:07:26.000,你要得到多好的服務
175,00:07:26.000,00:07:31.000,那大概OECD國家是9.7%
176,00:07:31.000,00:07:34.000,那台灣自稱是一個現代化國家
177,00:07:34.000,00:07:38.000,結果我們醫療衛生支出才6.6%
178,00:07:38.000,00:07:40.000,所以事實上從另外一個角度來講
179,00:07:40.000,00:07:42.000,我們用這麼低的醫療衛生支出
180,00:07:42.000,00:07:44.000,還可以維持目前健保的樣子
181,00:07:44.000,00:07:46.000,其實已經很困難了
182,00:07:46.000,00:07:49.000,但是過去是因為醫護人員
183,00:07:49.000,00:07:51.000,血汗工廠撐住
184,00:07:51.000,00:07:53.000,但是我覺得這越來越困難
185,00:07:53.000,00:07:55.000,所以這遲早會出問題
186,00:07:55.000,00:07:58.000,那麼怎麼辦呢
187,00:07:58.000,00:07:59.000,其實剛才講過
188,00:07:59.000,00:08:02.000,原來一開始的時候
189,00:08:02.000,00:08:05.000,在小英總統上任的時候是6.2%
190,00:08:05.000,00:08:08.000,他當年的想法是7.5%
191,00:08:08.000,00:08:10.000,就佔GDP的7.5%
192,00:08:10.000,00:08:12.000,其實到現在是6.6%
193,00:08:12.000,00:08:15.000,那針對這個問題
194,00:08:15.000,00:08:17.000,我們提出各種解放
195,00:08:17.000,00:08:18.000,不過我們再看看
196,00:08:18.000,00:08:21.000,目前我們醫療衛生的一些問題
197,00:08:21.000,00:08:22.000,總額管制
198,00:08:22.000,00:08:26.000,我想在做醫院經營的一定最痛恨這個
199,00:08:26.000,00:08:27.000,因為錢不過嘛對不對
200,00:08:27.000,00:08:29.000,所以乾脆跟你講說
201,00:08:29.000,00:08:30.000,我們就設定這麼多錢
202,00:08:30.000,00:08:31.000,隨便你們做
203,00:08:31.000,00:08:32.000,反正不管你怎麼做
204,00:08:32.000,00:08:34.000,錢就這麼多
205,00:08:34.000,00:08:36.000,但是他用點數
206,00:08:36.000,00:08:39.000,但是他點數就是說
207,00:08:39.000,00:08:42.000,如果你們大家加起來點數超過那個總額
208,00:08:42.000,00:08:44.000,點數就開始下降
209,00:08:44.000,00:08:46.000,聽說今年是降到
210,00:08:46.000,00:08:49.000,一點點才可以換0.88元
211,00:08:49.000,00:08:51.000,你想想看
212,00:08:51.000,00:08:52.000,任何一個產業
213,00:08:52.000,00:08:53.000,要獲利12%以上
214,00:08:53.000,00:08:54.000,哪有那麼容易
215,00:08:54.000,00:08:56.000,所以這總額管制
216,00:08:56.000,00:08:59.000,真的是讓每個醫院的經營者
217,00:08:59.000,00:09:01.000,咬牙切齒
218,00:09:01.000,00:09:03.000,因為他是算點數
219,00:09:03.000,00:09:04.000,所以大家想說
220,00:09:04.000,00:09:06.000,我點數沒有衝高
221,00:09:06.000,00:09:07.000,我的佔比又不夠
222,00:09:07.000,00:09:09.000,真的每個都衝高
223,00:09:09.000,00:09:10.000,那點數就稀釋掉
224,00:09:10.000,00:09:14.000,一點變成也許0.88元
225,00:09:14.000,00:09:16.000,所以這的確是一個很大的問題
226,00:09:16.000,00:09:18.000,所以那為什麼
227,00:09:18.000,00:09:21.000,因為他就是村醫療收入不夠
228,00:09:21.000,00:09:23.000,所以後來其實
229,00:09:23.000,00:09:25.000,大醫院都靠什麼衛生的
230,00:09:25.000,00:09:26.000,停車場的
231,00:09:26.000,00:09:28.000,美食街的
232,00:09:28.000,00:09:31.000,那常庚其實後來還可以維持平衡
233,00:09:31.000,00:09:33.000,一個很大的理由是股票收入
234,00:09:33.000,00:09:37.000,當然有些宗教醫院就靠宗教捐獻
235,00:09:37.000,00:09:39.000,所以目前我們台灣的醫院
236,00:09:39.000,00:09:41.000,純粹靠本業收入要維持平衡
237,00:09:41.000,00:09:42.000,很困難
238,00:09:42.000,00:09:45.000,因為他錢就是給你這麼多
239,00:09:45.000,00:09:47.000,所以都要靠這種業外收入來維持
240,00:09:47.000,00:09:49.000,這長期以來
241,00:09:49.000,00:09:51.000,會出現這麼大問題
242,00:09:51.000,00:09:53.000,像台大醫院美食街
243,00:09:53.000,00:09:56.000,也許還有很多人來吃
244,00:09:56.000,00:09:59.000,你那個如果是200床的醫院
245,00:09:59.000,00:10:00.000,你那個怎麼做美食街
246,00:10:00.000,00:10:01.000,不太可能
247,00:10:01.000,00:10:03.000,所以這個造成大醫院
248,00:10:03.000,00:10:04.000,才有辦法生存
249,00:10:04.000,00:10:05.000,中小醫院就
250,00:10:05.000,00:10:08.000,隨著醫院越小越來越困難
251,00:10:08.000,00:10:09.000,因為他的業外收入
252,00:10:09.000,00:10:11.000,沒有辦法那麼多
253,00:10:11.000,00:10:14.000,那另外一個因為醫療收入不夠
254,00:10:14.000,00:10:16.000,所以以前過去是可以靠藥價差
255,00:10:16.000,00:10:19.000,所以為什麼大家很喜歡看門診
256,00:10:19.000,00:10:21.000,所以其實是這樣
257,00:10:21.000,00:10:23.000,我們看門診很方便
258,00:10:23.000,00:10:24.000,但是品質很差
259,00:10:24.000,00:10:25.000,你想想看
260,00:10:25.000,00:10:26.000,我們一個門診
261,00:10:26.000,00:10:28.000,一個早上要看100多個
262,00:10:28.000,00:10:30.000,甚至200個
263,00:10:30.000,00:10:31.000,這用膝蓋想都知道
264,00:10:31.000,00:10:33.000,品質已經不好
265,00:10:33.000,00:10:34.000,所以這個也是
266,00:10:34.000,00:10:37.000,因為沒有辦法給他足夠的錢
267,00:10:37.000,00:10:38.000,所以要用沖量
268,00:10:38.000,00:10:40.000,沖量其實最後品質都不好
269,00:10:40.000,00:10:43.000,所以門診超多的
270,00:10:43.000,00:10:45.000,另外分級專診也失敗
271,00:10:45.000,00:10:48.000,因為每個現在大醫院都在靜下
272,00:10:48.000,00:10:50.000,都在拼命開門診
273,00:10:50.000,00:10:53.000,所以病人只要這種診所轉來的
274,00:10:53.000,00:10:57.000,反正他也不會再還回給這個
275,00:10:57.000,00:10:59.000,再轉回原來的診所
276,00:10:59.000,00:11:01.000,所以最後一個就是我想
277,00:11:01.000,00:11:04.000,急診報滿是個大問題
278,00:11:04.000,00:11:05.000,那我也
279,00:11:05.000,00:11:08.000,我自己就在隔壁的海大醫院工作
280,00:11:08.000,00:11:10.000,這個就是什麼
281,00:11:10.000,00:11:13.000,病人全部往醫學中心擠
282,00:11:13.000,00:11:15.000,所以表示說我們的分級專診也是失敗
283,00:11:15.000,00:11:17.000,那從剛才講到現在
284,00:11:17.000,00:11:21.000,這都是我們目前台灣健保的實況
285,00:11:21.000,00:11:23.000,所以表面上看起來
286,00:11:23.000,00:11:25.000,民眾滿意度90%
287,00:11:25.000,00:11:27.000,但實際上是一大堆問題
288,00:11:27.000,00:11:29.000,這些問題如果不解決的話
289,00:11:29.000,00:11:32.000,相信在未來的兩三年內
290,00:11:32.000,00:11:37.000,應該就會看到後果
291,00:11:37.000,00:11:39.000,所以我們提出三個原則
292,00:11:39.000,00:11:40.000,投資健康
293,00:11:40.000,00:11:42.000,有效醫療跟永續健保
294,00:11:42.000,00:11:44.000,第一點
295,00:11:44.000,00:11:47.000,我們叫健保
296,00:11:47.000,00:11:50.000,其實真正的理想應該是
297,00:11:50.000,00:11:52.000,大家不會生病
298,00:11:52.000,00:11:54.000,就算生病只剩小病
299,00:11:54.000,00:11:56.000,得了小病他不會變成大病
300,00:11:56.000,00:11:58.000,得了大病不會死掉
301,00:11:58.000,00:12:00.000,這才是一個目標
302,00:12:00.000,00:12:02.000,其實我們現在健保制度
303,00:12:02.000,00:12:04.000,大部分在處理什麼
304,00:12:04.000,00:12:06.000,得了大病不會死掉
305,00:12:06.000,00:12:08.000,其實更理想應該是往前移動
306,00:12:08.000,00:12:09.000,就是根本不會生病
307,00:12:09.000,00:12:11.000,萬一生病只有小病
308,00:12:11.000,00:12:13.000,所以我們有很多這種概念就是說
309,00:12:13.000,00:12:14.000,我們要保健
310,00:12:14.000,00:12:16.000,我們要倒過來想要保健
311,00:12:16.000,00:12:18.000,所以他就是不會生病
312,00:12:18.000,00:12:20.000,所以要把醫療衛生支出的
313,00:12:20.000,00:12:21.000,這種投資
314,00:12:21.000,00:12:23.000,慢慢的觀念要改變
315,00:12:23.000,00:12:25.000,我們是希望國民健康
316,00:12:25.000,00:12:27.000,有更高的生產力
317,00:12:27.000,00:12:29.000,所以是用這種投資健康的觀念
318,00:12:29.000,00:12:33.000,不然你今天只要一提出說
319,00:12:33.000,00:12:36.000,我們這個醫療衛生支出要增加
320,00:12:36.000,00:12:38.000,大家心裡面都滴滴咕咕
321,00:12:38.000,00:12:41.000,覺得這個錢又太多
322,00:12:41.000,00:12:43.000,我們要開始改變我們的心態
323,00:12:43.000,00:12:45.000,我們在醫療衛生支出
324,00:12:45.000,00:12:47.000,如果占GDP的占比升高
325,00:12:47.000,00:12:51.000,我們是投資健康
326,00:12:51.000,00:12:53.000,讓大家健康不會生病
327,00:12:53.000,00:12:55.000,那還是有效醫療
328,00:12:55.000,00:12:57.000,有效醫療意思就是說
329,00:12:57.000,00:12:59.000,很多不必要的
330,00:12:59.000,00:13:00.000,像安寧療護
331,00:13:00.000,00:13:02.000,我們在醫學上有另外一名詞
332,00:13:02.000,00:13:03.000,像無效醫療
333,00:13:03.000,00:13:05.000,我自己是葉克膜專家
334,00:13:05.000,00:13:07.000,我過去也常常看到很多葉克膜
335,00:13:07.000,00:13:08.000,濫用的例子
336,00:13:08.000,00:13:11.000,所以像葉克膜他是對有需要的病人
337,00:13:11.000,00:13:12.000,他很好
338,00:13:12.000,00:13:14.000,但是他也不是變成說
339,00:13:14.000,00:13:16.000,跟家屬交代說我有做到盡力
340,00:13:16.000,00:13:18.000,所以如何讓醫療更有效
341,00:13:18.000,00:13:20.000,也是我們要努力要去思考的
342,00:13:20.000,00:13:23.000,最後才是一個健保還是要永續經營
343,00:13:23.000,00:13:25.000,如果按照目前的狀況
344,00:13:25.000,00:13:27.000,只是魂室太平
345,00:13:27.000,00:13:30.000,估計兩三年內整個健保就會出問題
346,00:13:30.000,00:13:32.000,所以我們只有很短的時間
347,00:13:32.000,00:13:35.000,要來把這個健保的問題解決掉
348,00:13:35.000,00:13:38.000,第一點投資健康
349,00:13:38.000,00:13:39.000,以前叫健保
350,00:13:39.000,00:13:41.000,現在倒過來叫保健
351,00:13:41.000,00:13:43.000,那其實是這樣
352,00:13:43.000,00:13:48.000,為什麼我們的表現比日本韓國差
353,00:13:48.000,00:13:49.000,其實很簡單
354,00:13:49.000,00:13:51.000,錢太少
355,00:13:51.000,00:13:53.000,所以這個健保的這個
356,00:13:53.000,00:13:55.000,佔比還是高
357,00:13:55.000,00:13:57.000,表面上看起來我們是6.6%
358,00:13:57.000,00:13:59.000,醫療衛生支出佔6.6%
359,00:13:59.000,00:14:02.000,其實健保只佔3.3%
360,00:14:02.000,00:14:04.000,其他的是自費
361,00:14:04.000,00:14:05.000,公共衛生的錢
362,00:14:05.000,00:14:09.000,還有一個是公民健康署的錢
363,00:14:09.000,00:14:11.000,所以事實上健保的佔比
364,00:14:11.000,00:14:13.000,在整個GDP它是很低的
365,00:14:13.000,00:14:15.000,3.3%的到底夠不夠
366,00:14:15.000,00:14:16.000,一定不夠了
367,00:14:16.000,00:14:19.000,那從剛才講到現在
368,00:14:19.000,00:14:21.000,其實我還是要謝謝我們的醫護人員
369,00:14:21.000,00:14:22.000,為什麼
370,00:14:22.000,00:14:24.000,因為美國醫療衛生支出
371,00:14:24.000,00:14:26.000,佔GDP的17%
372,00:14:26.000,00:14:28.000,表現也沒有比我們好
373,00:14:28.000,00:14:30.000,所以我們用這麼少的錢
374,00:14:30.000,00:14:32.000,可以撐住已經算很厲害了
375,00:14:32.000,00:14:34.000,就是說終究不能撐太久
376,00:14:34.000,00:14:37.000,所以這個健保總額還是要擴大
377,00:14:37.000,00:14:39.000,特別那個點數你知道
378,00:14:39.000,00:14:42.000,會讓所有醫院恨得牙癢癢的
379,00:14:42.000,00:14:43.000,另外一個是
380,00:14:43.000,00:14:44.000,所以我們第一個說
381,00:14:44.000,00:14:45.000,我們要把健保從保健
382,00:14:45.000,00:14:46.000,然後我們要提高
383,00:14:46.000,00:14:49.000,整個醫療衛生支出的金錢
384,00:14:49.000,00:14:51.000,另外一個剛才講過
385,00:14:51.000,00:14:53.000,不會生病
386,00:14:53.000,00:14:54.000,就算生病只得小病
387,00:14:54.000,00:14:56.000,就算得了小病不會變大病
388,00:14:56.000,00:14:57.000,得了大病不會死
389,00:14:57.000,00:14:59.000,是要往前移
390,00:14:59.000,00:15:01.000,所以我們應該慢慢
391,00:15:01.000,00:15:02.000,預防勝於治療
392,00:15:02.000,00:15:04.000,強化公共衛生
393,00:15:04.000,00:15:06.000,其實像三高你知道
394,00:15:06.000,00:15:08.000,這應該在前面就把他治療掉
395,00:15:08.000,00:15:10.000,就只有小病不會變成大病
396,00:15:10.000,00:15:12.000,疫苗的普遍使用你知道
397,00:15:12.000,00:15:15.000,就讓他根本就不會生病
398,00:15:15.000,00:15:19.000,如果能夠讓他戒菸減重
399,00:15:19.000,00:15:20.000,從這一些你知道
400,00:15:20.000,00:15:23.000,一個比較健康的這種生活模式
401,00:15:23.000,00:15:24.000,他也比較不會生病
402,00:15:24.000,00:15:26.000,所以慢慢我們要把這個預防
403,00:15:26.000,00:15:27.000,重於治療
404,00:15:27.000,00:15:28.000,然後來強化公共衛生
405,00:15:28.000,00:15:30.000,這概念要有
406,00:15:30.000,00:15:32.000,所以我們剛才講過
407,00:15:32.000,00:15:34.000,提倡健康生活形態
408,00:15:34.000,00:15:35.000,這意思就是說
409,00:15:35.000,00:15:36.000,我們將來再提高
410,00:15:36.000,00:15:38.000,醫療衛生支出的時候
411,00:15:38.000,00:15:39.000,恐怕要移比較多的錢
412,00:15:39.000,00:15:41.000,去國民健康那一部分
413,00:15:41.000,00:15:45.000,而不是在健保這一邊
414,00:15:45.000,00:15:47.000,就是要讓國民
415,00:15:47.000,00:15:48.000,可以過更健康的生活
416,00:15:48.000,00:15:51.000,這也是要花錢的
417,00:15:51.000,00:15:53.000,所以包括運動減重
418,00:15:53.000,00:15:55.000,癌症篩檢這一些
419,00:15:55.000,00:15:57.000,另外在醫學上
420,00:15:57.000,00:16:01.000,疫苗還是最便宜有效的工具
421,00:16:01.000,00:16:04.000,因為所以我們如果被證明
422,00:16:04.000,00:16:06.000,有效的疫苗
423,00:16:06.000,00:16:08.000,應該再更擴大實施
424,00:16:08.000,00:16:11.000,比方說小朋友的輪狀病毒
425,00:16:11.000,00:16:13.000,我在當市長的時候
426,00:16:13.000,00:16:15.000,我們是用COPAY
427,00:16:15.000,00:16:18.000,就是說家長不分負擔
428,00:16:18.000,00:16:21.000,不過如果它真的是有效的話
429,00:16:21.000,00:16:24.000,我寧可增加醫療衛生支出
430,00:16:24.000,00:16:26.000,由國家去COPY掉
431,00:16:26.000,00:16:29.000,由這個家長再來負擔
432,00:16:29.000,00:16:31.000,所以包括輪狀病毒
433,00:16:31.000,00:16:33.000,腸病毒或是加強型的水痘
434,00:16:33.000,00:16:35.000,這一些應該
435,00:16:35.000,00:16:37.000,如果是它在醫學上
436,00:16:37.000,00:16:39.000,就被證明有效
437,00:16:39.000,00:16:41.000,乾脆就由國家來支出
438,00:16:41.000,00:16:42.000,所以對疫苗
439,00:16:42.000,00:16:46.000,我們會採取比較寬鬆的態度
440,00:16:46.000,00:16:48.000,另外等一下全責護理
441,00:16:48.000,00:16:49.000,這是這樣
442,00:16:49.000,00:16:52.000,這個我們陳同濟教授的太太
443,00:16:52.000,00:16:54.000,也算是我的師母
444,00:16:54.000,00:16:57.000,以前台大護理部的主任
445,00:16:57.000,00:16:59.000,她在申請最後一個醫院
446,00:16:59.000,00:17:01.000,她很想推全責護理
447,00:17:01.000,00:17:03.000,你想想看
448,00:17:03.000,00:17:06.000,現在大家家裡少子化
449,00:17:06.000,00:17:08.000,如果你有爸爸媽媽生病住院
450,00:17:08.000,00:17:09.000,那怎麼辦
451,00:17:09.000,00:17:11.000,難道大家全部請假
452,00:17:11.000,00:17:13.000,去當醫院當看護工嗎
453,00:17:13.000,00:17:14.000,很困難嘛
454,00:17:14.000,00:17:15.000,你請假請一天
455,00:17:15.000,00:17:17.000,也不可能請一個月
456,00:17:17.000,00:17:20.000,那你如果要顧那個傭人
457,00:17:20.000,00:17:22.000,看護工
458,00:17:22.000,00:17:26.000,我印象中現在大概一天要兩千二
459,00:17:26.000,00:17:27.000,一天兩千二
460,00:17:27.000,00:17:29.000,一個月下來就六萬多塊
461,00:17:29.000,00:17:31.000,比你的薪水還多
462,00:17:31.000,00:17:32.000,所以這個
463,00:17:32.000,00:17:35.000,這個要陷入一個很麻煩的問題
464,00:17:35.000,00:17:38.000,所以如果進入一個全責護理
465,00:17:38.000,00:17:39.000,就是說
466,00:17:39.000,00:17:41.000,一個人生病在醫院
467,00:17:41.000,00:17:43.000,這個都包括大小便的處理
468,00:17:43.000,00:17:46.000,一些翻身上廁所
469,00:17:46.000,00:17:48.000,也都有人可以幫忙你處理
470,00:17:48.000,00:17:49.000,當然這是這樣
471,00:17:49.000,00:17:51.000,全責護理一定要增加錢
472,00:17:51.000,00:17:54.000,所以大概折衷的辦法就是
473,00:17:54.000,00:17:57.000,也許健保cover一部分
474,00:17:57.000,00:18:00.000,然後一部分是家屬自己出的
475,00:18:00.000,00:18:01.000,所以比方說
476,00:18:01.000,00:18:02.000,隨便講一個數字
477,00:18:02.000,00:18:04.000,如果你顧一個24小時看護工
