segment,from,to,speaker,text
102,0:05:12,0:05:16,柯文哲,第一個是
103,0:05:16,0:05:18,柯文哲,第一個是這樣一定要先成立一個
104,0:05:18,0:05:20,柯文哲,有效的跨部門的委員會
105,0:05:20,0:05:22,柯文哲,因為這2050年淨零碳排
106,0:05:22,0:05:24,柯文哲,絕對不是環保局
107,0:05:24,0:05:26,柯文哲,這個很多局處 甚至連財政部都有
108,0:05:26,0:05:28,柯文哲,所以他應該有一個 在行政院底下
109,0:05:28,0:05:30,柯文哲,有一個氣候永續委員會
110,0:05:30,0:05:32,柯文哲,應該指定一個政委
111,0:05:32,0:05:34,柯文哲,甚至是院長自己下來
112,0:05:34,0:05:36,柯文哲,指揮 所以要結合
113,0:05:36,0:05:38,柯文哲,產官學公民團體青年利害關係
114,0:05:38,0:05:40,柯文哲,一個有效的
115,0:05:40,0:05:42,柯文哲,跨部會的組織
116,0:05:42,0:05:44,柯文哲,再來就是說
117,0:05:44,0:05:46,柯文哲,因為這個跨部會組織將來一個
118,0:05:46,0:05:48,柯文哲,什麼叫做什麼的
119,0:05:48,0:05:50,柯文哲,要實施2050年淨零碳排
120,0:05:50,0:05:52,柯文哲,碳排放的過程當中
121,0:05:52,0:05:54,柯文哲,會牽涉到錢
122,0:05:54,0:05:56,柯文哲,因為在發展過程當中
123,0:05:56,0:05:58,柯文哲,一定有人受害有人受益
124,0:05:58,0:06:00,柯文哲,所以政府一定要成立一個基金
125,0:06:00,0:06:02,柯文哲,對那個受害的人要怎麼去補貼
126,0:06:02,0:06:04,柯文哲,所以這相當政治性的一個機構
127,0:06:04,0:06:06,柯文哲,所以
128,0:06:06,0:06:08,柯文哲,牽涉到
129,0:06:08,0:06:10,柯文哲,那個排碳配額的給
130,0:06:10,0:06:12,柯文哲,所以一定要成立在這個委員會
131,0:06:12,0:06:14,柯文哲,底下一個最重要的機構就是這個基金會
132,0:06:14,0:06:16,柯文哲,碳排放的過程
133,0:06:16,0:06:18,柯文哲,因為你會說碳匯碳稅
134,0:06:18,0:06:20,柯文哲,收到這個錢就看誰受害
135,0:06:20,0:06:22,柯文哲,然後去補貼它
136,0:06:22,0:06:24,柯文哲,坦白講這是個利益重分配
137,0:06:24,0:06:26,柯文哲,非常的政治
138,0:06:26,0:06:28,柯文哲,所以這個是一個要
139,0:06:28,0:06:30,柯文哲,這個委員會底下最重要的就是那個基金會
140,0:06:30,0:06:32,柯文哲,好
141,0:06:32,0:06:34,柯文哲,這個我最近特別跑去台南看光電
142,0:06:34,0:06:36,柯文哲,我深深覺得
143,0:06:36,0:06:38,柯文哲,意識形態對國家的傷害
144,0:06:38,0:06:40,柯文哲,我在這看到一個例子
145,0:06:40,0:06:42,柯文哲,民進黨
146,0:06:42,0:06:44,柯文哲,有兩大神主牌一個台獨一個反核
147,0:06:44,0:06:46,柯文哲,後來
148,0:06:46,0:06:48,柯文哲,把這個反核你知道
149,0:06:48,0:06:50,柯文哲,這個意識形態無限上綱
150,0:06:50,0:06:52,柯文哲,所以他喊出了這個口號2025
151,0:06:52,0:06:54,柯文哲,非核家園他是先決定非核家園
152,0:06:54,0:06:56,柯文哲,所以到2025核電要全部停掉
153,0:06:56,0:06:58,柯文哲,問題是你把核電停掉
154,0:06:58,0:07:00,柯文哲,以後你要有其他的
155,0:07:00,0:07:02,柯文哲,替代能源
156,0:07:02,0:07:04,柯文哲,替代的這個能源
157,0:07:04,0:07:06,柯文哲,所以當時就把
158,0:07:06,0:07:08,柯文哲,風電光電搭上來
159,0:07:08,0:07:10,柯文哲,問題是風電光電的佈置
160,0:07:10,0:07:12,柯文哲,是需要時間更何況在台灣他是一個
161,0:07:12,0:07:14,柯文哲,比較新的東西
162,0:07:14,0:07:16,柯文哲,你想想看
163,0:07:16,0:07:18,柯文哲,核電停掉
164,0:07:18,0:07:20,柯文哲,然後要把再生能源拉上來
165,0:07:20,0:07:22,柯文哲,然後時間很短
166,0:07:22,0:07:24,柯文哲,怎麼辦
167,0:07:24,0:07:26,柯文哲,砸錢因為重賞之下
168,0:07:26,0:07:28,柯文哲,必有勇夫所以你看看
169,0:07:28,0:07:30,柯文哲,有時候那個台電這一度電賣三塊
170,0:07:30,0:07:32,柯文哲,這邊是買五塊甚至到九塊
171,0:07:32,0:07:34,柯文哲,這個政府
172,0:07:34,0:07:36,柯文哲,用很大的力量加速
173,0:07:36,0:07:38,柯文哲,推動光電跟風電的推行
174,0:07:38,0:07:40,柯文哲,最後出現什麼事第一
175,0:07:40,0:07:42,柯文哲,政商勾結
176,0:07:42,0:07:44,柯文哲,如果他是一個很正當的招標
177,0:07:44,0:07:46,柯文哲,就比較沒有問題
178,0:07:46,0:07:48,柯文哲,可是這是很用政府很用力
179,0:07:48,0:07:50,柯文哲,砸錢在做這件事情
180,0:07:50,0:07:52,柯文哲,政商勾結就跑出來
181,0:07:52,0:07:54,柯文哲,後面再來就黑道
182,0:07:54,0:07:56,柯文哲,因為你要擺平居民的抗爭
183,0:07:56,0:07:58,柯文哲,一定黑道
184,0:07:58,0:08:00,柯文哲,我去台南看我才懂說
185,0:08:00,0:08:02,柯文哲,那88槍是怎麼來
186,0:08:02,0:08:04,柯文哲,所以這是因為你先決定
187,0:08:04,0:08:06,柯文哲,非核家園然後把時程
188,0:08:06,0:08:08,柯文哲,全部縮短產生了一大堆問題
189,0:08:08,0:08:10,柯文哲,這是我在南部看到光電的問題
190,0:08:10,0:08:14,柯文哲,所以是這樣我們對能源政策
191,0:08:14,0:08:16,柯文哲,第一個我們還是要發展
192,0:08:16,0:08:18,柯文哲,多元的能源這個不是只有
193,0:08:18,0:08:20,柯文哲,風電光電還有水力
194,0:08:20,0:08:22,柯文哲,還有地熱甚至潮汐
195,0:08:22,0:08:24,柯文哲,甚至將來那種什麼小型
196,0:08:24,0:08:26,柯文哲,核子爐所以這個還是要隨著科學的
197,0:08:26,0:08:28,柯文哲,進展去發展多元能源
198,0:08:28,0:08:30,柯文哲,那也因為這樣
199,0:08:30,0:08:32,柯文哲,研發還是要砸錢
200,0:08:32,0:08:34,柯文哲,這是新的產業然後
201,0:08:34,0:08:36,柯文哲,這研發要做那另外一個是
202,0:08:36,0:08:38,柯文哲,綠色創新技術投資
203,0:08:38,0:08:40,柯文哲,新創產業還是要投資的不然
204,0:08:40,0:08:42,柯文哲,一開始如果政府沒有介入
205,0:08:42,0:08:44,柯文哲,他還是做起來比較困難
206,0:08:44,0:08:46,柯文哲,另外一個是我們要思考
207,0:08:46,0:08:48,柯文哲,我們台灣的能源
208,0:08:48,0:08:50,柯文哲,這麼高比例是靠外國進來
209,0:08:50,0:08:52,柯文哲,所以最近人家在說
210,0:08:52,0:08:54,柯文哲,中共要對付台灣
211,0:08:54,0:08:56,柯文哲,只要封鎖11天
212,0:08:56,0:08:58,柯文哲,我們那個天然氣
213,0:08:58,0:09:00,柯文哲,斷貨整個台灣就沒電了
214,0:09:00,0:09:02,柯文哲,就垮掉了所以這個也是個大問題
215,0:09:02,0:09:04,柯文哲,這個在我們能源
216,0:09:04,0:09:06,柯文哲,高度依賴外國來源
217,0:09:06,0:09:08,柯文哲,這造成整個國安的問題
218,0:09:08,0:09:10,柯文哲,所以我們的想法是這樣
219,0:09:10,0:09:12,柯文哲,如果比較理性
220,0:09:12,0:09:14,柯文哲,務實科學的想法是不要設定
221,0:09:14,0:09:16,柯文哲,時間把核能停掉而是倒過來
222,0:09:16,0:09:18,柯文哲,再生能源
223,0:09:18,0:09:20,柯文哲,上來接著上去再把核能
224,0:09:20,0:09:22,柯文哲,退掉這就是為什麼我們一開始
225,0:09:22,0:09:24,柯文哲,提出說核二核三要延役
226,0:09:24,0:09:26,柯文哲,甚至核四要不要拿出來用的概念
227,0:09:26,0:09:28,柯文哲,你不要為了把核能停掉
228,0:09:28,0:09:30,柯文哲,那再去逼迫其他
229,0:09:30,0:09:32,柯文哲,可以順順的上來再把核能停掉
230,0:09:32,0:09:34,柯文哲,所以我們認為核能在過渡時期
231,0:09:34,0:09:36,柯文哲,還是需要這是我們現在一個
232,0:09:36,0:09:38,柯文哲,比較折衷的態度
233,0:09:38,0:09:40,柯文哲,我認為這是比較科學的做法
234,0:09:40,0:09:42,柯文哲,所以我們反對民進黨
235,0:09:42,0:09:44,柯文哲,2025非核家園
236,0:09:44,0:09:46,柯文哲,不然叫賴清德出來說明
237,0:09:46,0:09:48,柯文哲,他現在還堅持2025非核家園
238,0:09:48,0:09:50,柯文哲,他現在開始閃了
239,0:09:50,0:09:52,柯文哲,因為他知道很難做到
240,0:09:52,0:09:54,柯文哲,所以這樣
241,0:09:54,0:09:56,柯文哲,這個電你知道
242,0:09:56,0:09:58,柯文哲,其實台電
243,0:09:58,0:10:00,柯文哲,最近常常停電
244,0:10:00,0:10:02,柯文哲,不要每次都怪小動物
245,0:10:02,0:10:04,柯文哲,他是管理有問題
246,0:10:04,0:10:06,柯文哲,因為整個輸電系統真的是有問題
247,0:10:06,0:10:08,柯文哲,所以常常在停電
248,0:10:08,0:10:10,柯文哲,有松鼠
249,0:10:10,0:10:12,柯文哲,講一大堆
250,0:10:12,0:10:14,柯文哲,這個其實大家都知道
251,0:10:14,0:10:16,柯文哲,那個是整個系統的問題
252,0:10:16,0:10:18,柯文哲,這是目前在2030年
253,0:10:18,0:10:20,柯文哲,民進黨希望的
254,0:10:20,0:10:22,柯文哲,能源配比
255,0:10:22,0:10:24,柯文哲,燃氣的佔比很高50%
256,0:10:24,0:10:26,柯文哲,其實這也是國安問題
257,0:10:26,0:10:28,柯文哲,你如果被封鎖
258,0:10:28,0:10:30,柯文哲,因為目前我們帶天然氣
259,0:10:30,0:10:32,柯文哲,我查過大概是庫存量是11天
260,0:10:32,0:10:34,柯文哲,也就是被封鎖11天
261,0:10:34,0:10:36,柯文哲,我們就沒有天然氣
262,0:10:36,0:10:38,柯文哲,這是
263,0:10:38,0:10:40,柯文哲,我們的態度是這樣
264,0:10:40,0:10:42,柯文哲,我們核能擺在這裡是什麼
265,0:10:42,0:10:44,柯文哲,我們核能擺在那裡
266,0:10:44,0:10:46,柯文哲,並不是說我們堅持一直用核能
267,0:10:46,0:10:48,柯文哲,而是認為說當我有辦法
268,0:10:48,0:10:50,柯文哲,退出的時候再退出
269,0:10:50,0:10:52,柯文哲,這是我們跟民進黨在能源政策一個最大不同點
270,0:10:52,0:10:54,柯文哲,我們不先設定說我不要能源
271,0:10:54,0:10:56,柯文哲,我們是說如果當其他的
272,0:10:56,0:10:58,柯文哲,有辦法take over
273,0:10:58,0:11:00,柯文哲,才把核能拿掉
274,0:11:00,0:11:02,柯文哲,我想這樣會比較符合整個國家戰略
275,0:11:02,0:11:04,柯文哲,所以我們主張核二核三要研議
276,0:11:04,0:11:06,柯文哲,核四要再檢查一遍
277,0:11:06,0:11:08,柯文哲,到底能用不能用 眾說紛紜
278,0:11:08,0:11:10,柯文哲,總之 但是我覺得
279,0:11:10,0:11:12,柯文哲,在最短的時間內做個決策
280,0:11:12,0:11:14,柯文哲,另外核廢料怎麼處理
281,0:11:14,0:11:16,柯文哲,還是要想辦法
282,0:11:16,0:11:18,柯文哲,那燃氣是這樣
283,0:11:18,0:11:20,柯文哲,其實是燃氣那個機組還是可以更換
284,0:11:20,0:11:22,柯文哲,這沒有問題
285,0:11:22,0:11:24,柯文哲,那這個煤蠻有趣的
286,0:11:24,0:11:28,柯文哲,我去日本
287,0:11:28,0:11:30,柯文哲,東京灣
288,0:11:30,0:11:32,柯文哲,大部分都是核能電廠
289,0:11:32,0:11:34,柯文哲,有天然氣
290,0:11:34,0:11:36,柯文哲,可是它還是保留燃煤
291,0:11:36,0:11:38,柯文哲,我特別去看問他說
292,0:11:38,0:11:40,柯文哲,你們為什麼留一個燃煤
293,0:11:40,0:11:42,柯文哲,他說能源要多元化
294,0:11:42,0:11:44,柯文哲,他說我們現在從澳洲進口
295,0:11:44,0:11:46,柯文哲,那個煤炭來燒
296,0:11:46,0:11:48,柯文哲,如果我們把這個都停掉
297,0:11:48,0:11:50,柯文哲,萬一有一天其他的
298,0:11:50,0:11:52,柯文哲,其他的天然氣
299,0:11:52,0:11:54,柯文哲,被那個國際
300,0:11:54,0:11:56,柯文哲,能源價格有人拿翹
301,0:11:56,0:11:58,柯文哲,這個很危險
302,0:11:58,0:12:00,柯文哲,所以日本基於這種安全的考量
303,0:12:00,0:12:02,柯文哲,在東京灣還是有保留
304,0:12:02,0:12:04,柯文哲,那個機組燃煤火力發電廠
305,0:12:04,0:12:06,柯文哲,這個我有去參觀過
306,0:12:06,0:12:08,柯文哲,所以也就是說
307,0:12:08,0:12:10,柯文哲,國家的能源它有個戰略思考是多元
308,0:12:10,0:12:12,柯文哲,因為要增加國家的安全性
309,0:12:12,0:12:14,柯文哲,那再生能源當然是這樣
310,0:12:14,0:12:16,柯文哲,儘量做
311,0:12:16,0:12:18,柯文哲,但是我也不認為說
312,0:12:18,0:12:20,柯文哲,為了要在短時間內
313,0:12:20,0:12:22,柯文哲,把再生能源拉上來造成太多問題
314,0:12:22,0:12:24,柯文哲,那我去南部看
315,0:12:24,0:12:26,柯文哲,當然最近這幾天
316,0:12:26,0:12:28,柯文哲,經濟部也出來回應我
317,0:12:28,0:12:30,柯文哲,但是我相信是不是大家很清楚
318,0:12:30,0:12:32,柯文哲,光電的板一鋪下去
319,0:12:32,0:12:34,柯文哲,那塊地20年是不能用
320,0:12:34,0:12:36,柯文哲,為什麼 因為它20年才能夠翻本
321,0:12:36,0:12:38,柯文哲,所以這個變成
322,0:12:38,0:12:40,柯文哲,除非我們有很清楚的
323,0:12:40,0:12:42,柯文哲,台灣農業整體戰略計畫
324,0:12:42,0:12:44,柯文哲,你每鋪一塊光電板
325,0:12:44,0:12:46,柯文哲,那塊地就20年不能動
326,0:12:46,0:12:48,柯文哲,因為你在20年內拆掉都是虧本
327,0:12:48,0:12:50,柯文哲,另外是這樣
328,0:12:50,0:12:52,柯文哲,魚塭的破壞
329,0:12:52,0:12:54,柯文哲,那些
330,0:12:54,0:12:56,柯文哲,所以以前你聽過我那個笑話
331,0:12:56,0:12:58,柯文哲,台灣亮起來跟台灣飛起來
332,0:12:58,0:13:00,柯文哲,到南部去光電板一鋪
333,0:13:00,0:13:02,柯文哲,所以台灣亮起來
334,0:13:02,0:13:04,柯文哲,到海邊一大堆螺旋槳
335,0:13:04,0:13:06,柯文哲,台灣飛起來
336,0:13:06,0:13:08,柯文哲,不過再生能源我們還是要發展
337,0:13:08,0:13:10,柯文哲,但是就是說
338,0:13:10,0:13:12,柯文哲,按照按步就班
339,0:13:12,0:13:14,柯文哲,不要太急
340,0:13:14,0:13:16,柯文哲,所以電其實分四部分
341,0:13:16,0:13:18,柯文哲,發電 輸電 儲電
342,0:13:18,0:13:20,柯文哲,還有一個是節電
343,0:13:20,0:13:22,柯文哲,其實這四樣都要發
344,0:13:22,0:13:24,柯文哲,都要去做 所以老實講
345,0:13:24,0:13:26,柯文哲,我查過 其實台灣在迫切需要的
346,0:13:26,0:13:28,柯文哲,恐怕不是發電 而是整個台灣的
347,0:13:28,0:13:30,柯文哲,輸電系統
348,0:13:30,0:13:32,柯文哲,估計要好幾千億才做得起來
349,0:13:32,0:13:34,柯文哲,這就為什麼
350,0:13:34,0:13:36,柯文哲,因為台灣欠缺這種長期計畫
351,0:13:36,0:13:38,柯文哲,每個政府都是短期操作
352,0:13:38,0:13:40,柯文哲,這個輸電才是大問題
353,0:13:40,0:13:42,柯文哲,所以我們除了這個輸電要配合儲量
354,0:13:42,0:13:44,柯文哲,特別是什麼
355,0:13:44,0:13:46,柯文哲,這個
356,0:13:46,0:13:48,柯文哲,再生能源
357,0:13:48,0:13:50,柯文哲,不是很均勻的發電
358,0:13:50,0:13:52,柯文哲,像光電到下午四點就沒有了
359,0:13:52,0:13:54,柯文哲,風電是晚上
360,0:13:54,0:13:56,柯文哲,比較強
361,0:13:56,0:13:58,柯文哲,所以它的發電時間跟
362,0:13:58,0:14:00,柯文哲,我們用電的時間不一定相合
363,0:14:00,0:14:02,柯文哲,所以這個就要有除電系統
364,0:14:02,0:14:04,柯文哲,所以這個發電 輸電 儲電
365,0:14:04,0:14:06,柯文哲,另外節電還是個大問題
366,0:14:06,0:14:08,柯文哲,其實應該花更大的力氣
367,0:14:08,0:14:10,柯文哲,去進行綠建築的改造
368,0:14:10,0:14:12,柯文哲,節能電器的使用
369,0:14:12,0:14:14,柯文哲,所以這樣
370,0:14:14,0:14:16,柯文哲,所以這個
371,0:14:16,0:14:18,柯文哲,所以不單單是只有發電的問題
372,0:14:18,0:14:20,柯文哲,只是在這個地方跟大家強調
373,0:14:20,0:14:22,柯文哲,這個都要去解決
374,0:14:22,0:14:24,柯文哲,剛才講過
375,0:14:24,0:14:26,柯文哲,綠能蟑螂
376,0:14:26,0:14:28,柯文哲,我想大概最近
377,0:14:28,0:14:30,柯文哲,那個**綠能大概一大堆
378,0:14:30,0:14:32,柯文哲,弊案會出來
379,0:14:32,0:14:34,柯文哲,為什麼會這樣
380,0:14:34,0:14:36,柯文哲,就是時間壓迫
381,0:14:36,0:14:38,柯文哲,時間一壓迫
382,0:14:38,0:14:40,柯文哲,花錢去發展
383,0:14:40,0:14:42,柯文哲,然後蚊子蟑螂就跑來了
384,0:14:42,0:14:44,柯文哲,綠能蟑螂就橫行
385,0:14:44,0:14:46,柯文哲,我想那個雲豹小公主
386,0:14:46,0:14:48,柯文哲,應該大家記憶還猶新
387,0:14:48,0:14:50,柯文哲,所以這種
388,0:14:50,0:14:52,柯文哲,光電 風電變成大資本家政客
389,0:14:52,0:14:54,柯文哲,跟地方勢力
390,0:14:54,0:14:56,柯文哲,為了這個光電 風電
391,0:14:56,0:14:58,柯文哲,被收押的地方民意代表
392,0:14:58,0:15:00,柯文哲,應該已經不在少數
393,0:15:00,0:15:02,柯文哲,我猜啦 陸陸續續還會繼續抓出來
394,0:15:02,0:15:04,柯文哲,所以
395,0:15:04,0:15:06,柯文哲,這就是政策造成的後遺症
396,0:15:06,0:15:08,柯文哲,那另外是這樣
397,0:15:08,0:15:10,柯文哲,風電 光電的發展
398,0:15:10,0:15:12,柯文哲,不應當是政府核定的
399,0:15:12,0:15:14,柯文哲,跟民間業者說
400,0:15:14,0:15:16,柯文哲,你自己去跟那個
401,0:15:16,0:15:18,柯文哲,跟那個地方去協調
402,0:15:18,0:15:20,柯文哲,不應該是這樣
403,0:15:20,0:15:22,柯文哲,所以政府的公權力
404,0:15:22,0:15:24,柯文哲,要協助調處
405,0:15:24,0:15:26,柯文哲,程序要公開透明
406,0:15:26,0:15:28,柯文哲,那當然是這樣啦
407,0:15:28,0:15:30,柯文哲,有飯大家吃嘛
408,0:15:30,0:15:32,柯文哲,如果那個風電 光電的發展
409,0:15:32,0:15:34,柯文哲,是地方可以獲利
410,0:15:34,0:15:36,柯文哲,一個是直接
411,0:15:36,0:15:38,柯文哲,撥一個基金出來 撥一筆錢出來
412,0:15:38,0:15:40,柯文哲,另外一個是要不要乾脆就讓地方去參股
413,0:15:40,0:15:44,柯文哲,總是就是要
414,0:15:44,0:15:46,柯文哲,設造一個雙贏的局面就是說
415,0:15:46,0:15:48,柯文哲,你做那光電 風電
416,0:15:48,0:15:50,柯文哲,光電或風電
417,0:15:50,0:15:52,柯文哲,要讓地方有利可圖
418,0:15:52,0:15:54,柯文哲,觀念是這樣
419,0:15:54,0:15:56,柯文哲,那這個
420,0:15:56,0:15:58,柯文哲,台電在過去兩年虧四千億
421,0:15:58,0:16:00,柯文哲,這還是要嚴肅面對
422,0:16:00,0:16:02,柯文哲,因為這等於是用全民的納稅金
423,0:16:02,0:16:04,柯文哲,在補助
424,0:16:04,0:16:06,柯文哲,高耗電的用戶
425,0:16:06,0:16:08,柯文哲,所以這個能源的價格
426,0:16:08,0:16:10,柯文哲,整個效率的改進
427,0:16:10,0:16:12,柯文哲,還是要想想看
428,0:16:12,0:16:16,柯文哲,這是大問題
429,0:16:16,0:16:18,柯文哲,因為台電在過去兩年虧了四千億（影片 PPT 為「台電中油總虧損已達五千多億」；PTT 表格引述台電寫虧損 -3077 億」，應為口誤）
430,0:16:18,0:16:20,柯文哲,這個太可怕了
431,0:16:20,0:16:22,柯文哲,這個還是要解決
432,0:16:22,0:16:26,柯文哲,那另外一個就是說
433,0:16:26,0:16:28,柯文哲,碳關稅的時代來臨
434,0:16:28,0:16:30,柯文哲,這個我有研究過
435,0:16:30,0:16:32,柯文哲,我覺得這個叫新的
436,0:16:32,0:16:34,柯文哲,我怎麼形容它
437,0:16:34,0:16:38,柯文哲,新的非關稅貿易障礙
438,0:16:38,0:16:40,柯文哲,因為等到每個國家開始課碳關稅的時候
439,0:16:40,0:16:42,柯文哲,它可快可慢
440,0:16:42,0:16:46,柯文哲,可課稅可不課稅
441,0:16:46,0:16:48,柯文哲,所以這個非常政治性
442,0:16:48,0:16:50,柯文哲,你看看歐盟是
443,0:16:50,0:16:52,柯文哲,2026年 我記得是2027年的
444,0:16:52,0:16:54,柯文哲,1月1號開始這樣
445,0:16:54,0:16:56,柯文哲,但是我相信到時候它不會對全世界
446,0:16:56,0:16:58,柯文哲,所有國家同一個時間開始
447,0:16:58,0:17:00,柯文哲,一定會說哪些國家可以晚一點
448,0:17:00,0:17:02,柯文哲,這個非常政治性
