segment,from,to,Speaker,text
79,0:04:22,0:04:27,柯文哲,到2070年低估有可能一年
80,0:04:27,0:04:30,柯文哲,只出生4萬8千人
81,0:04:30,0:04:36,柯文哲,所以這個顯然產科大概不需要那麼多醫生
82,0:04:36,0:04:40,柯文哲,那這張圖滿有趣的
83,0:04:40,0:04:44,柯文哲,下面這個是總出生率
84,0:04:44,0:04:46,柯文哲,黃色那條是總出生率
85,0:04:46,0:04:50,柯文哲,紅色那條是有結婚的出生率
86,0:04:50,0:04:54,柯文哲,其實仔細看這幾年來有結婚的人
87,0:04:54,0:04:56,柯文哲,他的出生率是在上升
88,0:04:56,0:04:59,柯文哲,可是合起來的總出生率在下降
89,0:04:59,0:05:00,柯文哲,你知道為什麼嗎
90,0:05:00,0:05:02,柯文哲,因為結婚的對數減少
91,0:05:02,0:05:07,柯文哲,所以在解決當前少子化的問題
92,0:05:07,0:05:10,柯文哲,其實更重要的是要解決不結婚的問題
93,0:05:10,0:05:14,柯文哲,這個數字在我當市長的時候
94,0:05:14,0:05:15,柯文哲,我們已經做過統計
95,0:05:15,0:05:17,柯文哲,在2000年的時候
96,0:05:17,0:05:19,柯文哲,台北市40歲的人口
97,0:05:19,0:05:21,柯文哲,40歲那個年齡
98,0:05:21,0:05:23,柯文哲,沒有結婚的大概12%
99,0:05:23,0:05:26,柯文哲,2020年又重做一次計算
100,0:05:26,0:05:29,柯文哲,在40歲的時候還沒有結婚的大概是35%
101,0:05:29,0:05:36,柯文哲,所以也因為不婚或者是晚婚造成整個少子化
102,0:05:36,0:05:38,柯文哲,這是恐怕是最重要的原因
103,0:05:38,0:05:42,柯文哲,不然的話如果純粹從這個圖形上來看
104,0:05:42,0:05:47,柯文哲,有結婚的人這幾年其實出生數是有上升
105,0:05:47,0:05:51,柯文哲,那這一條就看得很清楚
106,0:05:51,0:05:56,柯文哲,紅色這一條是結婚的對數
107,0:05:56,0:06:00,柯文哲,黃色的那一條是出生的人數
108,0:06:00,0:06:03,柯文哲,所以我們結婚的對數在這幾年當中
109,0:06:03,0:06:06,柯文哲,從2000年一年還有17萬對結婚
110,0:06:06,0:06:08,柯文哲,現在掉到12萬對
111,0:06:08,0:06:11,柯文哲,所以這腰斬1/3
112,0:06:11,0:06:13,柯文哲,結婚對數減少
113,0:06:13,0:06:16,柯文哲,因為結婚對數減少出生人數也下降
114,0:06:16,0:06:20,柯文哲,因為到現在為止台灣還是不流行不婚生子
115,0:06:20,0:06:23,柯文哲,有些西歐國家這個比例是蠻高的
116,0:06:23,0:06:26,柯文哲,不過我也不認為這個應該鼓勵
117,0:06:26,0:06:28,柯文哲,因為這個還是會製造更多社會問題
118,0:06:28,0:06:33,柯文哲,所以現況就是不婚晚婚造成少子化
119,0:06:33,0:06:35,柯文哲,這是主因
120,0:06:35,0:06:39,柯文哲,當然有結婚的人還是生得不夠多
121,0:06:39,0:06:42,柯文哲,那怎麼辦
122,0:06:42,0:06:45,柯文哲,原因很多剛才那個是現象
123,0:06:45,0:06:47,柯文哲,不結婚晚婚少子化一連串
124,0:06:47,0:06:49,柯文哲,原因一大堆
125,0:06:49,0:06:51,柯文哲,從買不起房子
126,0:06:51,0:06:53,柯文哲,低薪養不起小孩
127,0:06:53,0:06:55,柯文哲,還有這個社會對孕婦不友善
128,0:06:55,0:06:57,柯文哲,沒有時間照顧小孩
129,0:06:57,0:06:59,柯文哲,還有自己的健康狀況
130,0:06:59,0:07:01,柯文哲,還有生育補貼太少
131,0:07:01,0:07:03,柯文哲,或是個人不喜歡小孩
132,0:07:03,0:07:06,柯文哲,就覺得頂客族兩人生活就很好了
133,0:07:06,0:07:12,柯文哲,或者是要不要干擾到自己職場上的發展
134,0:07:12,0:07:16,柯文哲,或者說找不到安心的保姆幼兒園
135,0:07:16,0:07:18,柯文哲,理由很多
136,0:07:18,0:07:20,柯文哲,我們就針對這每一個理由
137,0:07:20,0:07:23,柯文哲,去想一想看可以做多少
138,0:07:23,0:07:27,柯文哲,現在10點以下的一一來說明
139,0:07:27,0:07:29,柯文哲,第一個
140,0:07:29,0:07:32,柯文哲,一定要在行政院成立跨部會委員會
141,0:07:32,0:07:36,柯文哲,因為政府最大特色就是分工不合作
142,0:07:36,0:07:39,柯文哲,這也是我當市長的一個發現
143,0:07:39,0:07:41,柯文哲,我發現在政府裡面
144,0:07:41,0:07:44,柯文哲,單一部門的事情都做得不錯
145,0:07:44,0:07:46,柯文哲,要跨部門就完蛋了
146,0:07:46,0:07:48,柯文哲,所以像這種人口
147,0:07:48,0:07:52,柯文哲,它這個涉及到教育部、內政部、社福部
148,0:07:52,0:07:54,柯文哲,它需要很多
149,0:07:54,0:07:56,柯文哲,上面應該合成一個叫
150,0:07:56,0:07:59,柯文哲,我們叫矩陣式的組織
151,0:07:59,0:08:03,柯文哲,應該成立跨部會的一個委員會
152,0:08:03,0:08:06,柯文哲,我們建議是成立人口發展委員會
153,0:08:06,0:08:08,柯文哲,為什麼寫這個
154,0:08:08,0:08:10,柯文哲,因為我們有壯世紀*的問題
155,0:08:10,0:08:13,柯文哲,如何讓高齡長者重回職場
156,0:08:13,0:08:15,柯文哲,也有這個少子化的問題
157,0:08:15,0:08:17,柯文哲,應該合起來一起思考
158,0:08:17,0:08:20,柯文哲,不要一個問題就成立一個委員會
159,0:08:20,0:08:21,柯文哲,這樣太複雜了
160,0:08:21,0:08:23,柯文哲,所以我們建議成立一個人口委員會
161,0:08:23,0:08:26,柯文哲,把壯世代*的問題、少子化問題
162,0:08:26,0:08:28,柯文哲,或是不婚晚婚
163,0:08:28,0:08:31,柯文哲,就在那個地方跨部會的問題一起解決掉
164,0:08:31,0:08:33,柯文哲,這是想法
165,0:08:33,0:08:38,柯文哲,那重賞之下必有勇夫
166,0:08:38,0:08:39,柯文哲,這個也不算大傻逼
167,0:08:39,0:08:41,柯文哲,因為這個要做事才領得到
168,0:08:41,0:08:43,柯文哲,懷孕滿三個月給五萬
169,0:08:43,0:08:45,柯文哲,生出來給十萬
170,0:08:45,0:08:49,柯文哲,然後生出來以後
171,0:08:49,0:08:52,柯文哲,0到2歲公托補兩千塊
172,0:08:52,0:08:57,柯文哲,然後送去準公共托嬰或是保母的
173,0:08:57,0:08:59,柯文哲,增加八千塊
174,0:08:59,0:09:01,柯文哲,另外一個是減稅這個
175,0:09:01,0:09:03,柯文哲,以前是0到5歲減稅
176,0:09:03,0:09:05,柯文哲,現在到12歲都給他減稅
177,0:09:05,0:09:08,柯文哲,每一個人一年可以減12萬
178,0:09:08,0:09:12,柯文哲,然後另外一個是津貼
179,0:09:12,0:09:14,柯文哲,第一胎一個月五千
180,0:09:14,0:09:16,柯文哲,以前是0到5歲就沒有了
181,0:09:16,0:09:19,柯文哲,現在給他0到12歲
182,0:09:19,0:09:22,柯文哲,那如果是有第二胎、第三胎就增加
183,0:09:22,0:09:25,柯文哲,6千跟7千
184,0:09:26,0:09:28,柯文哲,另外一個是這樣
185,0:09:28,0:09:31,柯文哲,我們很多這種幼稚園或托嬰
186,0:09:31,0:09:34,柯文哲,問題是常常下午四點就關門
187,0:09:34,0:09:36,柯文哲,問題是四點大家都還沒下班
188,0:09:36,0:09:38,柯文哲,所以這延托的設計一定要做
189,0:09:38,0:09:40,柯文哲,那這延托
190,0:09:40,0:09:42,柯文哲,另外一個是臨托
191,0:09:42,0:09:44,柯文哲,也許有時候是給阿公阿嬤在帶
192,0:09:44,0:09:48,柯文哲,可是阿公阿嬤也要去自強活動
193,0:09:48,0:09:49,柯文哲,那小孩子怎麼辦
194,0:09:49,0:09:51,柯文哲,所以應該有臨托的設置
195,0:09:51,0:09:52,柯文哲,這個在台北是已經
196,0:09:52,0:09:54,柯文哲,這臨托的設置
197,0:09:54,0:09:59,柯文哲,延托最好是原來的幼稚園繼續延托
198,0:09:59,0:10:02,柯文哲,如果不行的話也要開始區域化
199,0:10:02,0:10:04,柯文哲,也許換個地方
200,0:10:04,0:10:06,柯文哲,那臨拖一定要區域化去建構
201,0:10:06,0:10:09,柯文哲,我們在文山區有試過
202,0:10:09,0:10:11,柯文哲,不過因為當時還在示範
203,0:10:11,0:10:13,柯文哲,我一直不曉得現在示範結果怎麼樣
204,0:10:13,0:10:16,柯文哲,所以延托跟臨托這個設計
205,0:10:16,0:10:18,柯文哲,特別是區域化的
206,0:10:18,0:10:19,柯文哲,這一定要設計
207,0:10:19,0:10:25,柯文哲,這個才會讓照顧上有更大的彈性
208,0:10:25,0:10:28,柯文哲,那再來就是產假是這樣
209,0:10:28,0:10:29,柯文哲,我們目前產假是八週
210,0:10:29,0:10:31,柯文哲,世界上是十四週
211,0:10:31,0:10:33,柯文哲,不過一下子要增加
212,0:10:33,0:10:35,柯文哲,這個也不要打高空
213,0:10:35,0:10:38,柯文哲,所以我們主張是從八週先增加到十週
214,0:10:38,0:10:40,柯文哲,慢慢增加
215,0:10:40,0:10:42,柯文哲,那當然最後還是要跟國際接軌
216,0:10:42,0:10:44,柯文哲,以後十四週
217,0:10:44,0:10:46,柯文哲,其他這一些
218,0:10:46,0:10:49,柯文哲,什麼申請育嬰假員工超過一定比例
219,0:10:49,0:10:52,柯文哲,政府要提供優惠
220,0:10:52,0:10:56,柯文哲,讓婦女回歸原職或提供工作的多元選擇
221,0:10:56,0:10:59,柯文哲,另外這一個是這樣
222,0:10:59,0:11:02,柯文哲,企業政府要優惠的
223,0:11:02,0:11:07,柯文哲,租稅的優惠鼓勵企業置設托育場所
224,0:11:07,0:11:10,柯文哲,這一條我們在內湖有試辦過
225,0:11:10,0:11:13,柯文哲,後來發現還有一個更好的辦法
226,0:11:13,0:11:15,柯文哲,就是我們開一家幼稚園
227,0:11:15,0:11:17,柯文哲,然後給附近的幾家大公司
228,0:11:17,0:11:22,柯文哲,大家合用那一個托兒所
229,0:11:22,0:11:23,柯文哲,這樣就可以
230,0:11:23,0:11:24,柯文哲,有時候你要叫每一家企業
231,0:11:24,0:11:26,柯文哲,自己設一家托兒所有困難
232,0:11:26,0:11:28,柯文哲,所以這個我們在內湖試驗
233,0:11:28,0:11:30,柯文哲,我覺得還滿成功的
234,0:11:30,0:11:32,柯文哲,就是我們蓋
235,0:11:32,0:11:34,柯文哲,因為你要求每一家企業
236,0:11:34,0:11:35,柯文哲,自己蓋一個托兒所
237,0:11:35,0:11:37,柯文哲,幼稚園不太容易
238,0:11:37,0:11:39,柯文哲,因為要考慮到這個數量
239,0:11:39,0:11:41,柯文哲,你那是公司有幾百人
240,0:11:41,0:11:42,柯文哲,那沒問題
241,0:11:42,0:11:43,柯文哲,公司只有幾十人
242,0:11:43,0:11:46,柯文哲,你叫他設一個托兒所有問題
243,0:11:46,0:11:48,柯文哲,所以乾脆就是設一家
244,0:11:48,0:11:51,柯文哲,類似特約的幼稚園
245,0:11:51,0:11:52,柯文哲,幾家合用
246,0:11:52,0:11:53,柯文哲,這個運作起來
247,0:11:53,0:11:56,柯文哲,我覺得好像在我們內湖
248,0:11:56,0:11:59,柯文哲,T-HUB那裡示範
249,0:11:59,0:12:00,柯文哲,效果不錯
250,0:12:00,0:12:02,柯文哲,所以這是一個可行的方法
251,0:12:02,0:12:06,柯文哲,幾家企業合包一家托兒所
252,0:12:06,0:12:11,柯文哲,這個當然是可以由政府來找地
253,0:12:11,0:12:13,柯文哲,這個我想做起來不錯
254,0:12:13,0:12:16,柯文哲,另外一個是遠距工作
255,0:12:16,0:12:18,柯文哲,也可以讓父母有更多時間
256,0:12:18,0:12:21,柯文哲,在家裡照顧小朋友
257,0:12:21,0:12:25,柯文哲,這個有生小孩子的
258,0:12:25,0:12:28,柯文哲,買房子這個貸款的比例可以比較高
259,0:12:28,0:12:29,柯文哲,利息可以比較低
260,0:12:29,0:12:31,柯文哲,這沒問題
261,0:12:31,0:12:33,柯文哲,那原則上是把它擴大到12歲
262,0:12:33,0:12:35,柯文哲,意思就是說如果你來買房子
263,0:12:35,0:12:39,柯文哲,你家裡有0到12歲的小孩子
264,0:12:39,0:12:41,柯文哲,貸款的比例可以拉高
265,0:12:41,0:12:42,柯文哲,利息可以降低
266,0:12:42,0:12:44,柯文哲,如果有剩更多的
267,0:12:44,0:12:46,柯文哲,優惠條件可以再增加
268,0:12:46,0:12:48,柯文哲,另外租金補貼是這樣
269,0:12:48,0:12:50,柯文哲,租金補貼在全台灣
270,0:12:50,0:12:52,柯文哲,每個縣市都不一樣
271,0:12:52,0:12:55,柯文哲,台北是3000到1萬1
272,0:12:55,0:12:58,柯文哲,不過我們以後增加一個新的概念
273,0:12:58,0:13:00,柯文哲,如果家裡有小朋友
274,0:13:00,0:13:02,柯文哲,租金補貼的量可以再增加
275,0:13:02,0:13:04,柯文哲,不過目前是這樣
276,0:13:04,0:13:06,柯文哲,目前是全台灣
277,0:13:06,0:13:08,柯文哲,租金補貼每個縣市都不一樣
278,0:13:08,0:13:11,柯文哲,有的是一口價就是固定5000
279,0:13:11,0:13:13,柯文哲,反正anyway就是說
280,0:13:13,0:13:16,柯文哲,在現有的租金補貼制度之下
281,0:13:16,0:13:17,柯文哲,我們主張說
282,0:13:17,0:13:19,柯文哲,如果家裡有小朋友的話
283,0:13:19,0:13:22,柯文哲,租金補貼的數量還可以上升
284,0:13:22,0:13:24,柯文哲,最後這個就有社會住宅
285,0:13:24,0:13:27,柯文哲,這個也許家裡有0到12歲的小朋友
286,0:13:27,0:13:29,柯文哲,去抽社會住宅那個
287,0:13:29,0:13:31,柯文哲,籤給他多一支或怎樣
288,0:13:31,0:13:33,柯文哲,就是說鼓勵他比較容易抽到籤
289,0:13:33,0:13:37,柯文哲,所以這是一種獎勵措施
290,0:13:37,0:13:39,柯文哲,其他這個
291,0:13:39,0:13:43,柯文哲,有一個比較特別的
292,0:13:43,0:13:47,柯文哲,學生懷孕應該給他一個比較友善的環境
293,0:13:47,0:13:50,柯文哲,有時候念到大學研究所是有可能
294,0:13:50,0:13:53,柯文哲,比方說在學校有沒有一個地方
295,0:13:53,0:13:57,柯文哲,可以讓懷孕的學生可以照顧
296,0:13:57,0:13:59,柯文哲,或者說這個
297,0:13:59,0:14:01,柯文哲,他還在學校念書
298,0:14:01,0:14:03,柯文哲,可是他小朋友已經一兩歲怎麼辦
299,0:14:03,0:14:06,柯文哲,這還是要完善的托兒所來處理
300,0:14:06,0:14:10,柯文哲,最後就是
301,0:14:10,0:14:12,柯文哲,安親班是一大問題
302,0:14:12,0:14:14,柯文哲,其實安親班最大問題就是
303,0:14:14,0:14:16,柯文哲,特別是公立的安親班
304,0:14:16,0:14:18,柯文哲,我們公立學校好像下午4點就結束
305,0:14:18,0:14:22,柯文哲,本來是爸媽常常8點才下班
306,0:14:22,0:14:24,柯文哲,所以一定要安親班的設計
307,0:14:24,0:14:26,柯文哲,我倒覺得這樣
308,0:14:26,0:14:28,柯文哲,這也類似那個延托跟臨托的概念
309,0:14:28,0:14:31,柯文哲,如果你這個幼稚園可以沿拖就沿拖
310,0:14:31,0:14:33,柯文哲,如果這個經濟規模不到
311,0:14:33,0:14:35,柯文哲,那是不是要區域性的
312,0:14:35,0:14:38,柯文哲,可以設計那個延托的制度
313,0:14:38,0:14:41,柯文哲,但另外一個就是臨托的設計要有
314,0:14:41,0:14:45,柯文哲,然後這個行業是可以用
315,0:14:45,0:14:49,柯文哲,NGO的概念來從事
316,0:14:49,0:14:51,柯文哲,也許政府可以找一些NGO
317,0:14:51,0:14:53,柯文哲,來專門辦這個業務
318,0:14:53,0:15:00,柯文哲,這個就是我們的陳昭姿女士
319,0:15:00,0:15:02,柯文哲,念茲再茲
320,0:15:02,0:15:04,柯文哲,目前要取卵
321,0:15:04,0:15:06,柯文哲,結婚的才可以取卵
322,0:15:06,0:15:08,柯文哲,我就覺得很奇怪
323,0:15:08,0:15:10,柯文哲,這個應該他可以事先取卵
324,0:15:10,0:15:12,柯文哲,為什麼一定要結婚的才可以取卵
325,0:15:12,0:15:14,柯文哲,在那個卵要怎麼用
326,0:15:14,0:15:16,柯文哲,好像也要丈夫同意才可以用
327,0:15:16,0:15:18,柯文哲,這奇怪
328,0:15:18,0:15:20,柯文哲,如果離婚的人就不能用是不是
329,0:15:20,0:15:22,柯文哲,所以我倒覺得是這樣
330,0:15:22,0:15:24,柯文哲,我們可以把它視為是一個
331,0:15:24,0:15:27,柯文哲,女性自主權的擴張
332,0:15:27,0:15:29,柯文哲,所以關於這個人工代孕
333,0:15:29,0:15:31,柯文哲,人工生殖
334,0:15:31,0:15:36,柯文哲,應當採取一個更寬的限制
335,0:15:36,0:15:38,柯文哲,意思就是我們把它視為是
336,0:15:38,0:15:41,柯文哲,女性對自己身體的控制權
337,0:15:41,0:15:44,柯文哲,所以目前很多要修的要修了
338,0:15:44,0:15:48,柯文哲,這個是陳昭姿說他在立法院
339,0:15:48,0:15:50,柯文哲,奮鬥的20年沒有成功
340,0:15:50,0:15:53,柯文哲,我說奇怪這個看起來應該都有共識
341,0:15:53,0:15:55,柯文哲,怎麼會困難
342,0:15:55,0:15:57,柯文哲,所以這個會列為我們在
343,0:15:57,0:15:59,柯文哲,下一個立法院會期
344,0:15:59,0:16:02,柯文哲,一個重要政策要去突破
345,0:16:02,0:16:04,柯文哲,我常常在講說
346,0:16:04,0:16:06,柯文哲,女性的自主權
347,0:16:06,0:16:09,柯文哲,為什麼她對她的卵要怎麼用
348,0:16:09,0:16:11,柯文哲,沒有自主權沒道理
349,0:16:11,0:16:13,柯文哲,好最後
350,0:16:13,0:16:17,柯文哲,下一張
351,0:16:17,0:16:23,柯文哲,這個是比較有趣
352,0:16:23,0:16:25,柯文哲,我認為是這樣
353,0:16:25,0:16:27,柯文哲,我們可以準備一筆錢
354,0:16:27,0:16:30,柯文哲,然後叫每個市政府提案
355,0:16:30,0:16:32,柯文哲,你覺得萬一你要解決少子化
356,0:16:32,0:16:33,柯文哲,你有什麼想法
357,0:16:33,0:16:35,柯文哲,審核通過給他錢
358,0:16:35,0:16:36,柯文哲,不過這不是前瞻計畫
359,0:16:36,0:16:37,柯文哲,這前瞻計畫
360,0:16:37,0:16:39,柯文哲,不要把它當成前瞻計畫
361,0:16:39,0:16:41,柯文哲,前瞻計畫是先有錢才有計畫
362,0:16:41,0:16:43,柯文哲,我這個是先準備好錢
363,0:16:43,0:16:45,柯文哲,但是你有計畫才有錢
364,0:16:45,0:16:47,柯文哲,但是我們也認為說
365,0:16:47,0:16:49,柯文哲,每個縣市政府可以去
366,0:16:49,0:16:51,柯文哲,發揮他的創意
367,0:16:51,0:16:52,柯文哲,這是我們的想法
368,0:16:52,0:16:54,柯文哲,下一張
369,0:16:55,0:16:57,柯文哲,所以結論就是大概
370,0:16:57,0:16:59,柯文哲,常常上課完畢
371,0:16:59,0:17:01,柯文哲,要take home message
372,0:17:01,0:17:03,柯文哲,講太多大家都記不起來
373,0:17:03,0:17:04,柯文哲,所以幾個
374,0:17:04,0:17:07,柯文哲,第一懷孕滿三個月給5萬
375,0:17:07,0:17:09,柯文哲,生出來給10萬
376,0:17:09,0:17:11,柯文哲,然後那個托育
377,0:17:11,0:17:13,柯文哲,那個0到2歲的托育
378,0:17:13,0:17:15,柯文哲,有補助增加
379,0:17:15,0:17:17,柯文哲,然後這個減稅
380,0:17:17,0:17:19,柯文哲,一胎減12萬
381,0:17:19,0:17:21,柯文哲,可以到12歲
382,0:17:21,0:17:22,柯文哲,目前是只有5歲
383,0:17:22,0:17:24,柯文哲,另外是育兒津貼
384,0:17:24,0:17:27,柯文哲,從5歲延長到12歲
385,0:17:27,0:17:28,柯文哲,我也覺得是這樣
386,0:17:28,0:17:31,柯文哲,過去只用到5歲
387,0:17:31,0:17:32,柯文哲,也是怪怪的
388,0:17:32,0:17:34,柯文哲,因為念小學還是要花
389,0:17:34,0:17:35,柯文哲,還是要花父母的錢
390,0:17:35,0:17:36,柯文哲,所以這種
391,0:17:36,0:17:38,柯文哲,cover的時間
392,0:17:38,0:17:40,柯文哲,從5歲變成12歲
393,0:17:40,0:17:41,柯文哲,當然如果是
394,0:17:41,0:17:44,柯文哲,生第二胎第三胎還可以加錢
395,0:17:44,0:17:46,柯文哲,好就這樣謝謝大家
396,0:17:46,0:17:49,主持人,好謝謝我們的柯文哲總統參選人
397,0:17:49,0:17:52,主持人,我們一起來請貴賓先行回座
398,0:17:52,0:17:54,主持人,那今天我們在現場也邀請到了
399,0:17:54,0:17:56,主持人,民眾黨立委參選人有宜
400,0:17:56,0:17:58,主持人,他也非常年輕
401,0:17:58,0:18:00,主持人,他也聽了很多新手的
402,0:18:00,0:18:02,主持人,這個爸媽或者年輕人的心聲
403,0:18:02,0:18:04,主持人,也請他來為我們分享一下
404,0:18:04,0:18:07,主持人,關於搶救少子化年輕人怎麼說
405,0:18:07,0:18:10,李有宜,好謝謝主持人主席總幹事秘書長
406,0:18:10,0:18:12,李有宜,執行長還有各位記者媒體先進朋友
407,0:18:12,0:18:13,李有宜,大家早
408,0:18:13,0:18:14,李有宜,我是李有宜
409,0:18:14,0:18:15,李有宜,是民眾黨提名的
410,0:18:15,0:18:18,李有宜,五股蘆洲三重的立委參選人
411,0:18:18,0:18:20,李有宜,那因為我的選區蘆洲和五股
412,0:18:20,0:18:22,李有宜,有非常多的住戶
413,0:18:22,0:18:25,李有宜,尤其是年輕的家庭他們搬入這邊的新區
414,0:18:25,0:18:27,李有宜,所以我們在拜票的過程中
415,0:18:27,0:18:30,李有宜,其實有非常多的家長會跟我們反應
416,0:18:30,0:18:32,李有宜,或者是年輕的夫妻
417,0:18:32,0:18:34,李有宜,他們會跟我反應他們現在遇到的問題
418,0:18:34,0:18:37,李有宜,第一個剛才就是所謂的不敢結婚
419,0:18:37,0:18:39,李有宜,或者是不敢生
420,0:18:39,0:18:41,李有宜,那剛剛主席也提到了非常多
421,0:18:41,0:18:43,李有宜,我們要怎麼樣幫助協助
422,0:18:43,0:18:45,李有宜,這些年輕的夫妻和家庭
423,0:18:45,0:18:47,李有宜,讓他們越更願意的生育
424,0:18:47,0:18:49,李有宜,那這邊還有一個問題
425,0:18:49,0:18:51,李有宜,很大的問題就是說
426,0:18:51,0:18:54,李有宜,很多的年輕夫妻他們不是不願意生
427,0:18:54,0:18:56,李有宜,但是卡在一個
428,0:18:56,0:18:58,李有宜,第一個狀況是他們家裡的經濟狀況
429,0:18:58,0:19:02,李有宜,可能沒有辦法立即的支應他們的這些現金的付出
430,0:19:02,0:19:05,李有宜,像是懷孕的期間或者是生孩子
431,0:19:05,0:19:07,李有宜,那剛剛主席有提到的
432,0:19:07,0:19:10,李有宜,有時候立刻育兒之後立刻補助這個經費
