segment,from,to,speaker,text
208,0:09:53,0:09:56,影片,必須透過制度制衡威權總統制
209,0:09:56,0:10:00,影片,所可能創造出來的獨裁者染指一切
210,0:10:00,0:10:03,影片,內閣制就是台灣未來的解方
211,0:10:03,0:10:06,影片,分裂的時代更需要制衡
212,0:10:06,0:10:08,影片,用制度制衡權力
213,0:10:08,0:10:11,影片,內閣制把國家還給你
215,0:10:17,0:10:22,主持人,我們一起來終結有權無責的獨裁總統制
216,0:10:22,0:10:24,主持人,剛大家看了影片
217,0:10:24,0:10:25,主持人,內閣制的推動
218,0:10:25,0:10:28,主持人,國民黨也喊過 民進黨也喊過
219,0:10:28,0:10:31,主持人,國民黨 民進黨不做 民眾黨來做 好不好
220,0:10:31,0:10:32,觀眾,好
221,0:10:32,0:10:37,主持人,來 我們現在接著要以熱烈的掌聲歡迎柯文哲上台
222,0:10:37,0:10:42,主持人,請柯文哲幫我們介紹他提出的主張跟承諾
223,0:10:46,0:10:48,柯文哲,好POWER POINT
225,0:10:53,0:10:54,柯文哲,這是這樣啦
226,0:10:55,0:10:58,柯文哲,一部車子如果一直發生車禍
227,0:10:58,0:10:59,柯文哲,有兩個可能
228,0:11:00,0:11:03,柯文哲,一個是司機有問題 一個是車子有問題
229,0:11:04,0:11:07,柯文哲,那如果換了三個司機還在發生車禍
230,0:11:07,0:11:10,柯文哲,那就要思考說是不是車子有問題
231,0:11:10,0:11:14,柯文哲,事實上從1996年台灣民選總統以來
232,0:11:14,0:11:16,柯文哲,歷經三次政黨輪替
233,0:11:17,0:11:19,柯文哲,可是台灣的狀況好像怪怪的
234,0:11:19,0:11:21,柯文哲,所以就讓我們開始思考說
235,0:11:21,0:11:24,柯文哲,我們的國家體制是不是有問題
236,0:11:24,0:11:27,柯文哲,這是我在過去幾年思考的問題
237,0:11:28,0:11:29,柯文哲,那
238,0:11:30,0:11:32,柯文哲,就我個人的觀察
239,0:11:32,0:11:37,柯文哲,整個台灣的政治由七個人的選舉決定
240,0:11:37,0:11:39,柯文哲,總統跟六都
241,0:11:39,0:11:42,柯文哲,因為六都人口就已經佔了台灣大概70%
242,0:11:42,0:11:46,柯文哲,然後這七個人的選舉有一個特色
243,0:11:46,0:11:49,柯文哲,贏者全拿毫無制衡
244,0:11:49,0:11:51,柯文哲,你知道贏了選舉以後
245,0:11:51,0:11:53,柯文哲,幾乎都沒有制衡
246,0:11:53,0:11:55,柯文哲,而且更嚴重的是總統
247,0:11:55,0:11:59,柯文哲,因為市長好歹還要進議會接受質詢
248,0:12:00,0:12:04,柯文哲,你總統根本可以不用開記者會
249,0:12:04,0:12:06,柯文哲,不用接受國會監督
250,0:12:06,0:12:10,柯文哲,然後他可以在背後掌控所有的政治
251,0:12:10,0:12:13,柯文哲,所以這就是一個問題
252,0:12:13,0:12:18,柯文哲,那所以這個我要這樣講
253,0:12:18,0:12:22,柯文哲,就是說我們出來選一個職務
254,0:12:22,0:12:26,柯文哲,想的不是只有任期
255,0:12:26,0:12:29,柯文哲,應該想的是台灣的長治久安
256,0:12:29,0:12:33,柯文哲,所以我絕對不會說那個什麼2024就不干我的事
257,0:12:33,0:12:37,柯文哲,我只是選4年的總統
258,0:12:37,0:12:39,柯文哲,我不是選4年的總統
259,0:12:39,0:12:42,柯文哲,我覺得我們現在要一個思考就是說
260,0:12:42,0:12:46,柯文哲,在這場選舉的過程當中
261,0:12:46,0:12:48,柯文哲,我們是能不能把一個新的精神
262,0:12:48,0:12:50,柯文哲,新的政治文化帶進來
263,0:12:50,0:12:52,柯文哲,讓國家可以長治久安
264,0:12:52,0:12:55,柯文哲,所以我認為2024的選舉
265,0:12:55,0:12:57,柯文哲,是一個機會
266,0:12:57,0:13:01,柯文哲,來終結一個有權無責的獨裁總統制
267,0:13:01,0:13:05,柯文哲,真正把國家的權力重新還給人民
268,0:13:05,0:13:09,柯文哲,這我常講的話
269,0:13:09,0:13:11,柯文哲,相信制度不要相信個人
270,0:13:11,0:13:14,柯文哲,台灣歷經七次的修憲
271,0:13:14,0:13:18,柯文哲,其實特別是李登輝總統的時代有六次修憲
272,0:13:18,0:13:21,柯文哲,以我個人認識李登輝總統
273,0:13:21,0:13:23,柯文哲,我覺得他的自制力很強
274,0:13:23,0:13:24,柯文哲,所以在他手中的時候
275,0:13:24,0:13:28,柯文哲,這種相當威權的總統制還不會出問題
276,0:13:28,0:13:30,柯文哲,可是到後面
277,0:13:30,0:13:33,柯文哲,不管是總統的意志力能力
278,0:13:33,0:13:36,柯文哲,或者是黨派的嚴重程度
279,0:13:36,0:13:38,柯文哲,就越來越不能控制
280,0:13:39,0:13:40,柯文哲,所以我要講說我們要相信制度
281,0:13:40,0:13:42,柯文哲,不是相信個人
282,0:13:42,0:13:44,柯文哲,就是說他那個制度他一開始設計的時候
283,0:13:44,0:13:46,柯文哲,還沒有看出問題是因為
284,0:13:46,0:13:48,柯文哲,那個個人他還撐得住
285,0:13:48,0:13:52,柯文哲,可是你不能要求每一個人都一樣的水準
286,0:13:52,0:13:55,柯文哲,所以我們要相信制度 不是相信個人
287,0:13:55,0:13:57,柯文哲,所以我們要做的一件事
288,0:13:57,0:14:00,柯文哲,終究還是要去改變國家的基本體制
289,0:14:00,0:14:02,柯文哲,如果我們一直認為這個體制是有問題的
290,0:14:02,0:14:06,柯文哲,所以我們的目標就是永續台灣 長治久安
291,0:14:06,0:14:09,柯文哲,所以這場選舉不用當只是說
292,0:14:09,0:14:12,柯文哲,我個人去做四年的總統 一任
293,0:14:12,0:14:14,柯文哲,好吧 就算你連任八年
294,0:14:14,0:14:15,柯文哲,其實我們要思考的是
295,0:14:16,0:14:18,柯文哲,整個台灣的長治久安
296,0:14:19,0:14:23,柯文哲,那台灣的民主的成就我們還是要肯定
297,0:14:23,0:14:25,柯文哲,這三十年來民主化
298,0:14:25,0:14:29,柯文哲,出現了台灣的民主化 台灣的主體性
299,0:14:29,0:14:31,柯文哲,所以我們還是要給予肯定
300,0:14:31,0:14:33,柯文哲,但是
301,0:14:33,0:14:35,柯文哲,不能讓這個制度發展到最後
302,0:14:35,0:14:37,柯文哲,變成
303,0:14:37,0:14:41,柯文哲,人家說 不管叫他叫有權無責的
304,0:14:41,0:14:44,柯文哲,威權總統或獨裁總統
305,0:14:44,0:14:46,柯文哲,其實只有看起來很像
306,0:14:46,0:14:48,柯文哲,根本就是民選皇帝制
307,0:14:48,0:14:51,柯文哲,因為他只要一旦當選 根本沒辦法制裁
308,0:14:51,0:14:53,柯文哲,所以我們應該要做的是
309,0:14:53,0:14:55,柯文哲,把國家的權力拿回來
310,0:14:55,0:14:57,柯文哲,重新交給人民
311,0:14:57,0:15:00,柯文哲,所以這是我幾個 我個人的一些主張
312,0:15:02,0:15:04,柯文哲,我們要廢除一個民選皇帝制
313,0:15:04,0:15:04,柯文哲,第一
314,0:15:05,0:15:09,柯文哲,行政院院長還是要有立法院的同意
315,0:15:10,0:15:11,柯文哲,這個是這樣
316,0:15:12,0:15:14,柯文哲,如果行政院長需要立法院的同意
317,0:15:15,0:15:20,柯文哲,那在特別是在這種沒有單獨一黨過半的情形下
318,0:15:20,0:15:22,柯文哲,他很容易就開始出現聯合政府
319,0:15:22,0:15:25,柯文哲,其實我們終極目標是要實施內閣制
320,0:15:26,0:15:28,柯文哲,只是說我們內閣制要一步就位
321,0:15:29,0:15:32,柯文哲,從總統制跳到內閣制有困難
322,0:15:32,0:15:35,柯文哲,所以我們要開始在一步一步的過程當中
323,0:15:35,0:15:37,柯文哲,往內閣制去靠攏
324,0:15:37,0:15:38,柯文哲,所以第一步就是
325,0:15:39,0:15:43,柯文哲,應當恢復行政院長必須立法院過半的同意
326,0:15:43,0:15:44,柯文哲,任命 這是第一點
327,0:15:45,0:15:46,柯文哲,第二點
328,0:15:47,0:15:49,柯文哲,你看美國如果三權分立
329,0:15:50,0:15:52,柯文哲,美國總統要任命國務卿
330,0:15:52,0:15:54,柯文哲,他是要參議院同意的
331,0:15:54,0:15:55,柯文哲,所以我們希望說我們將來
332,0:15:56,0:15:59,柯文哲,那個行政院各部會首長
333,0:16:00,0:16:03,柯文哲,他應當經過立法院各個委員會的聽證
334,0:16:03,0:16:05,柯文哲,這還沒有說到說要同意
335,0:16:05,0:16:06,柯文哲,但是最起碼
336,0:16:07,0:16:09,柯文哲,你要去說明你的政治理念
337,0:16:09,0:16:11,柯文哲,你的計畫是什麼
338,0:16:12,0:16:14,柯文哲,我認為有一個公開的聽證
339,0:16:14,0:16:16,柯文哲,可以讓這些閣員
340,0:16:17,0:16:18,柯文哲,有一個更好的審查
341,0:16:19,0:16:20,柯文哲,那再來就是
342,0:16:21,0:16:22,柯文哲,既然總統是民選的
343,0:16:23,0:16:25,柯文哲,他應該勇敢面對民意
344,0:16:25,0:16:28,柯文哲,所以總統必須去立法院
345,0:16:28,0:16:29,柯文哲,進行國情報告
346,0:16:30,0:16:30,柯文哲,然後
347,0:16:31,0:16:33,柯文哲,也接受立法院的黨團的質詢
348,0:16:34,0:16:37,柯文哲,當然我們是不需要說每一個委員
349,0:16:37,0:16:39,柯文哲,各別質詢 那就量太多了
350,0:16:39,0:16:41,柯文哲,可是接受黨團的質詢 我覺得需要
351,0:16:42,0:16:43,柯文哲,所以在這個制度之下
352,0:16:44,0:16:46,柯文哲,讓總統可以到第一線
353,0:16:46,0:16:47,柯文哲,真實面對民意
354,0:16:48,0:16:50,柯文哲,而不是永遠都躲在幕後
355,0:16:50,0:16:51,柯文哲,有權無責
356,0:16:53,0:16:56,柯文哲,那我還是主張三權分立
357,0:16:56,0:16:59,柯文哲,過去民進黨也常常說要廢考監兩院
358,0:16:59,0:17:04,柯文哲,結果我發現一句話真的是事實
359,0:17:04,0:17:06,柯文哲,權力使人腐化
360,0:17:06,0:17:08,柯文哲,絕對的權力使人絕對的腐化
361,0:17:08,0:17:11,柯文哲,民進黨一開始說他廢考監兩院
362,0:17:11,0:17:13,柯文哲,可是有一天他執政的時候
363,0:17:13,0:17:16,柯文哲,他過去的主張他完全不做了
364,0:17:16,0:17:18,柯文哲,包括廢考監兩院
365,0:17:18,0:17:21,柯文哲,包括財政收支劃分法
366,0:17:21,0:17:25,柯文哲,本來他們在當選之前都信誓旦旦
367,0:17:25,0:17:27,柯文哲,可是一當選發現
368,0:17:27,0:17:31,柯文哲,這個權力考監兩院可以做酬庸的多好
369,0:17:31,0:17:32,柯文哲,就不肯放了
370,0:17:32,0:17:36,柯文哲,然後那個中央與地方財政收支劃分法
371,0:17:36,0:17:38,柯文哲,錢都是我在花的多好
372,0:17:38,0:17:40,柯文哲,所以他不肯改了
373,0:17:40,0:17:41,柯文哲,所以我倒覺得這樣
374,0:17:41,0:17:44,柯文哲,凍結考監兩院的職權其實也不難
375,0:17:44,0:17:46,柯文哲,只要我們這一屆做完
376,0:17:46,0:17:47,柯文哲,下一屆總統不提名
377,0:17:47,0:17:50,柯文哲,他自然就職權暫停
378,0:17:50,0:17:52,柯文哲,然後把那個銓敘部的工作
379,0:17:52,0:17:54,柯文哲,還有這個審查跟那個調查權
380,0:17:54,0:17:58,柯文哲,就移到行政院跟立法院去
381,0:17:58,0:18:01,柯文哲,再來這也是我個人在台北市長的任內
382,0:18:01,0:18:06,柯文哲,我發現一定要建立一個公開遴選制度
383,0:18:06,0:18:09,柯文哲,我當時是我們在台北市10職等以上
384,0:18:09,0:18:12,柯文哲,當然這個可以討論幾職等以上
385,0:18:12,0:18:14,柯文哲,有一個公開遴選的機制
386,0:18:14,0:18:16,柯文哲,而不是那一種就一道命令
387,0:18:16,0:18:19,柯文哲,常常以前聽說什麼就市長是一通電話去
388,0:18:19,0:18:22,柯文哲,這次科長要怎麼接
389,0:18:23,0:18:25,柯文哲,這個就讓公務員覺得他不需要努力
390,0:18:25,0:18:27,柯文哲,他只要巴結一個人就可以
391,0:18:27,0:18:30,柯文哲,可是我們建立一個很公開的遴選制度
392,0:18:30,0:18:33,柯文哲,第一 他可以比較公平
393,0:18:33,0:18:36,柯文哲,但是公平的背後最大好處是什麼
394,0:18:36,0:18:38,柯文哲,每個公務員突然發現說
395,0:18:38,0:18:44,柯文哲,原來我的升遷是我要去爭取很多人來評分
396,0:18:44,0:18:46,柯文哲,他就不需要只要去巴結一個人
397,0:18:46,0:18:49,柯文哲,他就平常該做他該做的事
398,0:18:49,0:18:51,柯文哲,所以不管是高階文官
399,0:18:51,0:18:53,柯文哲,或是國營事業的董監事
400,0:18:53,0:18:55,柯文哲,應該有一個公開遴選的制度
401,0:18:57,0:18:59,柯文哲,再來是我們最常在抱怨的
402,0:19:00,0:19:01,柯文哲,其實在蔡英文任內
403,0:19:01,0:19:03,柯文哲,把特別預算常態化
404,0:19:04,0:19:05,柯文哲,前瞻計畫
405,0:19:05,0:19:06,柯文哲,8400億
406,0:19:06,0:19:08,柯文哲,防疫特別預算8400億
407,0:19:09,0:19:10,柯文哲,還有這個軍火
408,0:19:10,0:19:12,柯文哲,大概聽我這樣算一算
409,0:19:12,0:19:15,柯文哲,8年大概買軍火就買了一兆
410,0:19:15,0:19:16,柯文哲,問題是
411,0:19:18,0:19:19,柯文哲,他很難監督
412,0:19:20,0:19:22,柯文哲,所以最近在講說什麼蔡英文總統在說什麼
413,0:19:23,0:19:25,柯文哲,民進黨是最有財政紀律的政府
414,0:19:25,0:19:26,柯文哲,什麼收支平衡
415,0:19:27,0:19:29,柯文哲,你把特別預算不算
416,0:19:29,0:19:32,柯文哲,"當然收支平衡,你把特別預算算進去"
417,0:19:32,0:19:33,柯文哲,就 minus 就很多了
418,0:19:34,0:19:37,柯文哲,所以這種特別預算常態化一定要給他廢掉
419,0:19:38,0:19:39,柯文哲,所以那個
420,0:19:39,0:19:42,柯文哲,那個財政劃分法
421,0:19:42,0:19:45,柯文哲,那個特別預算法83條的第四款那個要廢掉
422,0:19:46,0:19:49,柯文哲,不應當讓政府有一個空白支票的權利
423,0:19:50,0:19:53,柯文哲,所以我們要對權力設定一個道德限制 實現一個
424,0:19:53,0:19:55,柯文哲,公共善
425,0:19:56,0:20:01,柯文哲,"再來是這樣,去年的18歲公民權沒有通過,我覺得這個還是要繼續推,為什麼"
426,0:20:01,0:20:05,柯文哲,因為全世界現在投票權還在20歲以上才有的
427,0:20:05,0:20:06,柯文哲,剩下沒幾個國家
428,0:20:07,0:20:09,柯文哲,台灣既然要跟世界接軌
429,0:20:09,0:20:10,柯文哲,就應當要
430,0:20:11,0:20:12,柯文哲,符合國際潮流
431,0:20:13,0:20:13,柯文哲,所以
432,0:20:13,0:20:15,柯文哲,投票權下降到18歲
433,0:20:15,0:20:17,柯文哲,被選舉權下降到20歲
434,0:20:18,0:20:20,柯文哲,這個應當還是要繼續努力
435,0:20:20,0:20:24,柯文哲,"再來是,因為這比較複雜,立委的選舉還是從並立制"
436,0:20:25,0:20:27,柯文哲,走到聯立制
437,0:20:27,0:20:28,柯文哲,理由是什麼
438,0:20:29,0:20:30,柯文哲,讓小黨有比較
439,0:20:31,0:20:32,柯文哲,有機會發展
440,0:20:32,0:20:37,柯文哲,"目前這種單一選票兩票制這樣下去,坦白講在單一選區"
441,0:20:38,0:20:40,柯文哲,一般小黨要出頭很困難
442,0:20:41,0:20:43,柯文哲,所以這也造成台灣兩極對立
443,0:20:44,0:20:46,柯文哲,因為這個多元發展的機會被抹殺掉
444,0:20:47,0:20:49,柯文哲,所以我們也主張不分區立委的分配名額
