segment,from,to,speaker,text
160,00:07:51.620,00:07:54.020,賴清德,台灣具備的產業的優勢
161,00:07:54.020,00:07:56.680,賴清德,不僅僅只有半導體產業
162,00:07:56.680,00:08:00.420,賴清德,ICT產業、精密機械產業
163,00:08:00.420,00:08:02.620,賴清德,還有許許多多的產業
164,00:08:02.620,00:08:05.160,賴清德,在台灣在國際上的比較上面
165,00:08:05.160,00:08:07.000,賴清德,我們都很強
166,00:08:07.000,00:08:10.140,賴清德,我們在利用全球產業鏈重組的時候
167,00:08:10.140,00:08:13.940,賴清德,特別是紅色供應鏈受到打壓
168,00:08:13.940,00:08:16.280,賴清德,提供了台灣機會的時候
169,00:08:16.280,00:08:20.240,賴清德,我們要擴大我們台灣產業的優勢
170,00:08:20.240,00:08:22.280,賴清德,在新的供應鏈上面
171,00:08:22.280,00:08:24.080,賴清德,站穩我們的腳步
172,00:08:24.080,00:08:27.880,賴清德,讓我們的產業經濟可以持續不斷的發展
173,00:08:27.880,00:08:31.920,賴清德,強化我們經濟發展的韌性
174,00:08:31.920,00:08:33.760,賴清德,第三大支柱呢
175,00:08:33.760,00:08:37.600,賴清德,就是要跟民主陣營站在一起
176,00:08:37.600,00:08:39.200,賴清德,肩並肩
177,00:08:39.200,00:08:42.400,賴清德,發揮威者的力量
178,00:08:42.400,00:08:45.700,賴清德,避免極權主義者輕舉妄動
179,00:08:45.700,00:08:51.540,賴清德,也就是靠實力來達到避戰
180,00:08:51.540,00:08:54.280,賴清德,達到和平這樣的目標
181,00:08:54.280,00:08:55.580,賴清德,當然第四個支柱是
182,00:08:55.580,00:09:00.120,賴清德,我們也願意在對等尊嚴的情況之下
183,00:09:00.120,00:09:03.180,賴清德,和中國進行交流合作
184,00:09:03.180,00:09:06.020,賴清德,促進兩岸人民的福祉
185,00:09:06.020,00:09:08.820,賴清德,進而能夠穩定台海關係
186,00:09:08.820,00:09:11.960,賴清德,也促進印太的和平發展
187,00:09:11.960,00:09:15.600,賴清德,那我們追求民主追求和平
188,00:09:15.600,00:09:18.340,賴清德,是希望人民能夠當家作主
189,00:09:18.340,00:09:21.240,賴清德,人民當家作主的具體實現
190,00:09:21.240,00:09:23.700,賴清德,就是人權受到保障
191,00:09:23.700,00:09:25.900,賴清德,有道是人權是
192,00:09:25.900,00:09:28.420,賴清德,憲法是人權的保障書
193,00:09:28.420,00:09:30.280,賴清德,所以我支持
194,00:09:30.280,00:09:34.220,賴清德,在立法院成立修憲委員會
195,00:09:34.220,00:09:37.120,賴清德,來推動包括18歲公民權
196,00:09:37.120,00:09:43.160,賴清德,或者是建立三權的憲政暨體制
197,00:09:43.160,00:09:46.660,賴清德,把監察院跟考試院給予廢除
198,00:09:46.660,00:09:48.700,賴清德,當然也必須要
199,00:09:48.700,00:09:51.440,賴清德,靠立法院的修憲委員會
200,00:09:51.440,00:09:53.040,賴清德,來蒐集民間的意見
201,00:09:53.040,00:09:54.900,賴清德,由下而上
202,00:09:54.900,00:09:56.780,賴清德,來凝聚共識
203,00:09:56.780,00:09:59.240,賴清德,來推動建立部的憲政改革
204,00:09:59.240,00:10:05.280,賴清德,建立台灣長治久安的憲制基礎
205,00:10:05.280,00:10:08.520,賴清德,有道和平無價
206,00:10:08.520,00:10:11.120,賴清德,戰爭沒有贏家
207,00:10:11.120,00:10:14.320,賴清德,未來和平是我的使命
208,00:10:14.320,00:10:17.760,賴清德,過去民進黨為民主打拼
209,00:10:17.760,00:10:22.240,賴清德,未來我們應該是要為和平奮鬥
210,00:10:22.240,00:10:26.200,賴清德,那第二個方向是
211,00:10:26.200,00:10:29.600,賴清德,創新繁榮的台灣
212,00:10:29.600,00:10:31.780,賴清德,打造創新繁榮的台灣
213,00:10:31.780,00:10:34.920,賴清德,過去台灣的第一次的經濟奇蹟
214,00:10:34.920,00:10:37.980,賴清德,是由千千萬萬個中小企業主
215,00:10:37.980,00:10:39.620,賴清德,拎著007的手提箱
216,00:10:39.620,00:10:42.360,賴清德,到世界各地爭取訂單
217,00:10:42.360,00:10:47.020,賴清德,再加上客廳即工廠
218,00:10:47.020,00:10:49.400,賴清德,大家辛苦打造出來的
219,00:10:49.400,00:10:52.060,賴清德,但是不會言第一次的台灣經濟奇蹟
220,00:10:52.060,00:10:54.940,賴清德,是以生產要素
221,00:10:54.940,00:10:57.140,賴清德,驅動的經濟發展
222,00:10:57.140,00:10:59.140,賴清德,現在時代已經不同了
223,00:10:59.140,00:11:02.040,賴清德,數位時代已經來臨
224,00:11:02.040,00:11:06.880,賴清德,我們應該是要以創新為驅動
225,00:11:06.880,00:11:09.320,賴清德,的經濟發展模式
226,00:11:09.320,00:11:11.220,賴清德,也就是說要
227,00:11:11.220,00:11:14.060,賴清德,我們一方面要支持科技產業
228,00:11:14.060,00:11:15.760,賴清德,壯大科技產業
229,00:11:15.760,00:11:18.720,賴清德,也要支持人工智慧產業
230,00:11:18.720,00:11:20.500,賴清德,讓它能夠產業化
231,00:11:20.500,00:11:22.260,賴清德,再運用人工智慧
232,00:11:22.260,00:11:25.000,賴清德,來協助台灣的中小企業
233,00:11:25.000,00:11:27.160,賴清德,人工智慧化
234,00:11:27.160,00:11:30.660,賴清德,同時我也會推動區域均衡
235,00:11:30.660,00:11:33.540,賴清德,支持在地的產業
236,00:11:33.540,00:11:35.740,賴清德,推動地方創新產業
237,00:11:35.740,00:11:37.780,賴清德,也支持社會企業
238,00:11:37.780,00:11:41.540,賴清德,讓台灣處處都可以安居
239,00:11:41.540,00:11:44.240,賴清德,人人都可以就業
240,00:11:44.240,00:11:48.660,賴清德,特別是我也會建立一個
241,00:11:48.660,00:11:51.880,賴清德,優化的新創的環境
242,00:11:51.880,00:11:54.900,賴清德,讓年輕人除了可以就業以外
243,00:11:54.900,00:11:56.800,賴清德,也可以在創業上面
244,00:11:56.800,00:11:59.600,賴清德,追求我們的夢想
245,00:11:59.600,00:12:02.000,賴清德,不僅僅要有獨角獸
246,00:12:02.000,00:12:06.040,賴清德,我們更希望有百萬螞蟻雄兵
247,00:12:06.040,00:12:07.740,賴清德,當我們有許許多多的
248,00:12:07.740,00:12:10.340,賴清德,新創事業的時候
249,00:12:10.340,00:12:13.580,賴清德,我們產業自然可以升級
250,00:12:13.580,00:12:16.180,賴清德,經濟自然可以轉型
251,00:12:16.180,00:12:17.640,賴清德,那麼在這個過程當中
252,00:12:17.640,00:12:19.880,賴清德,我會特別重視
253,00:12:19.880,00:12:22.180,賴清德,除了創新發展以外
254,00:12:22.180,00:12:25.120,賴清德,也要關注包容性的發展
255,00:12:25.120,00:12:27.760,賴清德,也就是說大企業跟小企業
256,00:12:27.760,00:12:29.600,賴清德,都要受到政府的重視
257,00:12:29.600,00:12:31.700,賴清德,特別是經濟的果實
258,00:12:31.700,00:12:34.500,賴清德,應該要為人民所共享
259,00:12:34.500,00:12:37.360,賴清德,所以在工資的提升方面
260,00:12:37.360,00:12:41.280,賴清德,一方面我們要推基本工資法
261,00:12:41.280,00:12:43.280,賴清德,然後提高基本工資
262,00:12:43.280,00:12:46.640,賴清德,另外因為我們產業升級
263,00:12:46.640,00:12:48.140,賴清德,經濟轉型
264,00:12:48.140,00:12:52.420,賴清德,那麼產業的附加價值就高了
265,00:12:52.420,00:12:54.720,賴清德,薪資自然會增加
266,00:12:54.720,00:12:58.060,賴清德,我也希望台灣能夠成為台灣企業
267,00:12:58.060,00:13:00.720,賴清德,立足點
268,00:13:00.720,00:13:03.900,賴清德,未來可以佈局全球行銷全世界
269,00:13:03.900,00:13:07.300,賴清德,當我們工作就業機會多了
270,00:13:07.300,00:13:09.640,賴清德,薪資自然可以成長
271,00:13:09.640,00:13:17.340,賴清德,另外未來我也會建置產學
272,00:13:17.340,00:13:19.180,賴清德,縮短落差的機制
273,00:13:19.180,00:13:21.240,賴清德,甚至提出專案計畫
274,00:13:21.240,00:13:23.480,賴清德,來投資青年就業
275,00:13:23.480,00:13:26.180,賴清德,來提高我們每一個年輕人
276,00:13:26.180,00:13:29.420,賴清德,本身的勞動力的附加價值
277,00:13:29.420,00:13:31.220,賴清德,那麼這樣的狀況之下
278,00:13:31.220,00:13:33.720,賴清德,自然可以提高
279,00:13:33.720,00:13:35.760,賴清德,我們年輕人的就業機會
280,00:13:35.760,00:13:39.660,賴清德,那麼也可以提升在台灣的人
281,00:13:39.660,00:13:42.000,賴清德,都是國家的主人
282,00:13:42.000,00:13:45.160,賴清德,族群 性別 年紀 區域
283,00:13:45.160,00:13:46.640,賴清德,或社經地位
284,00:13:46.640,00:13:48.640,賴清德,那麼在這種狀況之下
285,00:13:48.640,00:13:50.680,賴清德,過去蔡英文總統所推的
286,00:13:50.680,00:13:53.680,賴清德,0到6歲國家一起養
287,00:13:53.680,00:13:55.820,賴清德,我將會推2.0
288,00:13:55.820,00:13:57.920,賴清德,另外長照2.0
289,00:13:57.920,00:14:01.060,賴清德,我會加碼推動長照3.0
290,00:14:01.060,00:14:03.360,賴清德,那麼對於年輕人的照顧
291,00:14:03.360,00:14:08.460,賴清德,我也會用我的力量好好來做
292,00:14:08.460,00:14:11.060,賴清德,因為年輕人就是國家的未來
293,00:14:11.060,00:14:12.660,賴清德,年輕人有希望
294,00:14:12.660,00:14:15.060,賴清德,國家才會有希望
295,00:14:15.060,00:14:16.960,賴清德,有幾個面向我會來做
296,00:14:16.960,00:14:19.200,賴清德,第一個就是大家所關注的
297,00:14:19.200,00:14:21.540,賴清德,居住的問題
298,00:14:21.540,00:14:26.280,賴清德,我已經提出了居住三個對策
299,00:14:26.280,00:14:30.420,賴清德,第一點就是我將推動
300,00:14:30.420,00:14:32.720,賴清德,囤房稅2.0
301,00:14:32.720,00:14:35.980,賴清德,也就是說我們全國總歸戶
302,00:14:35.980,00:14:40.080,賴清德,也利用房屋稅的級距
303,00:14:40.080,00:14:43.560,賴清德,來落實囤房稅2.0
304,00:14:43.560,00:14:45.660,賴清德,來避免房屋炒作
305,00:14:45.660,00:14:48.700,賴清德,讓房價能夠趨於正常
306,00:14:48.700,00:14:51.740,賴清德,第二個政策就是
307,00:14:51.740,00:14:55.480,賴清德,希望能夠幫助年輕人購屋
308,00:14:55.480,00:14:57.040,賴清德,如果年輕人想要買房子
309,00:14:57.040,00:14:59.580,賴清德,目前政府的幫助是
310,00:14:59.580,00:15:03.360,賴清德,在800萬內利息補貼半碼
311,00:15:03.360,00:15:05.620,賴清德,就是0.125%
312,00:15:05.620,00:15:07.380,賴清德,未來我會把這個金額
313,00:15:07.380,00:15:10.020,賴清德,加大到1000萬元
314,00:15:10.020,00:15:13.720,賴清德,同時利息補貼多增加一碼
315,00:15:13.720,00:15:16.160,賴清德,就是0.125%
316,00:15:16.160,00:15:19.660,賴清德,加起來就是0.375%
317,00:15:19.660,00:15:21.840,賴清德,這個利息補貼
318,00:15:21.840,00:15:25.540,賴清德,讓年輕人可以去買房子
319,00:15:25.540,00:15:27.500,賴清德,第三個就是
320,00:15:27.500,00:15:30.240,賴清德,我也會來繼續推社會住宅
321,00:15:30.240,00:15:34.820,賴清德,蔡總統任內要推20萬的社會住宅
322,00:15:34.820,00:15:37.580,賴清德,這社會住宅是包括新建
323,00:15:37.580,00:15:39.520,賴清德,新蓋起來的房子
324,00:15:39.520,00:15:42.360,賴清德,同時也包括包租代管
325,00:15:42.360,00:15:44.360,賴清德,蔡總統新建的房屋
326,00:15:44.360,00:15:46.700,賴清德,不管是在已經完工
327,00:15:46.700,00:15:48.900,賴清德,或是完成發包作業
328,00:15:48.900,00:15:52.600,賴清德,在明年5月20號以前
329,00:15:52.600,00:15:55.840,賴清德,它會有12萬戶
330,00:15:55.840,00:15:57.340,賴清德,12萬戶之多
331,00:15:57.340,00:16:00.680,賴清德,未來我以8年來規劃
332,00:16:00.680,00:16:02.880,賴清德,我會增加13萬戶
333,00:16:02.880,00:16:06.720,賴清德,加總 新建會有25萬戶
334,00:16:06.720,00:16:08.680,賴清德,包租代管這一部分
335,00:16:08.680,00:16:12.720,賴清德,蔡總統任內會推8萬多戶
336,00:16:12.720,00:16:15.860,賴清德,我會另外增加17萬戶
337,00:16:15.860,00:16:19.160,賴清德,加總也是25萬戶
338,00:16:19.160,00:16:20.460,賴清德,除了社會住宅以外
339,00:16:20.460,00:16:24.300,賴清德,政府還有一項政策來幫助
340,00:16:24.300,00:16:26.640,賴清德,年輕人的居住權
341,00:16:26.640,00:16:31.040,賴清德,就是直接的房租補貼
342,00:16:31.040,00:16:33.140,賴清德,蔡總統現在房租補貼
343,00:16:33.140,00:16:35.540,賴清德,有做到25、6萬戶
344,00:16:35.540,00:16:39.380,賴清德,未來我會另外再增加25萬戶
345,00:16:39.380,00:16:41.380,賴清德,加總就是50萬戶
346,00:16:41.380,00:16:45.180,賴清德,這三個項目 25+25+50
347,00:16:45.180,00:16:47.080,賴清德,剛好就是100萬戶
348,00:16:47.080,00:16:49.180,賴清德,為什麼要做到100萬戶呢
349,00:16:49.180,00:16:51.100,賴清德,因為根據內政部的調查
350,00:16:51.100,00:16:55.400,賴清德,目前有租屋需求的總戶數
351,00:16:55.400,00:16:56.800,賴清德,80幾萬戶
352,00:16:56.800,00:17:01.760,賴清德,所以我希望結合蔡英文總統任內所做的
353,00:17:01.760,00:17:04.600,賴清德,以及未來我用8年來規劃
354,00:17:04.600,00:17:08.000,賴清德,未來所要做的就是100萬戶
355,00:17:08.000,00:17:11.240,賴清德,一併解決年輕人租屋的問題
356,00:17:11.240,00:17:16.980,賴清德,另外我們未來也會讓租屋的政策公開透明
357,00:17:16.980,00:17:20.620,賴清德,特別是這一次為了要鼓勵房東屋主
358,00:17:20.620,00:17:22.620,賴清德,能夠把房屋釋放出來
359,00:17:22.620,00:17:25.160,賴清德,我們給他稅賦的減免
360,00:17:25.160,00:17:26.860,賴清德,地價稅、房屋稅
361,00:17:26.860,00:17:31.960,賴清德,能夠比照自用住宅的方式來比照
362,00:17:31.960,00:17:35.060,賴清德,另外他還可以得到稅賦的減免
363,00:17:35.060,00:17:38.300,賴清德,每一間房屋
364,00:17:38.300,00:17:41.800,賴清德,就是釋放出來的租屋的房屋
365,00:17:41.800,00:17:45.740,賴清德,每一年可以得到1萬5千塊的稅務減免
366,00:17:45.740,00:17:48.080,賴清德,就是希望能夠公開透明
367,00:17:48.080,00:17:51.880,賴清德,也希望能夠讓房東也得到好處
368,00:17:51.880,00:17:53.020,賴清德,創造雙贏
369,00:17:53.020,00:17:55.520,賴清德,讓年輕人要租屋的時候
370,00:17:55.520,00:18:00.420,賴清德,避免房東不願意申報這樣的窘境
371,00:18:00.420,00:18:03.020,賴清德,各位同學還有在場各位嘉賓
372,00:18:03.020,00:18:04.400,賴清德,那麼這樣的目標
373,00:18:04.400,00:18:09.660,賴清德,我知道關係的台灣非常重大的未來
374,00:18:09.660,00:18:11.700,賴清德,尤其是身為民進黨黨主席
375,00:18:11.700,00:18:15.340,賴清德,面對這一場關乎台灣前途
376,00:18:15.340,00:18:17.580,賴清德,後代子孫幸福
377,00:18:17.580,00:18:19.180,賴清德,民主得否延續
378,00:18:19.180,00:18:22.640,賴清德,或者是印太和平穩定的重大選舉
379,00:18:22.640,00:18:27.320,賴清德,我認為民進黨應該要結合台灣社會的民主力量
380,00:18:27.320,00:18:29.920,賴清德,才有辦法完成使命
381,00:18:29.920,00:18:32.620,賴清德,所以我這一次的立法委員提名
382,00:18:32.620,00:18:35.960,賴清德,我是秉持民主大聯盟的精神
383,00:18:35.960,00:18:39.060,賴清德,邀請跨黨派 跨世代
384,00:18:39.060,00:18:41.200,賴清德,跨領域的優秀人才
385,00:18:41.200,00:18:44.000,賴清德,共同承擔國家的責任
386,00:18:44.000,00:18:45.600,賴清德,所以大家耳熟能詳的
387,00:18:45.600,00:18:48.300,賴清德,社會民主黨的苗博雅
388,00:18:48.300,00:18:53.340,賴清德,或者是原來時代力量無黨籍的吳崢
389,00:18:53.340,00:18:56.220,賴清德,台北市而言也有本黨優秀的候選人
390,00:18:56.220,00:18:57.280,賴清德,年輕的候選人
391,00:18:57.280,00:18:58.880,賴清德,這個都是跨世代的
392,00:18:58.880,00:19:02.620,賴清德,包括謝佩芬 吳沛憶 許淑華
393,00:19:02.620,00:19:05.760,賴清德,那麼甚至於新店的曾柏瑜
394,00:19:05.760,00:19:07.200,賴清德,他是綠黨的
395,00:19:07.200,00:19:09.200,賴清德,我們就用這樣的方式
396,00:19:09.200,00:19:12.100,賴清德,希望讓台灣社會的民主力量
397,00:19:12.100,00:19:14.760,賴清德,可以凝聚 團結在一起
398,00:19:14.760,00:19:19.540,賴清德,讓台灣在面對國內外重大挑戰的時候
399,00:19:19.540,00:19:22.740,賴清德,大家能夠共同扛起國家的責任
400,00:19:22.740,00:19:25.540,賴清德,讓國家持續勇往前進
401,00:19:25.540,00:19:28.980,賴清德,不僅僅是立法委員區域的立法委員提名
402,00:19:28.980,00:19:31.540,賴清德,我們秉持民主大聯盟的精神
